site_id,source,date,lat,lon,pf_observed,pf_depth,thaw_depth,obs_limit,method,calm_site_code,calm_site_name,calm_gtnp_id,calm_country,calm_area,calm_ald_raw,calm_ald_bound_type,calm_ald_bound_cm,calm_year,calm_sample_comment,calm_validation_comment,calm_uri,calm_pi,calm_event_method_detail,calm_method_device,calm_event_comment,calm_event_latitude,calm_event_longitude,calm_elevation_m,calm_location
CALM_R3,CALM,2006-09-01,69.7167,66.85,1,116.0,116.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,116,exact,,2006,,,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R3,CALM,2007-09-01,69.7167,66.85,1,114.0,114.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,114,exact,,2007,,,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R3,CALM,2008-09-01,69.7167,66.85,1,114.0,114.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,114,exact,,2008,,,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R3,CALM,2009-09-01,69.7167,66.85,1,85.0,85.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,85,exact,,2009,measurment was made on August1 (about 25 days earlier than ussual),,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R3,CALM,2010-09-01,69.7167,66.85,1,98.0,98.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,98,exact,,2010,,,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R3,CALM,2011-09-01,69.7167,66.85,1,102.0,102.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,102,exact,,2011,,,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R3,CALM,2012-09-01,69.7167,66.85,1,127.0,127.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,127,exact,,2012,,,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R3,CALM,2013-09-01,69.7167,66.85,1,115.0,115.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,115,exact,,2013,,,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R3,CALM,2014-09-01,69.7167,66.85,1,102.0,102.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,102,exact,,2014,,,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R3,CALM,2015-09-01,69.7167,66.85,1,122.0,122.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,122,exact,,2015,,,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R3,CALM,2016-09-01,69.7167,66.85,1,133.0,133.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,133,exact,,2016,,,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R3,CALM,2017-09-01,69.7167,66.85,1,98.0,98.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,98,exact,,2017,early measurement,,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R3,CALM,2018-09-01,69.7167,66.85,1,107.0,107.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,107,exact,,2018,,,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R3,CALM,2019-09-01,69.7167,66.85,1,120.0,120.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,120,exact,,2019,,,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R3,CALM,2020-09-01,69.7167,66.85,1,137.0,137.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,137,exact,,2020,,,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R3,CALM,2021-09-01,69.7167,66.85,1,120.0,120.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,120,exact,,2021,,,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R3,CALM,2022-09-01,69.7167,66.85,1,118.0,118.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,118,exact,,2022,,,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R3,CALM,2023-09-01,69.7167,66.85,1,127.0,127.0,,tp,R3,"Marre Sale, Yamal Peninsula",116,Russia,West Siberia,127,exact,,2023,,,https://www2.gwu.edu/~calm/data/webforms/r3_f.html,Aleksandr A. Vasiliev,Spatially-oriented mechanical probing at 1000 m Grid or Transect,Sampling permafrost (PERM),"Coordinates changed: original coordinates (69.71667 N 66.75 E) were in the sea, PI: Aleksandr A. Vasiliev, Method: Spatially-oriented mechanical probing at 1000 m Grid or Transect",69.716667,66.85,-1.0,Western Siberia
CALM_R30A,CALM,2003-09-01,55.7507,160.2896,1,78.0,78.0,,tp,R30 A,Ploskii Tolbachik (Kamchatka),36,Russia,Kamchatka,78,exact,,2003,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.7507,160.2896,1314.0,Kamchatka Peninsula
CALM_R30A,CALM,2004-09-01,55.7507,160.2896,1,67.0,67.0,,tp,R30 A,Ploskii Tolbachik (Kamchatka),36,Russia,Kamchatka,67,exact,,2004,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.7507,160.2896,1314.0,Kamchatka Peninsula
CALM_R30A,CALM,2005-09-01,55.7507,160.2896,1,71.0,71.0,,tp,R30 A,Ploskii Tolbachik (Kamchatka),36,Russia,Kamchatka,71,exact,,2005,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.7507,160.2896,1314.0,Kamchatka Peninsula
CALM_R30A,CALM,2006-09-01,55.7507,160.2896,1,73.0,73.0,,tp,R30 A,Ploskii Tolbachik (Kamchatka),36,Russia,Kamchatka,73,exact,,2006,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.7507,160.2896,1314.0,Kamchatka Peninsula
CALM_R30A,CALM,2007-09-01,55.7507,160.2896,1,72.0,72.0,,tp,R30 A,Ploskii Tolbachik (Kamchatka),36,Russia,Kamchatka,72,exact,,2007,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.7507,160.2896,1314.0,Kamchatka Peninsula
CALM_R30A,CALM,2008-09-01,55.7507,160.2896,1,73.0,73.0,,tp,R30 A,Ploskii Tolbachik (Kamchatka),36,Russia,Kamchatka,73,exact,,2008,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.7507,160.2896,1314.0,Kamchatka Peninsula
CALM_R30A,CALM,2009-09-01,55.7507,160.2896,1,80.0,80.0,,tp,R30 A,Ploskii Tolbachik (Kamchatka),36,Russia,Kamchatka,80,exact,,2009,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.7507,160.2896,1314.0,Kamchatka Peninsula
CALM_R30A,CALM,2010-09-01,55.7507,160.2896,1,76.0,76.0,,tp,R30 A,Ploskii Tolbachik (Kamchatka),36,Russia,Kamchatka,76,exact,,2010,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.7507,160.2896,1314.0,Kamchatka Peninsula
CALM_R30A,CALM,2011-09-01,55.7507,160.2896,1,72.0,72.0,,tp,R30 A,Ploskii Tolbachik (Kamchatka),36,Russia,Kamchatka,72,exact,,2011,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.7507,160.2896,1314.0,Kamchatka Peninsula
CALM_R30A,CALM,2012-09-01,55.7507,160.2896,1,76.0,76.0,,tp,R30 A,Ploskii Tolbachik (Kamchatka),36,Russia,Kamchatka,76,exact,,2012,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.7507,160.2896,1314.0,Kamchatka Peninsula
CALM_R30B,CALM,2004-09-01,55.7652,160.3206,1,49.0,49.0,,tp,R30 B,Ploskii Tolbachik (Kamchatka) 1,37,Russia,Kamchatka,49,exact,,2004,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.76524,160.3206,1606.0,Kamchatka Peninsula
CALM_R30B,CALM,2005-09-01,55.7652,160.3206,1,56.0,56.0,,tp,R30 B,Ploskii Tolbachik (Kamchatka) 1,37,Russia,Kamchatka,56,exact,,2005,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.76524,160.3206,1606.0,Kamchatka Peninsula
CALM_R30B,CALM,2006-09-01,55.7652,160.3206,1,54.0,54.0,,tp,R30 B,Ploskii Tolbachik (Kamchatka) 1,37,Russia,Kamchatka,54,exact,,2006,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.76524,160.3206,1606.0,Kamchatka Peninsula
CALM_R30B,CALM,2007-09-01,55.7652,160.3206,1,53.0,53.0,,tp,R30 B,Ploskii Tolbachik (Kamchatka) 1,37,Russia,Kamchatka,53,exact,,2007,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.76524,160.3206,1606.0,Kamchatka Peninsula
CALM_R30B,CALM,2008-09-01,55.7652,160.3206,1,56.0,56.0,,tp,R30 B,Ploskii Tolbachik (Kamchatka) 1,37,Russia,Kamchatka,56,exact,,2008,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.76524,160.3206,1606.0,Kamchatka Peninsula
CALM_R30B,CALM,2009-09-01,55.7652,160.3206,1,63.0,63.0,,tp,R30 B,Ploskii Tolbachik (Kamchatka) 1,37,Russia,Kamchatka,63,exact,,2009,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.76524,160.3206,1606.0,Kamchatka Peninsula
CALM_R30B,CALM,2010-09-01,55.7652,160.3206,1,58.0,58.0,,tp,R30 B,Ploskii Tolbachik (Kamchatka) 1,37,Russia,Kamchatka,58,exact,,2010,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.76524,160.3206,1606.0,Kamchatka Peninsula
CALM_R30B,CALM,2011-09-01,55.7652,160.3206,1,59.0,59.0,,tp,R30 B,Ploskii Tolbachik (Kamchatka) 1,37,Russia,Kamchatka,59,exact,,2011,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.76524,160.3206,1606.0,Kamchatka Peninsula
CALM_R30B,CALM,2012-09-01,55.7652,160.3206,1,57.0,57.0,,tp,R30 B,Ploskii Tolbachik (Kamchatka) 1,37,Russia,Kamchatka,57,exact,,2012,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.76524,160.3206,1606.0,Kamchatka Peninsula
CALM_R30C,CALM,2006-09-01,55.8909,160.5375,1,44.0,44.0,,tp,R30 C,Ploskii Tolbachik (Kamchatka) 2,38,Russia,Kamchatka,44,exact,,2006,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.89092,160.5375,1582.0,Kamchatka Peninsula
CALM_R30C,CALM,2007-09-01,55.8909,160.5375,1,45.0,45.0,,tp,R30 C,Ploskii Tolbachik (Kamchatka) 2,38,Russia,Kamchatka,45,exact,,2007,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.89092,160.5375,1582.0,Kamchatka Peninsula
CALM_R30C,CALM,2008-09-01,55.8909,160.5375,1,49.0,49.0,,tp,R30 C,Ploskii Tolbachik (Kamchatka) 2,38,Russia,Kamchatka,49,exact,,2008,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.89092,160.5375,1582.0,Kamchatka Peninsula
CALM_R30C,CALM,2009-09-01,55.8909,160.5375,1,49.0,49.0,,tp,R30 C,Ploskii Tolbachik (Kamchatka) 2,38,Russia,Kamchatka,49,exact,,2009,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.89092,160.5375,1582.0,Kamchatka Peninsula
CALM_R30C,CALM,2010-09-01,55.8909,160.5375,1,50.0,50.0,,tp,R30 C,Ploskii Tolbachik (Kamchatka) 2,38,Russia,Kamchatka,50,exact,,2010,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.89092,160.5375,1582.0,Kamchatka Peninsula
CALM_R30C,CALM,2011-09-01,55.8909,160.5375,1,50.0,50.0,,tp,R30 C,Ploskii Tolbachik (Kamchatka) 2,38,Russia,Kamchatka,50,exact,,2011,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.89092,160.5375,1582.0,Kamchatka Peninsula
CALM_R30C,CALM,2012-09-01,55.8909,160.5375,1,48.0,48.0,,tp,R30 C,Ploskii Tolbachik (Kamchatka) 2,38,Russia,Kamchatka,48,exact,,2012,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.89092,160.5375,1582.0,Kamchatka Peninsula
CALM_R30C,CALM,2013-09-01,55.8909,160.5375,1,46.0,46.0,,tp,R30 C,Ploskii Tolbachik (Kamchatka) 2,38,Russia,Kamchatka,46,exact,,2013,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.89092,160.5375,1582.0,Kamchatka Peninsula
CALM_R30C,CALM,2015-09-01,55.8909,160.5375,1,47.0,47.0,,tp,R30 C,Ploskii Tolbachik (Kamchatka) 2,38,Russia,Kamchatka,47,exact,,2015,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.89092,160.5375,1582.0,Kamchatka Peninsula
CALM_R30C,CALM,2016-09-01,55.8909,160.5375,1,53.0,53.0,,tp,R30 C,Ploskii Tolbachik (Kamchatka) 2,38,Russia,Kamchatka,53,exact,,2016,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.89092,160.5375,1582.0,Kamchatka Peninsula
CALM_R30C,CALM,2017-09-01,55.8909,160.5375,1,51.0,51.0,,tp,R30 C,Ploskii Tolbachik (Kamchatka) 2,38,Russia,Kamchatka,51,exact,,2017,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.89092,160.5375,1582.0,Kamchatka Peninsula
CALM_R30C,CALM,2018-09-01,55.8909,160.5375,1,49.0,49.0,,tp,R30 C,Ploskii Tolbachik (Kamchatka) 2,38,Russia,Kamchatka,49,exact,,2018,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.89092,160.5375,1582.0,Kamchatka Peninsula
CALM_R30C,CALM,2019-09-01,55.8909,160.5375,1,47.0,47.0,,tp,R30 C,Ploskii Tolbachik (Kamchatka) 2,38,Russia,Kamchatka,47,exact,,2019,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.89092,160.5375,1582.0,Kamchatka Peninsula
CALM_R30C,CALM,2020-09-01,55.8909,160.5375,1,49.0,49.0,,tp,R30 C,Ploskii Tolbachik (Kamchatka) 2,38,Russia,Kamchatka,49,exact,,2020,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.89092,160.5375,1582.0,Kamchatka Peninsula
CALM_R30C,CALM,2021-09-01,55.8909,160.5375,1,49.0,49.0,,tp,R30 C,Ploskii Tolbachik (Kamchatka) 2,38,Russia,Kamchatka,49,exact,,2021,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.89092,160.5375,1582.0,Kamchatka Peninsula
CALM_R30C,CALM,2022-09-01,55.8909,160.5375,1,52.0,52.0,,tp,R30 C,Ploskii Tolbachik (Kamchatka) 2,38,Russia,Kamchatka,52,exact,,2022,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.89092,160.5375,1582.0,Kamchatka Peninsula
CALM_R30C,CALM,2023-09-01,55.8909,160.5375,1,51.0,51.0,,tp,R30 C,Ploskii Tolbachik (Kamchatka) 2,38,Russia,Kamchatka,51,exact,,2023,,,https://www2.gwu.edu/~calm/data/webforms/r30_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",55.89092,160.5375,1582.0,Kamchatka Peninsula
