date,site_id,lat,lon,method,pf_depth,thaw_depth,pf_observed,source,obs_limit
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,27.0,27.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,35.0,35.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,25.0,25.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,33.0,33.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,35.0,35.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,44.0,44.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,38.0,38.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,28.0,28.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,38.0,38.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,39.0,39.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,33.0,33.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,26.0,26.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,35.0,35.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,26.0,26.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,33.0,33.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,32.0,32.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,44.0,44.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,37.0,37.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,25.0,25.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,28.0,28.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,35.0,35.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,30.0,30.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,24.0,24.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,33.0,33.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,30.0,30.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,30.0,30.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,26.0,26.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,36.0,36.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,28.0,28.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,41.0,41.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,31.0,31.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,35.0,35.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (alas),71.7855,71.41917,Frost Probe Transect or Grid,32.0,32.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,34.0,34.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,29.0,29.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,30.0,30.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,38.0,38.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,32.0,32.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,42.0,42.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,36.0,36.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,38.0,38.0,1,Brown_etal_2000_calm,
2007-09-01,Bykovsky (Lena delta) (edoma new),71.7855,129.4192,Frost Probe Transect or Grid,34.0,34.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,81.0,81.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,91.0,91.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,90.0,90.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,94.0,94.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,94.0,94.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,94.0,94.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,96.0,96.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,104.0,104.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,86.0,86.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,95.0,95.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,102.0,102.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,84.0,84.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,106.0,106.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,104.0,104.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,113.0,113.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,95.0,95.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,122.0,122.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,113.0,113.0,1,Brown_etal_2000_calm,
2007-09-01,Talnah (Norilsk Region),69.43333,88.46667,Frost Probe Transect or Grid,102.0,102.0,1,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,70.0,70.0,1,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,67.0,67.0,1,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,62.0,62.0,1,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,67.0,67.0,1,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,68.0,68.0,1,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,68.0,68.0,1,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,75.0,75.0,1,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,86.0,86.0,1,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,90.0,90.0,1,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,,,0,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,89.0,89.0,1,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,88.0,88.0,1,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,101.0,101.0,1,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,102.0,102.0,1,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,105.0,105.0,1,Brown_etal_2000_calm,
2007-09-01,Igarka,67.48135,86.4347,Frost Probe Transect or Grid,103.0,103.0,1,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,,,0,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,203.0,203.0,1,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,199.0,199.0,1,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,197.0,197.0,1,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,201.0,201.0,1,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,201.0,201.0,1,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,201.0,201.0,1,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,203.0,203.0,1,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,201.0,201.0,1,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,201.0,201.0,1,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,203.0,203.0,1,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,201.0,201.0,1,Brown_etal_2000_calm,
2007-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,205.0,205.0,1,Brown_etal_2000_calm,
2008-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,206.0,206.0,1,Brown_etal_2000_calm,
2008-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,208.0,208.0,1,Brown_etal_2000_calm,
2008-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,208.0,208.0,1,Brown_etal_2000_calm,
2008-09-01,Tuymada (Yakutsk region),62.0133,129.65683,Thaw Tube,206.0,206.0,1,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,,,0,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,124.0,124.0,1,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,122.0,122.0,1,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,123.0,123.0,1,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,123.0,123.0,1,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,124.0,124.0,1,Brown_etal_2000_calm,
2008-09-01,Neleger (Yakutsk region),62.31618,129.49952,Thaw Tube,129.0,129.0,1,Brown_etal_2000_calm,
