site_id,date,lat,lon,thaw_depth,pf_observed,pf_depth,obs_limit,method,source,gpr_native_count,gpr_aggregation_spacing_m,quality_flag_summary_statistic,quality_flag_pf_state_assumed,quality_flag_source_unit_or_code_recoded,quality_flag_date_source_approximate,quality_flag_coord_lookup_or_interpolated
Balloon_3_Schaefer,2013-08-11,61.28599231818182,-162.86624672727274,72.09372038727273,1,72.09372038727273,,gp,Moore_et_al_2025,22,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286000125,-162.8663396875,76.38405642000001,1,76.38405642000001,,gp,Moore_et_al_2025,16,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.2860142631579,-162.86643436842107,76.87983594789473,1,76.87983594789473,,gp,Moore_et_al_2025,19,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286030789473685,-162.86652452631577,73.66432886052633,1,73.66432886052633,,gp,Moore_et_al_2025,19,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286033,-162.86658175,77.630562405,1,77.630562405,,gp,Moore_et_al_2025,4,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286046000000006,-162.86662944444444,76.78202632,1,76.78202632,,gp,Moore_et_al_2025,18,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28606957142857,-162.86670635714287,80.84037526714285,1,80.84037526714285,,gp,Moore_et_al_2025,14,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286083000000005,-162.86675250000002,81.66987670500001,1,81.66987670500001,,gp,Moore_et_al_2025,2,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286103761904755,-162.8668036190476,71.95027815428571,1,71.95027815428571,,gp,Moore_et_al_2025,21,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286123333333336,-162.86686383333333,76.536582645,1,76.536582645,,gp,Moore_et_al_2025,6,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286137266666664,-162.8669028,63.72017634,1,63.72017634,,gp,Moore_et_al_2025,15,5.0,True,True,False,False,False
