lat,lon,date,source,site_id,pf_observed,pf_depth,obs_limit,thaw_depth,method,walker_thaw_depth_raw,distance_m
70.22329259539042,-148.4710561,2020-08-15,Walker_2022,Colleen_T1_21,1,61,,61,tp,61,21
70.22330072,-148.4710449,2020-08-15,Walker_2022,Colleen_T1_22,1,55,,55,tp,55,22
70.22330884255427,-148.4710337,2020-08-15,Walker_2022,Colleen_T1_23,1,60,,60,tp,60,23
70.22331696613516,-148.4710225,2020-08-15,Walker_2022,Colleen_T1_24,1,59,,59,tp,59,24
70.22332508971533,-148.4710113,2020-08-15,Walker_2022,Colleen_T1_25,1,63,,63,tp,63,25
70.22333321,-148.4710001,2020-08-15,Walker_2022,Colleen_T1_26,1,48,,48,tp,48,26
70.22334133687356,-148.470989,2020-08-15,Walker_2022,Colleen_T1_27,1,49,,49,tp,49,27
70.22334946045163,-148.4709778,2020-08-15,Walker_2022,Colleen_T1_28,1,40,,40,tp,40,28
70.22335758402897,-148.4709666,2020-08-15,Walker_2022,Colleen_T1_29,1,30,,30,tp,30,29
70.22336570760564,-148.4709554,2020-08-15,Walker_2022,Colleen_T1_30,1,63,,63,tp,63,30
70.22337383118159,-148.4709442,2020-08-15,Walker_2022,Colleen_T1_31,1,45,,45,tp,45,31
70.22338195475683,-148.470933,2020-08-15,Walker_2022,Colleen_T1_32,1,63,,63,tp,63,32
70.22339007833138,-148.4709218,2020-08-15,Walker_2022,Colleen_T1_33,1,58,,58,tp,58,33
70.22339820190521,-148.4709106,2020-08-15,Walker_2022,Colleen_T1_34,1,58,,58,tp,58,34
70.22340632547835,-148.4708995,2020-08-15,Walker_2022,Colleen_T1_35,1,45,,45,tp,45,35
70.22341445,-148.4708883,2020-08-15,Walker_2022,Colleen_T1_36,1,47,,47,tp,47,36
70.22342257262252,-148.4708771,2020-08-15,Walker_2022,Colleen_T1_37,1,44,,44,tp,44,37
70.22343069619355,-148.4708659,2020-08-15,Walker_2022,Colleen_T1_38,1,42,,42,tp,42,38
70.22343881976387,-148.4708547,2020-08-15,Walker_2022,Colleen_T1_39,1,47,,47,tp,47,39
70.22344694,-148.4708435,2020-08-15,Walker_2022,Colleen_T1_40,1,55,,55,tp,55,40
70.22345507,-148.4708323,2020-08-15,Walker_2022,Colleen_T1_41,1,55,,55,tp,55,41
70.22346319047062,-148.4708211,2020-08-15,Walker_2022,Colleen_T1_42,1,47,,47,tp,47,42
70.22347131403814,-148.47081,2020-08-15,Walker_2022,Colleen_T1_43,1,46,,46,tp,46,43
70.22347943760494,-148.4707988,2020-08-15,Walker_2022,Colleen_T1_44,1,49,,49,tp,49,44
70.22348756117105,-148.4707876,2020-08-15,Walker_2022,Colleen_T1_45,1,49,,49,tp,49,45
70.22349568473645,-148.4707764,2020-08-15,Walker_2022,Colleen_T1_46,1,59,,59,tp,59,46
70.22350380830113,-148.4707652,2020-08-15,Walker_2022,Colleen_T1_47,1,44,,44,tp,44,47
70.22351193186513,-148.470754,2020-08-15,Walker_2022,Colleen_T1_48,1,45,,45,tp,45,48
70.22352005542842,-148.4707428,2020-08-15,Walker_2022,Colleen_T1_49,1,45,,45,tp,45,49
70.22352817899102,-148.4707316,2020-08-15,Walker_2022,Colleen_T1_50,1,49,,49,tp,49,50
70.22353630255289,-148.4707205,2020-08-15,Walker_2022,Colleen_T1_51,1,45,,45,tp,45,51
70.22354442611407,-148.4707093,2020-08-15,Walker_2022,Colleen_T1_52,1,54,,54,tp,54,52
70.22355254967455,-148.4706981,2020-08-15,Walker_2022,Colleen_T1_53,1,53,,53,tp,53,53
70.22356067323432,-148.4706869,2020-08-15,Walker_2022,Colleen_T1_54,1,55,,55,tp,55,54
70.22356879679339,-148.4706757,2020-08-15,Walker_2022,Colleen_T1_55,1,55,,55,tp,55,55
70.22357692035175,-148.4706645,2020-08-15,Walker_2022,Colleen_T1_56,1,57,,57,tp,57,56
70.22358504390942,-148.4706533,2020-08-15,Walker_2022,Colleen_T1_57,1,53,,53,tp,53,57
70.22359316746636,-148.4706421,2020-08-15,Walker_2022,Colleen_T1_58,1,50,,50,tp,50,58
70.22360129102263,-148.470631,2020-08-15,Walker_2022,Colleen_T1_59,1,44,,44,tp,44,59
70.22360941457818,-148.4706198,2020-08-15,Walker_2022,Colleen_T1_60,1,55,,55,tp,55,60
70.22361753813303,-148.4706086,2020-08-15,Walker_2022,Colleen_T1_61,1,50,,50,tp,50,61
70.22362566168717,-148.4705974,2020-08-15,Walker_2022,Colleen_T1_62,1,55,,55,tp,55,62
70.22363378524061,-148.4705862,2020-08-15,Walker_2022,Colleen_T1_63,1,59,,59,tp,59,63
70.22364190879335,-148.470575,2020-08-15,Walker_2022,Colleen_T1_64,1,59,,59,tp,59,64
70.22365003234539,-148.4705638,2020-08-15,Walker_2022,Colleen_T1_65,1,58,,58,tp,58,65
70.22365815589671,-148.4705526,2020-08-15,Walker_2022,Colleen_T1_66,1,50,,50,tp,50,66
70.22366627944734,-148.4705415,2020-08-15,Walker_2022,Colleen_T1_67,1,49,,49,tp,49,67
70.22367440299726,-148.4705303,2020-08-15,Walker_2022,Colleen_T1_68,1,46,,46,tp,46,68
70.22368253,-148.4705191,2020-08-15,Walker_2022,Colleen_T1_69,1,42,,42,tp,42,69
70.22369065009501,-148.4705079,2020-08-15,Walker_2022,Colleen_T1_70,1,40,,40,tp,40,70
70.22369877364282,-148.4704967,2020-08-15,Walker_2022,Colleen_T1_71,1,57,,57,tp,57,71
70.22370689718993,-148.4704855,2020-08-15,Walker_2022,Colleen_T1_72,1,60,,60,tp,60,72
70.22371502073634,-148.4704743,2020-08-15,Walker_2022,Colleen_T1_73,1,60,,60,tp,60,73
70.22372314428203,-148.4704631,2020-08-15,Walker_2022,Colleen_T1_74,1,66,,66,tp,66,74
70.22373126782703,-148.470452,2020-08-15,Walker_2022,Colleen_T1_75,1,59,,59,tp,59,75
70.22373939137134,-148.4704408,2020-08-15,Walker_2022,Colleen_T1_76,1,44,,44,tp,44,76
70.22374751491492,-148.4704296,2020-08-15,Walker_2022,Colleen_T1_77,1,5,,5,tp,5,77
70.22375563845782,-148.4704184,2020-08-15,Walker_2022,Colleen_T1_78,1,50,,50,tp,50,78
70.22376376,-148.4704072,2020-08-15,Walker_2022,Colleen_T1_79,1,35,,35,tp,35,79
70.22377188554148,-148.470396,2020-08-15,Walker_2022,Colleen_T1_80,1,49,,49,tp,49,80
70.22378000908226,-148.4703848,2020-08-15,Walker_2022,Colleen_T1_81,1,49,,49,tp,49,81
70.22378813262233,-148.4703736,2020-08-15,Walker_2022,Colleen_T1_82,1,53,,53,tp,53,82
70.22379626,-148.4703625,2020-08-15,Walker_2022,Colleen_T1_83,1,47,,47,tp,47,83
70.22380437970038,-148.4703513,2020-08-15,Walker_2022,Colleen_T1_84,1,47,,47,tp,47,84
70.22381250323835,-148.4703401,2020-08-15,Walker_2022,Colleen_T1_85,1,44,,44,tp,44,85
70.22382063,-148.4703289,2020-08-15,Walker_2022,Colleen_T1_86,1,44,,44,tp,44,86
70.22382875031217,-148.4703177,2020-08-15,Walker_2022,Colleen_T1_87,1,43,,43,tp,43,87
70.22383687384803,-148.4703065,2020-08-15,Walker_2022,Colleen_T1_88,1,43,,43,tp,43,88
70.22384499738317,-148.4702953,2020-08-15,Walker_2022,Colleen_T1_89,1,42,,42,tp,42,89
70.22385312091762,-148.4702841,2020-08-15,Walker_2022,Colleen_T1_90,1,51,,51,tp,51,90
70.22386124445137,-148.470273,2020-08-15,Walker_2022,Colleen_T1_91,1,55,,55,tp,55,91
70.22386937,-148.4702618,2020-08-15,Walker_2022,Colleen_T1_92,1,46,,46,tp,46,92
70.22387749151675,-148.4702506,2020-08-15,Walker_2022,Colleen_T1_93,1,46,,46,tp,46,93
70.22388561504837,-148.4702394,2020-08-15,Walker_2022,Colleen_T1_94,1,32,,32,tp,32,94
70.22389374,-148.4702282,2020-08-15,Walker_2022,Colleen_T1_95,1,42,,42,tp,42,95
70.22390186210953,-148.470217,2020-08-15,Walker_2022,Colleen_T1_96,1,40,,40,tp,40,96
70.22390998563905,-148.4702058,2020-08-15,Walker_2022,Colleen_T1_97,1,61,,61,tp,61,97
70.22391810916787,-148.4701946,2020-08-15,Walker_2022,Colleen_T1_98,1,60,,60,tp,60,98
70.22392623269599,-148.4701835,2020-08-15,Walker_2022,Colleen_T1_99,1,50,,50,tp,50,99
70.22393436,-148.4701723,2020-08-15,Walker_2022,Colleen_T1_100,1,45,,45,tp,45,100
70.22397497,-148.4701163,2020-08-15,Walker_2022,Colleen_T1_105,1,64,,64,tp,64,105
70.22401559145884,-148.4700604,2020-08-15,Walker_2022,Colleen_T1_110,1,44,,44,tp,44,110
70.22405620905018,-148.4700044,2020-08-15,Walker_2022,Colleen_T1_115,1,47,,47,tp,47,115
70.22409682662392,-148.4699485,2020-08-15,Walker_2022,Colleen_T1_120,1,48,,48,tp,48,120
70.22413744418009,-148.4698926,2020-08-15,Walker_2022,Colleen_T1_125,1,65,,65,tp,65,125
70.22417806171866,-148.4698366,2020-08-15,Walker_2022,Colleen_T1_130,1,51,,51,tp,51,130
70.22421867923964,-148.4697807,2020-08-15,Walker_2022,Colleen_T1_135,1,54,,54,tp,54,135
70.22425929674304,-148.4697247,2020-08-15,Walker_2022,Colleen_T1_140,1,54,,54,tp,54,140
70.22429991422885,-148.4696688,2020-08-15,Walker_2022,Colleen_T1_145,1,43,,43,tp,43,145
70.22434053169707,-148.4696129,2020-08-15,Walker_2022,Colleen_T1_150,1,51,,51,tp,51,150
70.22438115,-148.4695569,2020-08-15,Walker_2022,Colleen_T1_155,1,45,,45,tp,45,155
70.22442176658076,-148.469501,2020-08-15,Walker_2022,Colleen_T1_160,1,50,,50,tp,50,160
70.22446238399621,-148.469445,2020-08-15,Walker_2022,Colleen_T1_165,1,43,,43,tp,43,165
70.22450300139408,-148.4693891,2020-08-15,Walker_2022,Colleen_T1_170,1,35,,35,tp,35,170
70.22454361877436,-148.4693332,2020-08-15,Walker_2022,Colleen_T1_175,1,50,,50,tp,50,175
70.22458423613705,-148.4692772,2020-08-15,Walker_2022,Colleen_T1_180,1,50,,50,tp,50,180
70.22462485348215,-148.4692213,2020-08-15,Walker_2022,Colleen_T1_185,1,49,,49,tp,49,185
70.22466547080967,-148.4691653,2020-08-15,Walker_2022,Colleen_T1_190,1,48,,48,tp,48,190
70.22470608811959,-148.4691094,2020-08-15,Walker_2022,Colleen_T1_195,1,43,,43,tp,43,195
70.22474670541192,-148.4690534,2020-08-15,Walker_2022,Colleen_T1_200,1,47,,47,tp,47,200
70.22298201355338,-148.471518,2020-08-15,Walker_2022,Colleen_T2_1,1,65,,65,tp,65,1
70.22297402710595,-148.47153,2020-08-15,Walker_2022,Colleen_T2_2,1,69,,69,tp,69,2
70.22296604,-148.4715421,2020-08-15,Walker_2022,Colleen_T2_3,1,64,,64,tp,64,3
70.22295805420865,-148.4715541,2020-08-15,Walker_2022,Colleen_T2_4,1,65,,65,tp,65,4
70.22295006775879,-148.4715661,2020-08-15,Walker_2022,Colleen_T2_5,1,66,,66,tp,66,5
70.22294208130812,-148.4715781,2020-08-15,Walker_2022,Colleen_T2_6,1,68,,68,tp,68,6
70.22293409485664,-148.4715901,2020-08-15,Walker_2022,Colleen_T2_7,1,51,,51,tp,51,7
70.22292610840434,-148.4716021,2020-08-15,Walker_2022,Colleen_T2_8,1,60,,60,tp,60,8
70.22291812195124,-148.4716142,2020-08-15,Walker_2022,Colleen_T2_9,1,53,,53,tp,53,9
70.22291013549733,-148.4716262,2020-08-15,Walker_2022,Colleen_T2_10,1,59,,59,tp,59,10
70.22290215,-148.4716382,2020-08-15,Walker_2022,Colleen_T2_11,1,57,,57,tp,57,11
70.22289416258707,-148.4716502,2020-08-15,Walker_2022,Colleen_T2_12,1,58,,58,tp,58,12
70.22288617613073,-148.4716622,2020-08-15,Walker_2022,Colleen_T2_13,1,53,,53,tp,53,13
70.22287818967357,-148.4716742,2020-08-15,Walker_2022,Colleen_T2_14,1,56,,56,tp,56,14
70.2228702,-148.4716863,2020-08-15,Walker_2022,Colleen_T2_15,1,66,,66,tp,66,15
70.22286221675684,-148.4716983,2020-08-15,Walker_2022,Colleen_T2_16,1,71,,71,tp,71,16
70.22285423029726,-148.4717103,2020-08-15,Walker_2022,Colleen_T2_17,1,58,,58,tp,58,17
70.22284624383686,-148.4717223,2020-08-15,Walker_2022,Colleen_T2_18,1,55,,55,tp,55,18
70.22283825737564,-148.4717343,2020-08-15,Walker_2022,Colleen_T2_19,1,61,,61,tp,61,19
70.22283027091363,-148.4717463,2020-08-15,Walker_2022,Colleen_T2_20,1,62,,62,tp,62,20
70.22282228445081,-148.4717584,2020-08-15,Walker_2022,Colleen_T2_21,1,67,,67,tp,67,21
70.22281429798717,-148.4717704,2020-08-15,Walker_2022,Colleen_T2_22,1,53,,53,tp,53,22
70.22280631152272,-148.4717824,2020-08-15,Walker_2022,Colleen_T2_23,1,53,,53,tp,53,23
70.22279832505747,-148.4717944,2020-08-15,Walker_2022,Colleen_T2_24,1,57,,57,tp,57,24
70.22279034,-148.4718064,2020-08-15,Walker_2022,Colleen_T2_25,1,57,,57,tp,57,25
70.22278235212451,-148.4718184,2020-08-15,Walker_2022,Colleen_T2_26,1,57,,57,tp,57,26
70.22277436565683,-148.4718305,2020-08-15,Walker_2022,Colleen_T2_27,1,58,,58,tp,58,27
70.22276637918833,-148.4718425,2020-08-15,Walker_2022,Colleen_T2_28,1,56,,56,tp,56,28
70.22275839271903,-148.4718545,2020-08-15,Walker_2022,Colleen_T2_29,1,56,,56,tp,56,29
70.22275041,-148.4718665,2020-08-15,Walker_2022,Colleen_T2_30,1,54,,54,tp,54,30
70.22274241977797,-148.4718785,2020-08-15,Walker_2022,Colleen_T2_31,1,47,,47,tp,47,31
70.22273443330624,-148.4718905,2020-08-15,Walker_2022,Colleen_T2_32,1,51,,51,tp,51,32
70.22272644683369,-148.4719026,2020-08-15,Walker_2022,Colleen_T2_33,1,51,,51,tp,51,33
70.22271846036033,-148.4719146,2020-08-15,Walker_2022,Colleen_T2_34,1,53,,53,tp,53,34
70.22271047388615,-148.4719266,2020-08-15,Walker_2022,Colleen_T2_35,1,57,,57,tp,57,35
70.22270248741117,-148.4719386,2020-08-15,Walker_2022,Colleen_T2_36,1,57,,57,tp,57,36
70.22269450093539,-148.4719506,2020-08-15,Walker_2022,Colleen_T2_37,1,50,,50,tp,50,37
70.22268651445879,-148.4719626,2020-08-15,Walker_2022,Colleen_T2_38,1,56,,56,tp,56,38
70.22267852798137,-148.4719747,2020-08-15,Walker_2022,Colleen_T2_39,1,56,,56,tp,56,39
70.22267054150315,-148.4719867,2020-08-15,Walker_2022,Colleen_T2_40,1,53,,53,tp,53,40
70.22266255502412,-148.4719987,2020-08-15,Walker_2022,Colleen_T2_41,1,49,,49,tp,49,41
70.22265456854427,-148.4720107,2020-08-15,Walker_2022,Colleen_T2_42,1,54,,54,tp,54,42
70.22264658206362,-148.4720227,2020-08-15,Walker_2022,Colleen_T2_43,1,45,,45,tp,45,43
70.22263859558217,-148.4720347,2020-08-15,Walker_2022,Colleen_T2_44,1,41,,41,tp,41,44
70.22263060909988,-148.4720468,2020-08-15,Walker_2022,Colleen_T2_45,1,44,,44,tp,44,45
70.22262262,-148.4720588,2020-08-15,Walker_2022,Colleen_T2_46,1,33,,33,tp,33,46
70.22261464,-148.4720708,2020-08-15,Walker_2022,Colleen_T2_47,1,36,,36,tp,36,47
70.22260664964821,-148.4720828,2020-08-15,Walker_2022,Colleen_T2_48,1,38,,38,tp,38,48
70.22259866,-148.4720948,2020-08-15,Walker_2022,Colleen_T2_49,1,56,,56,tp,56,49
70.22259067667636,-148.4721069,2020-08-15,Walker_2022,Colleen_T2_50,1,45,,45,tp,45,50
70.22258269018923,-148.4721189,2020-08-15,Walker_2022,Colleen_T2_51,1,42,,42,tp,42,51
70.22257470370128,-148.4721309,2020-08-15,Walker_2022,Colleen_T2_52,1,54,,54,tp,54,52
70.22256671721253,-148.4721429,2020-08-15,Walker_2022,Colleen_T2_53,1,55,,55,tp,55,53
70.22255873072297,-148.4721549,2020-08-15,Walker_2022,Colleen_T2_54,1,57,,57,tp,57,54
70.22255074423259,-148.4721669,2020-08-15,Walker_2022,Colleen_T2_55,1,53,,53,tp,53,55
70.22254275774141,-148.472179,2020-08-15,Walker_2022,Colleen_T2_56,1,55,,55,tp,55,56
70.22253477124941,-148.472191,2020-08-15,Walker_2022,Colleen_T2_57,1,48,,48,tp,48,57
70.22252678,-148.472203,2020-08-15,Walker_2022,Colleen_T2_58,1,53,,53,tp,53,58
70.22251879826298,-148.472215,2020-08-15,Walker_2022,Colleen_T2_59,1,54,,54,tp,54,59
70.22251081176856,-148.472227,2020-08-15,Walker_2022,Colleen_T2_60,1,56,,56,tp,56,60
70.22250282527332,-148.472239,2020-08-15,Walker_2022,Colleen_T2_61,1,53,,53,tp,53,61
70.22249483877727,-148.4722511,2020-08-15,Walker_2022,Colleen_T2_62,1,44,,44,tp,44,62
70.22248685228041,-148.4722631,2020-08-15,Walker_2022,Colleen_T2_63,1,45,,45,tp,45,63
70.22247886578275,-148.4722751,2020-08-15,Walker_2022,Colleen_T2_64,1,45,,45,tp,45,64
70.22247087928426,-148.4722871,2020-08-15,Walker_2022,Colleen_T2_65,1,42,,42,tp,42,65
70.22246289278497,-148.4722991,2020-08-15,Walker_2022,Colleen_T2_66,1,41,,41,tp,41,66
70.22245490628488,-148.4723111,2020-08-15,Walker_2022,Colleen_T2_67,1,50,,50,tp,50,67
70.22244691978398,-148.4723232,2020-08-15,Walker_2022,Colleen_T2_68,1,63,,63,tp,63,68
70.22243893328225,-148.4723352,2020-08-15,Walker_2022,Colleen_T2_69,1,51,,51,tp,51,69
70.22243094677972,-148.4723472,2020-08-15,Walker_2022,Colleen_T2_70,1,49,,49,tp,49,70
70.22242296027638,-148.4723592,2020-08-15,Walker_2022,Colleen_T2_71,1,56,,56,tp,56,71
70.22241497377223,-148.4723712,2020-08-15,Walker_2022,Colleen_T2_72,1,54,,54,tp,54,72
70.22240698726728,-148.4723832,2020-08-15,Walker_2022,Colleen_T2_73,1,55,,55,tp,55,73
70.222399,-148.4723953,2020-08-15,Walker_2022,Colleen_T2_74,1,50,,50,tp,50,74
70.22239101425492,-148.4724073,2020-08-15,Walker_2022,Colleen_T2_75,1,45,,45,tp,45,75
70.22238302774753,-148.4724193,2020-08-15,Walker_2022,Colleen_T2_76,1,42,,42,tp,42,76
70.22237504123933,-148.4724313,2020-08-15,Walker_2022,Colleen_T2_77,1,47,,47,tp,47,77
70.22236705473031,-148.4724433,2020-08-15,Walker_2022,Colleen_T2_78,1,45,,45,tp,45,78
70.22235907,-148.4724553,2020-08-15,Walker_2022,Colleen_T2_79,1,47,,47,tp,47,79
70.22235108170986,-148.4724673,2020-08-15,Walker_2022,Colleen_T2_80,1,41,,41,tp,41,80
70.22234309519841,-148.4724794,2020-08-15,Walker_2022,Colleen_T2_81,1,42,,42,tp,42,81
70.22233510868617,-148.4724914,2020-08-15,Walker_2022,Colleen_T2_82,1,46,,46,tp,46,82
70.22232712,-148.4725034,2020-08-15,Walker_2022,Colleen_T2_83,1,64,,64,tp,64,83
70.22231913565923,-148.4725154,2020-08-15,Walker_2022,Colleen_T2_84,1,86,,86,tp,86,84
70.22231114914455,-148.4725274,2020-08-15,Walker_2022,Colleen_T2_85,1,55,,55,tp,55,85
70.22230316262906,-148.4725394,2020-08-15,Walker_2022,Colleen_T2_86,1,38,,38,tp,38,86
70.22229517611275,-148.4725515,2020-08-15,Walker_2022,Colleen_T2_87,1,43,,43,tp,43,87
70.22228718959563,-148.4725635,2020-08-15,Walker_2022,Colleen_T2_88,1,55,,55,tp,55,88
70.22227920307772,-148.4725755,2020-08-15,Walker_2022,Colleen_T2_89,1,58,,58,tp,58,89
70.22227121655898,-148.4725875,2020-08-15,Walker_2022,Colleen_T2_90,1,71,,71,tp,71,90
70.22226323003943,-148.4725995,2020-08-15,Walker_2022,Colleen_T2_91,1,72,,72,tp,72,91
70.22225524351907,-148.4726115,2020-08-15,Walker_2022,Colleen_T2_92,1,67,,67,tp,67,92
70.22224725699792,-148.4726236,2020-08-15,Walker_2022,Colleen_T2_93,1,71,,71,tp,71,93
70.22223927047594,-148.4726356,2020-08-15,Walker_2022,Colleen_T2_94,1,67,,67,tp,67,94
70.22223128395315,-148.4726476,2020-08-15,Walker_2022,Colleen_T2_95,1,47,,47,tp,47,95
70.22222329742955,-148.4726596,2020-08-15,Walker_2022,Colleen_T2_96,1,50,,50,tp,50,96
70.22221531090514,-148.4726716,2020-08-15,Walker_2022,Colleen_T2_97,1,55,,55,tp,55,97
70.22220732437994,-148.4726836,2020-08-15,Walker_2022,Colleen_T2_98,1,52,,52,tp,52,98
70.22219933785391,-148.4726957,2020-08-15,Walker_2022,Colleen_T2_99,1,51,,51,tp,51,99
70.22219135132707,-148.4727077,2020-08-15,Walker_2022,Colleen_T2_100,1,53,,53,tp,53,100
70.22215141868074,-148.4727678,2020-08-15,Walker_2022,Colleen_T2_105,1,63,,63,tp,63,105
70.22211148601414,-148.4728278,2020-08-15,Walker_2022,Colleen_T2_110,1,68,,68,tp,68,110
70.22207155,-148.4728879,2020-08-15,Walker_2022,Colleen_T2_115,1,47,,47,tp,47,115
70.22203162062019,-148.472948,2020-08-15,Walker_2022,Colleen_T2_120,1,65,,65,tp,65,120
70.22199168789284,-148.4730081,2020-08-15,Walker_2022,Colleen_T2_125,1,78,,78,tp,78,125
70.22195175514523,-148.4730682,2020-08-15,Walker_2022,Colleen_T2_130,1,53,,53,tp,53,130
70.22191182237735,-148.4731282,2020-08-15,Walker_2022,Colleen_T2_135,1,50,,50,tp,50,135
70.22187188958924,-148.4731883,2020-08-15,Walker_2022,Colleen_T2_140,1,48,,48,tp,48,140
70.22183195678086,-148.4732484,2020-08-15,Walker_2022,Colleen_T2_145,1,47,,47,tp,47,145
70.22179202395223,-148.4733085,2020-08-15,Walker_2022,Colleen_T2_150,1,54,,54,tp,54,150
70.22175209110334,-148.4733686,2020-08-15,Walker_2022,Colleen_T2_155,1,57,,57,tp,57,155
70.22171216,-148.4734286,2020-08-15,Walker_2022,Colleen_T2_160,1,56,,56,tp,56,160
70.22167223,-148.4734887,2020-08-15,Walker_2022,Colleen_T2_165,1,58,,58,tp,58,165
70.22163229243516,-148.4735488,2020-08-15,Walker_2022,Colleen_T2_170,1,59,,59,tp,59,170
70.22159235950527,-148.4736089,2020-08-15,Walker_2022,Colleen_T2_175,1,48,,48,tp,48,175
70.22155243,-148.473669,2020-08-15,Walker_2022,Colleen_T2_180,1,41,,41,tp,41,180
70.22151249,-148.473729,2020-08-15,Walker_2022,Colleen_T2_185,1,53,,53,tp,53,185
70.22147256059404,-148.4737891,2020-08-15,Walker_2022,Colleen_T2_190,1,51,,51,tp,51,190
70.22143262758313,-148.4738492,2020-08-15,Walker_2022,Colleen_T2_195,1,50,,50,tp,50,195
70.22139269455195,-148.4739093,2020-08-15,Walker_2022,Colleen_T2_200,1,48,,48,tp,48,200
70.19660453446045,-148.423908,2020-08-16,Walker_2022,Airport_T3_4,1,65,,65,tp,65,4
70.19659766807152,-148.423891,2020-08-16,Walker_2022,Airport_T3_5,1,57,,57,tp,57,5
70.19659080168098,-148.423874,2020-08-16,Walker_2022,Airport_T3_6,1,59,,59,tp,59,6
70.19658393528884,-148.423857,2020-08-16,Walker_2022,Airport_T3_7,1,50,,50,tp,50,7
70.19657706889508,-148.4238401,2020-08-16,Walker_2022,Airport_T3_8,1,45,,45,tp,45,8
70.19657020249971,-148.4238231,2020-08-16,Walker_2022,Airport_T3_9,1,44,,44,tp,44,9
70.19656333610273,-148.4238061,2020-08-16,Walker_2022,Airport_T3_10,1,61,,61,tp,61,10
70.19655646970413,-148.4237891,2020-08-16,Walker_2022,Airport_T3_11,1,49,,49,tp,49,11
70.19654960330391,-148.4237721,2020-08-16,Walker_2022,Airport_T3_12,1,49,,49,tp,49,12
70.19654274,-148.4237551,2020-08-16,Walker_2022,Airport_T3_13,1,58,,58,tp,58,13
70.19653587049865,-148.4237381,2020-08-16,Walker_2022,Airport_T3_14,1,55,,55,tp,55,14
70.196529,-148.4237211,2020-08-16,Walker_2022,Airport_T3_15,1,55,,55,tp,55,15
70.19652213768694,-148.4237041,2020-08-16,Walker_2022,Airport_T3_16,1,63,,63,tp,63,16
70.19651527127867,-148.4236871,2020-08-16,Walker_2022,Airport_T3_17,1,53,,53,tp,53,17
70.19650840486878,-148.4236701,2020-08-16,Walker_2022,Airport_T3_18,1,57,,57,tp,57,18
70.19650153845727,-148.4236531,2020-08-16,Walker_2022,Airport_T3_19,1,57,,57,tp,57,19
70.19649467204415,-148.4236361,2020-08-16,Walker_2022,Airport_T3_20,1,59,,59,tp,59,20
70.19648780562943,-148.4236191,2020-08-16,Walker_2022,Airport_T3_21,1,64,,64,tp,64,21
70.19648093921309,-148.4236022,2020-08-16,Walker_2022,Airport_T3_22,1,58,,58,tp,58,22
70.19647407279513,-148.4235852,2020-08-16,Walker_2022,Airport_T3_23,1,57,,57,tp,57,23
70.19646720637556,-148.4235682,2020-08-16,Walker_2022,Airport_T3_24,1,57,,57,tp,57,24
70.19646033995438,-148.4235512,2020-08-16,Walker_2022,Airport_T3_25,1,58,,58,tp,58,25
70.19645347353159,-148.4235342,2020-08-16,Walker_2022,Airport_T3_26,1,49,,49,tp,49,26
70.19644660710719,-148.4235172,2020-08-16,Walker_2022,Airport_T3_27,1,49,,49,tp,49,27
70.19643974068117,-148.4235002,2020-08-16,Walker_2022,Airport_T3_28,1,48,,48,tp,48,28
70.19643287425353,-148.4234832,2020-08-16,Walker_2022,Airport_T3_29,1,51,,51,tp,51,29
70.19642600782429,-148.4234662,2020-08-16,Walker_2022,Airport_T3_30,1,49,,49,tp,49,30
70.19641914139343,-148.4234492,2020-08-16,Walker_2022,Airport_T3_31,1,51,,51,tp,51,31
70.19641227496096,-148.4234322,2020-08-16,Walker_2022,Airport_T3_32,1,56,,56,tp,56,32
70.19640540852689,-148.4234152,2020-08-16,Walker_2022,Airport_T3_33,1,69,,69,tp,69,33
70.19639854209117,-148.4233982,2020-08-16,Walker_2022,Airport_T3_34,1,38,,38,tp,38,34
70.19639167565387,-148.4233813,2020-08-16,Walker_2022,Airport_T3_35,1,49,,49,tp,49,35
70.19638480921495,-148.4233643,2020-08-16,Walker_2022,Airport_T3_36,1,52,,52,tp,52,36
70.19637794,-148.4233473,2020-08-16,Walker_2022,Airport_T3_37,1,57,,57,tp,57,37
70.19637107633227,-148.4233303,2020-08-16,Walker_2022,Airport_T3_38,1,49,,49,tp,49,38
70.19636421,-148.4233133,2020-08-16,Walker_2022,Airport_T3_39,1,54,,54,tp,54,39
70.19635734344313,-148.4232963,2020-08-16,Walker_2022,Airport_T3_40,1,57,,57,tp,57,40
70.19635047699613,-148.4232793,2020-08-16,Walker_2022,Airport_T3_41,1,50,,50,tp,50,41
70.19634361054753,-148.4232623,2020-08-16,Walker_2022,Airport_T3_42,1,47,,47,tp,47,42
70.19633674409732,-148.4232453,2020-08-16,Walker_2022,Airport_T3_43,1,48,,48,tp,48,43
70.19632988,-148.4232283,2020-08-16,Walker_2022,Airport_T3_44,1,51,,51,tp,51,44
70.19632301119205,-148.4232113,2020-08-16,Walker_2022,Airport_T3_45,1,60,,60,tp,60,45
70.19631614,-148.4231943,2020-08-16,Walker_2022,Airport_T3_46,1,43,,43,tp,43,46
70.19630927828034,-148.4231773,2020-08-16,Walker_2022,Airport_T3_47,1,81,,81,tp,81,47
70.19630241182206,-148.4231603,2020-08-16,Walker_2022,Airport_T3_48,1,55,,55,tp,55,48
