site_id,source,date,lat,lon,pf_observed,pf_depth,thaw_depth,obs_limit,method,barrow_raw_file,barrow_plot_id,barrow_date_token,barrow_date_precision,barrow_n_cases,barrow_thaw_depth_min_cm,barrow_thaw_depth_max_cm,barrow_thaw_depth_mean_cm,barrow_thaw_depth_median_cm
U1_P55,Barrow_CALM_U1,1965-07-31,71.29058,-156.78872,1,19.7,19.7,,tp,65pl55.dat,P55,650731,day,20,18.0,22.0,19.7,20.0
U1_P56,Barrow_CALM_U1,1965-07-31,71.29058,-156.78872,1,19.4,19.4,,tp,65pl56.dat,P56,650731,day,20,15.0,22.0,19.4,20.0
U1_P57,Barrow_CALM_U1,1965-07-31,71.29058,-156.78872,1,17.0,17.0,,tp,65pl57.dat,P57,650731,day,20,12.0,21.0,17.0,17.0
U1_P58,Barrow_CALM_U1,1965-07-31,71.29058,-156.78872,1,18.2,18.2,,tp,65pl58.dat,P58,650731,day,20,15.0,23.0,18.2,18.0
U1_P59,Barrow_CALM_U1,1965-07-31,71.29058,-156.78872,1,20.45,20.45,,tp,65pl59.dat,P59,650731,day,20,15.0,28.0,20.45,20.0
U1_P6,Barrow_CALM_U1,1965-07-31,71.29058,-156.78872,1,29.1,29.1,,tp,65pl6.dat,P6,650731,day,20,22.0,40.0,29.1,28.0
U1_P60,Barrow_CALM_U1,1965-07-31,71.29058,-156.78872,1,18.45,18.45,,tp,65pl60.dat,P60,650731,day,20,15.0,24.0,18.45,18.0
U1_P61,Barrow_CALM_U1,1965-07-31,71.29058,-156.78872,1,17.8,17.8,,tp,65pl61.dat,P61,650731,day,20,15.0,21.0,17.8,17.5
U1_P62,Barrow_CALM_U1,1965-07-31,71.29058,-156.78872,1,20.85,20.85,,tp,65pl62.dat,P62,650731,day,20,17.0,28.0,20.85,20.0
U1_P7,Barrow_CALM_U1,1965-07-31,71.29058,-156.78872,1,25.9,25.9,,tp,65pl7.dat,P7,650731,day,20,20.0,33.0,25.9,25.0
U1_P8,Barrow_CALM_U1,1965-07-31,71.29058,-156.78872,1,24.75,24.75,,tp,65pl8.dat,P8,650731,day,20,20.0,36.0,24.75,23.5
U1_P1,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,31.1,31.1,,tp,65pl1.dat,P1,650807,day,20,19.0,44.0,31.1,32.5
U1_P11,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,25.95,25.95,,tp,65pl11.dat,P11,650807,day,20,19.0,43.0,25.95,24.0
U1_P14,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,36.8,36.8,,tp,65pl14.dat,P14,650807,day,20,30.0,42.0,36.8,37.0
U1_P15,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,37.95,37.95,,tp,65pl15.dat,P15,650807,day,20,29.0,48.0,37.95,37.0
U1_P16,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,30.7,30.7,,tp,65pl16.dat,P16,650807,day,20,27.0,44.0,30.7,30.5
U1_P17,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,33.0,33.0,,tp,65pl17.dat,P17,650807,day,20,22.0,40.0,33.0,34.5
U1_P19,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,34.85,34.85,,tp,65pl19.dat,P19,650807,day,20,22.0,46.0,34.85,34.5
U1_P2,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,34.7,34.7,,tp,65pl2.dat,P2,650807,day,20,25.0,49.0,34.7,34.0
U1_P21,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,32.05,32.05,,tp,65pl21.dat,P21,650807,day,20,23.0,46.0,32.05,32.0
U1_P22,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,26.95,26.95,,tp,65pl22.dat,P22,650807,day,20,21.0,32.0,26.95,26.5
U1_P25,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,24.35,24.35,,tp,65pl25.dat,P25,650807,day,20,17.0,31.0,24.35,24.0
U1_P26,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,25.2,25.2,,tp,65pl26.dat,P26,650807,day,20,20.0,31.0,25.2,24.0
U1_P29,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,33.55,33.55,,tp,65pl29.dat,P29,650807,day,20,28.0,39.0,33.55,33.0
U1_P30,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,25.5,25.5,,tp,65pl30.dat,P30,650807,day,20,20.0,34.0,25.5,25.5
U1_P31,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,24.85,24.85,,tp,65pl31.dat,P31,650807,day,20,17.0,34.0,24.85,24.5
U1_P33,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,27.15,27.15,,tp,65pl33.dat,P33,650807,day,20,19.0,31.0,27.15,27.0
U1_P34,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,27.05,27.05,,tp,65pl34.dat,P34,650807,day,20,22.0,32.0,27.05,27.0
U1_P36,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,28.2,28.2,,tp,65pl36.dat,P36,650807,day,20,23.0,36.0,28.2,28.0
U1_P37,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,29.8,29.8,,tp,65pl37.dat,P37,650807,day,20,23.0,39.0,29.8,28.5
U1_P40,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,26.55,26.55,,tp,65pl40.dat,P40,650807,day,20,19.0,47.0,26.55,23.0
U1_P41,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,26.9,26.9,,tp,65pl41.dat,P41,650807,day,20,18.0,43.0,26.9,27.0
U1_P44,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,32.5,32.5,,tp,65pl44.dat,P44,650807,day,20,25.0,49.0,32.5,32.5
U1_P45,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,27.4,27.4,,tp,65pl45.dat,P45,650807,day,20,24.0,32.0,27.4,27.0
U1_P46,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,31.5,31.5,,tp,65pl46.dat,P46,650807,day,20,22.0,42.0,31.5,31.5
U1_P48,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,34.7,34.7,,tp,65pl48.dat,P48,650807,day,20,24.0,48.0,34.7,35.0
U1_P5,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,34.55,34.55,,tp,65pl5.dat,P5,650807,day,20,25.0,49.0,34.55,34.5
U1_P50,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,32.95,32.95,,tp,65pl50.dat,P50,650807,day,20,23.0,47.0,32.95,32.5
U1_P51,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,36.6,36.6,,tp,65pl51.dat,P51,650807,day,20,32.0,44.0,36.6,36.5
U1_P52,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,36.15,36.15,,tp,65pl52.dat,P52,650807,day,20,28.0,53.0,36.15,36.5
U1_P53,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,37.05,37.05,,tp,65pl53.dat,P53,650807,day,20,22.0,57.0,37.05,32.5
U1_P54,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,20.1,20.1,,tp,65pl54.dat,P54,650807,day,20,14.0,24.0,20.1,20.0
U1_P55,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,19.75,19.75,,tp,65pl55.dat,P55,650807,day,20,18.0,21.0,19.75,20.0
U1_P56,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,20.0,20.0,,tp,65pl56.dat,P56,650807,day,20,17.0,23.0,20.0,20.0
U1_P57,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,18.1,18.1,,tp,65pl57.dat,P57,650807,day,20,12.0,22.0,18.1,18.5
U1_P58,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,18.85,18.85,,tp,65pl58.dat,P58,650807,day,20,15.0,24.0,18.85,19.0
U1_P59,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,21.1,21.1,,tp,65pl59.dat,P59,650807,day,20,16.0,28.0,21.1,20.0
U1_P6,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,29.5,29.5,,tp,65pl6.dat,P6,650807,day,20,22.0,42.0,29.5,28.5
U1_P60,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,19.6,19.6,,tp,65pl60.dat,P60,650807,day,20,13.0,25.0,19.6,19.0
U1_P61,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,18.1,18.1,,tp,65pl61.dat,P61,650807,day,20,15.0,22.0,18.1,18.0
U1_P62,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,20.8,20.8,,tp,65pl62.dat,P62,650807,day,20,15.0,27.0,20.8,20.5
U1_P7,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,26.7,26.7,,tp,65pl7.dat,P7,650807,day,20,21.0,33.0,26.7,27.0
U1_P8,Barrow_CALM_U1,1965-08-07,71.29058,-156.78872,1,26.15,26.15,,tp,65pl8.dat,P8,650807,day,20,21.0,37.0,26.15,25.5
U1_P1,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,31.7,31.7,,tp,65pl1.dat,P1,650814,day,20,23.0,44.0,31.7,31.0
U1_P11,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,26.1,26.1,,tp,65pl11.dat,P11,650814,day,20,17.0,43.0,26.1,24.5
U1_P14,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,37.4,37.4,,tp,65pl14.dat,P14,650814,day,20,30.0,43.0,37.4,37.5
U1_P15,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,40.55,40.55,,tp,65pl15.dat,P15,650814,day,20,31.0,47.0,40.55,42.0
U1_P16,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,32.6,32.6,,tp,65pl16.dat,P16,650814,day,20,28.0,45.0,32.6,31.5
U1_P17,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,34.95,34.95,,tp,65pl17.dat,P17,650814,day,20,22.0,44.0,34.95,35.5
U1_P19,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,37.0,37.0,,tp,65pl19.dat,P19,650814,day,20,24.0,49.0,37.0,38.5
U1_P2,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,36.2,36.2,,tp,65pl2.dat,P2,650814,day,20,30.0,48.0,36.2,35.0
U1_P21,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,33.5,33.5,,tp,65pl21.dat,P21,650814,day,20,26.0,44.0,33.5,33.0
U1_P22,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,29.25,29.25,,tp,65pl22.dat,P22,650814,day,20,24.0,38.0,29.25,29.0
U1_P25,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,26.3,26.3,,tp,65pl25.dat,P25,650814,day,20,18.0,32.0,26.3,26.0
U1_P26,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,25.85,25.85,,tp,65pl26.dat,P26,650814,day,20,21.0,33.0,25.85,25.0
U1_P29,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,36.05,36.05,,tp,65pl29.dat,P29,650814,day,20,30.0,42.0,36.05,35.5
U1_P30,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,29.4,29.4,,tp,65pl30.dat,P30,650814,day,20,24.0,37.0,29.4,29.5
U1_P31,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,27.7,27.7,,tp,65pl31.dat,P31,650814,day,20,21.0,41.0,27.7,26.5
U1_P33,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,28.9,28.9,,tp,65pl33.dat,P33,650814,day,20,21.0,35.0,28.9,29.0
U1_P34,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,28.3,28.3,,tp,65pl34.dat,P34,650814,day,20,24.0,33.0,28.3,28.0
U1_P36,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,29.7,29.7,,tp,65pl36.dat,P36,650814,day,20,25.0,37.0,29.7,29.0
U1_P37,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,32.7,32.7,,tp,65pl37.dat,P37,650814,day,20,25.0,45.0,32.7,30.0
U1_P40,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,27.7,27.7,,tp,65pl40.dat,P40,650814,day,20,18.0,48.0,27.7,25.0
U1_P41,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,29.25,29.25,,tp,65pl41.dat,P41,650814,day,20,21.0,43.0,29.25,29.0
U1_P44,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,33.95,33.95,,tp,65pl44.dat,P44,650814,day,20,25.0,50.0,33.95,32.5
U1_P45,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,30.45,30.45,,tp,65pl45.dat,P45,650814,day,20,26.0,34.0,30.45,30.0
U1_P46,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,32.7,32.7,,tp,65pl46.dat,P46,650814,day,20,23.0,45.0,32.7,32.0
U1_P48,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,36.65,36.65,,tp,65pl48.dat,P48,650814,day,20,25.0,49.0,36.65,36.0
U1_P5,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,35.0,35.0,,tp,65pl5.dat,P5,650814,day,20,23.0,47.0,35.0,34.5
U1_P50,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,33.9,33.9,,tp,65pl50.dat,P50,650814,day,20,22.0,45.0,33.9,34.5
U1_P51,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,37.8,37.8,,tp,65pl51.dat,P51,650814,day,20,29.0,46.0,37.8,38.0
U1_P52,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,36.95,36.95,,tp,65pl52.dat,P52,650814,day,20,24.0,53.0,36.95,37.5
U1_P53,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,40.05,40.05,,tp,65pl53.dat,P53,650814,day,20,26.0,59.0,40.05,35.5
U1_P54,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,20.5,20.5,,tp,65pl54.dat,P54,650814,day,20,15.0,23.0,20.5,21.0
U1_P55,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,20.5,20.5,,tp,65pl55.dat,P55,650814,day,20,19.0,23.0,20.5,20.5
U1_P56,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,20.2,20.2,,tp,65pl56.dat,P56,650814,day,20,18.0,23.0,20.2,19.5
U1_P57,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,18.5,18.5,,tp,65pl57.dat,P57,650814,day,20,14.0,21.0,18.5,19.0
U1_P58,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,19.65,19.65,,tp,65pl58.dat,P58,650814,day,20,16.0,24.0,19.65,19.0
U1_P59,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,22.05,22.05,,tp,65pl59.dat,P59,650814,day,20,16.0,31.0,22.05,21.0
U1_P6,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,31.1,31.1,,tp,65pl6.dat,P6,650814,day,20,25.0,43.0,31.1,29.0
U1_P60,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,20.8,20.8,,tp,65pl60.dat,P60,650814,day,20,16.0,26.0,20.8,20.0
U1_P61,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,19.35,19.35,,tp,65pl61.dat,P61,650814,day,20,17.0,23.0,19.35,19.5
U1_P62,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,22.0,22.0,,tp,65pl62.dat,P62,650814,day,20,17.0,29.0,22.0,22.0
U1_P7,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,28.2,28.2,,tp,65pl7.dat,P7,650814,day,20,24.0,35.0,28.2,28.0
U1_P8,Barrow_CALM_U1,1965-08-14,71.29058,-156.78872,1,27.2,27.2,,tp,65pl8.dat,P8,650814,day,20,22.0,40.0,27.2,26.0
U1_P1,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,35.55,35.55,,tp,65pl1.dat,P1,650821,day,20,26.0,49.0,35.55,36.0
U1_P11,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,29.3,29.3,,tp,65pl11.dat,P11,650821,day,20,21.0,46.0,29.3,27.0
U1_P14,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,42.75,42.75,,tp,65pl14.dat,P14,650821,day,20,36.0,53.0,42.75,43.0
U1_P15,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,45.15,45.15,,tp,65pl15.dat,P15,650821,day,20,37.0,55.0,45.15,45.0
U1_P16,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,37.95,37.95,,tp,65pl16.dat,P16,650821,day,20,32.0,49.0,37.95,37.0
U1_P17,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,39.7,39.7,,tp,65pl17.dat,P17,650821,day,20,27.0,51.0,39.7,40.0
U1_P19,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,43.15,43.15,,tp,65pl19.dat,P19,650821,day,20,29.0,55.0,43.15,44.0
U1_P2,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,38.95,38.95,,tp,65pl2.dat,P2,650821,day,20,31.0,54.0,38.95,38.0
U1_P21,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,36.95,36.95,,tp,65pl21.dat,P21,650821,day,20,29.0,46.0,36.95,36.5
U1_P22,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,33.45,33.45,,tp,65pl22.dat,P22,650821,day,20,29.0,39.0,33.45,34.5
U1_P25,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,28.8,28.8,,tp,65pl25.dat,P25,650821,day,20,21.0,34.0,28.8,29.0
U1_P26,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,29.0,29.0,,tp,65pl26.dat,P26,650821,day,20,24.0,35.0,29.0,28.0
U1_P29,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,39.25,39.25,,tp,65pl29.dat,P29,650821,day,20,34.0,44.0,39.25,39.0
U1_P30,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,31.55,31.55,,tp,65pl30.dat,P30,650821,day,20,26.0,37.0,31.55,32.0
U1_P31,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,30.25,30.25,,tp,65pl31.dat,P31,650821,day,20,24.0,41.0,30.25,29.5
U1_P33,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,32.2,32.2,,tp,65pl33.dat,P33,650821,day,20,26.0,38.0,32.2,32.0
U1_P34,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,30.95,30.95,,tp,65pl34.dat,P34,650821,day,20,27.0,37.0,30.95,30.5
U1_P36,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,32.55,32.55,,tp,65pl36.dat,P36,650821,day,20,28.0,41.0,32.55,32.0
U1_P37,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,35.7,35.7,,tp,65pl37.dat,P37,650821,day,20,29.0,47.0,35.7,34.0
U1_P40,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,31.05,31.05,,tp,65pl40.dat,P40,650821,day,20,23.0,51.0,31.05,29.0
U1_P41,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,33.0,33.0,,tp,65pl41.dat,P41,650821,day,20,24.0,45.0,33.0,33.5
U1_P44,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,36.5,36.5,,tp,65pl44.dat,P44,650821,day,20,28.0,50.0,36.5,35.5
U1_P45,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,32.65,32.65,,tp,65pl45.dat,P45,650821,day,20,28.0,36.0,32.65,33.0
U1_P46,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,35.65,35.65,,tp,65pl46.dat,P46,650821,day,20,26.0,48.0,35.65,34.5
U1_P48,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,39.5,39.5,,tp,65pl48.dat,P48,650821,day,20,30.0,52.0,39.5,38.5
U1_P5,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,38.5,38.5,,tp,65pl5.dat,P5,650821,day,20,30.0,51.0,38.5,38.0
U1_P50,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,36.9,36.9,,tp,65pl50.dat,P50,650821,day,20,25.0,50.0,36.9,37.0
U1_P51,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,43.35,43.35,,tp,65pl51.dat,P51,650821,day,20,39.0,56.0,43.35,42.0
U1_P52,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,43.45,43.45,,tp,65pl52.dat,P52,650821,day,20,31.0,58.0,43.45,42.0
U1_P53,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,43.55,43.55,,tp,65pl53.dat,P53,650821,day,20,27.0,62.0,43.55,38.5
U1_P54,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,22.25,22.25,,tp,65pl54.dat,P54,650821,day,20,15.0,25.0,22.25,23.0
U1_P55,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,22.1,22.1,,tp,65pl55.dat,P55,650821,day,20,20.0,24.0,22.1,22.5
U1_P56,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,22.35,22.35,,tp,65pl56.dat,P56,650821,day,20,20.0,26.0,22.35,22.0
U1_P57,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,20.95,20.95,,tp,65pl57.dat,P57,650821,day,20,14.0,28.0,20.95,20.5
U1_P58,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,22.15,22.15,,tp,65pl58.dat,P58,650821,day,20,18.0,30.0,22.15,22.0
U1_P59,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,24.5,24.5,,tp,65pl59.dat,P59,650821,day,20,19.0,33.0,24.5,23.5
U1_P6,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,34.85,34.85,,tp,65pl6.dat,P6,650821,day,20,29.0,47.0,34.85,32.0
U1_P60,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,22.05,22.05,,tp,65pl60.dat,P60,650821,day,20,16.0,27.0,22.05,21.5
U1_P61,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,21.45,21.45,,tp,65pl61.dat,P61,650821,day,20,19.0,24.0,21.45,21.5
U1_P62,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,23.7,23.7,,tp,65pl62.dat,P62,650821,day,20,19.0,31.0,23.7,23.5
U1_P7,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,30.85,30.85,,tp,65pl7.dat,P7,650821,day,20,27.0,37.0,30.85,30.5
U1_P8,Barrow_CALM_U1,1965-08-21,71.29058,-156.78872,1,29.0,29.0,,tp,65pl8.dat,P8,650821,day,20,23.0,43.0,29.0,28.0
U1_P1,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,36.9,36.9,,tp,65pl1.dat,P1,650828,day,20,30.0,48.0,36.9,35.5
U1_P11,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,30.35,30.35,,tp,65pl11.dat,P11,650828,day,20,22.0,46.0,30.35,28.5
U1_P14,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,45.05,45.05,,tp,65pl14.dat,P14,650828,day,20,38.0,56.0,45.05,44.5
U1_P15,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,48.3,48.3,,tp,65pl15.dat,P15,650828,day,20,38.0,56.0,48.3,48.5
U1_P16,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,40.6,40.6,,tp,65pl16.dat,P16,650828,day,20,33.0,50.0,40.6,40.5
U1_P17,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,42.4,42.4,,tp,65pl17.dat,P17,650828,day,20,30.0,56.0,42.4,43.5
U1_P19,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,46.55,46.55,,tp,65pl19.dat,P19,650828,day,20,31.0,71.0,46.55,45.0
U1_P2,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,40.5,40.5,,tp,65pl2.dat,P2,650828,day,20,35.0,56.0,40.5,38.0
U1_P21,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,40.45,40.45,,tp,65pl21.dat,P21,650828,day,20,30.0,51.0,40.45,40.0
U1_P22,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,35.1,35.1,,tp,65pl22.dat,P22,650828,day,20,28.0,44.0,35.1,35.5
U1_P25,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,28.8,28.8,,tp,65pl25.dat,P25,650828,day,20,22.0,36.0,28.8,29.0
U1_P26,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,30.65,30.65,,tp,65pl26.dat,P26,650828,day,20,26.0,36.0,30.65,30.0
U1_P29,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,41.35,41.35,,tp,65pl29.dat,P29,650828,day,20,35.0,46.0,41.35,42.0
U1_P30,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,33.05,33.05,,tp,65pl30.dat,P30,650828,day,20,28.0,41.0,33.05,33.0
U1_P31,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,31.65,31.65,,tp,65pl31.dat,P31,650828,day,20,26.0,42.0,31.65,32.0
U1_P33,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,34.05,34.05,,tp,65pl33.dat,P33,650828,day,20,25.0,42.0,34.05,34.0
U1_P34,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,32.2,32.2,,tp,65pl34.dat,P34,650828,day,20,27.0,38.0,32.2,32.0
U1_P36,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,33.4,33.4,,tp,65pl36.dat,P36,650828,day,20,28.0,42.0,33.4,32.0
U1_P37,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,37.9,37.9,,tp,65pl37.dat,P37,650828,day,20,30.0,51.0,37.9,36.5
U1_P40,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,32.85,32.85,,tp,65pl40.dat,P40,650828,day,20,23.0,55.0,32.85,30.0
U1_P41,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,33.9,33.9,,tp,65pl41.dat,P41,650828,day,20,26.0,46.0,33.9,34.5
U1_P44,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,39.05,39.05,,tp,65pl44.dat,P44,650828,day,20,30.0,57.0,39.05,36.0
U1_P45,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,34.7,34.7,,tp,65pl45.dat,P45,650828,day,20,30.0,39.0,34.7,35.0
U1_P46,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,37.75,37.75,,tp,65pl46.dat,P46,650828,day,20,28.0,50.0,37.75,37.5
U1_P48,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,41.6,41.6,,tp,65pl48.dat,P48,650828,day,20,30.0,56.0,41.6,40.0
U1_P5,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,40.1,40.1,,tp,65pl5.dat,P5,650828,day,20,30.0,52.0,40.1,39.5
U1_P50,Barrow_CALM_U1,1965-08-28,71.29058,-156.78872,1,39.0,39.0,,tp,65pl50.dat,P50,650828,day,20,28.0,52.0,39.0,40.0
