SampleDate,SiteID,ElectrodeNumber,distance,Long_deg,Lat_deg,Height,Satellites,PDOP,Status,HRMS,VRMS,X_UTMz6,Y_UTMz6,LinDist_m,ActiveLayerThickness,SurfOrg,DepthtoRejection,Comment
9/4/16,312ERICB,6,7.5,-148.926015,65.571854,263.91,-9999,-9999,-9999,-9999,-9999,411132.7738,7273549.171,7.723978046,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,7,9,-148.926049,65.571855,263.59,-9999,-9999,-9999,-9999,-9999,411131.2311,7273549.252,9.268803049,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,8,10.5,-148.926082,65.571855,263.31,-9999,-9999,-9999,-9999,-9999,411129.7037,7273549.341,10.79879382,58,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,9,12,-148.926114,65.571856,263.13,-9999,-9999,-9999,-9999,-9999,411128.2068,7273549.446,12.29937191,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,10,13.5,-148.926147,65.571856,262.96,-9999,-9999,-9999,-9999,-9999,411126.7099,7273549.551,13.79995,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,11,15,-148.926179,65.571857,262.78,-9999,-9999,-9999,-9999,-9999,411125.2129,7273549.656,15.30062785,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,12,16.5,-148.926212,65.571857,262.6,-9999,-9999,-9999,-9999,-9999,411123.716,7273549.761,16.80120594,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,13,18,-148.926244,65.571858,262.43,-9999,-9999,-9999,-9999,-9999,411122.2191,7273549.866,18.30178404,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,14,19.5,-148.926277,65.571858,262.25,-9999,-9999,-9999,-9999,-9999,411120.7222,7273549.971,19.80236213,76,2,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,15,21,-148.926309,65.571859,262.09,-9999,-9999,-9999,-9999,-9999,411119.2389,7273550.101,21.29134799,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,16,22.5,-148.926341,65.57186,261.93,-9999,-9999,-9999,-9999,-9999,411117.7625,7273550.242,22.77446564,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,17,24,-148.926373,65.571861,261.78,-9999,-9999,-9999,-9999,-9999,411116.2861,7273550.383,24.25758328,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,18,25.5,-148.926405,65.571862,261.63,-9999,-9999,-9999,-9999,-9999,411114.8097,7273550.524,25.74070093,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,19,27,-148.926437,65.571862,261.47,-9999,-9999,-9999,-9999,-9999,411113.3332,7273550.666,27.22401353,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,20,28.5,-148.926469,65.571863,261.32,-9999,-9999,-9999,-9999,-9999,411111.8568,7273550.807,28.70713118,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,21,30,-148.926501,65.571864,261.17,14,1.7,SDGPS,0.556,1.52,411110.3804,7273550.948,30.19024882,42,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,22,31.5,-148.926534,65.571865,261.02,-9999,-9999,-9999,-9999,-9999,411108.8952,7273551.075,31.68086884,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,23,33,-148.926566,65.571866,260.87,-9999,-9999,-9999,-9999,-9999,411107.4101,7273551.203,33.17147476,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,24,34.5,-148.926598,65.571866,260.73,-9999,-9999,-9999,-9999,-9999,411105.9249,7273551.33,34.66209478,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,25,36,-148.92663,65.571867,260.58,-9999,-9999,-9999,-9999,-9999,411104.4398,7273551.458,36.1527007,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,26,37.5,-148.926663,65.571868,260.43,-9999,-9999,-9999,-9999,-9999,411102.9546,7273551.585,37.64332072,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,27,39,-148.926695,65.571869,260.29,-9999,-9999,-9999,-9999,-9999,411101.4695,7273551.713,39.13392664,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,28,40.5,-148.926727,65.571869,260.14,-9999,-9999,-9999,-9999,-9999,411099.9766,7273551.822,40.63080052,75,2,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,29,42,-148.92676,65.571869,259.99,-9999,-9999,-9999,-9999,-9999,411098.4684,7273551.896,42.14081484,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,30,43.5,-148.926793,65.57187,259.83,-9999,-9999,-9999,-9999,-9999,411096.9601,7273551.969,43.65088036,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,31,45,-148.926826,65.57187,259.68,-9999,-9999,-9999,-9999,-9999,411095.4518,7273552.043,45.16099456,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,32,46.5,-148.926858,65.57187,259.53,-9999,-9999,-9999,-9999,-9999,411093.9436,7273552.117,46.67100888,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,33,48,-148.926891,65.57187,259.38,-9999,-9999,-9999,-9999,-9999,411092.4353,7273552.19,48.1810744,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,34,49.5,-148.926924,65.571871,259.23,-9999,-9999,-9999,-9999,-9999,411090.927,7273552.264,49.6911886,64,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,35,51,-148.926956,65.571871,259.15,-9999,-9999,-9999,-9999,-9999,411089.422,7273552.338,51.19800677,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,36,52.5,-148.926989,65.571871,259.11,-9999,-9999,-9999,-9999,-9999,411087.9186,7273552.412,52.70322688,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,37,54,-148.927022,65.571871,259.06,-9999,-9999,-9999,-9999,-9999,411086.4152,7273552.486,54.20844698,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,38,55.5,-148.927054,65.571872,259.02,-9999,-9999,-9999,-9999,-9999,411084.9118,7273552.56,55.71366708,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,39,57,-148.927087,65.571872,258.98,-9999,-9999,-9999,-9999,-9999,411083.4084,7273552.635,57.21893668,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,40,58.5,-148.927119,65.571872,258.93,-9999,-9999,-9999,-9999,-9999,411081.905,7273552.709,58.72415678,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,41,60,-148.927152,65.571872,258.89,14,1.5,SDGPS,0.538,1.276,411080.4016,7273552.783,60.22937689,56,14,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,42,61.5,-148.927184,65.571872,258.75,-9999,-9999,-9999,-9999,-9999,411078.904,7273552.823,61.72751098,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,43,63,-148.927217,65.571872,258.62,-9999,-9999,-9999,-9999,-9999,411077.4065,7273552.864,63.22557214,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,44,64.5,-148.927249,65.571872,258.48,-9999,-9999,-9999,-9999,-9999,411075.909,7273552.904,64.72360627,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,45,66,-148.927282,65.571872,258.35,-9999,-9999,-9999,-9999,-9999,411074.4115,7273552.944,66.2216404,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,46,67.5,-148.927314,65.571872,258.21,-9999,-9999,-9999,-9999,-9999,411072.914,7273552.985,67.71970156,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,47,69,-148.927347,65.571872,258.07,-9999,-9999,-9999,-9999,-9999,411071.4165,7273553.025,69.21773569,-9999,-9999,-9999,"Light Burn: pic mar (20% live; 10% dead), ledium, vacinium, lichen, salix, trace amounts of tussok"
9/4/16,312ERICB,48,70.5,-148.927379,65.571872,257.92,-9999,-9999,-9999,-9999,-9999,411069.9215,7273553.03,70.71274405,54,-9999,-9999,"Severe Burn: tussok, pic mar (70% dead)"
9/4/16,312ERICB,49,72,-148.927411,65.571871,257.73,-9999,-9999,-9999,-9999,-9999,411068.4318,7273552.963,72.20394997,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (70% dead)"
9/4/16,312ERICB,50,73.5,-148.927444,65.57187,257.54,-9999,-9999,-9999,-9999,-9999,411066.9421,7273552.895,73.69520115,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (70% dead)"
9/4/16,312ERICB,51,75,-148.927476,65.571869,257.35,-9999,-9999,-9999,-9999,-9999,411065.4524,7273552.828,75.18640707,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (70% dead)"
9/4/16,312ERICB,52,76.5,-148.927508,65.571868,257.16,-9999,-9999,-9999,-9999,-9999,411063.9626,7273552.761,76.67771289,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (70% dead)"
9/4/16,312ERICB,53,78,-148.92754,65.571867,256.97,-9999,-9999,-9999,-9999,-9999,411062.4729,7273552.694,78.16891881,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (70% dead)"
9/4/16,312ERICB,54,79.5,-148.927572,65.571866,256.78,-9999,-9999,-9999,-9999,-9999,411060.9832,7273552.627,79.66012473,63,6,-9999,"Severe Burn: tussok, pic mar (70% dead)"
9/4/16,312ERICB,55,81,-148.927605,65.571864,256.32,-9999,-9999,-9999,-9999,-9999,411059.4927,7273552.515,81.15482679,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (70% dead); Thaw Slump"
9/4/16,312ERICB,56,82.5,-148.927637,65.571863,255.73,-9999,-9999,-9999,-9999,-9999,411058.0018,7273552.381,82.65173654,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (70% dead); Thaw Slump"
9/4/16,312ERICB,57,84,-148.927668,65.571862,255.54,-9999,-9999,-9999,-9999,-9999,411056.5567,7273552.319,84.09816594,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (70% dead); Thaw Slump"
9/4/16,312ERICB,58,85.5,-148.927699,65.571861,255.56,-9999,-9999,-9999,-9999,-9999,411055.1343,7273552.293,85.52080355,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (70% dead); Thaw Slump"
9/4/16,312ERICB,59,87,-148.92773,65.57186,255.58,14,1.7,SDGPS,0.542,1.218,411053.712,7273552.267,86.94334117,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (70% dead); Thaw Slump"
9/4/16,312ERICB,60,88.5,-148.927762,65.57186,255.66,-9999,-9999,-9999,-9999,-9999,411052.2248,7273552.253,88.43060706,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (70% dead); Thaw Slump"
9/4/16,312ERICB,61,90,-148.927794,65.571859,255.74,14,1.5,SDGPS,0.59,1.231,411050.7377,7273552.239,89.91777296,73,-9999,-9999,"Severe Burn: tussok, pic mar (70% dead)"
9/4/16,312ERICB,62,91.5,-148.927827,65.571858,255.7,-9999,-9999,-9999,-9999,-9999,411049.2194,7273552.191,91.43683152,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (70% dead)"
9/4/16,312ERICB,63,93,-148.92786,65.571858,255.67,-9999,-9999,-9999,-9999,-9999,411047.7012,7273552.143,92.95579012,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,64,94.5,-148.927893,65.571857,255.63,-9999,-9999,-9999,-9999,-9999,411046.183,7273552.095,94.47474872,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,65,96,-148.927925,65.571856,255.6,-9999,-9999,-9999,-9999,-9999,411044.6647,7273552.047,95.99380728,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,66,97.5,-148.927958,65.571855,255.56,-9999,-9999,-9999,-9999,-9999,411043.1465,7273551.999,97.51276588,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,67,99,-148.92799,65.571855,255.5,-9999,-9999,-9999,-9999,-9999,411041.6793,7273552.036,98.98043234,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,68,100.5,-148.928026,65.571855,255.19,-9999,-9999,-9999,-9999,-9999,411040.0359,7273552.122,100.626081,86,7,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock; water path"
9/4/16,312ERICB,69,102,-148.92806,65.571856,255.23,-9999,-9999,-9999,-9999,-9999,411038.4405,7273552.227,102.2249325,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock; water path"
9/4/16,312ERICB,70,103.5,-148.92809,65.571856,255.7,-9999,-9999,-9999,-9999,-9999,411037.0707,7273552.336,103.5990625,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,71,105,-148.92812,65.571857,256.18,14,1.6,SDGPS,0.565,1.29,411035.701,7273552.444,104.9730137,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,72,106.5,-148.928151,65.571857,256.37,-9999,-9999,-9999,-9999,-9999,411034.2427,7273552.499,106.4323505,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,73,108,-148.928183,65.571857,256.56,-9999,-9999,-9999,-9999,-9999,411032.7844,7273552.554,107.8916873,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,74,109.5,-148.928215,65.571857,256.75,-9999,-9999,-9999,-9999,-9999,411031.3261,7273552.608,109.3509868,35,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,75,111,-148.928246,65.571856,256.85,-9999,-9999,-9999,-9999,-9999,411029.8626,7273552.554,110.8154827,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,76,112.5,-148.928278,65.571855,256.9,-9999,-9999,-9999,-9999,-9999,411028.3965,7273552.444,112.2857035,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,77,114,-148.92831,65.571854,256.96,-9999,-9999,-9999,-9999,-9999,411026.9304,7273552.334,113.7559243,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,78,115.5,-148.928341,65.571852,257.01,-9999,-9999,-9999,-9999,-9999,411025.4643,7273552.225,115.2260706,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,79,117,-148.928373,65.571851,257.06,-9999,-9999,-9999,-9999,-9999,411023.9982,7273552.115,116.6962914,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,80,118.5,-148.928405,65.571849,257.11,-9999,-9999,-9999,-9999,-9999,411022.5321,7273552.006,118.1664377,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,81,120,-148.928436,65.571848,257.16,14,1.6,SDGPS,0.568,1.24,411021.066,7273551.896,119.6366585,68,6,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,82,121.5,-148.928468,65.571845,257.3,-9999,-9999,-9999,-9999,-9999,411019.6182,7273551.609,121.1126307,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,83,123,-148.928499,65.571842,257.43,-9999,-9999,-9999,-9999,-9999,411018.1704,7273551.321,122.5887976,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/4/16,312ERICB,84,124.5,-148.92853,65.571839,257.57,14,1.6,SDGPS,0.561,1.29,411016.7225,7273551.034,124.0648679,-9999,-9999,-9999,"Severe Burn: tussok, pic mar (80% dead), salix, vacinium, tussock"
9/5/16,314OLDA,1,0,-150.576475,66.455009,394.09,14,1.3,SDGPS,0.478,0.748,340643.8632,7375189.643,0,56,>30,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,2,1.5,-150.576493,66.454998,394.06,-9999,-9999,-9999,-9999,-9999,340642.9894,7375188.423,1.500642009,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,3,3,-150.576511,66.454986,394.02,-9999,-9999,-9999,-9999,-9999,340642.1155,7375187.203,3.00134225,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,4,4.5,-150.576529,66.454975,393.99,-9999,-9999,-9999,-9999,-9999,340641.2417,7375185.983,4.501984259,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,5,6,-150.576547,66.454964,393.95,-9999,-9999,-9999,-9999,-9999,340640.3678,7375184.763,6.002684498,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,6,7.5,-150.576565,66.454952,393.91,-9999,-9999,-9999,-9999,-9999,340639.494,7375183.543,7.503326508,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,7,9,-150.576583,66.454941,393.88,-9999,-9999,-9999,-9999,-9999,340638.6201,7375182.323,9.004026748,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,8,10.5,-150.576601,66.45493,393.85,-9999,-9999,-9999,-9999,-9999,340637.7446,7375181.106,10.50322295,56,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,9,12,-150.576619,66.454918,393.85,-9999,-9999,-9999,-9999,-9999,340636.8659,7375179.894,12.00023921,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,10,13.5,-150.576637,66.454907,393.84,-9999,-9999,-9999,-9999,-9999,340635.9871,7375178.682,13.49731417,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,11,15,-150.576655,66.454896,393.83,-9999,-9999,-9999,-9999,-9999,340635.1083,7375177.469,14.99519883,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,12,16.5,-150.576673,66.454884,393.83,-9999,-9999,-9999,-9999,-9999,340634.2296,7375176.257,16.49221509,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,13,18,-150.576691,66.454873,393.82,-9999,-9999,-9999,-9999,-9999,340633.3508,7375175.045,17.98929005,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,14,19.5,-150.576709,66.454862,393.82,-9999,-9999,-9999,-9999,-9999,340632.472,7375173.833,19.48636501,40,>30,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,15,21,-150.576728,66.45485,393.8,-9999,-9999,-9999,-9999,-9999,340631.5926,7375172.617,20.98703165,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,16,22.5,-150.576746,66.454839,393.78,-9999,-9999,-9999,-9999,-9999,340630.7128,7375171.399,22.48955354,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,17,24,-150.576764,66.454828,393.76,-9999,-9999,-9999,-9999,-9999,340629.8331,7375170.181,23.99201689,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,18,25.5,-150.576782,66.454816,393.74,-9999,-9999,-9999,-9999,-9999,340628.9533,7375168.964,25.49372826,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,19,27,-150.5768,66.454805,393.72,-9999,-9999,-9999,-9999,-9999,340628.0736,7375167.746,26.9961916,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,20,28.5,-150.576818,66.454794,393.7,-9999,-9999,-9999,-9999,-9999,340627.1938,7375166.528,28.49871349,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,21,30,-150.576836,66.454782,393.68,14,1.4,SDGPS,0.425,0.614,340626.314,7375165.31,30.00123538,46,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,22,31.5,-150.576854,66.454772,393.22,-9999,-9999,-9999,-9999,-9999,340625.462,7375164.238,31.37057391,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,23,33,-150.576872,66.454762,392.76,-9999,-9999,-9999,-9999,-9999,340624.6101,7375163.166,32.73985022,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,24,34.5,-150.576889,66.454752,392.3,-9999,-9999,-9999,-9999,-9999,340623.7581,7375162.094,34.10918875,-9999,-9999,-9999,"Burned: Bet nan, ledium, vacinium, tussoks"
9/5/16,314OLDA,25,36,-150.576907,66.454742,391.84,-9999,-9999,-9999,-9999,-9999,340622.9061,7375161.022,35.47852727,-9999,-9999,-9999,Channel
9/5/16,314OLDA,26,37.5,-150.576924,66.454732,391.57,-9999,-9999,-9999,-9999,-9999,340622.0906,7375159.899,36.86639227,-9999,-9999,-9999,Channel
9/5/16,314OLDA,27,39,-150.576939,66.45472,391.7,-9999,-9999,-9999,-9999,-9999,340621.3481,7375158.671,38.301415,-9999,-9999,-9999,Channel
9/5/16,314OLDA,28,40.5,-150.576953,66.45471,391.7,-9999,-9999,-9999,-9999,-9999,340620.6486,7375157.558,39.61597548,92,0,-9999,Channel
9/5/16,314OLDA,29,42,-150.576969,66.4547,391.92,-9999,-9999,-9999,-9999,-9999,340619.8821,7375156.459,40.95587221,-9999,-9999,-9999,Channel
9/5/16,314OLDA,30,43.5,-150.576986,66.454688,392.39,-9999,-9999,-9999,-9999,-9999,340619.0392,7375155.252,42.42805746,-9999,-9999,-9999,Side Gully
9/5/16,314OLDA,31,45,-150.577004,66.454677,392.86,-9999,-9999,-9999,-9999,-9999,340618.1962,7375154.045,43.90029997,-9999,-9999,-9999,Side Gully
9/5/16,314OLDA,32,46.5,-150.577021,66.454666,393.34,-9999,-9999,-9999,-9999,-9999,340617.3532,7375152.839,45.37172275,-9999,-9999,-9999,Side Gully
9/5/16,314OLDA,33,48,-150.577039,66.454655,393.17,-9999,-9999,-9999,-9999,-9999,340616.4563,7375151.612,46.89157755,-9999,-9999,-9999,Side Gully
9/5/16,314OLDA,34,49.5,-150.577059,66.454643,392.67,-9999,-9999,-9999,-9999,-9999,340615.5324,7375150.376,48.43471954,102,-9999,-9999,Side Gully
9/5/16,314OLDA,35,51,-150.577078,66.454632,392.97,-9999,-9999,-9999,-9999,-9999,340614.5964,7375149.189,49.94636269,69,-9999,-9999,Side Gully
9/5/16,314OLDA,36,52.5,-150.577098,66.454621,393.67,-9999,-9999,-9999,-9999,-9999,340613.6543,7375148.026,51.4430662,-9999,-9999,-9999,Side Gully
9/5/16,314OLDA,37,54,-150.577117,66.45461,393.85,-9999,-9999,-9999,-9999,-9999,340612.7303,7375146.871,52.9221879,-9999,-9999,-9999,Side Gully
9/5/16,314OLDA,38,55.5,-150.577136,66.454599,393.78,-9999,-9999,-9999,-9999,-9999,340611.8154,7375145.719,54.39329157,59,-9999,-9999,Side Gully
9/5/16,314OLDA,39,57,-150.577155,66.454589,393.71,-9999,-9999,-9999,-9999,-9999,340610.9004,7375144.566,55.86524062,-9999,-9999,-9999,Side Gully
9/5/16,314OLDA,40,58.5,-150.577174,66.454578,393.64,-9999,-9999,-9999,-9999,-9999,340609.9854,7375143.414,57.33640648,-9999,-9999,-9999,"Tussok, vacinium, salix, moss"
9/5/16,314OLDA,41,60,-150.577193,66.454567,393.56,14,1.4,SDGPS,0.469,0.652,340609.0705,7375142.262,58.80751015,63,>30,-9999,"Tussok, vacinium, salix, moss"
9/5/16,314OLDA,42,61.5,-150.577211,66.454556,393.61,-9999,-9999,-9999,-9999,-9999,340608.1898,7375141.041,60.3129913,-9999,-9999,-9999,"Tussok, vacinium, salix, moss"
