site_id,date,lat,lon,thaw_depth,method,source,quality_flag_date_assigned,gpr_native_count,gpr_aggregation_spacing_m,quality_flag_summary_statistic,pf_observed,pf_depth,obs_limit
BS,2013-08-12,71.255907,-156.55512299999998,47.37505,gp,Jafarov_2016,True,2,5.0,True,1,47.37505,
BS,2013-08-12,71.255907,-156.55510199999998,46.56195,gp,Jafarov_2016,True,2,5.0,True,1,46.56195,
BS,2013-08-12,71.25591015384614,-156.55504153846152,44.74495384615385,gp,Jafarov_2016,True,13,5.0,True,1,44.74495384615385,
BS,2013-08-12,71.25590807692308,-156.55490346153846,42.862330769230766,gp,Jafarov_2016,True,13,5.0,True,1,42.862330769230766,
BS,2013-08-12,71.2559102142857,-156.5547745714286,45.67333571428571,gp,Jafarov_2016,True,14,5.0,True,1,45.67333571428571,
BS,2013-08-12,71.25591466666667,-156.55461908333334,49.58395833333333,gp,Jafarov_2016,True,12,5.0,True,1,49.58395833333333,
BS,2013-08-12,71.255918,-156.5544842857143,49.56455714285714,gp,Jafarov_2016,True,14,5.0,True,1,49.56455714285714,
BS,2013-08-12,71.2559176111111,-156.55434444444444,49.15029444444444,gp,Jafarov_2016,True,18,5.0,True,1,49.15029444444444,
BS,2013-08-12,71.25591631578948,-156.55421689473684,49.533994736842104,gp,Jafarov_2016,True,19,5.0,True,1,49.533994736842104,
BS,2013-08-12,71.2559206875,-156.5540639375,51.6844375,gp,Jafarov_2016,True,16,5.0,True,1,51.6844375,
BS,2013-08-12,71.25591750000001,-156.5539278125,49.95664375,gp,Jafarov_2016,True,16,5.0,True,1,49.95664375,
BS,2013-08-12,71.25590215384615,-156.5535136923077,44.65740769230769,gp,Jafarov_2016,True,13,5.0,True,1,44.65740769230769,
BS,2013-08-12,71.25589493333334,-156.5533718,44.78669333333333,gp,Jafarov_2016,True,15,5.0,True,1,44.78669333333333,
BS,2013-08-12,71.25589092857143,-156.5532342857143,47.14273571428571,gp,Jafarov_2016,True,14,5.0,True,1,47.14273571428571,
BS,2013-08-12,71.25588239999999,-156.5530934,47.4157,gp,Jafarov_2016,True,10,5.0,True,1,47.4157,
BS,2013-08-12,71.255874975,-156.552949975,47.061995,gp,Jafarov_2016,True,40,5.0,True,1,47.061995,
BS,2013-08-12,71.2558676,-156.55281779999999,49.88932,gp,Jafarov_2016,True,15,5.0,True,1,49.88932,
BS,2013-08-12,71.25585907142857,-156.55267750000002,49.33613571428572,gp,Jafarov_2016,True,14,5.0,True,1,49.33613571428572,
BS,2013-08-12,71.25584433333333,-156.55253893333332,50.077239999999996,gp,Jafarov_2016,True,15,5.0,True,1,50.077239999999996,
BS,2013-08-12,71.255832,-156.55243425,48.675975,gp,Jafarov_2016,True,8,5.0,True,1,48.675975,
BS,2013-08-12,71.25582225,-156.5523506875,48.85896875,gp,Jafarov_2016,True,16,5.0,True,1,48.85896875,
BS,2013-08-12,71.25581895,-156.552271,49.147585,gp,Jafarov_2016,True,20,5.0,True,1,49.147585,
BS,2013-08-12,71.255806,-156.5521195,50.246275,gp,Jafarov_2016,True,16,5.0,True,1,50.246275,
BS,2013-08-12,71.2557928,-156.55199535,51.529945,gp,Jafarov_2016,True,20,5.0,True,1,51.529945,
BS,2013-08-12,71.25578135294118,-156.5518547647059,48.625764705882354,gp,Jafarov_2016,True,17,5.0,True,1,48.625764705882354,
BS,2013-08-12,71.255774,-156.551784,49.4484,gp,Jafarov_2016,True,1,5.0,False,1,49.4484,
BS,2013-08-12,71.2557661904762,-156.5517100952381,49.43293809523809,gp,Jafarov_2016,True,21,5.0,True,1,49.43293809523809,
BS,2013-08-12,71.25575521428571,-156.5515795714286,48.64115714285714,gp,Jafarov_2016,True,14,5.0,True,1,48.64115714285714,
BS,2013-08-12,71.25574378571429,-156.5514415,45.33648571428571,gp,Jafarov_2016,True,14,5.0,True,1,45.33648571428571,
BS,2013-08-12,71.255729,-156.55129970000002,45.618719999999996,gp,Jafarov_2016,True,10,5.0,True,1,45.618719999999996,
BS,2013-08-12,71.255721,-156.551239,47.740899999999996,gp,Jafarov_2016,True,1,5.0,False,1,47.740899999999996,
BS,2013-08-12,71.25571166666667,-156.55111355555556,49.34905555555556,gp,Jafarov_2016,True,9,5.0,True,1,49.34905555555556,
BS,2013-08-12,71.25569887500001,-156.551028,41.93744375,gp,Jafarov_2016,True,16,5.0,True,1,41.93744375,
BS,2013-08-12,71.25568,-156.55089663636363,48.65011818181818,gp,Jafarov_2016,True,11,5.0,True,1,48.65011818181818,
BS,2013-08-12,71.255672,-156.550827,52.7821,gp,Jafarov_2016,True,1,5.0,False,1,52.7821,
BS,2013-08-12,71.25566578571429,-156.55074542857142,51.80359285714286,gp,Jafarov_2016,True,14,5.0,True,1,51.80359285714286,
BS,2013-08-12,71.25567616666666,-156.55074449999998,47.85671111111111,gp,Jafarov_2016,True,18,5.0,True,1,47.85671111111111,
BS,2013-08-12,71.25565291304348,-156.55061291304347,43.362265217391304,gp,Jafarov_2016,True,23,5.0,True,1,43.362265217391304,
BS,2013-08-12,71.25563188235294,-156.55048976470587,43.3470705882353,gp,Jafarov_2016,True,17,5.0,True,1,43.3470705882353,
BS,2013-08-12,71.2556194,-156.5504232,42.95422,gp,Jafarov_2016,True,5,5.0,True,1,42.95422,
BS,2013-08-12,71.25560676190476,-156.55033471428573,44.014938095238094,gp,Jafarov_2016,True,21,5.0,True,1,44.014938095238094,
BS,2013-08-12,71.25558513636364,-156.55020231818182,45.72712727272727,gp,Jafarov_2016,True,22,5.0,True,1,45.72712727272727,
BS,2013-08-12,71.25556126315789,-156.5500670526316,40.36756842105263,gp,Jafarov_2016,True,19,5.0,True,1,40.36756842105263,
BS,2013-08-12,71.25553507142857,-156.54993042857146,28.20588571428571,gp,Jafarov_2016,True,14,5.0,True,1,28.20588571428571,
BS,2013-08-12,71.2555265,-156.54985599999998,31.0571,gp,Jafarov_2016,True,2,5.0,True,1,31.0571,
BS,2013-08-12,71.25551771428572,-156.54978614285713,28.484064285714286,gp,Jafarov_2016,True,14,5.0,True,1,28.484064285714286,
BS,2013-08-12,71.25550799999999,-156.54965323076925,40.69553076923077,gp,Jafarov_2016,True,13,5.0,True,1,40.69553076923077,
BS,2013-08-12,71.2555055882353,-156.54951188235296,44.67572352941176,gp,Jafarov_2016,True,17,5.0,True,1,44.67572352941176,
BS,2013-08-12,71.25549908333333,-156.54936975,47.413175,gp,Jafarov_2016,True,12,5.0,True,1,47.413175,
BS,2013-08-12,71.25548699999999,-156.5492378,49.14615333333334,gp,Jafarov_2016,True,15,5.0,True,1,49.14615333333334,
BS,2013-08-12,71.255474,-156.54913842857144,47.64962857142857,gp,Jafarov_2016,True,7,5.0,True,1,47.64962857142857,
BS,2013-08-12,71.255467,-156.549071125,44.2734125,gp,Jafarov_2016,True,8,5.0,True,1,44.2734125,
BS,2013-08-12,71.2554593076923,-156.548964,45.83298461538462,gp,Jafarov_2016,True,13,5.0,True,1,45.83298461538462,
BS,2013-08-12,71.25544594117646,-156.54882605882352,39.03471176470588,gp,Jafarov_2016,True,17,5.0,True,1,39.03471176470588,
BS,2013-08-12,71.25542746666666,-156.54868286666667,32.037173333333335,gp,Jafarov_2016,True,15,5.0,True,1,32.037173333333335,
BS,2013-08-12,71.25542,-156.548612,34.0752,gp,Jafarov_2016,True,1,5.0,False,1,34.0752,
BS,2013-08-12,71.2554153076923,-156.54854584615384,30.285730769230767,gp,Jafarov_2016,True,13,5.0,True,1,30.285730769230767,
BS,2013-08-12,71.25540378571428,-156.5484167142857,27.176685714285714,gp,Jafarov_2016,True,14,5.0,True,1,27.176685714285714,
BS,2013-08-12,71.25538833333333,-156.54826773333335,40.60464666666667,gp,Jafarov_2016,True,15,5.0,True,1,40.60464666666667,
BS,2013-08-12,71.25537383333334,-156.54817366666666,44.265283333333336,gp,Jafarov_2016,True,6,5.0,True,1,44.265283333333336,
BS,2013-08-12,71.25536285714286,-156.54810857142857,45.84155714285714,gp,Jafarov_2016,True,7,5.0,True,1,45.84155714285714,
BS,2013-08-12,71.25535121428571,-156.5479992142857,48.76923571428572,gp,Jafarov_2016,True,14,5.0,True,1,48.76923571428572,
BS,2013-08-12,71.25533376923077,-156.54786423076922,48.54403076923077,gp,Jafarov_2016,True,13,5.0,True,1,48.54403076923077,
BS,2013-08-12,71.25532100000001,-156.5477865,35.6816,gp,Jafarov_2016,True,2,5.0,True,1,35.6816,
BS,2013-08-12,71.25531163636364,-156.54771954545456,29.41971818181818,gp,Jafarov_2016,True,11,5.0,True,1,29.41971818181818,
BS,2013-08-12,71.25529692307693,-156.54758392307693,27.335038461538463,gp,Jafarov_2016,True,13,5.0,True,1,27.335038461538463,
BS,2013-08-12,71.25527736363637,-156.54745663636365,35.243472727272724,gp,Jafarov_2016,True,11,5.0,True,1,35.243472727272724,
BS,2013-08-12,71.255268,-156.547393,42.837399999999995,gp,Jafarov_2016,True,1,5.0,False,1,42.837399999999995,
BS,2013-08-12,71.255259,-156.54732257142857,39.44376428571429,gp,Jafarov_2016,True,14,5.0,True,1,39.44376428571429,
BS,2013-08-12,71.25524313333334,-156.54717233333335,39.78685333333333,gp,Jafarov_2016,True,15,5.0,True,1,39.78685333333333,
BS,2013-08-12,71.25522766666667,-156.5470701111111,37.40698888888889,gp,Jafarov_2016,True,9,5.0,True,1,37.40698888888889,
BS,2013-08-12,71.255215125,-156.54700075,27.2053875,gp,Jafarov_2016,True,8,5.0,True,1,27.2053875,
BS,2013-08-12,71.25520353846153,-156.54690376923077,29.293415384615383,gp,Jafarov_2016,True,13,5.0,True,1,29.293415384615383,
BS,2013-08-12,71.25518486666667,-156.5467632666667,38.949553333333334,gp,Jafarov_2016,True,30,5.0,True,1,38.949553333333334,
BS,2013-08-12,71.2551636,-156.5467188,46.692719999999994,gp,Jafarov_2016,True,5,5.0,True,1,46.692719999999994,
BS,2013-08-12,71.25515075,-156.54663433333334,45.34433333333333,gp,Jafarov_2016,True,12,5.0,True,1,45.34433333333333,
BS,2013-08-12,71.25514321428571,-156.5464935,32.80952857142857,gp,Jafarov_2016,True,14,5.0,True,1,32.80952857142857,
BS,2013-08-12,71.255127,-156.5463925,28.72051666666667,gp,Jafarov_2016,True,6,5.0,True,1,28.72051666666667,
BS,2013-08-12,71.25511514285714,-156.54631985714286,25.78587142857143,gp,Jafarov_2016,True,7,5.0,True,1,25.78587142857143,
BS,2013-08-12,71.25510223076923,-156.54621192307692,20.41513846153846,gp,Jafarov_2016,True,13,5.0,True,1,20.41513846153846,
BS,2013-08-12,71.25508223076923,-156.54607784615385,34.88398461538462,gp,Jafarov_2016,True,13,5.0,True,1,34.88398461538462,
BS,2013-08-12,71.255071,-156.545999,46.1475,gp,Jafarov_2016,True,2,5.0,True,1,46.1475,
BS,2013-08-12,71.25504216666667,-156.54578591666666,29.580516666666668,gp,Jafarov_2016,True,12,5.0,True,1,29.580516666666668,
BS,2013-08-12,71.255028,-156.54567007142856,30.20175,gp,Jafarov_2016,True,14,5.0,True,1,30.20175,
BS,2013-08-12,71.25502,-156.545603,31.3492,gp,Jafarov_2016,True,1,5.0,False,1,31.3492,
BS,2013-08-12,71.25501211538462,-156.54554892307692,38.32896153846154,gp,Jafarov_2016,True,26,5.0,True,1,38.32896153846154,
BS,2013-08-12,71.25499676923077,-156.54539815384618,36.374323076923076,gp,Jafarov_2016,True,13,5.0,True,1,36.374323076923076,
BS,2013-08-12,71.25499476470588,-156.54525076470588,38.719723529411766,gp,Jafarov_2016,True,17,5.0,True,1,38.719723529411766,
BS,2013-08-12,71.25498866666668,-156.54511544444446,47.19322592592593,gp,Jafarov_2016,True,27,5.0,True,1,47.19322592592593,
BS,2013-08-12,71.25498853333333,-156.54497613333334,46.05668,gp,Jafarov_2016,True,15,5.0,True,1,46.05668,
BS,2013-08-12,71.25499375,-156.5448303125,45.1861375,gp,Jafarov_2016,True,16,5.0,True,1,45.1861375,
BS,2013-08-12,71.25498275,-156.5447084375,44.94273125,gp,Jafarov_2016,True,16,5.0,True,1,44.94273125,
BS,2013-08-12,71.2549655,-156.54460633333335,38.00196666666667,gp,Jafarov_2016,True,6,5.0,True,1,38.00196666666667,
BS,2013-08-12,71.25495666666667,-156.5445327777778,39.40824444444444,gp,Jafarov_2016,True,9,5.0,True,1,39.40824444444444,
BS,2013-08-12,71.25494359999999,-156.54442486666667,32.46552666666666,gp,Jafarov_2016,True,15,5.0,True,1,32.46552666666666,
BS,2013-08-12,71.25492529411765,-156.54429370588235,41.19947058823529,gp,Jafarov_2016,True,17,5.0,True,1,41.19947058823529,
BS,2013-08-12,71.254913,-156.544227,46.1475,gp,Jafarov_2016,True,1,5.0,False,1,46.1475,
BS,2013-08-12,71.25490361111112,-156.54415455555556,35.92497222222222,gp,Jafarov_2016,True,18,5.0,True,1,35.92497222222222,
BS,2013-08-12,71.25488357142856,-156.54401592857144,29.228164285714286,gp,Jafarov_2016,True,14,5.0,True,1,29.228164285714286,
BS,2013-08-12,71.254867,-156.54393266666668,26.091866666666665,gp,Jafarov_2016,True,3,5.0,True,1,26.091866666666665,
BS,2013-08-12,71.25485381818181,-156.543865,25.63160909090909,gp,Jafarov_2016,True,11,5.0,True,1,25.63160909090909,
BS,2013-08-12,71.25483375,-156.5437310625,27.1992875,gp,Jafarov_2016,True,16,5.0,True,1,27.1992875,
BS,2013-08-12,71.25481975,-156.54364725,25.215649999999997,gp,Jafarov_2016,True,8,5.0,True,1,25.215649999999997,
BS,2013-08-12,71.254805675,-156.54360657499998,31.290767499999998,gp,Jafarov_2016,True,40,5.0,True,1,31.290767499999998,
BS,2013-08-12,71.25478254166667,-156.54346679166667,44.549254166666664,gp,Jafarov_2016,True,24,5.0,True,1,44.549254166666664,
BS,2013-08-12,71.25477036363635,-156.54334122727275,39.42984545454545,gp,Jafarov_2016,True,22,5.0,True,1,39.42984545454545,
BS,2013-08-12,71.25474770967742,-156.54319506451614,45.45975806451613,gp,Jafarov_2016,True,31,5.0,True,1,45.45975806451613,
BS,2013-08-12,71.25472634375,-156.543066625,53.275934375,gp,Jafarov_2016,True,32,5.0,True,1,53.275934375,
BS,2013-08-12,71.25471833333333,-156.54297599999998,55.72106666666667,gp,Jafarov_2016,True,3,5.0,True,1,55.72106666666667,
BS,2013-08-12,71.25471127272728,-156.5429041818182,55.808054545454546,gp,Jafarov_2016,True,22,5.0,True,1,55.808054545454546,
BS,2013-08-12,71.25469187096775,-156.54277732258066,55.20808387096774,gp,Jafarov_2016,True,31,5.0,True,1,55.20808387096774,
BS,2013-08-12,71.25467427272727,-156.5426800909091,57.79504545454545,gp,Jafarov_2016,True,11,5.0,True,1,57.79504545454545,
BS,2013-08-12,71.254662,-156.54261533333332,59.24214166666667,gp,Jafarov_2016,True,12,5.0,True,1,59.24214166666667,
BS,2013-08-12,71.25464765384615,-156.54250265384616,58.22361923076923,gp,Jafarov_2016,True,26,5.0,True,1,58.22361923076923,
BS,2013-08-12,71.25463269565218,-156.54237091304347,46.105221739130435,gp,Jafarov_2016,True,23,5.0,True,1,46.105221739130435,
BS,2013-08-12,71.2546232,-156.5422822,29.694080000000003,gp,Jafarov_2016,True,5,5.0,True,1,29.694080000000003,
BS,2013-08-12,71.25461211111111,-156.54221044444444,36.0007,gp,Jafarov_2016,True,9,5.0,True,1,36.0007,
BS,2013-08-12,71.25459625,-156.5421030625,34.58630625,gp,Jafarov_2016,True,16,5.0,True,1,34.58630625,
BS,2013-08-12,71.25457545454546,-156.5419720909091,44.13841818181818,gp,Jafarov_2016,True,11,5.0,True,1,44.13841818181818,
BS,2013-08-12,71.2545654,-156.54190499999999,46.108579999999996,gp,Jafarov_2016,True,5,5.0,True,1,46.108579999999996,
BS,2013-08-12,71.2545529,-156.54181145,42.365195,gp,Jafarov_2016,True,20,5.0,True,1,42.365195,
BS,2013-08-12,71.25452989473685,-156.54169578947366,40.99269473684211,gp,Jafarov_2016,True,19,5.0,True,1,40.99269473684211,
BS,2013-08-12,71.254521,-156.541608,40.5008,gp,Jafarov_2016,True,1,5.0,False,1,40.5008,
BS,2013-08-12,71.25450641176471,-156.5415364117647,33.422317647058826,gp,Jafarov_2016,True,17,5.0,True,1,33.422317647058826,
BS,2013-08-12,71.25448036363636,-156.54143563636364,42.757718181818184,gp,Jafarov_2016,True,11,5.0,True,1,42.757718181818184,
BS,2013-08-12,71.254469,-156.54137257142858,49.34645714285715,gp,Jafarov_2016,True,7,5.0,True,1,49.34645714285715,
BS,2013-08-12,71.2544523076923,-156.54126803846154,40.01774999999999,gp,Jafarov_2016,True,26,5.0,True,1,40.01774999999999,
BS,2013-08-12,71.25443229411765,-156.5411515882353,47.45040882352941,gp,Jafarov_2016,True,34,5.0,True,1,47.45040882352941,
BS,2013-08-12,71.2544215,-156.5410805,53.303325,gp,Jafarov_2016,True,4,5.0,True,1,53.303325,
BS,2013-08-12,71.25440662857143,-156.5410002857143,56.59541142857143,gp,Jafarov_2016,True,35,5.0,True,1,56.59541142857143,
BS,2013-08-12,71.25438479166667,-156.5408975,57.015075,gp,Jafarov_2016,True,24,5.0,True,1,57.015075,
BS,2013-08-12,71.2543680625,-156.54083325,58.13875,gp,Jafarov_2016,True,16,5.0,True,1,58.13875,
BS,2013-08-12,71.25434520833333,-156.54073395833333,56.83389583333334,gp,Jafarov_2016,True,24,5.0,True,1,56.83389583333334,
BS,2013-08-12,71.25431425806451,-156.54059393548388,53.21068064516129,gp,Jafarov_2016,True,31,5.0,True,1,53.21068064516129,
BS,2013-08-12,71.25429166666666,-156.54048946666666,48.458173333333335,gp,Jafarov_2016,True,15,5.0,True,1,48.458173333333335,
BS,2013-08-12,71.25427672727272,-156.5404400909091,32.39355454545455,gp,Jafarov_2016,True,11,5.0,True,1,32.39355454545455,
BS,2013-08-12,71.2542685,-156.540383,31.835949999999997,gp,Jafarov_2016,True,2,5.0,True,1,31.835949999999997,
BS,2013-08-12,71.254227,-156.54013514285717,43.11555714285714,gp,Jafarov_2016,True,7,5.0,True,1,43.11555714285714,
BS,2013-08-12,71.25421188235293,-156.54005476470587,32.00205294117647,gp,Jafarov_2016,True,17,5.0,True,1,32.00205294117647,
BS,2013-08-12,71.25419321428572,-156.53991928571426,26.356099999999998,gp,Jafarov_2016,True,14,5.0,True,1,26.356099999999998,
BS,2013-08-12,71.2541825,-156.5398515,34.0752,gp,Jafarov_2016,True,2,5.0,True,1,34.0752,
BS,2013-08-12,71.25416815789474,-156.53978115789474,40.34705789473684,gp,Jafarov_2016,True,19,5.0,True,1,40.34705789473684,
BS,2013-08-12,71.2541505,-156.53964383333332,42.90228333333334,gp,Jafarov_2016,True,12,5.0,True,1,42.90228333333334,
BS,2013-08-12,71.2541396875,-156.5395069375,41.6751625,gp,Jafarov_2016,True,16,5.0,True,1,41.6751625,
BS,2013-08-12,71.2541325,-156.5394415,43.421549999999996,gp,Jafarov_2016,True,2,5.0,True,1,43.421549999999996,
BS,2013-08-12,71.25412446666665,-156.5393604,47.30287333333333,gp,Jafarov_2016,True,15,5.0,True,1,47.30287333333333,
BS,2013-08-12,71.25410721052631,-156.5392330526316,39.00455789473684,gp,Jafarov_2016,True,19,5.0,True,1,39.00455789473684,
BS,2013-08-12,71.25408855555555,-156.53913211111112,31.57635555555556,gp,Jafarov_2016,True,9,5.0,True,1,31.57635555555556,
BS,2013-08-12,71.25407790909091,-156.53905890909093,37.9518,gp,Jafarov_2016,True,11,5.0,True,1,37.9518,
BS,2013-08-12,71.25405957894736,-156.53896131578946,45.69149473684211,gp,Jafarov_2016,True,19,5.0,True,1,45.69149473684211,
BS,2013-08-12,71.25404175,-156.538852875,43.883962499999996,gp,Jafarov_2016,True,8,5.0,True,1,43.883962499999996,
BS,2013-08-12,71.25402988888888,-156.53878588888887,45.18477777777778,gp,Jafarov_2016,True,9,5.0,True,1,45.18477777777778,
BS,2013-08-12,71.25401376470589,-156.53867447058823,41.7149,gp,Jafarov_2016,True,17,5.0,True,1,41.7149,
BS,2013-08-12,71.25399675,-156.5385533,45.636395,gp,Jafarov_2016,True,20,5.0,True,1,45.636395,
BS,2013-08-12,71.25395931666667,-156.53838063333333,32.63428833333333,gp,Jafarov_2016,True,60,5.0,True,1,32.63428833333333,
BS,2013-08-12,71.25394525,-156.53831449999998,57.10839166666667,gp,Jafarov_2016,True,12,5.0,True,1,57.10839166666667,
BS,2013-08-12,71.25391365625,-156.53825884375,33.4881125,gp,Jafarov_2016,True,32,5.0,True,1,33.4881125,
BS,2013-08-12,71.253868,-156.53828609090908,37.2152,gp,Jafarov_2016,True,11,5.0,True,1,37.2152,
BS,2013-08-12,71.25382492857143,-156.53831385714287,37.758671428571425,gp,Jafarov_2016,True,14,5.0,True,1,37.758671428571425,
BS,2013-08-12,71.2537916,-156.53834609999998,51.301,gp,Jafarov_2016,True,10,5.0,True,1,51.301,
BS,2013-08-12,71.25377049999999,-156.53837266666667,39.53456666666667,gp,Jafarov_2016,True,6,5.0,True,1,39.53456666666667,
BS,2013-08-12,71.25373515384615,-156.53840934615386,43.75295384615385,gp,Jafarov_2016,True,26,5.0,True,1,43.75295384615385,
BS,2013-08-12,71.25369325,-156.53844850000002,54.59134,gp,Jafarov_2016,True,20,5.0,True,1,54.59134,
BS,2013-08-12,71.25365024,-156.53848064,59.739864,gp,Jafarov_2016,True,25,5.0,True,1,59.739864,
BS,2013-08-12,71.2536206,-156.5385093,54.64013,gp,Jafarov_2016,True,10,5.0,True,1,54.64013,
BS,2013-08-12,71.25359807692308,-156.53853692307692,52.271684615384615,gp,Jafarov_2016,True,13,5.0,True,1,52.271684615384615,
BS,2013-08-12,71.25356376190476,-156.53856076190476,51.72844285714285,gp,Jafarov_2016,True,21,5.0,True,1,51.72844285714285,
BS,2013-08-12,71.25351752631579,-156.5385795263158,51.11382105263158,gp,Jafarov_2016,True,19,5.0,True,1,51.11382105263158,
BS,2013-08-12,71.25347165,-156.5386134,50.85648,gp,Jafarov_2016,True,20,5.0,True,1,50.85648,
BS,2013-08-12,71.25342590909091,-156.53866695454545,47.00192272727273,gp,Jafarov_2016,True,22,5.0,True,1,47.00192272727273,
BS,2013-08-12,71.25340800000001,-156.538692,44.6661,gp,Jafarov_2016,True,2,5.0,True,1,44.6661,
BS,2013-08-12,71.2533840625,-156.538716875,42.6333875,gp,Jafarov_2016,True,16,5.0,True,1,42.6333875,
BS,2013-08-12,71.25334147058823,-156.53877094117647,30.457652941176466,gp,Jafarov_2016,True,17,5.0,True,1,30.457652941176466,
BS,2013-08-12,71.25329488235295,-156.53881647058824,34.56459411764706,gp,Jafarov_2016,True,17,5.0,True,1,34.56459411764706,
BS,2013-08-12,71.2532695,-156.538844,25.5855,gp,Jafarov_2016,True,2,5.0,True,1,25.5855,
BS,2013-08-12,71.25324615384615,-156.53887753846155,28.304123076923076,gp,Jafarov_2016,True,13,5.0,True,1,28.304123076923076,
BS,2013-08-12,71.25320625,-156.538934,48.392818749999996,gp,Jafarov_2016,True,16,5.0,True,1,48.392818749999996,
BS,2013-08-12,71.25316219999999,-156.53896233333333,53.454793333333335,gp,Jafarov_2016,True,15,5.0,True,1,53.454793333333335,
BS,2013-08-12,71.25311764285713,-156.53897792857143,51.7904,gp,Jafarov_2016,True,14,5.0,True,1,51.7904,
BS,2013-08-12,71.25307727272728,-156.53899918181818,42.08392727272727,gp,Jafarov_2016,True,11,5.0,True,1,42.08392727272727,
BS,2013-08-12,71.25305633333333,-156.539016,38.667300000000004,gp,Jafarov_2016,True,3,5.0,True,1,38.667300000000004,
BS,2013-08-12,71.25302814285715,-156.53903371428572,37.32501428571429,gp,Jafarov_2016,True,14,5.0,True,1,37.32501428571429,
BS,2013-08-12,71.25298320689656,-156.53905493103449,34.87906206896552,gp,Jafarov_2016,True,29,5.0,True,1,34.87906206896552,
BS,2013-08-12,71.25294588235295,-156.53903594117648,53.60062352941176,gp,Jafarov_2016,True,17,5.0,True,1,53.60062352941176,
BS,2013-08-12,71.25292535714286,-156.53901892857144,58.17127857142857,gp,Jafarov_2016,True,14,5.0,True,1,58.17127857142857,
BS,2013-08-12,71.252894525,-156.5390152,59.556664999999995,gp,Jafarov_2016,True,40,5.0,True,1,59.556664999999995,
BS,2013-08-12,71.25285064102565,-156.53903184615385,59.09895897435897,gp,Jafarov_2016,True,39,5.0,True,1,59.09895897435897,
BS,2013-08-12,71.25282866666667,-156.539042,53.70053333333334,gp,Jafarov_2016,True,3,5.0,True,1,53.70053333333334,
BS,2013-08-12,71.25280565714286,-156.53905894285714,56.17957142857143,gp,Jafarov_2016,True,35,5.0,True,1,56.17957142857143,
BS,2013-08-12,71.2527612972973,-156.53912105405408,58.203108108108104,gp,Jafarov_2016,True,37,5.0,True,1,58.203108108108104,
BS,2013-08-12,71.25271644827586,-156.53915513793103,56.20424482758621,gp,Jafarov_2016,True,29,5.0,True,1,56.20424482758621,
BS,2013-08-12,71.252686,-156.539184,55.06093333333334,gp,Jafarov_2016,True,9,5.0,True,1,55.06093333333334,
BS,2013-08-12,71.25266652631579,-156.53923,49.965047368421054,gp,Jafarov_2016,True,19,5.0,True,1,49.965047368421054,
BS,2013-08-12,71.2526324375,-156.539287625,43.3177375,gp,Jafarov_2016,True,16,5.0,True,1,43.3177375,
BS,2013-08-12,71.25258258823528,-156.5393281764706,41.25428823529412,gp,Jafarov_2016,True,17,5.0,True,1,41.25428823529412,
BS,2013-08-12,71.2525548,-156.5393516,41.5438,gp,Jafarov_2016,True,5,5.0,True,1,41.5438,
BS,2013-08-12,71.25253236363636,-156.53937627272728,40.38872727272727,gp,Jafarov_2016,True,11,5.0,True,1,40.38872727272727,
BS,2013-08-12,71.2524928,-156.53940193333335,46.053819999999995,gp,Jafarov_2016,True,15,5.0,True,1,46.053819999999995,
BS,2013-08-12,71.25245184210526,-156.53945163157894,46.81726842105263,gp,Jafarov_2016,True,19,5.0,True,1,46.81726842105263,
BS,2013-08-12,71.25241,-156.53948699999998,43.79430833333333,gp,Jafarov_2016,True,24,5.0,True,1,43.79430833333333,
BS,2013-08-12,71.2523898,-156.5395204,49.6531,gp,Jafarov_2016,True,5,5.0,True,1,49.6531,
BS,2013-08-12,71.252363,-156.53954255555556,50.67701111111111,gp,Jafarov_2016,True,18,5.0,True,1,50.67701111111111,
BS,2013-08-12,71.2523202631579,-156.53958410526315,48.53475789473684,gp,Jafarov_2016,True,19,5.0,True,1,48.53475789473684,
BS,2013-08-12,71.25226931818182,-156.53959609090907,34.23384090909091,gp,Jafarov_2016,True,22,5.0,True,1,34.23384090909091,
BS,2013-08-12,71.2522285625,-156.5396380625,36.24379375,gp,Jafarov_2016,True,16,5.0,True,1,36.24379375,
BS,2013-08-12,71.25218977777779,-156.5396658888889,44.59383333333333,gp,Jafarov_2016,True,9,5.0,True,1,44.59383333333333,
BS,2013-08-12,71.252171,-156.5396885,42.8773,gp,Jafarov_2016,True,4,5.0,True,1,42.8773,
BS,2013-08-12,71.25214055555556,-156.53972133333335,37.071200000000005,gp,Jafarov_2016,True,18,5.0,True,1,37.071200000000005,
BS,2013-08-12,71.25209826666668,-156.5397496,44.07346666666667,gp,Jafarov_2016,True,15,5.0,True,1,44.07346666666667,
BS,2013-08-12,71.25205233333332,-156.53979313333332,35.140233333333335,gp,Jafarov_2016,True,15,5.0,True,1,35.140233333333335,
BS,2013-08-12,71.251991,-156.5398516,30.854319999999994,gp,Jafarov_2016,True,5,5.0,True,1,30.854319999999994,
BS,2013-08-12,71.251961,-156.53987146153847,34.88394615384615,gp,Jafarov_2016,True,13,5.0,True,1,34.88394615384615,
BS,2013-08-12,71.25191666666666,-156.53989533333333,48.56898666666667,gp,Jafarov_2016,True,15,5.0,True,1,48.56898666666667,
BS,2013-08-12,71.25187593333334,-156.53990393333333,46.118860000000005,gp,Jafarov_2016,True,15,5.0,True,1,46.118860000000005,
