File name: prb_gpr_alt_hd.csv,,,,,,,,,,,,,,
Missing value code: Missing data are represented as -999,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
site_ID,lat_prb,lon_prb,alt_prb,unc_alt_prb,lat_gpr,lon_gpr,owtt,velocity,unc_vel,cv_vel,alt_gpr,unc_alt_gpr,vwc,unc_vwc
,,,m,m,,,ns,m/ns,m/ns,m/ns,m,m,,
BS_HD_3,71.256958,-156.564206,0.32,0.03,71.25665,-156.56283,9.740289,0.032853,0.00333,0.073352,0.336509,0.024684,-999,-999
BS_HD_3,71.256952,-156.564183,0.28,0.03,71.25665,-156.56283,9.343658,0.029967,0.003037,0.073352,0.322806,0.023678,-999,-999
BS_HD_3,71.256944,-156.564161,0.3,0.03,71.25665,-156.56283,9.407119,0.031891,0.003232,0.073352,0.324998,0.023839,-999,-999
BS_HD_3,71.256942,-156.564138,0.3,0.03,71.25665,-156.56283,9.046183,0.033163,0.003361,0.073352,0.312529,0.022925,-999,-999
BS_HD_3,71.256936,-156.564116,0.31,0.03,71.25665,-156.56283,8.828036,0.035115,0.003559,0.073352,0.304992,0.022372,0.799458,0.058642
BS_HD_3,71.256929,-156.564093,0.32,0.03,71.25665,-156.56283,8.907361,0.035925,0.003641,0.073352,0.307733,0.022573,0.767721,0.056314
BS_HD_3,71.256926,-156.564071,0.35,0.03,71.25665,-156.56283,8.907361,0.039293,0.003982,0.073352,0.307733,0.022573,0.675777,0.04957
BS_HD_3,71.25692,-156.564048,0.33,0.03,71.25665,-156.56283,8.947024,0.036884,0.003738,0.073352,0.309103,0.022673,0.736148,0.053998
BS_HD_3,71.256914,-156.564026,0.32,0.03,71.25665,-156.56283,9.165173,0.034915,0.003539,0.073352,0.31664,0.023226,0.808192,0.059283
BS_HD_3,71.256909,-156.564003,0.34,0.03,71.25665,-156.56283,9.343658,0.036388,0.003688,0.073352,0.322806,0.023678,0.751763,0.055143
BS_HD_3,71.256902,-156.563981,0.34,0.03,71.25665,-156.56283,9.621301,0.035338,0.003581,0.073352,0.332398,0.024382,0.790186,0.057962
BS_HD_3,71.256898,-156.563958,0.32,0.03,71.25665,-156.56283,9.879112,0.032392,0.003283,0.073352,0.341305,0.025035,-999,-999
BS_HD_3,71.256893,-156.563936,0.32,0.03,71.25665,-156.56283,9.581637,0.033397,0.003385,0.073352,0.331028,0.024282,0.88896,0.065207
BS_HD_3,71.256889,-156.563913,0.32,0.03,71.25665,-156.56283,9.561806,0.033466,0.003392,0.073352,0.330342,0.024231,0.884602,0.064887
BS_HD_3,71.256885,-156.563891,0.31,0.03,71.25665,-156.56283,9.740289,0.031827,0.003226,0.073352,0.336509,0.024684,-999,-999
BS_HD_3,71.256883,-156.563868,0.31,0.03,71.25665,-156.56283,9.740289,0.031827,0.003226,0.073352,0.336509,0.024684,-999,-999
BS_HD_3,71.256879,-156.563846,0.33,0.03,71.25665,-156.56283,9.740289,0.03388,0.003434,0.073352,0.336509,0.024684,0.860073,0.063088
BS_HD_3,71.256875,-156.563823,0.33,0.03,71.25665,-156.56283,9.898943,0.033337,0.003379,0.073352,0.34199,0.025086,0.892816,0.06549
BS_HD_3,71.256872,-156.563801,0.31,0.03,71.25665,-156.56283,9.938607,0.031191,0.003161,0.073352,0.34336,0.025186,-999,-999
BS_HD_3,71.25687,-156.563778,0.31,0.03,71.25665,-156.56283,9.965049,0.031109,0.003153,0.073352,0.344274,0.025253,-999,-999
BS_HD_3,71.256866,-156.563756,0.32,0.03,71.25665,-156.56283,9.978269,0.03207,0.00325,0.073352,0.344731,0.025287,-999,-999
BS_HD_3,71.256861,-156.563733,0.33,0.03,71.25665,-156.56283,9.700627,0.034018,0.003448,0.073352,0.335139,0.024583,0.852386,0.062524
BS_HD_3,71.256858,-156.563711,0.33,0.03,71.25665,-156.56283,9.700627,0.034018,0.003448,0.073352,0.335139,0.024583,0.852386,0.062524
BS_HD_3,71.256854,-156.563688,0.33,0.03,71.25665,-156.56283,9.740289,0.03388,0.003434,0.073352,0.336509,0.024684,0.860073,0.063088
BS_HD_3,71.256851,-156.563666,0.32,0.03,71.25665,-156.56283,9.898943,0.032327,0.003276,0.073352,0.34199,0.025086,-999,-999
BS_HD_3,71.256845,-156.563643,0.29,0.03,71.25665,-156.56283,9.660964,0.030018,0.003042,0.073352,0.333768,0.024483,-999,-999
BS_HD_3,71.256843,-156.563621,0.32,0.03,71.25665,-156.56283,9.522142,0.033606,0.003406,0.073352,0.328972,0.024131,0.876054,0.06426
BS_HD_3,71.256838,-156.563598,0.34,0.03,71.25665,-156.56283,9.660964,0.035193,0.003567,0.073352,0.333768,0.024483,0.796172,0.058401
BS_HD_3,71.256834,-156.563576,0.37,0.03,71.25665,-156.56283,9.581637,0.038616,0.003914,0.073352,0.331028,0.024282,0.690686,0.050663
BS_HD_3,71.256831,-156.563553,0.36,0.03,71.25665,-156.56283,9.549907,0.037697,0.003821,0.073352,0.329931,0.024201,0.713268,0.05232
BS_HD_3,71.256825,-156.563531,0.33,0.03,71.25665,-156.56283,9.502311,0.034728,0.00352,0.073352,0.328287,0.024081,0.816658,0.059904
BS_HD_3,71.256822,-156.563508,0.33,0.03,71.25665,-156.56283,9.502311,0.034728,0.00352,0.073352,0.328287,0.024081,0.816658,0.059904
BS_HD_3,71.25682,-156.563486,0.36,0.03,71.25665,-156.56283,9.462647,0.038044,0.003856,0.073352,0.326917,0.02398,0.704362,0.051666
BS_HD_3,71.256816,-156.563463,0.36,0.03,71.25665,-156.56283,9.383321,0.038366,0.003888,0.073352,0.324176,0.023779,0.696525,0.051092
BS_HD_3,71.256809,-156.563441,0.36,0.03,71.25665,-156.56283,9.978269,0.036078,0.003657,0.073352,0.344731,0.025287,0.762287,0.055915
BS_HD_3,71.256807,-156.563418,0.39,0.03,71.25665,-156.56283,10.692209,0.036475,0.003697,0.073352,0.369396,0.027096,0.748923,0.054935
BS_HD_3,71.256802,-156.563396,0.4,0.03,71.25665,-156.56283,10.731872,0.037272,0.003777,0.073352,0.370766,0.027196,0.72483,0.053168
BS_HD_3,71.256797,-156.563373,0.38,0.03,71.25665,-156.56283,10.533556,0.036075,0.003656,0.073352,0.363915,0.026694,0.762399,0.055924
BS_HD_3,71.256792,-156.563351,0.39,0.03,71.25665,-156.56283,10.533556,0.037025,0.003752,0.073352,0.363915,0.026694,0.731959,0.053691
BS_HD_3,71.256785,-156.563328,0.4,0.03,71.25665,-156.56283,10.692209,0.03741,0.003791,0.073352,0.369396,0.027096,0.720976,0.052885
BS_HD_3,71.256778,-156.563306,0.4,0.03,71.25665,-156.56283,11.009515,0.036332,0.003682,0.073352,0.380358,0.0279,0.753623,0.05528
BS_HD_3,71.256772,-156.563283,0.41,0.03,71.25665,-156.56283,11.168168,0.036711,0.003721,0.073352,0.385839,0.028302,0.74142,0.054385
BS_HD_3,71.256769,-156.563261,0.43,0.03,71.25665,-156.56283,11.168168,0.038502,0.003902,0.073352,0.385839,0.028302,0.69331,0.050856
BS_HD_3,71.256763,-156.563238,0.42,0.03,71.25665,-156.56283,11.168168,0.037607,0.003811,0.073352,0.385839,0.028302,0.715649,0.052494
BS_HD_3,71.256759,-156.563216,0.41,0.03,71.25665,-156.56283,11.287158,0.036324,0.003681,0.073352,0.38995,0.028604,0.753881,0.055299
BS_HD_3,71.256756,-156.563193,0.42,0.03,71.25665,-156.56283,11.525137,0.036442,0.003693,0.073352,0.398172,0.029207,0.749999,0.055014
BS_HD_3,71.25675,-156.563171,0.42,0.03,71.25665,-156.56283,11.644127,0.03607,0.003656,0.073352,0.402283,0.029508,0.762592,0.055938
BS_HD_3,71.256742,-156.563148,0.42,0.03,71.25665,-156.56283,11.941602,0.035171,0.003565,0.073352,0.41256,0.030262,0.797096,0.058469
BS_HD_3,71.256733,-156.563126,0.41,0.03,71.25665,-156.56283,12.120086,0.033828,0.003428,0.073352,0.418726,0.030714,0.863011,0.063304
BS_HD_3,71.256728,-156.563103,0.43,0.03,71.25665,-156.56283,12.358066,0.034795,0.003526,0.073352,0.426948,0.031318,0.813588,0.059678
BS_HD_3,71.256722,-156.563081,0.43,0.03,71.25665,-156.56283,12.318402,0.034907,0.003538,0.073352,0.425578,0.031217,0.808533,0.059308
BS_HD_3,71.256716,-156.563058,0.43,0.03,71.25665,-156.56283,11.92177,0.036068,0.003655,0.073352,0.411875,0.030212,0.762635,0.055941
BS_HD_3,71.256711,-156.563036,0.43,0.03,71.25665,-156.56283,11.961434,0.035949,0.003643,0.073352,0.413245,0.030312,0.766875,0.056252
BS_HD_3,71.256707,-156.563013,0.43,0.03,71.25665,-156.56283,11.842444,0.03631,0.00368,0.073352,0.409134,0.030011,0.754362,0.055334
BS_HD_3,71.256702,-156.562991,0.43,0.03,71.25665,-156.56283,11.80278,0.036432,0.003692,0.073352,0.407764,0.02991,0.750325,0.055038
BS_HD_3,71.256699,-156.562968,0.43,0.03,71.25665,-156.56283,12.001096,0.03583,0.003631,0.073352,0.414615,0.030413,0.771188,0.056568
BS_HD_3,71.256693,-156.562946,0.43,0.03,71.25665,-156.56283,12.15975,0.035363,0.003584,0.073352,0.420097,0.030815,0.789201,0.05789
BS_HD_3,71.256688,-156.562923,0.42,0.03,71.25665,-156.56283,12.001096,0.034997,0.003547,0.073352,0.414615,0.030413,0.804575,0.059017
BS_HD_3,71.25668,-156.562901,0.42,0.03,71.25665,-156.56283,11.80278,0.035585,0.003606,0.073352,0.407764,0.02991,0.780422,0.057246
BS_HD_3,71.256669,-156.562878,0.41,0.03,71.25665,-156.56283,12.397729,0.033071,0.003352,0.073352,0.428318,0.031418,-999,-999
BS_HD_3,71.25666,-156.562856,0.43,0.03,71.25665,-156.56283,12.437392,0.034573,0.003504,0.073352,0.429689,0.031519,0.823982,0.060441
BS_HD_3,71.256653,-156.562833,0.43,0.03,71.25665,-156.56283,12.278739,0.03502,0.003549,0.073352,0.424207,0.031117,0.803569,0.058943
BS_HD_4,71.255677,-156.550861,0.41,0.03,71.2554,-156.54836,12.397729,-999,-999,0.180069,0.456674,-999,-999,-999
BS_HD_4,71.255673,-156.550836,0.43,0.03,71.2554,-156.54836,12.715036,0.033818,0.006671,0.180069,0.468362,0.084337,0.863578,0.155504
BS_HD_4,71.25567,-156.550811,0.44,0.03,71.2554,-156.54836,12.873689,0.034178,0.006742,0.180069,0.474206,0.08539,0.843824,0.151947
BS_HD_4,71.255667,-156.550786,0.44,0.03,71.2554,-156.54836,12.873689,0.034178,0.006742,0.180069,0.474206,0.08539,0.843824,0.151947
BS_HD_4,71.255663,-156.550761,0.44,0.03,71.2554,-156.54836,12.913352,0.034073,0.006722,0.180069,0.475667,0.085653,0.849412,0.152953
BS_HD_4,71.255664,-156.550736,0.42,0.03,71.2554,-156.54836,12.953015,-999,-999,0.180069,0.477128,-999,-999,-999
BS_HD_4,71.255672,-156.550711,0.38,0.03,71.2554,-156.54836,12.680243,0.029968,0.005912,0.180069,0.46708,0.084107,-999,-999
BS_HD_4,71.255668,-156.550686,0.38,0.03,71.2554,-156.54836,12.110345,0.031378,0.00619,0.180069,0.446088,0.080327,-999,-999
BS_HD_4,71.255662,-156.550661,0.39,0.03,71.2554,-156.54836,11.255497,0.03465,0.006835,0.180069,0.4146,0.074657,0.820337,0.147717
BS_HD_4,71.255657,-156.550636,0.39,0.03,71.2554,-156.54836,10.210683,0.038195,0.007535,0.180069,0.376114,0.067726,0.700638,0.126163
BS_HD_4,71.255653,-156.550611,0.39,0.03,71.2554,-156.54836,10.210683,0.038195,0.007535,0.180069,0.376114,0.067726,0.700638,0.126163
BS_HD_4,71.255649,-156.550586,0.39,0.03,71.2554,-156.54836,10.495632,0.037158,0.00733,0.180069,0.38661,0.069616,0.72807,0.131103
BS_HD_4,71.255644,-156.550561,0.4,0.03,71.2554,-156.54836,10.495632,0.038111,0.007518,0.180069,0.38661,0.069616,0.702705,0.126535
BS_HD_4,71.255641,-156.550536,0.39,0.03,71.2554,-156.54836,10.543123,0.036991,0.007297,0.180069,0.388359,0.069931,0.732949,0.131981
BS_HD_4,71.255636,-156.550511,0.39,0.03,71.2554,-156.54836,10.875564,0.03586,0.007074,0.180069,0.400605,0.072136,0.770084,0.138668
BS_HD_4,71.255632,-156.550486,0.38,0.03,71.2554,-156.54836,10.258174,0.037044,0.007308,0.180069,0.377863,0.068041,0.731398,0.131702
BS_HD_4,71.255627,-156.550461,0.39,0.03,71.2554,-156.54836,10.376903,0.037583,0.007414,0.180069,0.382236,0.068829,0.716275,0.128979
BS_HD_4,71.255623,-156.550436,0.38,0.03,71.2554,-156.54836,10.44814,0.03637,0.007175,0.180069,0.38486,0.069301,0.752364,0.135477
BS_HD_4,71.255617,-156.550411,0.39,0.03,71.2554,-156.54836,10.590616,0.036825,0.007264,0.180069,0.390108,0.070246,0.737927,0.132878
BS_HD_4,71.255614,-156.550386,0.4,0.03,71.2554,-156.54836,10.590616,0.037769,0.007451,0.180069,0.390108,0.070246,0.711369,0.128095
BS_HD_4,71.25561,-156.550361,0.41,0.03,71.2554,-156.54836,10.73309,0.0382,0.007536,0.180069,0.395357,0.071191,0.700532,0.126144
BS_HD_4,71.255607,-156.550336,0.43,0.03,71.2554,-156.54836,10.495632,0.040969,0.008082,0.180069,0.38661,0.069616,0.643557,0.115885
BS_HD_4,71.255604,-156.550311,0.43,0.03,71.2554,-156.54836,10.495632,0.040969,0.008082,0.180069,0.38661,0.069616,0.643557,0.115885
BS_HD_4,71.2556,-156.550286,0.41,0.03,71.2554,-156.54836,11.255497,0.036427,0.007186,0.180069,0.4146,0.074657,0.750504,0.135142
BS_HD_4,71.255595,-156.550261,0.42,0.03,71.2554,-156.54836,11.255497,0.037315,0.007361,0.180069,0.4146,0.074657,0.723623,0.130302
BS_HD_4,71.25559,-156.550236,0.4,0.03,71.2554,-156.54836,11.255497,0.035538,0.007011,0.180069,0.4146,0.074657,0.782231,0.140855
BS_HD_4,71.255585,-156.550211,0.41,0.03,71.2554,-156.54836,11.160514,0.036737,0.007247,0.180069,0.411101,0.074026,0.740639,0.133366
BS_HD_4,71.255584,-156.550186,0.4,0.03,71.2554,-156.54836,11.065531,0.036148,0.007131,0.180069,0.407602,0.073396,0.759859,0.136827
BS_HD_4,71.255578,-156.550161,0.41,0.03,71.2554,-156.54836,11.065531,0.037052,0.007309,0.180069,0.407602,0.073396,0.731153,0.131658
BS_HD_4,71.255575,-156.550136,0.39,0.03,71.2554,-156.54836,11.160514,0.034945,0.006893,0.180069,0.411101,0.074026,0.806868,0.145292
BS_HD_4,71.25557,-156.550111,0.36,0.03,71.2554,-156.54836,10.638106,0.033841,0.006676,0.180069,0.391858,0.070561,0.8623,0.155273
BS_HD_4,71.255566,-156.550086,0.37,0.03,71.2554,-156.54836,10.566869,0.035015,0.006907,0.180069,0.389234,0.070089,0.803777,0.144735
BS_HD_4,71.25556,-156.550061,0.29,0.03,71.2554,-156.54836,10.163191,0.028534,0.005629,0.180069,0.374364,0.067411,-999,-999
BS_HD_4,71.255554,-156.550036,0.3,0.03,71.2554,-156.54836,9.498309,0.031585,0.006231,0.180069,0.349873,0.063001,-999,-999
BS_HD_4,71.25555,-156.550011,0.26,0.03,71.2554,-156.54836,7.503665,0.03465,0.006835,0.180069,0.2764,0.049771,0.820337,0.147717
BS_HD_4,71.255543,-156.549986,0.26,0.03,71.2554,-156.54836,7.028749,0.036991,0.007297,0.180069,0.258906,0.046621,0.732949,0.131981
BS_HD_4,71.25554,-156.549961,0.29,0.03,71.2554,-156.54836,6.601325,0.043931,0.008666,0.180069,0.243162,0.043786,0.596656,0.107439
BS_HD_4,71.255534,-156.549936,0.34,0.03,71.2554,-156.54836,6.553833,0.051878,0.010234,0.180069,0.241412,0.043471,0.496443,0.089394
BS_HD_4,71.255532,-156.549911,0.31,0.03,71.2554,-156.54836,6.648816,0.046625,0.009198,0.180069,0.244911,0.044101,0.559934,0.100827
BS_HD_4,71.255529,-156.549886,0.31,0.03,71.2554,-156.54836,7.408682,0.041843,0.008254,0.180069,0.272901,0.049141,0.628692,0.113208
BS_HD_4,71.255527,-156.549861,0.29,0.03,71.2554,-156.54836,7.693631,0.037694,0.007436,0.180069,0.283397,0.051031,0.713352,0.128453
BS_HD_4,71.255524,-156.549836,0.3,0.03,71.2554,-156.54836,6.078918,0.049351,0.009735,0.180069,0.223919,0.040321,0.525958,0.094709
BS_HD_4,71.25552,-156.549811,0.33,0.03,71.2554,-156.54836,5.983935,0.055148,0.010879,0.180069,0.22042,0.039691,0.4606,0.08294
BS_HD_4,71.255518,-156.549786,0.39,0.03,71.2554,-156.54836,6.12641,0.063659,0.012558,0.180069,0.225668,0.040636,0.378611,0.068176
BS_HD_4,71.255515,-156.549761,0.37,0.03,71.2554,-156.54836,7.456173,0.049623,0.009789,0.180069,0.27465,0.049456,0.522693,0.094121
BS_HD_4,71.255512,-156.549736,0.36,0.03,71.2554,-156.54836,8.406004,0.042827,0.008448,0.180069,0.309638,0.055756,0.61308,0.110397
BS_HD_4,71.25551,-156.549711,0.36,0.03,71.2554,-156.54836,9.498309,0.037901,0.007477,0.180069,0.349873,0.063001,0.707964,0.127482
BS_HD_4,71.255509,-156.549686,0.38,0.03,71.2554,-156.54836,10.020717,-999,-999,0.180069,0.369116,-999,-999,-999
BS_HD_4,71.255508,-156.549661,0.36,0.03,71.2554,-156.54836,10.1157,0.035588,0.00702,0.180069,0.372615,0.067096,0.78029,0.140506
BS_HD_4,71.255507,-156.549636,0.4,0.03,71.2554,-156.54836,10.163191,0.039358,0.007764,0.180069,0.374364,0.067411,0.674427,0.121443
BS_HD_4,71.255507,-156.549611,0.38,0.03,71.2554,-156.54836,10.068208,0.037743,0.007445,0.180069,0.370865,0.066781,0.712066,0.128221
BS_HD_4,71.255507,-156.549586,0.4,0.03,71.2554,-156.54836,10.1157,0.039542,0.0078,0.180069,0.372615,0.067096,0.670607,0.120755
BS_HD_4,71.255507,-156.549561,0.44,0.03,71.2554,-156.54836,10.353157,0.042499,0.008384,0.180069,0.381362,0.068671,0.618161,0.111312
BS_HD_4,71.255507,-156.549536,0.45,0.03,71.2554,-156.54836,10.44814,0.04307,0.008496,0.180069,0.38486,0.069301,0.60937,0.109729
BS_HD_4,71.255505,-156.549511,0.46,0.03,71.2554,-156.54836,10.828072,0.042482,0.00838,0.180069,0.398855,0.071821,0.618427,0.111359
BS_HD_4,71.255505,-156.549486,0.48,0.03,71.2554,-156.54836,11.18426,0.042917,0.008466,0.180069,0.411976,0.074184,0.611687,0.110146
BS_HD_4,71.255504,-156.549461,0.43,0.03,71.2554,-156.54836,11.445463,0.037569,0.007411,0.180069,0.421597,0.075917,0.71665,0.129046
BS_HD_4,71.255502,-156.549436,0.46,0.03,71.2554,-156.54836,12.015362,0.038284,0.007552,0.180069,0.442589,0.079697,0.698479,0.125774
BS_HD_4,71.255501,-156.549411,0.43,0.03,71.2554,-156.54836,11.825396,0.036362,0.007173,0.180069,0.435592,0.078437,0.752619,0.135523
BS_HD_4,71.2555,-156.549386,0.44,0.03,71.2554,-156.54836,11.825396,0.037208,0.00734,0.180069,0.435592,0.078437,0.726646,0.130846
BS_HD_4,71.255499,-156.549361,0.5,0.03,71.2554,-156.54836,11.492955,0.043505,0.008582,0.180069,0.423346,0.076232,0.602869,0.108558
BS_HD_4,71.255498,-156.549336,0.43,0.03,71.2554,-156.54836,11.160514,0.038529,0.0076,0.180069,0.411101,0.074026,0.692695,0.124733
BS_HD_4,71.255496,-156.549311,0.45,0.03,71.2554,-156.54836,11.445463,0.039317,0.007756,0.180069,0.421597,0.075917,0.675282,0.121597
BS_HD_4,71.255494,-156.549286,0.45,0.03,71.2554,-156.54836,11.445463,0.039317,0.007756,0.180069,0.421597,0.075917,0.675282,0.121597
BS_HD_4,71.255491,-156.549261,0.4,0.03,71.2554,-156.54836,11.492955,0.034804,0.006866,0.180069,0.423346,0.076232,0.813185,0.146429
BS_HD_4,71.255487,-156.549236,0.39,0.03,71.2554,-156.54836,12.189497,0.031995,0.006312,0.180069,0.449004,0.080852,-999,-999
BS_HD_4,71.255483,-156.549211,0.39,0.03,71.2554,-156.54836,12.442785,0.031343,0.006183,0.180069,0.458334,0.082532,-999,-999
BS_HD_4,71.25548,-156.549186,0.38,0.03,71.2554,-156.54836,12.30031,0.030894,0.006094,0.180069,0.453086,0.081587,-999,-999
BS_HD_4,71.255476,-156.549161,0.4,0.03,71.2554,-156.54836,11.872887,0.03369,0.006646,0.180069,0.437341,0.078752,0.871023,0.156844
BS_HD_4,71.255474,-156.549136,0.4,0.03,71.2554,-156.54836,11.397971,0.035094,0.006923,0.180069,0.419848,0.075602,0.800373,0.144122
BS_HD_4,71.255471,-156.549111,0.4,0.03,71.2554,-156.54836,11.445463,0.034948,0.006894,0.180069,0.421597,0.075917,0.806704,0.145262
BS_HD_4,71.255469,-156.549086,0.38,0.03,71.2554,-156.54836,11.302988,0.033619,0.006632,0.180069,0.416349,0.074972,0.875238,0.157603
BS_HD_4,71.255466,-156.549061,0.39,0.03,71.2554,-156.54836,10.495632,0.037158,0.00733,0.180069,0.38661,0.069616,0.72807,0.131103
BS_HD_4,71.255464,-156.549036,0.36,0.03,71.2554,-156.54836,10.780582,0.033393,0.006587,0.180069,0.397106,0.071506,0.889204,0.160118
BS_HD_4,71.255463,-156.549011,0.34,0.03,71.2554,-156.54836,11.445463,0.029706,0.00586,0.180069,0.421597,0.075917,-999,-999
BS_HD_4,71.255462,-156.548986,0.35,0.03,71.2554,-156.54836,11.492955,0.030453,0.006007,0.180069,0.423346,0.076232,-999,-999
BS_HD_4,71.255459,-156.548961,0.37,0.03,71.2554,-156.54836,11.492955,0.032194,0.006351,0.180069,0.423346,0.076232,-999,-999
BS_HD_4,71.255457,-156.548936,0.36,0.03,71.2554,-156.54836,10.970548,0.032815,0.006473,0.180069,0.404103,0.072766,-999,-999
BS_HD_4,71.255456,-156.548911,0.32,0.03,71.2554,-156.54836,10.400649,0.030767,0.006069,0.180069,0.383111,0.068986,-999,-999
BS_HD_4,71.255454,-156.548886,0.36,0.03,71.2554,-156.54836,10.210683,0.035257,0.006955,0.180069,0.376114,0.067726,0.793508,0.142886
BS_HD_4,71.255451,-156.548861,0.34,0.03,71.2554,-156.54836,9.878241,0.034419,0.00679,0.180069,0.363868,0.065521,0.83151,0.149729
BS_HD_4,71.255448,-156.548836,0.37,0.03,71.2554,-156.54836,9.783259,0.03782,0.007461,0.180069,0.360369,0.064891,0.710062,0.12786
BS_HD_4,71.255443,-156.548811,0.36,0.03,71.2554,-156.54836,9.830751,0.03662,0.007224,0.180069,0.362119,0.065206,0.744293,0.134024
BS_HD_4,71.255441,-156.548786,0.32,0.03,71.2554,-156.54836,9.545801,0.033523,0.006613,0.180069,0.351622,0.063316,0.881126,0.158663
BS_HD_4,71.255436,-156.548761,0.3,0.03,71.2554,-156.54836,7.456173,0.040235,0.007937,0.180069,0.27465,0.049456,0.656981,0.118302
BS_HD_4,71.255433,-156.548736,0.27,0.03,71.2554,-156.54836,7.408682,0.036444,0.007189,0.180069,0.272901,0.049141,0.749945,0.135042
BS_HD_4,71.255428,-156.548711,0.29,0.03,71.2554,-156.54836,7.97858,0.036347,0.00717,0.180069,0.293893,0.052921,0.75312,0.135613
BS_HD_4,71.255428,-156.548686,0.29,0.03,71.2554,-156.54836,8.073562,0.03592,0.007086,0.180069,0.297392,0.053551,0.767925,0.138279
BS_HD_4,71.255426,-156.548661,0.27,0.03,71.2554,-156.54836,7.36119,0.036679,0.007236,0.180069,0.271152,0.048826,0.742437,0.13369
BS_HD_4,71.255425,-156.548636,0.22,0.03,71.2554,-156.54836,8.073562,0.027249,0.005375,0.180069,0.297392,0.053551,-999,-999
BS_HD_4,71.25542,-156.548611,0.25,0.03,71.2554,-156.54836,8.311021,0.030081,0.005934,0.180069,0.306139,0.055126,-999,-999
BS_HD_4,71.255418,-156.548586,0.31,0.03,71.2554,-156.54836,7.931089,0.039087,0.007711,0.180069,0.292144,0.052606,0.680186,0.12248
BS_HD_4,71.255416,-156.548561,0.3,0.03,71.2554,-156.54836,7.551156,0.039729,0.007837,0.180069,0.278149,0.050086,0.666834,0.120076
BS_HD_4,71.255415,-156.548536,0.26,0.03,71.2554,-156.54836,7.693631,0.033794,0.006667,0.180069,0.283397,0.051031,0.864959,0.155752
BS_HD_4,71.255413,-156.548511,0.24,0.03,71.2554,-156.54836,6.886274,0.034852,0.006875,0.180069,0.253658,0.045676,0.811008,0.146037
BS_HD_4,71.255411,-156.548486,0.3,0.03,71.2554,-156.54836,6.078918,0.049351,0.009735,0.180069,0.223919,0.040321,0.525958,0.094709
BS_HD_4,71.255408,-156.548461,0.36,0.03,71.2554,-156.54836,6.078918,0.059221,0.011682,0.180069,0.223919,0.040321,0.419365,0.075515
BS_HD_4,71.255405,-156.548436,0.35,0.03,71.2554,-156.54836,6.696308,0.052268,0.010311,0.180069,0.24666,0.044416,0.492039,0.088601
BS_HD_4,71.255403,-156.548411,0.38,0.03,71.2554,-156.54836,6.601325,0.057564,0.011356,0.180069,0.243162,0.043786,0.435689,0.078454
BS_HD_4,71.255401,-156.548386,0.33,0.03,71.2554,-156.54836,6.648816,0.049633,0.009791,0.180069,0.244911,0.044101,0.522578,0.0941
BS_HD_4,71.2554,-156.548361,0.36,0.03,71.2554,-156.54836,7.171224,0.050201,0.009903,0.180069,0.264154,0.047566,0.515843,0.092887
BS_HD_5,71.255918,-156.553722,0.36,0.03,71.254954,-156.55302,11.921422,0.030198,0.003174,0.142271,0.424941,0.060457,-999,-999
BS_HD_5,71.255918,-156.553716,0.37,0.03,71.254954,-156.55302,11.921422,0.031037,0.003263,0.142271,0.424941,0.060457,-999,-999
BS_HD_5,71.255917,-156.553711,0.34,0.03,71.254954,-156.55302,12.071377,0.028166,0.002961,0.142271,0.430287,0.061217,-999,-999
BS_HD_5,71.255915,-156.553705,0.33,0.03,71.254954,-156.55302,11.921422,-999,-999,0.142271,0.424941,-999,-999,-999
BS_HD_5,71.255911,-156.553699,0.34,0.03,71.254954,-156.55302,11.771467,0.028883,0.003036,0.142271,0.419596,0.059696,-999,-999
BS_HD_5,71.255905,-156.553693,0.35,0.03,71.254954,-156.55302,12.071377,0.028994,0.003048,0.142271,0.430287,0.061217,-999,-999
BS_HD_5,71.255899,-156.553687,0.37,0.03,71.254954,-156.55302,11.996399,0.030843,0.003242,0.142271,0.427614,0.060837,-999,-999
BS_HD_5,71.255894,-156.553681,0.36,0.03,71.254954,-156.55302,11.621512,0.030977,0.003256,0.142271,0.414251,0.058936,-999,-999
BS_HD_5,71.255887,-156.553676,0.39,0.03,71.254954,-156.55302,11.171647,0.03491,0.00367,0.142271,0.398215,0.056655,0.808413,0.115014
BS_HD_5,71.25588,-156.55367,0.4,0.03,71.254954,-156.55302,10.196939,0.039227,0.004124,0.142271,0.363472,0.051712,0.677171,0.096342
BS_HD_5,71.255875,-156.553664,0.4,0.03,71.254954,-156.55302,9.747074,0.041038,0.004314,0.142271,0.347436,0.04943,0.64235,0.091388
BS_HD_5,71.255871,-156.553658,0.42,0.03,71.254954,-156.55302,9.447164,0.044458,0.004674,0.142271,0.336746,0.047909,0.589142,0.083818
BS_HD_5,71.255866,-156.553652,0.41,0.03,71.254954,-156.55302,9.372186,0.043746,0.004599,0.142271,0.334073,0.047529,0.599326,0.085267
BS_HD_5,71.255864,-156.553646,0.42,0.03,71.254954,-156.55302,9.372186,0.044813,0.004711,0.142271,0.334073,0.047529,0.584175,0.083111
BS_HD_5,71.255862,-156.553641,0.4,0.03,71.254954,-156.55302,9.297209,0.043024,0.004523,0.142271,0.331401,0.047149,0.61007,0.086795
BS_HD_5,71.25586,-156.553635,0.38,0.03,71.254954,-156.55302,8.922322,-999,-999,0.142271,0.318038,-999,-999,-999
