thaw_depth,pf_observed,pf_depth,date,org_thick,obs_limit,site_id,lat,lon,source,method
131.0,0,,2015-08-29,5.0,132,AK204-ROAD,65.7820832,-149.4405154,Minsley_2015,tp
138.0,0,,2015-08-29,6.0,132,AK204-ROAD,65.78199136,-149.4404847,Minsley_2015,tp
182.0,0,,2015-08-29,10.0,132,AK204-ROAD,65.78190399,-149.4404563,Minsley_2015,tp
43.0,1,43.0,2015-08-29,17.0,132,AK205-BKW,65.84399591,-149.6525973,Minsley_2015,tp
44.0,1,44.0,2015-08-29,18.0,132,AK205-BKW,65.84404772,-149.6527853,Minsley_2015,tp
44.0,1,44.0,2015-08-29,29.0,132,AK205-BKW,65.84409695,-149.6529514,Minsley_2015,tp
47.0,1,47.0,2015-08-29,18.0,132,AK205-BKW,65.84415162,-149.6531331,Minsley_2015,tp
41.0,1,41.0,2015-08-29,30.0,132,AK205-BKW,65.84420476,-149.6533227,Minsley_2015,tp
52.0,1,52.0,2015-08-29,27.0,132,AK205-BKW,65.84425452,-149.6534658,Minsley_2015,tp
55.0,1,55.0,2015-08-29,15.0,132,AK205-BKW,65.84431648,-149.6536476,Minsley_2015,tp
188.0,0,,2015-08-29,12.0,132,AK205-BKW,65.84437046,-149.6538392,Minsley_2015,tp
176.0,0,,2015-08-29,4.0,132,AK205-BKW,65.8444153,-149.6540042,Minsley_2015,tp
245.0,0,,2015-08-29,3.0,132,AK205-BKW,65.84446437,-149.6542009,Minsley_2015,tp
139.0,0,,2015-08-29,8.0,132,AK205-BKW,65.84451816,-149.6543899,Minsley_2015,tp
145.0,0,,2015-08-29,6.0,132,AK205-BKW,65.84457626,-149.6545318,Minsley_2015,tp
245.0,0,,2015-08-29,17.0,132,AK205-BKW,65.84464163,-149.6546989,Minsley_2015,tp
245.0,0,,2015-08-29,11.0,132,AK205-BKW,65.84470915,-149.6548545,Minsley_2015,tp
245.0,0,,2015-08-29,8.0,132,AK205-BKW,65.84477404,-149.6549688,Minsley_2015,tp
245.0,0,,2015-08-29,10.0,132,AK205-BKW,65.8448506,-149.6551037,Minsley_2015,tp
245.0,0,,2015-08-29,9.0,132,AK205-BKW,65.84492691,-149.6552412,Minsley_2015,tp
43.0,1,43.0,2015-08-29,23.0,132,AK206-DALL,66.17260836,-150.2076004,Minsley_2015,tp
66.0,1,66.0,2015-08-29,18.0,132,AK206-DALL,66.17252066,-150.2075651,Minsley_2015,tp
48.0,1,48.0,2015-08-29,24.0,132,AK206-DALL,66.17244178,-150.2075307,Minsley_2015,tp
50.0,1,50.0,2015-08-29,16.0,132,AK206-DALL,66.17235108,-150.2074868,Minsley_2015,tp
42.0,1,42.0,2015-08-29,19.0,132,AK206-DALL,66.17225753,-150.2074532,Minsley_2015,tp
54.0,1,54.0,2015-08-29,13.0,132,AK206-DALL,66.17217536,-150.2074285,Minsley_2015,tp
245.0,0,,2015-08-29,5.0,132,AK206-DALL,66.1720832,-150.2073975,Minsley_2015,tp
245.0,0,,2015-08-29,2.0,132,AK206-DALL,66.17198792,-150.2073716,Minsley_2015,tp
245.0,0,,2015-08-29,1.0,132,AK206-DALL,66.17190919,-150.2073342,Minsley_2015,tp
245.0,0,,2015-08-29,1.0,132,AK206-DALL,66.17181546,-150.207299,Minsley_2015,tp
245.0,0,,2015-08-29,8.0,132,AK206-DALL,66.17172104,-150.2072783,Minsley_2015,tp
154.0,0,,2015-08-29,10.0,132,AK206-DALL,66.17164132,-150.2072604,Minsley_2015,tp
133.0,0,,2015-08-29,13.0,132,AK206-DALL,66.17154925,-150.2072421,Minsley_2015,tp
186.0,0,,2015-08-29,7.0,132,AK206-DALL,66.17145443,-150.2072366,Minsley_2015,tp
194.0,0,,2015-08-29,7.0,132,AK206-DALL,66.17137642,-150.2072161,Minsley_2015,tp
223.0,0,,2015-08-29,7.0,132,AK206-DALL,66.17128219,-150.2072028,Minsley_2015,tp
194.0,0,,2015-08-29,2.0,132,AK206-DALL,66.17118781,-150.2071867,Minsley_2015,tp
197.0,0,,2015-08-29,1.0,132,AK206-DALL,66.17110822,-150.2072,Minsley_2015,tp
223.0,0,,2015-08-29,3.0,132,AK206-DALL,66.17101499,-150.2071904,Minsley_2015,tp
245.0,0,,2015-08-29,3.0,132,AK206-DALL,66.17092245,-150.2071789,Minsley_2015,tp
131.0,1,131.0,2015-08-29,4.0,132,AK206-DALL,66.17083992,-150.2071778,Minsley_2015,tp
47.0,1,47.0,2015-08-29,40.0,132,AK207-POLY,66.41904425,-150.5555728,Minsley_2015,tp
54.0,1,54.0,2015-08-29,,132,AK207-POLY,66.41907688,-150.5555174,Minsley_2015,tp
36.0,1,36.0,2015-08-29,40.0,132,AK207-POLY,66.41912059,-150.5554439,Minsley_2015,tp
40.0,1,40.0,2015-08-29,,132,AK207-POLY,66.41915507,-150.5553919,Minsley_2015,tp
38.0,1,38.0,2015-08-29,40.0,132,AK207-POLY,66.41918955,-150.5553398,Minsley_2015,tp
39.0,1,39.0,2015-08-29,,132,AK207-POLY,66.41923653,-150.5552741,Minsley_2015,tp
47.0,1,47.0,2015-08-29,40.0,132,AK207-POLY,66.41927183,-150.555225,Minsley_2015,tp
39.0,1,39.0,2015-08-29,,132,AK207-POLY,66.41930594,-150.5551747,Minsley_2015,tp
35.0,1,35.0,2015-08-29,40.0,132,AK207-POLY,66.41935132,-150.5551075,Minsley_2015,tp
33.0,1,33.0,2015-08-29,,132,AK207-POLY,66.41938457,-150.5550558,Minsley_2015,tp
41.0,1,41.0,2015-08-29,40.0,132,AK207-POLY,66.41941782,-150.555004,Minsley_2015,tp
34.0,1,34.0,2015-08-29,,132,AK207-POLY,66.4194661,-150.554939,Minsley_2015,tp
47.0,1,47.0,2015-08-29,150.0,132,AK207-POLY,66.41950259,-150.5548905,Minsley_2015,tp
47.0,1,47.0,2015-08-29,,132,AK207-POLY,66.41953676,-150.5548397,Minsley_2015,tp
46.0,1,46.0,2015-08-29,40.0,132,AK207-POLY,66.41958234,-150.5547717,Minsley_2015,tp
29.0,1,29.0,2015-08-29,,132,AK207-POLY,66.41961662,-150.5547195,Minsley_2015,tp
46.0,1,46.0,2015-08-29,,132,AK207-POLY,66.41963947,-150.5546847,Minsley_2015,tp
39.0,1,39.0,2015-08-29,,132,AK207-POLY,66.41965089,-150.5546673,Minsley_2015,tp
40.0,1,40.0,2015-08-29,,132,AK207-POLY,66.41969804,-150.5545997,Minsley_2015,tp
46.0,1,46.0,2015-08-29,40.0,132,AK207-POLY,66.4197335,-150.5545492,Minsley_2015,tp
35.0,1,35.0,2015-08-29,,132,AK207-POLY,66.41976852,-150.5545014,Minsley_2015,tp
49.0,1,49.0,2015-08-29,40.0,132,AK207-POLY,66.41981528,-150.5544374,Minsley_2015,tp
52.0,1,52.0,2015-08-29,,132,AK207-POLY,66.41982712,-150.5544207,Minsley_2015,tp
52.0,1,52.0,2015-08-29,,132,AK207-POLY,66.41983897,-150.5544041,Minsley_2015,tp
50.0,1,50.0,2015-08-29,,132,AK207-POLY,66.41985081,-150.5543875,Minsley_2015,tp
48.0,1,48.0,2015-08-29,,132,AK207-POLY,66.41986265,-150.5543709,Minsley_2015,tp
33.0,1,33.0,2015-08-29,,132,AK207-POLY,66.41988634,-150.5543376,Minsley_2015,tp
47.0,1,47.0,2015-08-29,,132,AK207-POLY,66.41993292,-150.5542711,Minsley_2015,tp
31.0,1,31.0,2015-08-29,40.0,132,AK207-POLY,66.4199678,-150.5542211,Minsley_2015,tp
32.0,1,32.0,2015-08-29,,132,AK207-POLY,66.42000293,-150.5541726,Minsley_2015,tp
36.0,1,36.0,2015-08-29,40.0,132,AK207-POLY,66.42004973,-150.5541079,Minsley_2015,tp
30.0,1,30.0,2015-08-29,,132,AK207-POLY,66.42008449,-150.554058,Minsley_2015,tp
36.0,1,36.0,2015-08-29,40.0,132,AK207-POLY,66.42011924,-150.554008,Minsley_2015,tp
38.0,1,38.0,2015-08-29,,132,AK207-POLY,66.4201654,-150.5539405,Minsley_2015,tp
35.0,1,35.0,2015-08-29,40.0,132,AK207-POLY,66.4202,-150.5538897,Minsley_2015,tp
43.0,1,43.0,2015-08-29,,132,AK207-POLY,66.42023412,-150.553839,Minsley_2015,tp
44.0,1,44.0,2015-08-29,,132,AK207-POLY,66.42025687,-150.5538053,Minsley_2015,tp
44.0,1,44.0,2015-08-29,40.0,132,AK207-POLY,66.42027976,-150.5537713,Minsley_2015,tp
50.0,1,50.0,2015-08-29,,132,AK207-POLY,66.42031517,-150.5537194,Minsley_2015,tp
39.0,1,39.0,2015-08-29,40.0,132,AK207-POLY,66.42035057,-150.5536674,Minsley_2015,tp
38.0,1,38.0,2015-08-29,,132,AK207-POLY,66.4203978,-150.553598,Minsley_2015,tp
39.0,1,39.0,2015-08-29,40.0,132,AK207-POLY,66.42043323,-150.5535459,Minsley_2015,tp
40.0,1,40.0,2015-08-29,,132,AK207-POLY,66.42046819,-150.5534951,Minsley_2015,tp
54.0,1,54.0,2015-08-29,40.0,132,AK207-POLY,66.42051482,-150.5534274,Minsley_2015,tp
39.0,1,39.0,2015-08-29,,132,AK207-POLY,66.42052653,-150.5534103,Minsley_2015,tp
37.0,1,37.0,2015-08-29,,132,AK207-POLY,66.42053824,-150.5533932,Minsley_2015,tp
37.0,1,37.0,2015-08-29,,132,AK207-POLY,66.42054996,-150.5533762,Minsley_2015,tp
30.0,1,30.0,2015-08-29,40.0,132,AK207-POLY,66.42058509,-150.5533249,Minsley_2015,tp
41.0,1,41.0,2015-08-29,,132,AK207-POLY,66.4206319,-150.5532574,Minsley_2015,tp
32.0,1,32.0,2015-08-29,40.0,132,AK207-POLY,66.42066701,-150.5532069,Minsley_2015,tp
35.0,1,35.0,2015-08-29,,132,AK207-POLY,66.42070131,-150.5531568,Minsley_2015,tp
39.0,1,39.0,2015-08-29,40.0,132,AK207-POLY,66.42074705,-150.55309,Minsley_2015,tp
39.0,1,39.0,2015-08-29,,132,AK207-POLY,66.42078139,-150.5530396,Minsley_2015,tp
59.0,1,59.0,2015-08-29,40.0,132,AK207-POLY,66.42081573,-150.5529892,Minsley_2015,tp
38.0,1,38.0,2015-08-29,,132,AK207-POLY,66.42083887,-150.5529548,Minsley_2015,tp
37.0,1,37.0,2015-08-29,,132,AK207-POLY,66.42085047,-150.5529374,Minsley_2015,tp
42.0,1,42.0,2015-08-29,,132,AK207-POLY,66.42086206,-150.5529201,Minsley_2015,tp
37.0,1,37.0,2015-08-29,40.0,132,AK207-POLY,66.42089684,-150.5528682,Minsley_2015,tp
38.0,1,38.0,2015-08-29,,132,AK207-POLY,66.42093183,-150.5528177,Minsley_2015,tp
48.0,1,48.0,2015-08-29,40.0,132,AK207-POLY,66.42097836,-150.5527501,Minsley_2015,tp
46.0,1,46.0,2015-08-29,40.0,132,AK208-FOOT,67.12258626,-150.3415203,Minsley_2015,tp
45.0,1,45.0,2015-08-29,40.0,132,AK208-FOOT,67.12260755,-150.3414375,Minsley_2015,tp
51.0,1,51.0,2015-08-29,40.0,132,AK208-FOOT,67.12263596,-150.3413267,Minsley_2015,tp
54.0,1,54.0,2015-08-29,40.0,132,AK208-FOOT,67.12265738,-150.3412394,Minsley_2015,tp
38.0,1,38.0,2015-08-29,40.0,132,AK208-FOOT,67.1226788,-150.3411521,Minsley_2015,tp
53.0,1,53.0,2015-08-29,40.0,132,AK208-FOOT,67.12270687,-150.3410345,Minsley_2015,tp
44.0,1,44.0,2015-08-29,40.0,132,AK208-FOOT,67.12272789,-150.3409462,Minsley_2015,tp
46.0,1,46.0,2015-08-29,40.0,132,AK208-FOOT,67.12274907,-150.3408572,Minsley_2015,tp
55.0,1,55.0,2015-08-29,40.0,132,AK208-FOOT,67.12277731,-150.3407387,Minsley_2015,tp
58.0,1,58.0,2015-08-29,40.0,132,AK208-FOOT,67.12279855,-150.3406509,Minsley_2015,tp
38.0,1,38.0,2015-08-29,40.0,132,AK208-FOOT,67.12281978,-150.3405631,Minsley_2015,tp
49.0,1,49.0,2015-08-29,40.0,132,AK208-FOOT,67.12284757,-150.3404459,Minsley_2015,tp
50.0,1,50.0,2015-08-29,40.0,132,AK208-FOOT,67.12286838,-150.3403581,Minsley_2015,tp
43.0,1,43.0,2015-08-29,40.0,132,AK208-FOOT,67.12289001,-150.3402693,Minsley_2015,tp
49.0,1,49.0,2015-08-29,40.0,132,AK208-FOOT,67.12291881,-150.3401509,Minsley_2015,tp
45.0,1,45.0,2015-08-29,40.0,132,AK208-FOOT,67.12294002,-150.340063,Minsley_2015,tp
49.0,1,49.0,2015-08-29,40.0,132,AK208-FOOT,67.12296122,-150.339975,Minsley_2015,tp
47.0,1,47.0,2015-08-29,40.0,132,AK208-FOOT,67.1229894,-150.3398581,Minsley_2015,tp
50.0,1,50.0,2015-08-29,40.0,132,AK208-FOOT,67.12301053,-150.3397704,Minsley_2015,tp
49.0,1,49.0,2015-08-29,40.0,132,AK208-FOOT,67.12303222,-150.3396835,Minsley_2015,tp
59.0,1,59.0,2015-08-29,40.0,132,AK208-FOOT,67.12306106,-150.3395674,Minsley_2015,tp
47.0,1,47.0,2015-08-29,40.0,132,AK208-FOOT,67.12308205,-150.3394783,Minsley_2015,tp
42.0,1,42.0,2015-08-29,40.0,132,AK208-FOOT,67.12310303,-150.3393892,Minsley_2015,tp
45.0,1,45.0,2015-08-29,40.0,132,AK208-FOOT,67.12313057,-150.3392708,Minsley_2015,tp
38.0,1,38.0,2015-08-29,40.0,132,AK208-FOOT,67.12315119,-150.3391821,Minsley_2015,tp
46.0,1,46.0,2015-08-29,40.0,132,AK208-FOOT,67.12317243,-150.3390935,Minsley_2015,tp
42.0,1,42.0,2015-08-29,40.0,132,AK208-FOOT,67.12320071,-150.3389755,Minsley_2015,tp
45.0,1,45.0,2015-08-29,40.0,132,AK208-FOOT,67.12322161,-150.3388875,Minsley_2015,tp
45.0,1,45.0,2015-08-29,40.0,132,AK208-FOOT,67.1232425,-150.3387995,Minsley_2015,tp
46.0,1,46.0,2015-08-29,40.0,132,AK208-FOOT,67.12327082,-150.3386826,Minsley_2015,tp
54.0,1,54.0,2015-08-29,40.0,132,AK208-FOOT,67.1232921,-150.3385949,Minsley_2015,tp
53.0,1,53.0,2015-08-29,40.0,132,AK208-FOOT,67.1233135,-150.3385065,Minsley_2015,tp
54.0,1,54.0,2015-08-29,40.0,132,AK208-FOOT,67.12334201,-150.3383885,Minsley_2015,tp
53.0,1,53.0,2015-08-29,40.0,132,AK208-FOOT,67.12336317,-150.3382995,Minsley_2015,tp
,0,,2015-08-29,17.0,132,AK209-TLKA,68.64186606,-149.5711953,Minsley_2015,tp
60.0,1,60.0,2015-08-29,,132,AK209-TLKA,68.6418749,-149.5712003,Minsley_2015,tp
52.0,1,52.0,2015-08-29,,132,AK209-TLKA,68.64188374,-149.5712053,Minsley_2015,tp
59.0,1,59.0,2015-08-29,,132,AK209-TLKA,68.64189258,-149.5712104,Minsley_2015,tp
65.0,1,65.0,2015-08-29,,132,AK209-TLKA,68.64190142,-149.5712154,Minsley_2015,tp
60.0,1,60.0,2015-08-29,,132,AK209-TLKA,68.64191026,-149.5712204,Minsley_2015,tp
76.0,1,76.0,2015-08-29,,132,AK209-TLKA,68.6419191,-149.5712254,Minsley_2015,tp
,0,,2015-08-29,,132,AK209-TLKA,68.64192794,-149.5712304,Minsley_2015,tp
72.0,1,72.0,2015-08-29,,132,AK209-TLKA,68.64193678,-149.5712355,Minsley_2015,tp
64.0,1,64.0,2015-08-29,,132,AK209-TLKA,68.64194562,-149.5712405,Minsley_2015,tp
59.0,1,59.0,2015-08-29,18.0,132,AK209-TLKA,68.64195446,-149.5712455,Minsley_2015,tp
59.0,1,59.0,2015-08-29,,132,AK209-TLKA,68.64196318,-149.5712504,Minsley_2015,tp
62.0,1,62.0,2015-08-29,,132,AK209-TLKA,68.64197189,-149.5712552,Minsley_2015,tp
54.0,1,54.0,2015-08-29,,132,AK209-TLKA,68.64198061,-149.5712601,Minsley_2015,tp
61.0,1,61.0,2015-08-29,,132,AK209-TLKA,68.64198933,-149.5712649,Minsley_2015,tp
72.0,1,72.0,2015-08-29,,132,AK209-TLKA,68.64199804,-149.5712698,Minsley_2015,tp
76.0,1,76.0,2015-08-29,,132,AK209-TLKA,68.64200676,-149.5712746,Minsley_2015,tp
61.0,1,61.0,2015-08-29,,132,AK209-TLKA,68.64201548,-149.5712794,Minsley_2015,tp
65.0,1,65.0,2015-08-29,,132,AK209-TLKA,68.6420242,-149.5712843,Minsley_2015,tp
70.0,1,70.0,2015-08-29,,132,AK209-TLKA,68.64203291,-149.5712892,Minsley_2015,tp
65.0,1,65.0,2015-08-29,17.0,132,AK209-TLKA,68.64204163,-149.571294,Minsley_2015,tp
71.0,1,71.0,2015-08-29,,132,AK209-TLKA,68.64205044,-149.571299,Minsley_2015,tp
60.0,1,60.0,2015-08-29,,132,AK209-TLKA,68.64205926,-149.571304,Minsley_2015,tp
65.0,1,65.0,2015-08-29,,132,AK209-TLKA,68.64206807,-149.571309,Minsley_2015,tp
61.0,1,61.0,2015-08-29,,132,AK209-TLKA,68.64207689,-149.571314,Minsley_2015,tp
52.0,1,52.0,2015-08-29,,132,AK209-TLKA,68.64208571,-149.571319,Minsley_2015,tp
63.0,1,63.0,2015-08-29,,132,AK209-TLKA,68.64209452,-149.571324,Minsley_2015,tp
71.0,1,71.0,2015-08-29,,132,AK209-TLKA,68.64210334,-149.571329,Minsley_2015,tp
78.0,1,78.0,2015-08-29,,132,AK209-TLKA,68.64211215,-149.571334,Minsley_2015,tp
82.0,1,82.0,2015-08-29,,132,AK209-TLKA,68.64212097,-149.571339,Minsley_2015,tp
56.0,1,56.0,2015-08-29,23.0,132,AK209-TLKA,68.64212978,-149.571344,Minsley_2015,tp
65.0,1,65.0,2015-08-29,,132,AK209-TLKA,68.64213855,-149.5713492,Minsley_2015,tp
77.0,1,77.0,2015-08-29,,132,AK209-TLKA,68.64214732,-149.5713544,Minsley_2015,tp
75.0,1,75.0,2015-08-29,,132,AK209-TLKA,68.64215609,-149.5713597,Minsley_2015,tp
70.0,1,70.0,2015-08-29,,132,AK209-TLKA,68.64216486,-149.5713649,Minsley_2015,tp
62.0,1,62.0,2015-08-29,,132,AK209-TLKA,68.64217364,-149.5713701,Minsley_2015,tp
71.0,1,71.0,2015-08-29,,132,AK209-TLKA,68.64218241,-149.5713753,Minsley_2015,tp
,0,,2015-08-29,,132,AK209-TLKA,68.64219118,-149.5713805,Minsley_2015,tp
,0,,2015-08-29,,132,AK209-TLKA,68.64219995,-149.5713858,Minsley_2015,tp
51.0,1,51.0,2015-08-29,,132,AK209-TLKA,68.64220872,-149.571391,Minsley_2015,tp
56.0,1,56.0,2015-08-29,12.0,132,AK209-TLKA,68.64221749,-149.5713962,Minsley_2015,tp
44.0,1,44.0,2015-08-29,,132,AK209-TLKA,68.64222625,-149.5714009,Minsley_2015,tp
44.0,1,44.0,2015-08-29,,132,AK209-TLKA,68.64223501,-149.5714056,Minsley_2015,tp
53.0,1,53.0,2015-08-29,,132,AK209-TLKA,68.64224377,-149.5714103,Minsley_2015,tp
55.0,1,55.0,2015-08-29,,132,AK209-TLKA,68.64225254,-149.5714151,Minsley_2015,tp
41.0,1,41.0,2015-08-29,,132,AK209-TLKA,68.6422613,-149.5714198,Minsley_2015,tp
55.0,1,55.0,2015-08-29,,132,AK209-TLKA,68.64227006,-149.5714245,Minsley_2015,tp
,0,,2015-08-29,,132,AK209-TLKA,68.64227882,-149.5714292,Minsley_2015,tp
78.0,1,78.0,2015-08-29,,132,AK209-TLKA,68.64228772,-149.5714338,Minsley_2015,tp
64.0,1,64.0,2015-08-29,,132,AK209-TLKA,68.64229661,-149.5714383,Minsley_2015,tp
,0,,2015-08-29,14.0,132,AK209-TLKA,68.64230551,-149.5714429,Minsley_2015,tp
57.0,1,57.0,2015-08-29,,132,AK209-TLKA,68.64231407,-149.5714487,Minsley_2015,tp
69.0,1,69.0,2015-08-29,,132,AK209-TLKA,68.64232264,-149.5714545,Minsley_2015,tp
77.0,1,77.0,2015-08-29,,132,AK209-TLKA,68.6423312,-149.5714603,Minsley_2015,tp
56.0,1,56.0,2015-08-29,,132,AK209-TLKA,68.64233977,-149.5714661,Minsley_2015,tp
40.0,1,40.0,2015-08-29,,132,AK209-TLKA,68.64234833,-149.5714719,Minsley_2015,tp
54.0,1,54.0,2015-08-29,,132,AK209-TLKA,68.64235713,-149.5714777,Minsley_2015,tp
44.0,1,44.0,2015-08-29,,132,AK209-TLKA,68.64236593,-149.5714835,Minsley_2015,tp
52.0,1,52.0,2015-08-29,,132,AK209-TLKA,68.64237472,-149.5714894,Minsley_2015,tp
64.0,1,64.0,2015-08-29,,132,AK209-TLKA,68.64238352,-149.5714952,Minsley_2015,tp
42.0,1,42.0,2015-08-29,20.0,132,AK209-TLKA,68.64239232,-149.571501,Minsley_2015,tp
,0,,2015-08-29,,132,AK209-TLKA,68.64243575,-149.5715279,Minsley_2015,tp
,0,,2015-08-29,27.0,132,AK209-TLKA,68.64247918,-149.5715548,Minsley_2015,tp
43.0,1,43.0,2015-08-29,,132,AK209-TLKA,68.64252276,-149.5715841,Minsley_2015,tp
47.0,1,47.0,2015-08-29,8.0,132,AK209-TLKA,68.64256635,-149.5716133,Minsley_2015,tp
58.0,1,58.0,2015-08-29,,132,AK209-TLKA,68.64261002,-149.5716403,Minsley_2015,tp
56.0,1,56.0,2015-08-29,7.0,132,AK209-TLKA,68.6426537,-149.5716673,Minsley_2015,tp
,0,,2015-08-29,,132,AK209-TLKA,68.64269752,-149.5716939,Minsley_2015,tp
48.0,1,48.0,2015-08-29,13.0,132,AK209-TLKA,68.64274134,-149.5717204,Minsley_2015,tp
62.0,1,62.0,2015-08-29,,132,AK209-TLKA,68.64278513,-149.5717476,Minsley_2015,tp
64.0,1,64.0,2015-08-29,,132,AK209-TLKA,68.64282892,-149.5717748,Minsley_2015,tp
38.0,1,38.0,2015-08-29,11.0,132,AK209-TLKB,68.64203996,-149.5721817,Minsley_2015,tp
,0,,2015-08-29,3.0,132,AK209-TLKB,68.64210584,-149.5720124,Minsley_2015,tp
57.0,1,57.0,2015-08-29,30.0,132,AK209-TLKB,68.64217276,-149.5718463,Minsley_2015,tp
,0,,2015-08-29,26.0,132,AK209-TLKB,68.64223883,-149.5716794,Minsley_2015,tp
,0,,2015-08-29,12.0,132,AK209-TLKB,68.64230484,-149.5715137,Minsley_2015,tp
,0,,2015-08-29,7.0,132,AK209-TLKB,68.64236975,-149.5713454,Minsley_2015,tp
82.0,1,82.0,2015-08-29,7.0,132,AK209-TLKB,68.64243647,-149.5711876,Minsley_2015,tp
77.0,1,77.0,2015-08-29,19.0,132,AK209-TLKB,68.64250432,-149.5710274,Minsley_2015,tp
67.0,1,67.0,2015-08-29,12.0,132,AK209-TLKB,68.6425704,-149.5708717,Minsley_2015,tp
54.0,1,54.0,2015-08-29,31.0,132,AK210-AGGI,65.2285771,-148.1271829,Minsley_2015,tp
33.0,1,33.0,2015-08-29,33.0,132,AK210-AGGI,65.22866759,-148.1271323,Minsley_2015,tp
47.0,1,47.0,2015-08-29,31.0,132,AK210-AGGI,65.22874505,-148.1270903,Minsley_2015,tp
48.0,1,48.0,2015-08-29,21.0,132,AK210-AGGI,65.22883629,-148.127036,Minsley_2015,tp
45.0,1,45.0,2015-08-29,14.0,132,AK210-AGGI,65.22892719,-148.1269764,Minsley_2015,tp
36.0,1,36.0,2015-08-29,40.0,132,AK210-AGGI,65.22900399,-148.1269175,Minsley_2015,tp
49.0,1,49.0,2015-08-29,18.0,132,AK210-AGGI,65.22909349,-148.1268488,Minsley_2015,tp
84.0,1,84.0,2015-08-29,6.0,132,AK210-AGGI,65.22918271,-148.1267871,Minsley_2015,tp
,0,,2015-08-29,,132,AK210-AGGI,65.22919546,-148.1267777,Minsley_2015,tp
54.0,1,54.0,2015-08-29,3.0,132,AK210-AGGI,65.22922095,-148.1267587,Minsley_2015,tp
54.0,1,54.0,2015-08-29,3.0,132,AK210-AGGI,65.22925919,-148.1267303,Minsley_2015,tp
73.0,1,73.0,2015-08-29,10.0,132,AK210-AGGI,65.22931003,-148.1266909,Minsley_2015,tp
41.0,1,41.0,2015-08-29,19.0,132,AK210-AGGI,65.22934815,-148.1266613,Minsley_2015,tp
46.0,1,46.0,2015-08-29,26.0,132,AK210-AGGI,65.22938644,-148.1266327,Minsley_2015,tp
49.0,1,49.0,2015-08-29,11.0,132,AK210-AGGI,65.22943745,-148.1265947,Minsley_2015,tp
41.0,1,41.0,2015-08-29,7.0,132,AK210-AGGI,65.22947547,-148.1265669,Minsley_2015,tp
72.0,1,72.0,2015-08-29,18.0,132,AK210-AGGI,65.22951349,-148.1265391,Minsley_2015,tp
46.0,1,46.0,2015-08-29,3.0,132,AK210-AGGI,65.22956384,-148.1265026,Minsley_2015,tp
64.0,1,64.0,2015-08-29,5.0,132,AK210-AGGI,65.22960159,-148.1264753,Minsley_2015,tp
48.0,1,48.0,2015-08-29,2.0,132,AK210-AGGI,65.22963948,-148.1264439,Minsley_2015,tp
43.0,1,43.0,2015-08-29,5.0,132,AK210-AGGI,65.22969009,-148.1264021,Minsley_2015,tp
49.0,1,49.0,2015-08-29,6.0,132,AK210-AGGI,65.22972886,-148.1263712,Minsley_2015,tp
29.0,1,29.0,2015-08-29,2.0,132,AK210-AGGI,65.22976762,-148.1263402,Minsley_2015,tp
65.0,1,65.0,2015-08-29,11.0,132,AK210-AGGI,65.22981836,-148.1262995,Minsley_2015,tp
36.0,1,36.0,2015-08-29,6.0,132,AK210-AGGI,65.22985634,-148.1262689,Minsley_2015,tp
66.0,1,66.0,2015-08-29,3.0,132,AK210-AGGI,65.22989474,-148.1262403,Minsley_2015,tp
35.0,1,35.0,2015-08-29,12.0,132,AK210-AGGI,65.22994582,-148.1262021,Minsley_2015,tp
51.0,1,51.0,2015-08-29,4.0,132,AK210-AGGI,65.22998321,-148.1261723,Minsley_2015,tp
245.0,0,,2015-08-29,20.0,132,AK211-ANDY,64.39629951,-149.0108743,Minsley_2015,tp
225.0,0,,2015-08-29,12.0,132,AK211-ANDY,64.39639119,-149.010848,Minsley_2015,tp
95.0,1,95.0,2015-08-29,12.0,132,AK211-ANDY,64.39647063,-149.0108343,Minsley_2015,tp
106.0,1,106.0,2015-08-29,21.0,132,AK211-ANDY,64.39656186,-149.0108049,Minsley_2015,tp
43.0,1,43.0,2015-08-29,12.0,132,AK211-ANDY,64.39665321,-149.0107763,Minsley_2015,tp
245.0,0,,2015-08-29,16.0,132,AK211-ANDY,64.39673124,-149.0107613,Minsley_2015,tp
61.0,1,61.0,2015-08-29,11.0,132,AK211-ANDY,64.39682401,-149.010748,Minsley_2015,tp
245.0,0,,2015-08-29,10.0,132,AK211-ANDY,64.39692105,-149.0107391,Minsley_2015,tp
230.0,0,,2015-08-29,22.0,132,AK211-ANDY,64.39700453,-149.0107202,Minsley_2015,tp
76.0,1,76.0,2015-08-29,9.0,132,AK211-ANDY,64.3970964,-149.0106883,Minsley_2015,tp
102.0,1,102.0,2015-08-29,11.0,132,AK211-ANDY,64.39718998,-149.01066,Minsley_2015,tp
80.0,1,80.0,2015-08-29,13.0,132,AK211-ANDY,64.39726963,-149.0106253,Minsley_2015,tp
108.0,1,108.0,2015-08-29,14.0,132,AK211-ANDY,64.39735967,-149.0105749,Minsley_2015,tp
98.0,1,98.0,2015-08-29,13.0,132,AK211-ANDY,64.3974511,-149.0105216,Minsley_2015,tp
53.0,1,53.0,2015-08-29,6.0,132,AK211-ANDY,64.39752773,-149.0104596,Minsley_2015,tp
114.0,1,114.0,2015-08-29,,132,AK211-ANDY,64.39757513,-149.0104129,Minsley_2015,tp
245.0,0,,2015-08-29,,132,AK211-ANDY,64.3975869,-149.0104011,Minsley_2015,tp
