site_id,source,date,lat,lon,pf_observed,pf_depth,thaw_depth,obs_limit,method,permos_alt_id,permos_borehole_id,permos_borehole_name,permos_borehole_alternate_name,permos_site_abbr,permos_site_name,permos_region,permos_canton,permos_year,permos_alt_m,permos_bound_type,permos_bound_cm,permos_date_source,permos_guess,permos_upper_therm_m,permos_lower_therm_m,permos_alt_comment,permos_coordinate_source,permos_borehole_elevation_m,permos_site_elevation_min_m,permos_site_elevation_max_m,permos_borehole_depth_m,permos_borehole_inclination_deg,permos_borehole_slope_deg,permos_borehole_aspect_deg,permos_morphology,permos_surface_type,permos_pf_thickness,permos_borehole_class,permos_gtnp_id,permos_gtnp_dms_id,permos_calm_id,permos_borehole_comment,permos_site_comment
LAP_1108,PERMOS_2024,2016-11-07,46.106225,7.284724,1,531.0,531.0,,temp,300,4,LAP_1108,F11,LAP,Lapires,Lower Valais,VS,2016,5.31,exact,,reported_max_alt_date,,5.0,5.6,,borehole,2500.0,2380,2700,40.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 15 m,IB,CH 32,1712.0,,,
LAP_1108,PERMOS_2024,2018-11-18,46.106225,7.284724,1,612.0,612.0,,temp,498,4,LAP_1108,F11,LAP,Lapires,Lower Valais,VS,2018,6.12,exact,,reported_max_alt_date,,5.6,6.2,,borehole,2500.0,2380,2700,40.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 15 m,IB,CH 32,1712.0,,,
LAP_1108,PERMOS_2024,2020-02-27,46.106225,7.284724,1,597.0,597.0,,temp,385,4,LAP_1108,F11,LAP,Lapires,Lower Valais,VS,2019,5.97,exact,,reported_max_alt_date,,5.6,6.2,,borehole,2500.0,2380,2700,40.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 15 m,IB,CH 32,1712.0,,,
LAP_1108,PERMOS_2024,2021-01-08,46.106225,7.284724,1,615.0,615.0,,temp,407,4,LAP_1108,F11,LAP,Lapires,Lower Valais,VS,2020,6.15,exact,,reported_max_alt_date,,5.6,,,borehole,2500.0,2380,2700,40.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 15 m,IB,CH 32,1712.0,,,
LAP_1108,PERMOS_2024,2021-12-03,46.106225,7.284724,1,608.0,608.0,,temp,445,4,LAP_1108,F11,LAP,Lapires,Lower Valais,VS,2021,6.08,exact,,reported_max_alt_date,,5.6,6.2,,borehole,2500.0,2380,2700,40.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 15 m,IB,CH 32,1712.0,,,
LAP_1108,PERMOS_2024,2023-01-27,46.106225,7.284724,1,603.0,603.0,,temp,489,4,LAP_1108,F11,LAP,Lapires,Lower Valais,VS,2022,6.03,exact,,reported_max_alt_date,false,5.6,6.2,,borehole,2500.0,2380,2700,40.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 15 m,IB,CH 32,1712.0,,,
LAP_1108,PERMOS_2024,2023-12-25,46.106225,7.284724,1,896.0000000000001,896.0000000000001,,temp,531,4,LAP_1108,F11,LAP,Lapires,Lower Valais,VS,2023,8.96,exact,,reported_max_alt_date,true,8.0,9.5,,borehole,2500.0,2380,2700,40.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 15 m,IB,CH 32,1712.0,,,
LAP_1208,PERMOS_2024,2010-09-23,46.105639,7.283808,1,438.99999999999994,438.99999999999994,,temp,57,2,LAP_1208,F12,LAP,Lapires,Lower Valais,VS,2010,4.39,exact,,reported_max_alt_date,,4.0,4.75,,borehole,2535.0,2380,2700,35.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 20 m,IB,CH 33,1713.0,,,
LAP_1208,PERMOS_2024,2011-09-18,46.105639,7.283808,1,461.00000000000006,461.00000000000006,,temp,58,2,LAP_1208,F12,LAP,Lapires,Lower Valais,VS,2011,4.61,exact,,reported_max_alt_date,,4.0,4.75,,borehole,2535.0,2380,2700,35.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 20 m,IB,CH 33,1713.0,,,
LAP_1208,PERMOS_2024,2012-09-24,46.105639,7.283808,1,453.0,453.0,,temp,206,2,LAP_1208,F12,LAP,Lapires,Lower Valais,VS,2012,4.53,exact,,reported_max_alt_date,,4.0,4.75,,borehole,2535.0,2380,2700,35.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 20 m,IB,CH 33,1713.0,,,
LAP_1208,PERMOS_2024,2013-10-04,46.105639,7.283808,1,459.0,459.0,,temp,233,2,LAP_1208,F12,LAP,Lapires,Lower Valais,VS,2013,4.59,exact,,reported_max_alt_date,,4.0,4.75,,borehole,2535.0,2380,2700,35.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 20 m,IB,CH 33,1713.0,,,
LAP_1208,PERMOS_2024,2014-09-22,46.105639,7.283808,1,466.0,466.0,,temp,245,2,LAP_1208,F12,LAP,Lapires,Lower Valais,VS,2014,4.66,exact,,reported_max_alt_date,,4.0,4.75,,borehole,2535.0,2380,2700,35.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 20 m,IB,CH 33,1713.0,,,
LAP_1208,PERMOS_2024,2015-08-16,46.105639,7.283808,1,473.00000000000006,473.00000000000006,,temp,277,2,LAP_1208,F12,LAP,Lapires,Lower Valais,VS,2015,4.73,exact,,reported_max_alt_date,,4.0,4.75,,borehole,2535.0,2380,2700,35.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 20 m,IB,CH 33,1713.0,,,
LAP_1208,PERMOS_2024,2016-09-18,46.105639,7.283808,1,473.00000000000006,473.00000000000006,,temp,301,2,LAP_1208,F12,LAP,Lapires,Lower Valais,VS,2016,4.73,exact,,reported_max_alt_date,,4.0,4.75,,borehole,2535.0,2380,2700,35.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 20 m,IB,CH 33,1713.0,,,
LAP_1208,PERMOS_2024,2017-09-01,46.105639,7.283808,1,472.0,472.0,,temp,342,2,LAP_1208,F12,LAP,Lapires,Lower Valais,VS,2017,4.72,exact,,reported_max_alt_date,,4.0,4.75,,borehole,2535.0,2380,2700,35.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 20 m,IB,CH 33,1713.0,,,
LAP_1208,PERMOS_2024,2018-10-01,46.105639,7.283808,1,474.0,474.0,,temp,343,2,LAP_1208,F12,LAP,Lapires,Lower Valais,VS,2018,4.74,exact,,reported_max_alt_date,,4.0,4.75,,borehole,2535.0,2380,2700,35.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 20 m,IB,CH 33,1713.0,,,
LAP_1208,PERMOS_2024,2019-10-01,46.105639,7.283808,1,519.0,519.0,,temp,386,2,LAP_1208,F12,LAP,Lapires,Lower Valais,VS,2019,5.19,exact,,reported_max_alt_date,,4.75,5.5,,borehole,2535.0,2380,2700,35.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 20 m,IB,CH 33,1713.0,,,
LAP_1208,PERMOS_2024,2020-09-25,46.105639,7.283808,1,616.0,616.0,,temp,406,2,LAP_1208,F12,LAP,Lapires,Lower Valais,VS,2020,6.16,exact,,reported_max_alt_date,,5.5,6.5,,borehole,2535.0,2380,2700,35.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 20 m,IB,CH 33,1713.0,,,
LAP_1208,PERMOS_2024,2021-11-05,46.105639,7.283808,1,603.0,603.0,,temp,446,2,LAP_1208,F12,LAP,Lapires,Lower Valais,VS,2021,6.03,exact,,reported_max_alt_date,,5.5,6.5,,borehole,2535.0,2380,2700,35.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 20 m,IB,CH 33,1713.0,,,
LAP_1208,PERMOS_2024,2022-10-02,46.105639,7.283808,1,519.0,519.0,,temp,490,2,LAP_1208,F12,LAP,Lapires,Lower Valais,VS,2022,5.19,exact,,reported_max_alt_date,false,4.75,5.5,,borehole,2535.0,2380,2700,35.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 20 m,IB,CH 33,1713.0,,,
LAP_1208,PERMOS_2024,2023-11-03,46.105639,7.283808,1,571.0,571.0,,temp,532,2,LAP_1208,F12,LAP,Lapires,Lower Valais,VS,2023,5.71,exact,,reported_max_alt_date,false,5.5,6.5,,borehole,2535.0,2380,2700,35.0,0.0,25.0,45.0,talus slope,coarse blocks,ca. 20 m,IB,CH 33,1713.0,,,
MBP_0196,PERMOS_2024,1997-09-10,46.49639,9.93109,1,66.0,66.0,,temp,65,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,1997,0.66,exact,,reported_max_alt_date,,0.5,1.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,1998-08-18,46.49639,9.93109,1,87.0,87.0,,temp,66,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,1998,0.87,exact,,reported_max_alt_date,,0.5,1.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,1999-09-19,46.49639,9.93109,1,88.0,88.0,,temp,67,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,1999,0.88,exact,,reported_max_alt_date,,0.5,1.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2000-09-18,46.49639,9.93109,1,74.0,74.0,,temp,68,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2000,0.74,exact,,reported_max_alt_date,,0.5,1.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2001-08-30,46.49639,9.93109,1,84.0,84.0,,temp,69,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2001,0.84,exact,,reported_max_alt_date,,0.5,1.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2002-09-08,46.49639,9.93109,1,78.0,78.0,,temp,70,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2002,0.78,exact,,reported_max_alt_date,,0.5,1.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2003-09-01,46.49639,9.93109,1,163.0,163.0,,temp,71,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2003,1.63,exact,,reported_max_alt_date,,1.0,2.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2004-09-17,46.49639,9.93109,1,101.0,101.0,,temp,72,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2004,1.01,exact,,reported_max_alt_date,,1.0,2.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2005-09-12,46.49639,9.93109,1,95.0,95.0,,temp,73,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2005,0.95,exact,,reported_max_alt_date,,0.5,1.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2006-10-06,46.49639,9.93109,1,106.0,106.0,,temp,74,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2006,1.06,exact,,reported_max_alt_date,,1.0,2.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2007-09-01,46.49639,9.93109,1,100.0,100.0,,temp,75,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2007,1.0,exact,,reported_max_alt_date,,0.5,1.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2008-09-15,46.49639,9.93109,1,100.0,100.0,,temp,76,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2008,1.0,exact,,reported_max_alt_date,,0.5,1.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2009-09-01,46.49639,9.93109,1,,,100.0,temp,358,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2009,,upper,100.0,year_only_september_1,,,,ALT < 1m,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2010-09-01,46.49639,9.93109,1,,,100.0,temp,308,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2010,,upper,100.0,year_only_september_1,,,1.0,ALT < 1m,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2011-09-01,46.49639,9.93109,1,,,100.0,temp,309,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2011,,upper,100.0,year_only_september_1,,,1.0,ALT < 1m,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2014-09-01,46.49639,9.93109,1,,,100.0,temp,312,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2014,,upper,100.0,year_only_september_1,,,1.0,ALT < 1m,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2015-09-16,46.49639,9.93109,1,173.0,173.0,,temp,258,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2015,1.73,exact,,reported_max_alt_date,,1.0,2.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2016-09-16,46.49639,9.93109,1,141.0,141.0,,temp,302,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2016,1.41,exact,,reported_max_alt_date,,1.0,2.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2017-09-02,46.49639,9.93109,1,171.0,171.0,,temp,331,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2017,1.71,exact,,reported_max_alt_date,,1.0,2.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2018-09-02,46.49639,9.93109,1,170.0,170.0,,temp,369,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2018,1.7,exact,,reported_max_alt_date,,1.0,2.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2019-09-04,46.49639,9.93109,1,174.0,174.0,,temp,389,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2019,1.74,exact,,reported_max_alt_date,,1.0,2.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2020-09-18,46.49639,9.93109,1,178.0,178.0,,temp,435,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2020,1.78,exact,,reported_max_alt_date,,1.0,2.0,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0196,PERMOS_2024,2021-09-19,46.49639,9.93109,1,181.0,181.0,,temp,496,19,MBP_0196,,MBP,Muot da Barba Peider,Engadine,GR,2021,1.81,exact,,reported_max_alt_date,,,,,borehole,2946.0,2950,2980,18.0,0.0,38.0,315.0,talus slope,debris,>18 m,SH,CH 10,862.0,,24.06.2011-24.10.2012: No data (logger defect). Interval changed to 4h on 5.11.2015.,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0319,PERMOS_2024,2020-08-01,46.496467,9.930897,1,244.0,244.0,,temp,458,72,MBP_0319,,MBP,Muot da Barba Peider,Engadine,GR,2020,2.44,exact,,reported_max_alt_date,,2.0,2.5,,site,,2950,2980,23.0,0.0,,,talus slope,debris,,SH,,,,Replacement borehole for MBP_0196 and MBP_0296,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0319,PERMOS_2024,2021-09-21,46.496467,9.930897,1,249.00000000000003,249.00000000000003,,temp,495,72,MBP_0319,,MBP,Muot da Barba Peider,Engadine,GR,2021,2.49,exact,,reported_max_alt_date,,2.0,2.5,,site,,2950,2980,23.0,0.0,,,talus slope,debris,,SH,,,,Replacement borehole for MBP_0196 and MBP_0296,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0319,PERMOS_2024,2022-09-02,46.496467,9.930897,1,287.0,287.0,,temp,542,72,MBP_0319,,MBP,Muot da Barba Peider,Engadine,GR,2022,2.87,exact,,reported_max_alt_date,true,2.5,3.0,Larger data gap after 2023-09-02.,site,,2950,2980,23.0,0.0,,,talus slope,debris,,SH,,,,Replacement borehole for MBP_0196 and MBP_0296,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MBP_0319,PERMOS_2024,2023-09-24,46.496467,9.930897,1,298.0,298.0,,temp,543,72,MBP_0319,,MBP,Muot da Barba Peider,Engadine,GR,2023,2.98,exact,,reported_max_alt_date,true,2.5,3.0,Data for autimn not complete yet.,site,,2950,2980,23.0,0.0,,,talus slope,debris,,SH,,,,Replacement borehole for MBP_0196 and MBP_0296,"NW oriented, 40<b0> steep talus slope equipped with avalanche defence structures and boreholes above Ursina rock glacier (Foura da l'amd Ursina)."
MUR_0499,PERMOS_2024,2001-09-03,46.50734,9.821836,1,347.0,347.0,,temp,126,25,MUR_0499,4/1999,MUR,Muragl,Engadine,GR,2001,3.47,exact,,reported_max_alt_date,,2.59,3.59,,borehole,2546.62,2490,2750,71.0,0.0,15.0,225.0,rock glacier,coarse blocks,>15 m,IB,CH 35,1715.0,,"A good description of the borehole installation and instrumentation is given in Arenson (2002): Unstable alpine permafrost: A potentially important natural hazard - Variations of geotechnical behaviour with time and temperature. PhD, ETH Zurich, 65-97. Coordinates remeasured in 2023.",
MUR_0499,PERMOS_2024,2002-09-08,46.50734,9.821836,1,329.0,329.0,,temp,127,25,MUR_0499,4/1999,MUR,Muragl,Engadine,GR,2002,3.29,exact,,reported_max_alt_date,,2.59,3.59,,borehole,2546.62,2490,2750,71.0,0.0,15.0,225.0,rock glacier,coarse blocks,>15 m,IB,CH 35,1715.0,,"A good description of the borehole installation and instrumentation is given in Arenson (2002): Unstable alpine permafrost: A potentially important natural hazard - Variations of geotechnical behaviour with time and temperature. PhD, ETH Zurich, 65-97. Coordinates remeasured in 2023.",
MUR_0499,PERMOS_2024,2003-09-04,46.50734,9.821836,1,346.0,346.0,,temp,128,25,MUR_0499,4/1999,MUR,Muragl,Engadine,GR,2003,3.46,exact,,reported_max_alt_date,,2.59,3.59,,borehole,2546.62,2490,2750,71.0,0.0,15.0,225.0,rock glacier,coarse blocks,>15 m,IB,CH 35,1715.0,,"A good description of the borehole installation and instrumentation is given in Arenson (2002): Unstable alpine permafrost: A potentially important natural hazard - Variations of geotechnical behaviour with time and temperature. PhD, ETH Zurich, 65-97. Coordinates remeasured in 2023.",
MUR_0499,PERMOS_2024,2004-10-05,46.50734,9.821836,1,417.0,417.0,,temp,129,25,MUR_0499,4/1999,MUR,Muragl,Engadine,GR,2004,4.17,exact,,reported_max_alt_date,,3.59,4.59,,borehole,2546.62,2490,2750,71.0,0.0,15.0,225.0,rock glacier,coarse blocks,>15 m,IB,CH 35,1715.0,,"A good description of the borehole installation and instrumentation is given in Arenson (2002): Unstable alpine permafrost: A potentially important natural hazard - Variations of geotechnical behaviour with time and temperature. PhD, ETH Zurich, 65-97. Coordinates remeasured in 2023.",
MUR_0499,PERMOS_2024,2005-09-22,46.50734,9.821836,1,443.0,443.0,,temp,130,25,MUR_0499,4/1999,MUR,Muragl,Engadine,GR,2005,4.43,exact,,reported_max_alt_date,,3.59,4.59,,borehole,2546.62,2490,2750,71.0,0.0,15.0,225.0,rock glacier,coarse blocks,>15 m,IB,CH 35,1715.0,,"A good description of the borehole installation and instrumentation is given in Arenson (2002): Unstable alpine permafrost: A potentially important natural hazard - Variations of geotechnical behaviour with time and temperature. PhD, ETH Zurich, 65-97. Coordinates remeasured in 2023.",
MUR_0499,PERMOS_2024,2006-09-06,46.50734,9.821836,1,449.0,449.0,,temp,131,25,MUR_0499,4/1999,MUR,Muragl,Engadine,GR,2006,4.49,exact,,reported_max_alt_date,,3.59,4.59,,borehole,2546.62,2490,2750,71.0,0.0,15.0,225.0,rock glacier,coarse blocks,>15 m,IB,CH 35,1715.0,,"A good description of the borehole installation and instrumentation is given in Arenson (2002): Unstable alpine permafrost: A potentially important natural hazard - Variations of geotechnical behaviour with time and temperature. PhD, ETH Zurich, 65-97. Coordinates remeasured in 2023.",
MUR_0499,PERMOS_2024,2007-09-16,46.50734,9.821836,1,448.00000000000006,448.00000000000006,,temp,132,25,MUR_0499,4/1999,MUR,Muragl,Engadine,GR,2007,4.48,exact,,reported_max_alt_date,,3.59,4.59,,borehole,2546.62,2490,2750,71.0,0.0,15.0,225.0,rock glacier,coarse blocks,>15 m,IB,CH 35,1715.0,,"A good description of the borehole installation and instrumentation is given in Arenson (2002): Unstable alpine permafrost: A potentially important natural hazard - Variations of geotechnical behaviour with time and temperature. PhD, ETH Zurich, 65-97. Coordinates remeasured in 2023.",
MUR_0499,PERMOS_2024,2009-08-20,46.50734,9.821836,1,448.00000000000006,448.00000000000006,,temp,134,25,MUR_0499,4/1999,MUR,Muragl,Engadine,GR,2009,4.48,exact,,reported_max_alt_date,,3.59,4.59,,borehole,2546.62,2490,2750,71.0,0.0,15.0,225.0,rock glacier,coarse blocks,>15 m,IB,CH 35,1715.0,,"A good description of the borehole installation and instrumentation is given in Arenson (2002): Unstable alpine permafrost: A potentially important natural hazard - Variations of geotechnical behaviour with time and temperature. PhD, ETH Zurich, 65-97. Coordinates remeasured in 2023.",
MUR_0499,PERMOS_2024,2010-09-05,46.50734,9.821836,1,448.00000000000006,448.00000000000006,,temp,160,25,MUR_0499,4/1999,MUR,Muragl,Engadine,GR,2010,4.48,exact,,reported_max_alt_date,,3.59,4.59,,borehole,2546.62,2490,2750,71.0,0.0,15.0,225.0,rock glacier,coarse blocks,>15 m,IB,CH 35,1715.0,,"A good description of the borehole installation and instrumentation is given in Arenson (2002): Unstable alpine permafrost: A potentially important natural hazard - Variations of geotechnical behaviour with time and temperature. PhD, ETH Zurich, 65-97. Coordinates remeasured in 2023.",
