date,site_name,site_code,latitude ,longitude ,transect,sample_location,thaw_depth,notes 
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,1,51,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,2,52,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,3,32,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,4,29,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,5,28,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,6,32,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,7,23,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,8,26,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,9,30,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,10,33,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,11,44,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,12,31,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,13,42,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,14,31,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,15,35,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,16,26,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,17,38,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,18,32,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,19,31,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,20,39,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,21,40,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,22,43,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,23,32,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,24,34,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,25,29,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,26,30,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,27,32,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,28,27,NA
2018-07-06,Bonanza Creek ,BNZ,-9999,-9999,3,29,25,NA
2018-07-06,Bonanza Creek ,BNZ,64.695833,-148.326112,3,30,31,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,65.286044,-146.558092,1,0,69,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,1,79,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,2,106,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,3,101,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,4,44,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,5,63,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,6,68,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,7,39,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,8,58,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,9,31,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,10,33,rock
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,11,31,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,12,69,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,13,48,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,14,78,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,15,73,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,16,41,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,17,42,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,18,40,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,19,40,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,20,39,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,21,42,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,22,48,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,23,34,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,24,40,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,25,-9999,Greater than 109 cm - probe too short
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,26,49,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,27,45,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,28,42,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,29,-9999,Greater than 109 cm - probe too short
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,65.285789,-146.558408,1,30,92,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,65.285914,-146.558667,2,0,77,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,1,85,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,2,-9999,Greater than 109 cm - probe too short
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,3,19,rock
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,4,-9999,Greater than 109 cm - probe too short
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,5,26,rock
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,6,59,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,7,36,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,8,29,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,9,37,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,10,71,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,11,35,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,12,15,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,13,24,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,14,31,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,15,56,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,16,46,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,17,30,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,18,42,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,19,47,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,20,52,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,21,66,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,22,25,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,23,51,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,24,14,rock
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,25,26,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,26,34,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,27,25,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,28,22,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,29,61,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,65.286164,-146.558397,2,30,67,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,65.285717,-146.557978,3,0,-9999,Greater than 109 cm - probe too short
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,1,-9999,Greater than 109 cm - probe too short
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,2,-9999,Greater than 109 cm - probe too short
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,3,37,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,4,37,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,5,-9999,Greater than 109 cm - probe too short
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,6,43,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,7,31,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,8,37,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,9,75,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,10,89,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,11,89,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,12,71,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,13,39,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,14,36,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,15,41,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,16,87,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,17,93,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,18,61,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,19,30,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,20,31,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,21,72,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,22,39,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,23,39,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,24,31,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,25,16,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,26,46,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,27,37,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,28,72,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,29,35,NA
2018-07-07,Nome Creek Burned - NEW,NCB_NEW,65.285928,-146.557578,3,30,38,NA
2018-07-11,Anaktuvuk Burned,AKB,68.990903,-150.270503,2,0,42,Tussock
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,1,31,NA
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,2,20,NA
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,3,43,Tussock
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,4,37,NA
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,5,23,NA
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,6,21,NA
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,7,39,NA
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,8,41,NA
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,9,64,Tussock
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,10,52,Tussock
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,11,19,NA
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,12,21,NA
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,13,37,Tussock
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,14,48,Tussock
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,15,34,Tussock
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,16,79,Tussock
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,17,58,Tussock
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,18,42,Tussock
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,19,17,NA
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,20,41,Tussock
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,21,59,Tussock
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,22,50,NA
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,23,47,Tussock
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,24,32,Tussock
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,25,36,NA
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,26,30,NA
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,27,39,Tussock
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,28,28,NA
2018-07-11,Anaktuvuk Burned,AKB,-9999,-9999,2,29,15,NA
2018-07-11,Anaktuvuk Burned,AKB,68.991086,-150.271114,2,30,22,NA
2018-07-11,Anaktuvuk Unburned,AKU,68.929878,-150.279461,2,0,51,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,1,40,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,2,29,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,3,28,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,4,38,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,5,22,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,6,22,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,7,21,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,8,25,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,9,27,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,10,26,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,11,30,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,12,27,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,13,26,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,14,22,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,15,24,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,16,37,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,17,40,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,18,27,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,19,28,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,20,24,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,21,19,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,22,25,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,23,28,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,24,26,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,25,23,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,26,18,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,27,39,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,28,23,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,2,29,18,NA
2018-07-11,Anaktuvuk Unburned,AKU,68.930039,-150.280033,2,30,31,NA
2018-07-11,Anaktuvuk Unburned,AKU,68.9298,-150.279783,3,0,38,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,1,23,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,2,21,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,3,25,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,4,24,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,5,38,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,6,26,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,7,22,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,8,24,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,9,24,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,10,21,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,11,23,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,12,25,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,13,32,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,14,22,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,15,26,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,16,31,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,17,34,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,18,38,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,19,34,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,20,23,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,21,33,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,22,25,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,23,32,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,24,24,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,25,20,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,26,26,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,27,25,NA
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,28,33,Tussock
2018-07-11,Anaktuvuk Unburned,AKU,-9999,-9999,3,29,31,NA
2018-07-11,Anaktuvuk Unburned,AKU,68.929881,-150.280483,3,30,22,NA
2018-08-26,Eight Mile Lake ,EML,63.880063,-149.256049,1,0,79,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,1,79,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,2,74,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,3,70,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,4,69,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,5,76,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,6,83,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,7,79,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,8,66,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,9,65,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,10,64,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,11,69,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,12,72,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,13,74,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,14,72,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,15,65,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,16,66,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,17,74,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,18,73,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,19,64,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,20,63,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,21,56,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,22,54,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,23,59,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,24,57,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,25,56,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,26,47,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,27,54,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,28,51,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,1,29,50,NA
2018-08-26,Eight Mile Lake ,EML,63.880167,-149.256606,1,30,44,NA
2018-08-26,Eight Mile Lake ,EML,63.880225,-149.255864,2,0,55,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,1,48,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,2,57,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,3,50,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,4,61,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,5,71,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,6,70,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,7,71,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,8,81,Tussock
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,9,73,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,10,67,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,11,64,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,12,58,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,13,66,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,14,59,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,15,59,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,16,61,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,17,56,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,18,62,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,19,56,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,20,56,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,21,55,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,22,58,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,23,61,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,24,64,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,25,67,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,26,63,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,27,63,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,28,78,Tussock
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,2,29,59,NA
2018-08-26,Eight Mile Lake ,EML,63.880339,-149.256394,2,30,51,NA
2018-08-26,Eight Mile Lake ,EML,63.880332,-149.255684,3,0,72,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,1,76,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,2,71,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,3,62,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,4,62,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,5,66,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,6,64,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,7,60,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,8,58,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,9,60,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,10,59,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,11,56,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,12,53,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,13,54,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,14,50,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,15,52,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,16,49,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,17,60,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,18,55,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,19,56,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,20,52,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,21,54,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,22,61,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,23,57,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,24,68,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,25,54,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,26,53,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,27,65,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,28,58,NA
2018-08-26,Eight Mile Lake ,EML,-9999,-9999,3,29,65,NA
2018-08-26,Eight Mile Lake ,EML,63.880476,-149.256213,3,30,65,NA
2018-08-26,Bonanza Creek ,BNZ,64.695864,-148.32514,1,0,49,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,1,51,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,2,54,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,3,58,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,4,52,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,5,54,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,6,51,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,7,55,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,8,56,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,9,72,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,10,57,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,11,56,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,12,71,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,13,65,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,14,65,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,15,79,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,16,69,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,17,61,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,18,56,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,19,55,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,20,52,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,21,50,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,22,57,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,23,56,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,24,59,NA
