site_id,date,lat,lon,thaw_depth,pf_observed,pf_depth,obs_limit,method,source,site_name,transect_name,transect_point,natali_source_thaw_depth_cm,natali_notes,natali_coordinate_source,quality_flag_coord_lookup_or_interpolated,quality_flag_source_unit_or_code_recoded,quality_flag_refusal_or_obstruction_note
Natali_2023_AKU_T2_L12,2018-07-11,68.9299424,-150.2796898,27.0,1,27.0,,tp,Natali_2023,Anaktuvuk Unburned,2,12,27.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L13,2018-07-11,68.92994776666667,-150.27970886666668,26.0,1,26.0,,tp,Natali_2023,Anaktuvuk Unburned,2,13,26.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L14,2018-07-11,68.92995313333333,-150.27972793333333,22.0,1,22.0,,tp,Natali_2023,Anaktuvuk Unburned,2,14,22.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L15,2018-07-11,68.9299585,-150.279747,24.0,1,24.0,,tp,Natali_2023,Anaktuvuk Unburned,2,15,24.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L16,2018-07-11,68.92996386666667,-150.27976606666667,37.0,1,37.0,,tp,Natali_2023,Anaktuvuk Unburned,2,16,37.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L17,2018-07-11,68.92996923333332,-150.27978513333335,40.0,1,40.0,,tp,Natali_2023,Anaktuvuk Unburned,2,17,40.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L18,2018-07-11,68.9299746,-150.2798042,27.0,1,27.0,,tp,Natali_2023,Anaktuvuk Unburned,2,18,27.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L19,2018-07-11,68.92997996666666,-150.27982326666665,28.0,1,28.0,,tp,Natali_2023,Anaktuvuk Unburned,2,19,28.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L20,2018-07-11,68.92998533333333,-150.27984233333333,24.0,1,24.0,,tp,Natali_2023,Anaktuvuk Unburned,2,20,24.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L21,2018-07-11,68.92999069999999,-150.27986140000002,19.0,1,19.0,,tp,Natali_2023,Anaktuvuk Unburned,2,21,19.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L22,2018-07-11,68.92999606666666,-150.27988046666667,25.0,1,25.0,,tp,Natali_2023,Anaktuvuk Unburned,2,22,25.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L23,2018-07-11,68.93000143333333,-150.27989953333332,28.0,1,28.0,,tp,Natali_2023,Anaktuvuk Unburned,2,23,28.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L24,2018-07-11,68.9300068,-150.2799186,26.0,1,26.0,,tp,Natali_2023,Anaktuvuk Unburned,2,24,26.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L25,2018-07-11,68.93001216666666,-150.27993766666668,23.0,1,23.0,,tp,Natali_2023,Anaktuvuk Unburned,2,25,23.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L26,2018-07-11,68.93001753333333,-150.27995673333334,18.0,1,18.0,,tp,Natali_2023,Anaktuvuk Unburned,2,26,18.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L27,2018-07-11,68.9300229,-150.2799758,39.0,1,39.0,,tp,Natali_2023,Anaktuvuk Unburned,2,27,39.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L28,2018-07-11,68.93002826666667,-150.27999486666667,23.0,1,23.0,,tp,Natali_2023,Anaktuvuk Unburned,2,28,23.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L29,2018-07-11,68.93003363333332,-150.28001393333335,18.0,1,18.0,,tp,Natali_2023,Anaktuvuk Unburned,2,29,18.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T2_L30,2018-07-11,68.930039,-150.280033,31.0,1,31.0,,tp,Natali_2023,Anaktuvuk Unburned,2,30,31.0,,source_endpoint,False,False,False
Natali_2023_AKU_T3_L0,2018-07-11,68.9298,-150.279783,38.0,1,38.0,,tp,Natali_2023,Anaktuvuk Unburned,3,0,38.0,,source_endpoint,False,False,False
Natali_2023_AKU_T3_L1,2018-07-11,68.9298027,-150.27980633333334,23.0,1,23.0,,tp,Natali_2023,Anaktuvuk Unburned,3,1,23.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L2,2018-07-11,68.9298054,-150.27982966666667,21.0,1,21.0,,tp,Natali_2023,Anaktuvuk Unburned,3,2,21.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L3,2018-07-11,68.9298081,-150.279853,25.0,1,25.0,,tp,Natali_2023,Anaktuvuk Unburned,3,3,25.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L4,2018-07-11,68.9298108,-150.27987633333333,24.0,1,24.0,,tp,Natali_2023,Anaktuvuk Unburned,3,4,24.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L5,2018-07-11,68.9298135,-150.27989966666667,38.0,1,38.0,,tp,Natali_2023,Anaktuvuk Unburned,3,5,38.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L6,2018-07-11,68.9298162,-150.279923,26.0,1,26.0,,tp,Natali_2023,Anaktuvuk Unburned,3,6,26.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L7,2018-07-11,68.9298189,-150.27994633333333,22.0,1,22.0,,tp,Natali_2023,Anaktuvuk Unburned,3,7,22.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L8,2018-07-11,68.9298216,-150.2799696666667,24.0,1,24.0,,tp,Natali_2023,Anaktuvuk Unburned,3,8,24.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L9,2018-07-11,68.92982429999999,-150.27999300000002,24.0,1,24.0,,tp,Natali_2023,Anaktuvuk Unburned,3,9,24.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L10,2018-07-11,68.929827,-150.28001633333335,21.0,1,21.0,,tp,Natali_2023,Anaktuvuk Unburned,3,10,21.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L11,2018-07-11,68.9298297,-150.28003966666668,23.0,1,23.0,,tp,Natali_2023,Anaktuvuk Unburned,3,11,23.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L12,2018-07-11,68.9298324,-150.280063,25.0,1,25.0,,tp,Natali_2023,Anaktuvuk Unburned,3,12,25.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L13,2018-07-11,68.92983509999999,-150.28008633333334,32.0,1,32.0,,tp,Natali_2023,Anaktuvuk Unburned,3,13,32.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L14,2018-07-11,68.9298378,-150.28010966666668,22.0,1,22.0,,tp,Natali_2023,Anaktuvuk Unburned,3,14,22.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L15,2018-07-11,68.9298405,-150.280133,26.0,1,26.0,,tp,Natali_2023,Anaktuvuk Unburned,3,15,26.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L16,2018-07-11,68.9298432,-150.28015633333334,31.0,1,31.0,,tp,Natali_2023,Anaktuvuk Unburned,3,16,31.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L17,2018-07-11,68.9298459,-150.28017966666667,34.0,1,34.0,,tp,Natali_2023,Anaktuvuk Unburned,3,17,34.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L18,2018-07-11,68.9298486,-150.280203,38.0,1,38.0,,tp,Natali_2023,Anaktuvuk Unburned,3,18,38.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L19,2018-07-11,68.9298513,-150.28022633333333,34.0,1,34.0,,tp,Natali_2023,Anaktuvuk Unburned,3,19,34.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L20,2018-07-11,68.92985399999999,-150.28024966666666,23.0,1,23.0,,tp,Natali_2023,Anaktuvuk Unburned,3,20,23.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L21,2018-07-11,68.9298567,-150.280273,33.0,1,33.0,,tp,Natali_2023,Anaktuvuk Unburned,3,21,33.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L22,2018-07-11,68.9298594,-150.28029633333333,25.0,1,25.0,,tp,Natali_2023,Anaktuvuk Unburned,3,22,25.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L23,2018-07-11,68.9298621,-150.28031966666668,32.0,1,32.0,,tp,Natali_2023,Anaktuvuk Unburned,3,23,32.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L24,2018-07-11,68.92986479999999,-150.28034300000002,24.0,1,24.0,,tp,Natali_2023,Anaktuvuk Unburned,3,24,24.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L25,2018-07-11,68.9298675,-150.28036633333335,20.0,1,20.0,,tp,Natali_2023,Anaktuvuk Unburned,3,25,20.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L26,2018-07-11,68.9298702,-150.28038966666668,26.0,1,26.0,,tp,Natali_2023,Anaktuvuk Unburned,3,26,26.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L27,2018-07-11,68.92987289999999,-150.280413,25.0,1,25.0,,tp,Natali_2023,Anaktuvuk Unburned,3,27,25.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L28,2018-07-11,68.92987559999999,-150.28043633333334,33.0,1,33.0,,tp,Natali_2023,Anaktuvuk Unburned,3,28,33.0,Tussock,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L29,2018-07-11,68.9298783,-150.28045966666667,31.0,1,31.0,,tp,Natali_2023,Anaktuvuk Unburned,3,29,31.0,,interpolated_transect,True,False,False
Natali_2023_AKU_T3_L30,2018-07-11,68.929881,-150.280483,22.0,1,22.0,,tp,Natali_2023,Anaktuvuk Unburned,3,30,22.0,,source_endpoint,False,False,False
Natali_2023_EML_T1_L0,2018-08-26,63.880063,-149.256049,79.0,1,79.0,,tp,Natali_2023,Eight Mile Lake,1,0,79.0,,source_endpoint,False,False,False
Natali_2023_EML_T1_L1,2018-08-26,63.88006646666667,-149.25606756666664,79.0,1,79.0,,tp,Natali_2023,Eight Mile Lake,1,1,79.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L2,2018-08-26,63.88006993333333,-149.25608613333333,74.0,1,74.0,,tp,Natali_2023,Eight Mile Lake,1,2,74.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L3,2018-08-26,63.8800734,-149.25610469999998,70.0,1,70.0,,tp,Natali_2023,Eight Mile Lake,1,3,70.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L4,2018-08-26,63.88007686666667,-149.25612326666666,69.0,1,69.0,,tp,Natali_2023,Eight Mile Lake,1,4,69.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L5,2018-08-26,63.88008033333333,-149.25614183333332,76.0,1,76.0,,tp,Natali_2023,Eight Mile Lake,1,5,76.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L6,2018-08-26,63.8800838,-149.2561604,83.0,1,83.0,,tp,Natali_2023,Eight Mile Lake,1,6,83.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L7,2018-08-26,63.88008726666666,-149.25617896666665,79.0,1,79.0,,tp,Natali_2023,Eight Mile Lake,1,7,79.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L8,2018-08-26,63.88009073333333,-149.25619753333334,66.0,1,66.0,,tp,Natali_2023,Eight Mile Lake,1,8,66.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L9,2018-08-26,63.8800942,-149.2562161,65.0,1,65.0,,tp,Natali_2023,Eight Mile Lake,1,9,65.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L10,2018-08-26,63.880097666666664,-149.25623466666667,64.0,1,64.0,,tp,Natali_2023,Eight Mile Lake,1,10,64.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L11,2018-08-26,63.88010113333333,-149.25625323333333,69.0,1,69.0,,tp,Natali_2023,Eight Mile Lake,1,11,69.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L12,2018-08-26,63.8801046,-149.2562718,72.0,1,72.0,,tp,Natali_2023,Eight Mile Lake,1,12,72.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L13,2018-08-26,63.880108066666665,-149.25629036666666,74.0,1,74.0,,tp,Natali_2023,Eight Mile Lake,1,13,74.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L14,2018-08-26,63.880111533333334,-149.25630893333334,72.0,1,72.0,,tp,Natali_2023,Eight Mile Lake,1,14,72.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L15,2018-08-26,63.880115,-149.2563275,65.0,1,65.0,,tp,Natali_2023,Eight Mile Lake,1,15,65.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L16,2018-08-26,63.880118466666666,-149.25634606666665,66.0,1,66.0,,tp,Natali_2023,Eight Mile Lake,1,16,66.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L17,2018-08-26,63.880121933333335,-149.25636463333333,74.0,1,74.0,,tp,Natali_2023,Eight Mile Lake,1,17,74.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L18,2018-08-26,63.8801254,-149.2563832,73.0,1,73.0,,tp,Natali_2023,Eight Mile Lake,1,18,73.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L19,2018-08-26,63.88012886666667,-149.25640176666667,64.0,1,64.0,,tp,Natali_2023,Eight Mile Lake,1,19,64.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L20,2018-08-26,63.880132333333336,-149.25642033333332,63.0,1,63.0,,tp,Natali_2023,Eight Mile Lake,1,20,63.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L21,2018-08-26,63.8801358,-149.2564389,56.0,1,56.0,,tp,Natali_2023,Eight Mile Lake,1,21,56.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L22,2018-08-26,63.88013926666667,-149.25645746666666,54.0,1,54.0,,tp,Natali_2023,Eight Mile Lake,1,22,54.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L23,2018-08-26,63.88014273333334,-149.25647603333334,59.0,1,59.0,,tp,Natali_2023,Eight Mile Lake,1,23,59.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L24,2018-08-26,63.8801462,-149.2564946,57.0,1,57.0,,tp,Natali_2023,Eight Mile Lake,1,24,57.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L25,2018-08-26,63.88014966666667,-149.25651316666668,56.0,1,56.0,,tp,Natali_2023,Eight Mile Lake,1,25,56.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L26,2018-08-26,63.88015313333333,-149.25653173333333,47.0,1,47.0,,tp,Natali_2023,Eight Mile Lake,1,26,47.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L27,2018-08-26,63.8801566,-149.25655030000001,54.0,1,54.0,,tp,Natali_2023,Eight Mile Lake,1,27,54.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L28,2018-08-26,63.88016006666667,-149.25656886666667,51.0,1,51.0,,tp,Natali_2023,Eight Mile Lake,1,28,51.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L29,2018-08-26,63.88016353333333,-149.25658743333335,50.0,1,50.0,,tp,Natali_2023,Eight Mile Lake,1,29,50.0,,interpolated_transect,True,False,False
Natali_2023_EML_T1_L30,2018-08-26,63.880167,-149.256606,44.0,1,44.0,,tp,Natali_2023,Eight Mile Lake,1,30,44.0,,source_endpoint,False,False,False
Natali_2023_EML_T2_L0,2018-08-26,63.880225,-149.255864,55.0,1,55.0,,tp,Natali_2023,Eight Mile Lake,2,0,55.0,,source_endpoint,False,False,False
Natali_2023_EML_T2_L1,2018-08-26,63.880228800000005,-149.25588166666668,48.0,1,48.0,,tp,Natali_2023,Eight Mile Lake,2,1,48.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L2,2018-08-26,63.8802326,-149.25589933333333,57.0,1,57.0,,tp,Natali_2023,Eight Mile Lake,2,2,57.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L3,2018-08-26,63.8802364,-149.255917,50.0,1,50.0,,tp,Natali_2023,Eight Mile Lake,2,3,50.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L4,2018-08-26,63.8802402,-149.25593466666666,61.0,1,61.0,,tp,Natali_2023,Eight Mile Lake,2,4,61.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L5,2018-08-26,63.880244000000005,-149.25595233333334,71.0,1,71.0,,tp,Natali_2023,Eight Mile Lake,2,5,71.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L6,2018-08-26,63.8802478,-149.25597,70.0,1,70.0,,tp,Natali_2023,Eight Mile Lake,2,6,70.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L7,2018-08-26,63.8802516,-149.25598766666667,71.0,1,71.0,,tp,Natali_2023,Eight Mile Lake,2,7,71.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L8,2018-08-26,63.8802554,-149.25600533333335,81.0,1,81.0,,tp,Natali_2023,Eight Mile Lake,2,8,81.0,Tussock,interpolated_transect,True,False,False
Natali_2023_EML_T2_L9,2018-08-26,63.880259200000005,-149.256023,73.0,1,73.0,,tp,Natali_2023,Eight Mile Lake,2,9,73.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L10,2018-08-26,63.880263,-149.25604066666668,67.0,1,67.0,,tp,Natali_2023,Eight Mile Lake,2,10,67.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L11,2018-08-26,63.8802668,-149.25605833333333,64.0,1,64.0,,tp,Natali_2023,Eight Mile Lake,2,11,64.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L12,2018-08-26,63.8802706,-149.256076,58.0,1,58.0,,tp,Natali_2023,Eight Mile Lake,2,12,58.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L13,2018-08-26,63.880274400000005,-149.25609366666666,66.0,1,66.0,,tp,Natali_2023,Eight Mile Lake,2,13,66.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L14,2018-08-26,63.8802782,-149.25611133333334,59.0,1,59.0,,tp,Natali_2023,Eight Mile Lake,2,14,59.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L15,2018-08-26,63.880282,-149.256129,59.0,1,59.0,,tp,Natali_2023,Eight Mile Lake,2,15,59.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L16,2018-08-26,63.8802858,-149.25614666666667,61.0,1,61.0,,tp,Natali_2023,Eight Mile Lake,2,16,61.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L17,2018-08-26,63.8802896,-149.25616433333334,56.0,1,56.0,,tp,Natali_2023,Eight Mile Lake,2,17,56.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L18,2018-08-26,63.8802934,-149.256182,62.0,1,62.0,,tp,Natali_2023,Eight Mile Lake,2,18,62.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L19,2018-08-26,63.8802972,-149.25619966666667,56.0,1,56.0,,tp,Natali_2023,Eight Mile Lake,2,19,56.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L20,2018-08-26,63.880301,-149.25621733333332,56.0,1,56.0,,tp,Natali_2023,Eight Mile Lake,2,20,56.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L21,2018-08-26,63.8803048,-149.256235,55.0,1,55.0,,tp,Natali_2023,Eight Mile Lake,2,21,55.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L22,2018-08-26,63.8803086,-149.25625266666665,58.0,1,58.0,,tp,Natali_2023,Eight Mile Lake,2,22,58.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L23,2018-08-26,63.8803124,-149.25627033333333,61.0,1,61.0,,tp,Natali_2023,Eight Mile Lake,2,23,61.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L24,2018-08-26,63.8803162,-149.256288,64.0,1,64.0,,tp,Natali_2023,Eight Mile Lake,2,24,64.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L25,2018-08-26,63.88032,-149.25630566666666,67.0,1,67.0,,tp,Natali_2023,Eight Mile Lake,2,25,67.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L26,2018-08-26,63.8803238,-149.25632333333334,63.0,1,63.0,,tp,Natali_2023,Eight Mile Lake,2,26,63.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L27,2018-08-26,63.8803276,-149.256341,63.0,1,63.0,,tp,Natali_2023,Eight Mile Lake,2,27,63.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L28,2018-08-26,63.8803314,-149.25635866666667,78.0,1,78.0,,tp,Natali_2023,Eight Mile Lake,2,28,78.0,Tussock,interpolated_transect,True,False,False
Natali_2023_EML_T2_L29,2018-08-26,63.8803352,-149.25637633333332,59.0,1,59.0,,tp,Natali_2023,Eight Mile Lake,2,29,59.0,,interpolated_transect,True,False,False
Natali_2023_EML_T2_L30,2018-08-26,63.880339,-149.256394,51.0,1,51.0,,tp,Natali_2023,Eight Mile Lake,2,30,51.0,,source_endpoint,False,False,False
Natali_2023_EML_T3_L0,2018-08-26,63.880332,-149.255684,72.0,1,72.0,,tp,Natali_2023,Eight Mile Lake,3,0,72.0,,source_endpoint,False,False,False
Natali_2023_EML_T3_L1,2018-08-26,63.8803368,-149.25570163333333,76.0,1,76.0,,tp,Natali_2023,Eight Mile Lake,3,1,76.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L2,2018-08-26,63.8803416,-149.25571926666666,71.0,1,71.0,,tp,Natali_2023,Eight Mile Lake,3,2,71.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L3,2018-08-26,63.8803464,-149.2557369,62.0,1,62.0,,tp,Natali_2023,Eight Mile Lake,3,3,62.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L4,2018-08-26,63.8803512,-149.25575453333335,62.0,1,62.0,,tp,Natali_2023,Eight Mile Lake,3,4,62.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L5,2018-08-26,63.880356000000006,-149.25577216666667,66.0,1,66.0,,tp,Natali_2023,Eight Mile Lake,3,5,66.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L6,2018-08-26,63.880360800000005,-149.2557898,64.0,1,64.0,,tp,Natali_2023,Eight Mile Lake,3,6,64.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L7,2018-08-26,63.880365600000005,-149.25580743333333,60.0,1,60.0,,tp,Natali_2023,Eight Mile Lake,3,7,60.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L8,2018-08-26,63.880370400000004,-149.25582506666666,58.0,1,58.0,,tp,Natali_2023,Eight Mile Lake,3,8,58.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L9,2018-08-26,63.8803752,-149.25584270000002,60.0,1,60.0,,tp,Natali_2023,Eight Mile Lake,3,9,60.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L10,2018-08-26,63.88038,-149.25586033333335,59.0,1,59.0,,tp,Natali_2023,Eight Mile Lake,3,10,59.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L11,2018-08-26,63.8803848,-149.25587796666667,56.0,1,56.0,,tp,Natali_2023,Eight Mile Lake,3,11,56.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L12,2018-08-26,63.8803896,-149.2558956,53.0,1,53.0,,tp,Natali_2023,Eight Mile Lake,3,12,53.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L13,2018-08-26,63.8803944,-149.25591323333333,54.0,1,54.0,,tp,Natali_2023,Eight Mile Lake,3,13,54.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L14,2018-08-26,63.8803992,-149.25593086666666,50.0,1,50.0,,tp,Natali_2023,Eight Mile Lake,3,14,50.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L15,2018-08-26,63.880404,-149.2559485,52.0,1,52.0,,tp,Natali_2023,Eight Mile Lake,3,15,52.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L16,2018-08-26,63.880408800000005,-149.25596613333335,49.0,1,49.0,,tp,Natali_2023,Eight Mile Lake,3,16,49.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L17,2018-08-26,63.880413600000004,-149.25598376666667,60.0,1,60.0,,tp,Natali_2023,Eight Mile Lake,3,17,60.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L18,2018-08-26,63.8804184,-149.2560014,55.0,1,55.0,,tp,Natali_2023,Eight Mile Lake,3,18,55.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L19,2018-08-26,63.8804232,-149.25601903333333,56.0,1,56.0,,tp,Natali_2023,Eight Mile Lake,3,19,56.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L20,2018-08-26,63.880428,-149.25603666666666,52.0,1,52.0,,tp,Natali_2023,Eight Mile Lake,3,20,52.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L21,2018-08-26,63.8804328,-149.25605430000002,54.0,1,54.0,,tp,Natali_2023,Eight Mile Lake,3,21,54.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L22,2018-08-26,63.8804376,-149.25607193333335,61.0,1,61.0,,tp,Natali_2023,Eight Mile Lake,3,22,61.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L23,2018-08-26,63.8804424,-149.25608956666667,57.0,1,57.0,,tp,Natali_2023,Eight Mile Lake,3,23,57.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L24,2018-08-26,63.8804472,-149.2561072,68.0,1,68.0,,tp,Natali_2023,Eight Mile Lake,3,24,68.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L25,2018-08-26,63.880452000000005,-149.25612483333333,54.0,1,54.0,,tp,Natali_2023,Eight Mile Lake,3,25,54.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L26,2018-08-26,63.880456800000005,-149.25614246666666,53.0,1,53.0,,tp,Natali_2023,Eight Mile Lake,3,26,53.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L27,2018-08-26,63.880461600000004,-149.2561601,65.0,1,65.0,,tp,Natali_2023,Eight Mile Lake,3,27,65.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L28,2018-08-26,63.8804664,-149.25617773333335,58.0,1,58.0,,tp,Natali_2023,Eight Mile Lake,3,28,58.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L29,2018-08-26,63.8804712,-149.25619536666667,65.0,1,65.0,,tp,Natali_2023,Eight Mile Lake,3,29,65.0,,interpolated_transect,True,False,False
Natali_2023_EML_T3_L30,2018-08-26,63.880476,-149.256213,65.0,1,65.0,,tp,Natali_2023,Eight Mile Lake,3,30,65.0,,source_endpoint,False,False,False
Natali_2023_BNZ_T1_L0,2018-08-26,64.695864,-148.32514,49.0,1,49.0,,tp,Natali_2023,Bonanza Creek,1,0,49.0,,source_endpoint,False,False,False
Natali_2023_BNZ_T1_L1,2018-08-26,64.69587286666666,-148.32514893333334,51.0,1,51.0,,tp,Natali_2023,Bonanza Creek,1,1,51.0,,interpolated_transect,True,False,False
Natali_2023_BNZ_T1_L2,2018-08-26,64.69588173333334,-148.32515786666667,54.0,1,54.0,,tp,Natali_2023,Bonanza Creek,1,2,54.0,,interpolated_transect,True,False,False
Natali_2023_BNZ_T1_L3,2018-08-26,64.6958906,-148.3251668,58.0,1,58.0,,tp,Natali_2023,Bonanza Creek,1,3,58.0,,interpolated_transect,True,False,False
Natali_2023_BNZ_T1_L4,2018-08-26,64.69589946666666,-148.32517573333334,52.0,1,52.0,,tp,Natali_2023,Bonanza Creek,1,4,52.0,,interpolated_transect,True,False,False
