pf_observed,date,lon,lat,site_id,source,pf_depth,thaw_depth,obs_limit,method
0,2019-08-15,-165.9520353138996,64.73172512707778,T27,Seward,,,,unknown
0,2019-08-15,-165.95221035536957,64.7316752923936,T27,Seward,,,,unknown
0,2019-08-15,-165.952787186328,64.73151141954378,T27,Seward,,,,unknown
0,2019-08-15,-165.9529234544878,64.73147294291826,T27,Seward,,,,unknown
0,2019-08-15,-165.95331495967605,64.73136444370552,T27,Seward,,,,unknown
0,2019-08-15,-165.9536361546126,64.73127428977153,T27,Seward,,,,unknown
0,2019-08-15,-165.9545816437902,64.73100875924827,T27,Seward,,,,unknown
0,2019-08-15,-165.95495285231516,64.73090125681243,T27,Seward,,,,unknown
0,2019-08-15,-165.95528016377733,64.73080730875476,T27,Seward,,,,unknown
0,2019-08-15,-165.95563464964786,64.73070772863046,T27,Seward,,,,unknown
0,2019-08-15,-165.95601755402905,64.73059715079069,T27,Seward,,,,unknown
0,2019-08-15,-165.95692572182742,64.73034082865313,T27,Seward,,,,unknown
1,2019-08-15,-165.96216406856794,64.74150934811365,T27,Seward,,,,unknown
1,2019-08-15,-165.96187325654398,64.74131593568745,T27,Seward,,,,unknown
1,2019-08-15,-165.96145917809218,64.74104057362835,T27,Seward,,,,unknown
1,2019-08-15,-165.961103860403,64.74080308534958,T27,Seward,,,,unknown
1,2019-08-15,-165.9608143079604,64.74061170879175,T27,Seward,,,,unknown
0,2019-08-15,-165.96050776735697,64.74040997815645,T27,Seward,,,,unknown
0,2019-08-15,-165.96025274927302,64.74023977958836,T27,Seward,,,,unknown
0,2019-08-15,-165.95998242197706,64.7400586687284,T27,Seward,,,,unknown
0,2019-08-15,-165.95972511330493,64.7398851099188,T27,Seward,,,,unknown
0,2019-08-15,-165.95959173901136,64.73979558796096,T27,Seward,,,,unknown
0,2019-08-15,-165.95952555750804,64.7397534978911,T27,Seward,,,,unknown
0,2019-08-15,-165.95876815227098,64.73925033973318,T27,Seward,,,,unknown
1,2019-08-15,-165.95858592892063,64.73912529995569,T27,Seward,,,,unknown
1,2019-08-15,-165.95849086541077,64.7390603870646,T27,Seward,,,,unknown
1,2019-08-15,-165.95836658903752,64.7389803444846,T27,Seward,,,,unknown
1,2019-08-15,-165.95824034575838,64.73889675187387,T27,Seward,,,,unknown
1,2019-08-15,-165.95800765137528,64.73874217242816,T27,Seward,,,,unknown
0,2019-08-15,-165.95713173788027,64.73815996687726,T27,Seward,,,,unknown
0,2019-08-15,-165.95704246055178,64.73809384912143,T27,Seward,,,,unknown
0,2019-08-15,-165.9565328588796,64.73774754131179,T27,Seward,,,,unknown
0,2019-08-15,-165.95611939474063,64.73746268434815,T27,Seward,,,,unknown
0,2019-08-15,-165.9559877220201,64.73737172141456,T27,Seward,,,,unknown
1,2019-08-15,-165.95586241434177,64.73728565297851,T27,Seward,,,,unknown
0,2019-08-15,-165.95571889242092,64.73718613331032,T27,Seward,,,,unknown
0,2019-08-15,-165.9555754102758,64.73708437874814,T27,Seward,,,,unknown
0,2019-08-15,-165.95545627682617,64.73699668180151,T27,Seward,,,,unknown
0,2019-08-15,-165.9553219312309,64.73689686032621,T27,Seward,,,,unknown
0,2019-08-15,-165.95522474862483,64.73682257234954,T27,Seward,,,,unknown
0,2019-08-15,-165.95514574585945,64.73676187034107,T27,Seward,,,,unknown
0,2019-08-15,-165.95505817790325,64.73669464559617,T27,Seward,,,,unknown
0,2019-08-15,-165.9549933590975,64.73664397470071,T27,Seward,,,,unknown
0,2019-08-15,-165.95493605301627,64.73660087423286,T27,Seward,,,,unknown
1,2019-08-15,-165.9548492774023,64.73652714715698,T27,Seward,,,,unknown
0,2019-08-15,-165.95465886728445,64.73639468015513,T27,Seward,,,,unknown
1,2019-08-15,-165.95454139824463,64.73628319990189,T27,Seward,,,,unknown
0,2019-08-15,-165.95445725498746,64.7362180167609,T27,Seward,,,,unknown
0,2019-08-15,-165.9542125164356,64.73603350032931,T27,Seward,,,,unknown
0,2019-08-15,-165.9534920580761,64.73554860031135,T27,Seward,,,,unknown
0,2019-08-15,-165.95333714763152,64.73545274121304,T27,Seward,,,,unknown
0,2019-08-15,-165.95324680906668,64.7353972352184,T27,Seward,,,,unknown
0,2019-08-15,-165.95317752175188,64.7353530086271,T27,Seward,,,,unknown
0,2019-08-15,-165.95316341062977,64.73534379341633,T27,Seward,,,,unknown
0,2019-08-15,-165.95315052017457,64.73533536903356,T27,Seward,,,,unknown
0,2019-08-15,-165.95309014008168,64.73529820144023,T27,Seward,,,,unknown
0,2019-08-15,-165.95284372423046,64.73514100118814,T27,Seward,,,,unknown
1,2019-08-15,-165.95266768262704,64.73503137664785,T27,Seward,,,,unknown
0,2019-08-15,-165.95252632071828,64.73494082297469,T27,Seward,,,,unknown
1,2019-08-15,-165.9521879836859,64.7347246614272,T27,Seward,,,,unknown
1,2019-08-15,-165.9520158814599,64.73461631204675,T27,Seward,,,,unknown
1,2019-08-15,-165.9519494747479,64.73457500086435,T27,Seward,,,,unknown
1,2019-08-15,-165.95190036889454,64.7345448318377,T27,Seward,,,,unknown
1,2019-08-15,-165.95169001529678,64.73441256097952,T27,Seward,,,,unknown
1,2019-08-15,-165.95157314166812,64.73433833427167,T27,Seward,,,,unknown
1,2019-08-15,-165.95143173025667,64.73425016695865,T27,Seward,,,,unknown
1,2019-08-15,-165.95128720651806,64.73415742484814,T27,Seward,,,,unknown
1,2019-08-15,-165.95125033259296,64.73413449982296,T27,Seward,,,,unknown
0,2019-08-15,-165.9511677114854,64.73408221854767,T27,Seward,,,,unknown
0,2019-08-15,-165.95107724326562,64.73402258410266,T27,Seward,,,,unknown
0,2019-08-15,-165.95098049322877,64.73395693251796,T27,Seward,,,,unknown
1,2019-08-15,-165.9509078508594,64.73390862534369,T27,Seward,,,,unknown
0,2019-08-15,-165.9507113924242,64.73377966511137,T27,Seward,,,,unknown
1,2019-08-15,-165.9506223532346,64.73372251597647,T27,Seward,,,,unknown
1,2019-08-15,-165.95056393246887,64.7336852091824,T27,Seward,,,,unknown
1,2019-08-15,-165.95043952055192,64.73360076379831,T27,Seward,,,,unknown
1,2019-08-15,-165.95024426293136,64.73347447846155,T27,Seward,,,,unknown
1,2019-08-15,-165.95007161487638,64.73336442534193,T27,Seward,,,,unknown
1,2019-08-15,-165.949865621524,64.73322813063344,T27,Seward,,,,unknown
0,2019-08-15,-165.94965074518566,64.73308649026454,T27,Seward,,,,unknown
0,2019-08-15,-165.94956030186245,64.73302462025825,T27,Seward,,,,unknown
0,2019-08-15,-165.9493399983098,64.73287440824477,T27,Seward,,,,unknown
0,2019-08-15,-165.9492248651898,64.73279590598614,T27,Seward,,,,unknown
0,2019-08-15,-165.9486741513715,64.73241365240463,T27,Seward,,,,unknown
0,2019-08-15,-165.9486242972362,64.7323800680546,T27,Seward,,,,unknown
0,2019-08-15,-165.94824092741683,64.73211439872101,T27,Seward,,,,unknown
1,2019-08-15,-165.9476065490753,64.73167788182045,T27,Seward,,,,unknown
1,2019-08-15,-165.94755189295603,64.7316420035773,T27,Seward,,,,unknown
0,2019-08-15,-165.94708461425816,64.7313183399143,T27,Seward,,,,unknown
0,2019-08-15,-165.94693524275357,64.73121668664689,T27,Seward,,,,unknown
0,2019-08-15,-165.94657838019552,64.73097183374749,T27,Seward,,,,unknown
0,2019-08-15,-165.94651154995276,64.73092643977559,T27,Seward,,,,unknown
0,2019-08-15,-165.9464462733491,64.73088397929317,T27,Seward,,,,unknown
0,2019-08-15,-165.94639034028484,64.73084661911969,T27,Seward,,,,unknown
0,2019-08-15,-165.94638886573662,64.7308456414053,T27,Seward,,,,unknown
0,2019-08-15,-165.94634501086333,64.73081635239993,T27,Seward,,,,unknown
0,2019-08-15,-165.94619514729504,64.73071403748051,T27,Seward,,,,unknown
0,2019-08-15,-165.94614375527115,64.73067868530445,T27,Seward,,,,unknown
0,2019-08-15,-165.94610095484975,64.73064927283767,T27,Seward,,,,unknown
0,2019-08-15,-165.9460910126796,64.73064253408043,T27,Seward,,,,unknown
0,2019-08-15,-165.94588944565072,64.73050801847533,T27,Seward,,,,unknown
1,2019-08-15,-165.94572151454094,64.73039375746484,T27,Seward,,,,unknown
1,2019-08-15,-165.94553486568262,64.73026894570583,T27,Seward,,,,unknown
1,2019-08-15,-165.94542651948575,64.73019831226372,T27,Seward,,,,unknown
1,2019-08-15,-165.94519874685005,64.73004338574131,T27,Seward,,,,unknown
1,2019-08-15,-165.9450789415207,64.7299627294888,T27,Seward,,,,unknown
1,2019-08-15,-165.94496877009234,64.72988911905097,T27,Seward,,,,unknown
1,2019-08-15,-165.944874871075,64.72982417230205,T27,Seward,,,,unknown
1,2019-08-15,-165.94483334964062,64.72979637560177,T27,Seward,,,,unknown
1,2019-08-15,-165.94477184661454,64.72975347754883,T27,Seward,,,,unknown
0,2019-08-15,-165.94462630926648,64.72965530637453,T27,Seward,,,,unknown
1,2019-08-15,-165.9444801131491,64.72955603546959,T27,Seward,,,,unknown
0,2019-08-15,-165.94427355309486,64.72941526781521,T27,Seward,,,,unknown
0,2019-08-15,-165.943913415495,64.7291703667251,T27,Seward,,,,unknown
1,2019-08-15,-165.94353086661317,64.72890626870294,T27,Seward,,,,unknown
0,2019-08-15,-165.9433365765933,64.72877426993303,T27,Seward,,,,unknown
1,2019-08-15,-165.94314304960398,64.7286401930903,T27,Seward,,,,unknown
0,2019-08-15,-165.94292308284778,64.72848806719705,T27,Seward,,,,unknown
1,2019-08-15,-165.94265824261612,64.72830404599542,T27,Seward,,,,unknown
0,2019-08-15,-165.94221858678347,64.72800008686632,T27,Seward,,,,unknown
0,2019-08-15,-165.9452385891021,64.72960420038181,T27,Seward,,,,unknown
0,2019-08-15,-165.97037000015737,64.73940994240643,T27,Seward,,,,unknown
0,2019-08-15,-165.96653408610447,64.7464567476432,T27,Seward,,,,unknown
0,2019-08-15,-165.96260842237885,64.7418528211357,T27,Seward,,,,unknown
1,2019-08-15,-165.96668468029245,64.74544068173427,T27,Seward,,,,unknown
0,2019-08-15,-165.9629874118261,64.74209635315118,T27,Seward,,,,unknown
0,2019-08-15,-165.96649475121808,64.74456153378294,T27,Seward,,,,unknown
0,2019-08-15,-165.94679788386745,64.72641736128685,T27,Seward,,,,unknown
0,2019-08-15,-165.95791221769687,64.73045562258353,T27,Seward,,,,unknown
0,2019-08-15,-165.9665155548636,64.74665079468818,T27,Seward,,,,unknown
0,2019-08-15,-165.955171378926,64.73675499271346,T27,Seward,,,,unknown
0,2019-08-15,-165.94858489397637,64.73288917623263,T27,Seward,,,,unknown
0,2019-08-15,-165.94827791001288,64.732498612988,T27,Seward,,,,unknown
1,2019-08-15,-165.94469593606016,64.7296103072312,T27,Seward,,,,unknown
0,2019-08-15,-165.95498953738124,64.73667369397296,T27,Seward,,,,unknown
0,2019-08-15,-165.9571320497507,64.73811117372819,T27,Seward,,,,unknown
1,2019-08-15,-165.95750319034124,64.73834886520918,T27,Seward,,,,unknown
0,2019-08-15,-165.95813186668911,64.72979000732617,T27,Seward,,,,unknown
1,2019-08-15,-165.96364035449963,64.74256613123042,T27,Seward,,,,unknown
0,2019-08-15,-165.948453476618,64.73281216854313,T27,Seward,,,,unknown
0,2019-08-15,-165.94514832097443,64.72959917628933,T27,Seward,,,,unknown
0,2019-08-15,-165.94428340201662,64.72963170930113,T27,Seward,,,,unknown
0,2019-08-15,-165.9541713912401,64.73590988923529,T27,Seward,,,,unknown
0,2019-08-15,-165.9491762010141,64.73174382125457,T27,Seward,,,,unknown
0,2019-08-15,-165.97096743552925,64.7392978952502,T27,Seward,,,,unknown
0,2019-08-15,-165.96669012957997,64.74535564528858,T27,Seward,,,,unknown
0,2019-08-15,-165.9475466948425,64.7321235762352,T27,Seward,,,,unknown
0,2019-08-15,-165.94489125181025,64.72961008529748,T27,Seward,,,,unknown
0,2019-08-15,-165.97155606793478,64.73915431510906,T27,Seward,,,,unknown
0,2019-08-15,-165.95794397339765,64.72989681786116,T27,Seward,,,,unknown
1,2019-08-15,-165.9444522686318,64.7296135830139,T27,Seward,,,,unknown
0,2019-08-15,-165.95802622676575,64.73054933625122,T27,Seward,,,,unknown
0,2019-08-15,-165.9475721569373,64.72638084285879,T27,Seward,,,,unknown
0,2019-08-15,-165.94692711486036,64.72641653567817,T27,Seward,,,,unknown
1,2019-08-15,-165.96666173843215,64.74551592500566,T27,Seward,,,,unknown
0,2019-08-15,-165.97172340775873,64.7391164791865,T27,Seward,,,,unknown
0,2019-08-15,-165.966596234349,64.74595933132677,T27,Seward,,,,unknown
0,2019-08-15,-165.96657405773982,64.74624420919068,T27,Seward,,,,unknown
0,2019-08-15,-165.95766531260236,64.73030105387194,T27,Seward,,,,unknown
0,2019-08-15,-165.94533786792724,64.72959007947017,T27,Seward,,,,unknown
0,2019-08-15,-165.94637548023042,64.7264832084403,T27,Seward,,,,unknown
0,2019-08-15,-165.9481433530187,64.72634561068172,T27,Seward,,,,unknown
0,2019-08-15,-165.95803413594714,64.72985246933209,T27,Seward,,,,unknown
0,2019-08-15,-165.9487148321628,64.73185909214749,T27,Seward,,,,unknown
0,2019-08-15,-165.9542613840074,64.73601189968437,T27,Seward,,,,unknown
1,2019-08-15,-165.9640948241361,64.74288356368561,T27,Seward,,,,unknown
0,2019-08-15,-165.949287175454,64.73171635941249,T27,Seward,,,,unknown
0,2019-08-15,-165.971449606045,64.73918074993341,T27,Seward,,,,unknown
0,2019-08-15,-165.9574884563787,64.73013646608979,T27,Seward,,,,unknown
0,2019-08-15,-165.96649989709113,64.74672708525856,T27,Seward,,,,unknown
0,2019-08-15,-165.97022984483405,64.73947617187868,T27,Seward,,,,unknown
0,2019-08-15,-165.9576492880418,64.7300521850238,T27,Seward,,,,unknown
1,2019-08-15,-165.95724095556434,64.73817198675697,T27,Seward,,,,unknown
0,2019-08-15,-165.948493288657,64.72631969846316,T27,Seward,,,,unknown
0,2019-08-15,-165.94891584393397,64.73232468169412,T27,Seward,,,,unknown
0,2019-08-15,-165.95483747594528,64.73655248471007,T27,Seward,,,,unknown
