site_id,lat,lon,date,org_thick,pf_depth,obs_limit,rock,pf_observed,method,transect_name,transect_point,source,thaw_depth
230865,61.7817707,-156.6062442,2012-08-30 00:00:00,11.0,,160.0,N,0,pit,,,Pastick,
230866,61.7766294,-156.6075543,2012-08-30 00:00:00,7.0,,200.0,N,0,pit,,,Pastick,
230875,61.8414749,-158.1063486,2012-08-30 00:00:00,9.0,,200.0,N,0,pit,,,Pastick,
230881,61.598329,-159.4118135,2012-08-30 00:00:00,69.0,,69.0,N,0,pit,,,Pastick,
230882,61.5984364,-159.4119468,2012-08-30 00:00:00,120.0,,200.0,N,0,pit,,,Pastick,
230891,61.6543252,-157.1480112,2012-08-30 00:00:00,6.0,,200.0,N,0,pit,,,Pastick,
230892,61.6542574,-157.1503002,2012-08-30 00:00:00,9.0,,125.0,N,0,pit,,,Pastick,
230893,61.768734,-157.3620019,2012-08-30 00:00:00,5.0,,25.0,N,0,pit,,,Pastick,
230894,61.7717029,-157.360991,2012-08-30 00:00:00,10.0,,200.0,N,0,pit,,,Pastick,
230895,61.8758008,-157.67589,2012-08-30 00:00:00,10.0,,33.0,N,0,pit,,,Pastick,
230898,61.7915203,-156.5095994,2012-08-30 00:00:00,11.0,,200.0,N,0,pit,,,Pastick,
230906,61.8821284,-157.7387681,2012-08-30 00:00:00,10.0,,80.0,N,0,pit,,,Pastick,
230907,61.7768645,-156.7730578,2012-08-30 00:00:00,6.0,,200.0,N,0,pit,,,Pastick,
230908,61.7481294,-156.7760059,2012-08-30 00:00:00,6.0,,100.0,N,0,pit,,,Pastick,
230909,61.7134096,-157.1889108,2012-08-30 00:00:00,16.0,,100.0,N,0,pit,,,Pastick,
230910,61.7121558,-157.1911979,2012-08-30 00:00:00,8.0,,200.0,N,0,pit,,,Pastick,
230911,61.7097589,-157.1912438,2012-08-30 00:00:00,12.0,,200.0,N,0,pit,,,Pastick,
230912,61.6827166,-157.1820338,2012-08-30 00:00:00,24.0,,100.0,N,0,pit,,,Pastick,
230913,61.6796884,-157.1866155,2012-08-30 00:00:00,21.0,,100.0,N,0,pit,,,Pastick,
230914,61.6816165,-157.1823631,2012-08-30 00:00:00,7.0,,200.0,N,0,pit,,,Pastick,
230915,61.6719313,-157.1921341,2012-08-30 00:00:00,8.0,,100.0,N,0,pit,,,Pastick,
230916,61.7279579,-157.1460343,2012-08-30 00:00:00,155.0,,200.0,N,0,pit,,,Pastick,
230917,61.7356707,-157.1660192,2012-08-30 00:00:00,7.0,,150.0,N,0,pit,,,Pastick,
230918,61.7373703,-157.1641951,2012-08-30 00:00:00,10.0,,200.0,N,0,pit,,,Pastick,
230919,61.7380151,-157.1654064,2012-08-30 00:00:00,3.0,,200.0,N,0,pit,,,Pastick,
230920,61.7394053,-157.1619342,2012-08-30 00:00:00,16.0,,200.0,N,0,pit,,,Pastick,
230921,61.743269,-157.2338776,2012-08-30 00:00:00,19.0,,200.0,N,0,pit,,,Pastick,
230922,61.7431097,-157.2340572,2012-08-30 00:00:00,13.0,,200.0,N,0,pit,,,Pastick,
230924,61.7364826,-157.2375229,2012-08-30 00:00:00,19.0,,200.0,N,0,pit,,,Pastick,
230925,61.7321786,-157.2358947,2012-08-30 00:00:00,2.0,,200.0,N,0,pit,,,Pastick,
230926,61.6545464,-157.1477713,2012-08-30 00:00:00,8.0,,150.0,N,0,pit,,,Pastick,
230927,61.6544387,-157.1484387,2012-08-30 00:00:00,22.0,,200.0,N,0,pit,,,Pastick,
230928,61.6539151,-157.1515481,2012-08-30 00:00:00,8.0,,200.0,N,0,pit,,,Pastick,
230929,61.7693513,-157.3543119,2012-08-30 00:00:00,15.0,,100.0,N,0,pit,,,Pastick,
230931,61.7689195,-157.3617457,2012-08-30 00:00:00,7.0,,89.0,N,0,pit,,,Pastick,
230932,61.7756809,-157.3505234,2012-08-30 00:00:00,22.0,,80.0,N,0,pit,,,Pastick,
230933,61.8056793,-157.513318,2012-08-30 00:00:00,12.0,,200.0,N,0,pit,,,Pastick,
230935,61.7987001,-157.5172028,2012-08-30 00:00:00,15.0,,130.0,N,0,pit,,,Pastick,
230937,61.8036767,-157.5099615,2013-06-18 00:00:00,6.0,,200.0,N,0,pit,,,Pastick,
230938,61.7989685,-157.3659888,2012-08-30 00:00:00,15.0,,100.0,N,0,pit,,,Pastick,
230939,61.8013974,-157.367131,2012-08-30 00:00:00,15.0,,100.0,N,0,pit,,,Pastick,
230941,61.8083021,-157.3777333,2012-08-30 00:00:00,10.0,,200.0,N,0,pit,,,Pastick,
230944,61.8783194,-157.6569331,2012-08-30 00:00:00,76.0,,200.0,N,0,pit,,,Pastick,
230946,61.87587,-157.6756208,2012-08-30 00:00:00,12.0,,105.0,N,0,pit,,,Pastick,
230948,61.8765909,-157.6805724,2012-08-30 00:00:00,5.0,,200.0,N,0,pit,,,Pastick,
230950,61.8338701,-157.5655502,2012-08-30 00:00:00,10.0,,120.0,N,0,pit,,,Pastick,
230951,61.82431,-157.5726227,2012-08-30 00:00:00,3.0,,100.0,N,0,pit,,,Pastick,
230954,61.8640418,-157.6475207,2012-08-30 00:00:00,10.0,,200.0,N,0,pit,,,Pastick,
230956,61.8649198,-157.6610939,2012-08-30 00:00:00,10.0,,125.0,N,0,pit,,,Pastick,
230957,61.8869395,-157.7163116,2012-08-30 00:00:00,8.0,,200.0,N,0,pit,,,Pastick,
230961,61.8861559,-157.7531556,2012-08-30 00:00:00,16.0,,200.0,N,0,pit,,,Pastick,
230967,61.8389182,-157.9777608,2012-08-30 00:00:00,26.0,,200.0,N,0,pit,,,Pastick,
230969,61.8329374,-158.0106606,2012-08-30 00:00:00,6.0,,85.0,N,0,pit,,,Pastick,
230971,61.8985436,-157.7963286,2012-08-30 00:00:00,8.0,,83.0,N,0,pit,,,Pastick,
230974,61.9092832,-157.7934887,2012-08-30 00:00:00,10.0,,60.0,N,0,pit,,,Pastick,
230976,61.8535528,-157.6309362,2012-08-30 00:00:00,3.0,,200.0,N,0,pit,,,Pastick,
230977,61.8525066,-157.6295576,2012-08-30 00:00:00,3.0,,200.0,N,0,pit,,,Pastick,
230978,61.8508556,-157.6278641,2012-08-30 00:00:00,,,100.0,N,0,pit,,,Pastick,
230979,61.8501739,-157.6261274,2012-08-30 00:00:00,,,100.0,N,0,pit,,,Pastick,
230981,61.6714,-157.107631,2012-08-30 00:00:00,3.0,,200.0,N,0,pit,,,Pastick,
230984,61.8122372,-156.4862392,2012-08-30 00:00:00,8.0,,200.0,N,0,pit,,,Pastick,
230986,61.8220935,-156.4883954,2012-08-30 00:00:00,12.0,,200.0,N,0,pit,,,Pastick,
230989,61.7946886,-156.5124547,2012-08-30 00:00:00,4.0,,200.0,N,0,pit,,,Pastick,
230993,61.7901528,-156.6918711,2012-08-30 00:00:00,6.0,,200.0,N,0,pit,,,Pastick,
230995,61.7972237,-156.6915113,2012-08-30 00:00:00,6.0,,200.0,N,0,pit,,,Pastick,
230997,61.8082337,-156.6952211,2012-08-30 00:00:00,30.0,,180.0,N,0,pit,,,Pastick,
230998,61.7728214,-156.77627,2012-08-30 00:00:00,6.0,,200.0,N,0,pit,,,Pastick,
230999,61.7710609,-156.7640933,2012-08-30 00:00:00,10.0,,150.0,N,0,pit,,,Pastick,
231000,61.776571,-156.7726809,2012-08-30 00:00:00,40.0,,200.0,N,0,pit,,,Pastick,
231001,61.7849503,-156.7771385,2012-08-30 00:00:00,6.0,,200.0,N,0,pit,,,Pastick,
231003,61.7073125,-156.9559086,2012-08-30 00:00:00,24.0,,999.0,N,0,pit,,,Pastick,
231011,61.7881495,-156.598141,2012-08-30 00:00:00,4.0,,100.0,N,0,pit,,,Pastick,
231012,61.7866293,-156.6000617,2012-08-30 00:00:00,,,140.0,N,0,pit,,,Pastick,
231013,61.7817934,-156.6054838,2012-08-30 00:00:00,10.0,,200.0,N,0,pit,,,Pastick,
231014,61.7762862,-156.6079602,2012-08-30 00:00:00,4.0,,150.0,N,0,pit,,,Pastick,
231019,61.8427706,-158.0930898,2012-08-30 00:00:00,200.0,,200.0,N,0,pit,,,Pastick,
231020,61.8411449,-158.1066811,2012-08-30 00:00:00,12.0,,200.0,N,0,pit,,,Pastick,
231027,61.9044535,-157.7966103,2012-08-30 00:00:00,38.0,,100.0,N,0,pit,,,Pastick,
231050,61.7768263,-156.7432337,2012-08-30 00:00:00,8.0,,90.0,N,0,pit,,,Pastick,
231052,61.7634111,-157.248016,2012-08-30 00:00:00,5.0,,200.0,N,0,pit,,,Pastick,
231053,61.7656348,-157.2491782,2012-08-30 00:00:00,7.0,,200.0,N,0,pit,,,Pastick,
231054,61.7668308,-157.2514224,2012-08-30 00:00:00,13.0,,100.0,N,0,pit,,,Pastick,
231055,61.7670996,-157.2527907,2012-08-30 00:00:00,2.0,,160.0,N,0,pit,,,Pastick,
231056,61.7185257,-157.1962366,2012-08-30 00:00:00,7.0,,200.0,N,0,pit,,,Pastick,
231057,61.7199511,-157.202209,2012-08-30 00:00:00,13.0,,200.0,N,0,pit,,,Pastick,
231062,61.7846914,-157.315414,2012-08-30 00:00:00,5.0,,200.0,N,0,pit,,,Pastick,
231066,61.7942098,-157.4283067,2012-08-30 00:00:00,8.0,,200.0,N,0,pit,,,Pastick,
231069,61.7894592,-157.3956251,2012-08-30 00:00:00,42.0,,117.0,N,0,pit,,,Pastick,
231071,61.7775045,-157.3861054,2012-08-30 00:00:00,6.0,,80.0,N,0,pit,,,Pastick,
231079,61.8179581,-157.5704879,2012-08-30 00:00:00,6.0,,84.0,N,0,pit,,,Pastick,
231086,61.6636176,-156.8979672,2012-08-30 00:00:00,5.0,,127.0,N,0,pit,,,Pastick,
231096,61.8936939,-157.7577393,2012-08-30 00:00:00,5.0,,200.0,N,0,pit,,,Pastick,
231098,61.8963616,-157.7548908,2012-08-30 00:00:00,25.0,,200.0,N,0,pit,,,Pastick,
231100,61.9036242,-157.7558328,2012-08-30 00:00:00,5.0,,60.0,N,0,pit,,,Pastick,
231105,61.8551379,-157.9464725,2012-08-30 00:00:00,200.0,,200.0,N,0,pit,,,Pastick,
231114,61.8542603,-157.977687,2012-08-30 00:00:00,12.0,,90.0,N,0,pit,,,Pastick,
231116,61.8575633,-157.984856,2012-08-30 00:00:00,3.0,,80.0,N,0,pit,,,Pastick,
231117,61.8231168,-158.0373262,2012-08-30 00:00:00,4.0,,200.0,N,0,pit,,,Pastick,
231120,61.8393872,-158.0637875,2012-08-30 00:00:00,19.0,,135.0,N,0,pit,,,Pastick,
231124,61.833009,-158.0384595,2012-08-30 00:00:00,200.0,,200.0,N,0,pit,,,Pastick,
231127,61.6811734,-157.1059365,2012-08-30 00:00:00,2.0,,200.0,N,0,pit,,,Pastick,
231130,61.810527,-156.4948842,2012-08-30 00:00:00,10.0,,200.0,N,0,pit,,,Pastick,
231135,61.8192784,-156.5044442,2012-08-30 00:00:00,3.0,,200.0,N,0,pit,,,Pastick,
231140,61.8067126,-156.4578947,2012-08-30 00:00:00,29.0,,200.0,N,0,pit,,,Pastick,
231141,61.8040755,-156.4556642,2012-08-30 00:00:00,10.0,,200.0,N,0,pit,,,Pastick,
231145,61.7962236,-156.4492738,2012-08-30 00:00:00,37.0,,200.0,N,0,pit,,,Pastick,
231146,61.7702752,-156.5357569,2012-08-30 00:00:00,27.0,,100.0,N,0,pit,,,Pastick,
231148,61.767402,-156.5293137,2012-08-30 00:00:00,28.0,,200.0,N,0,pit,,,Pastick,
231149,61.7658387,-156.5243019,2012-08-30 00:00:00,,,,N,0,pit,,,Pastick,
231152,61.7687551,-156.7565264,2012-08-30 00:00:00,5.0,,200.0,N,0,pit,,,Pastick,
231154,61.7759027,-156.7713451,2012-08-30 00:00:00,22.0,,200.0,N,0,pit,,,Pastick,
231155,61.7871607,-156.7772064,2012-08-30 00:00:00,6.0,,200.0,N,0,pit,,,Pastick,
231161,61.7337982,-156.8191699,2012-08-30 00:00:00,8.0,,200.0,N,0,pit,,,Pastick,
231162,61.7368442,-156.8215299,2012-08-30 00:00:00,3.0,,200.0,N,0,pit,,,Pastick,
231166,61.7449906,-156.785154,2012-08-30 00:00:00,8.0,,150.0,N,0,pit,,,Pastick,
231167,61.7744135,-156.548168,2012-08-30 00:00:00,4.0,,200.0,N,0,pit,,,Pastick,
231168,61.7743583,-156.5491015,2012-08-30 00:00:00,5.0,,200.0,N,0,pit,,,Pastick,
231169,61.7754072,-156.5565461,2012-08-30 00:00:00,7.0,,200.0,N,0,pit,,,Pastick,
231170,61.7752531,-156.5594975,2012-08-30 00:00:00,10.0,,200.0,N,0,pit,,,Pastick,
231171,61.7750196,-156.559497,2012-08-30 00:00:00,6.0,,200.0,N,0,pit,,,Pastick,
231173,61.7762274,-156.5652987,2012-08-30 00:00:00,9.0,,80.0,N,0,pit,,,Pastick,
231177,61.7995449,-158.1639424,2012-08-30 00:00:00,27.0,,100.0,N,0,pit,,,Pastick,
231178,61.8045392,-158.1585325,2012-08-30 00:00:00,14.0,,100.0,N,0,pit,,,Pastick,
231182,61.5990879,-159.4306501,2012-08-30 00:00:00,200.0,,200.0,N,0,pit,,,Pastick,
231183,61.6009103,-159.4306565,2012-08-30 00:00:00,50.0,,200.0,N,0,pit,,,Pastick,
231184,61.6048311,-159.4313707,2012-08-30 00:00:00,21.0,,999.0,N,0,pit,,,Pastick,
231187,61.6086074,-159.4435822,2012-08-30 00:00:00,19.0,,100.0,N,0,pit,,,Pastick,
231190,61.7879822,-157.3223837,2012-08-30 00:00:00,12.0,,84.0,N,0,pit,,,Pastick,
231191,61.789871,-157.3233808,2012-08-30 00:00:00,18.0,,200.0,N,0,pit,,,Pastick,
231193,61.9062205,-157.7471039,2012-08-30 00:00:00,3.0,,999.0,N,0,pit,,,Pastick,
231194,61.7642121,-156.5192767,2012-08-30 00:00:00,100.0,,200.0,N,0,pit,,,Pastick,
231195,61.7618897,-156.5160141,2012-08-30 00:00:00,200.0,,200.0,N,0,pit,,,Pastick,
231200,61.6974502,-156.9946491,2012-08-30 00:00:00,9.0,,100.0,N,0,pit,,,Pastick,
231204,62.2047141,-159.7796888,2012-08-30 00:00:00,6.0,,110.0,N,0,pit,,,Pastick,
231206,62.1968835,-159.7753937,2012-08-30 00:00:00,22.0,,70.0,N,0,pit,,,Pastick,
231207,62.1935604,-159.7708698,2012-08-30 00:00:00,25.0,,195.0,N,0,pit,,,Pastick,
231208,62.1924877,-159.7716687,2012-08-30 00:00:00,10.0,,160.0,N,0,pit,,,Pastick,
231210,62.1916996,-159.7793727,2012-08-30 00:00:00,80.0,,190.0,N,0,pit,,,Pastick,
231220,62.1929207,-159.7888386,2012-08-30 00:00:00,22.0,,175.0,N,0,pit,,,Pastick,
231221,62.1936935,-159.7855345,2012-08-30 00:00:00,19.0,,195.0,N,0,pit,,,Pastick,
231225,62.1321787,-159.7358854,2012-08-30 00:00:00,5.0,,195.0,N,0,pit,,,Pastick,
231229,62.2189392,-159.9044262,2012-08-30 00:00:00,22.0,,70.0,N,0,pit,,,Pastick,
231231,62.215898,-159.8972202,2012-08-30 00:00:00,,,200.0,N,0,pit,,,Pastick,
231236,62.2055793,-159.7806723,2012-08-30 00:00:00,26.0,,90.0,N,0,pit,,,Pastick,
231237,62.2051602,-159.7817763,2012-08-30 00:00:00,8.0,,125.0,N,0,pit,,,Pastick,
231239,62.2049777,-159.7854816,2012-08-30 00:00:00,5.0,,160.0,N,0,pit,,,Pastick,
231240,62.2045925,-159.7869132,2012-08-30 00:00:00,30.0,,60.0,N,0,pit,,,Pastick,
231241,62.2057623,-159.7943061,2012-08-30 00:00:00,16.0,,160.0,N,0,pit,,,Pastick,
231242,62.2060702,-159.7938336,2012-08-30 00:00:00,12.0,,160.0,N,0,pit,,,Pastick,
231244,62.2063624,-159.7706771,2012-08-30 00:00:00,5.0,,60.0,N,0,pit,,,Pastick,
231246,62.1884106,-159.8051089,2012-08-30 00:00:00,10.0,,160.0,N,0,pit,,,Pastick,
231248,62.1880415,-159.811439,2012-08-30 00:00:00,,,160.0,N,0,pit,,,Pastick,
231249,62.1874037,-159.8145918,2012-08-30 00:00:00,7.0,,60.0,N,0,pit,,,Pastick,
231251,62.1840196,-159.8160759,2013-06-18 00:00:00,10.0,,180.0,N,0,pit,,,Pastick,
231252,62.1839953,-159.8095057,2012-08-30 00:00:00,24.0,,34.0,N,0,pit,,,Pastick,
231253,62.1878101,-159.7956216,2012-08-30 00:00:00,180.0,,180.0,N,0,pit,,,Pastick,
231254,62.187169,-159.7947018,2012-08-30 00:00:00,170.0,,170.0,N,0,pit,,,Pastick,
231255,62.0472858,-160.0413337,2012-08-30 00:00:00,10.0,,160.0,N,0,pit,,,Pastick,
231258,62.0511095,-160.0497269,2012-08-30 00:00:00,12.0,,160.0,N,0,pit,,,Pastick,
231260,62.0525186,-160.059186,2012-08-30 00:00:00,7.0,,160.0,N,0,pit,,,Pastick,
231262,62.0493826,-160.0548694,2012-08-30 00:00:00,18.0,,160.0,N,0,pit,,,Pastick,
231264,62.1008165,-160.0342984,2012-08-30 00:00:00,18.0,,185.0,N,0,pit,,,Pastick,
231265,62.1002998,-160.0337636,2012-08-30 00:00:00,30.0,,170.0,N,0,pit,,,Pastick,
231266,62.1142322,-160.076192,2013-06-18 00:00:00,16.0,,80.0,N,0,pit,,,Pastick,
231267,62.1146953,-160.0766684,2012-08-30 00:00:00,18.0,,90.0,N,0,pit,,,Pastick,
231268,62.1134481,-160.0731169,2012-08-30 00:00:00,56.0,,140.0,N,0,pit,,,Pastick,
231269,62.1131058,-160.0732773,2012-08-30 00:00:00,17.0,,120.0,N,0,pit,,,Pastick,
231270,62.1128755,-160.0693978,2012-08-30 00:00:00,11.0,,60.0,N,0,pit,,,Pastick,
231271,62.113227,-160.0692186,2012-08-30 00:00:00,8.0,,85.0,N,0,pit,,,Pastick,
231272,62.1106532,-160.0630339,2012-08-30 00:00:00,5.0,,160.0,N,0,pit,,,Pastick,
231273,62.110209,-160.0624243,2012-08-30 00:00:00,7.0,,160.0,N,0,pit,,,Pastick,
231274,62.1064117,-160.0577311,2012-08-30 00:00:00,8.0,,160.0,N,0,pit,,,Pastick,
231275,62.1047912,-160.052444,2012-08-30 00:00:00,10.0,,160.0,N,0,pit,,,Pastick,
231276,62.1033155,-160.052891,2012-08-30 00:00:00,6.0,,160.0,N,0,pit,,,Pastick,
231278,62.0830041,-160.0779774,2012-08-30 00:00:00,8.0,,200.0,N,0,pit,,,Pastick,
231279,62.1429161,-159.7767758,2012-08-30 00:00:00,4.0,,160.0,N,0,pit,,,Pastick,
231280,62.1426996,-159.7769621,2012-08-30 00:00:00,7.0,,160.0,N,0,pit,,,Pastick,
231281,62.0729178,-159.8696495,2012-08-30 00:00:00,,,190.0,N,0,pit,,,Pastick,
231282,62.0728994,-159.8682901,2012-08-30 00:00:00,3.0,,195.0,N,0,pit,,,Pastick,
231283,62.3157817,-159.988812,2012-08-30 00:00:00,,,160.0,N,0,pit,,,Pastick,
231284,62.2978927,-160.067418,2012-08-30 00:00:00,,,200.0,N,0,pit,,,Pastick,
231285,62.2985489,-160.0719728,2012-08-30 00:00:00,,,200.0,N,0,pit,,,Pastick,
231286,62.2056709,-160.1152972,2012-08-30 00:00:00,31.0,,110.0,N,0,pit,,,Pastick,
231287,62.2042272,-160.1228755,2012-08-30 00:00:00,20.0,,55.0,N,0,pit,,,Pastick,
231289,62.2023739,-160.1299957,2012-08-30 00:00:00,23.0,,200.0,N,0,pit,,,Pastick,
231290,62.2015817,-160.1313693,2012-08-30 00:00:00,,,145.0,N,0,pit,,,Pastick,
231291,62.2012961,-160.132262,2012-08-30 00:00:00,20.0,,160.0,N,0,pit,,,Pastick,
231292,62.1995771,-160.1360802,2012-08-30 00:00:00,6.0,,160.0,N,0,pit,,,Pastick,
231293,62.2218359,-160.0874078,2012-08-30 00:00:00,12.0,,60.0,N,0,pit,,,Pastick,
231294,62.2214999,-160.0878958,2012-08-30 00:00:00,60.0,,60.0,N,0,pit,,,Pastick,
231295,62.1573237,-159.6571367,2012-08-30 00:00:00,8.0,,160.0,N,0,pit,,,Pastick,
231296,62.1574439,-159.65641,2012-08-30 00:00:00,23.0,,200.0,N,0,pit,,,Pastick,
231297,62.1546511,-159.6566182,2012-08-30 00:00:00,6.0,,160.0,N,0,pit,,,Pastick,
231300,62.3806781,-159.5847599,2012-08-30 00:00:00,60.0,,90.0,N,0,pit,,,Pastick,
231305,62.3828011,-159.5662775,2012-08-30 00:00:00,160.0,,160.0,N,0,pit,,,Pastick,
231307,62.3830897,-159.5570403,2012-08-30 00:00:00,60.0,,160.0,N,0,pit,,,Pastick,
231308,62.4670152,-159.5205204,2012-08-30 00:00:00,21.0,,70.0,N,0,pit,,,Pastick,
231311,62.4631084,-159.511379,2012-08-30 00:00:00,11.0,,125.0,N,0,pit,,,Pastick,
231313,62.4658704,-159.50718,2012-08-30 00:00:00,10.0,,160.0,N,0,pit,,,Pastick,
231316,62.475601,-159.5312018,2012-08-30 00:00:00,27.0,,60.0,N,0,pit,,,Pastick,
231317,62.6475748,-159.5332433,2012-08-30 00:00:00,18.0,,160.0,N,0,pit,,,Pastick,
231318,62.6527031,-159.5324574,2012-08-30 00:00:00,14.0,,160.0,N,0,pit,,,Pastick,
231319,62.6452869,-159.5492561,2012-08-30 00:00:00,5.0,,160.0,N,0,pit,,,Pastick,
231320,62.6451135,-159.5476924,2012-08-30 00:00:00,14.0,,160.0,N,0,pit,,,Pastick,
231321,62.6448868,-159.5436699,2012-08-30 00:00:00,9.0,,100.0,N,0,pit,,,Pastick,
231322,62.6450075,-159.5449595,2012-08-30 00:00:00,10.0,,160.0,N,0,pit,,,Pastick,
231323,62.5406227,-159.5362863,2012-08-30 00:00:00,6.0,,60.0,N,0,pit,,,Pastick,
231324,62.5421762,-159.5384525,2012-08-30 00:00:00,14.0,,120.0,N,0,pit,,,Pastick,
231325,62.5437586,-159.5401141,2012-08-30 00:00:00,9.0,,130.0,N,0,pit,,,Pastick,
231326,62.5452428,-159.539305,2012-08-30 00:00:00,10.0,,115.0,N,0,pit,,,Pastick,
231327,62.5501451,-159.5750156,2012-08-30 00:00:00,40.0,,110.0,N,0,pit,,,Pastick,
231329,62.2985026,-159.9354294,2012-08-30 00:00:00,27.0,,160.0,N,0,pit,,,Pastick,
231330,62.2982512,-159.9327606,2012-08-30 00:00:00,5.0,,150.0,N,0,pit,,,Pastick,
231332,62.295916,-159.9262292,2012-08-30 00:00:00,160.0,,160.0,N,0,pit,,,Pastick,
231334,62.2933563,-159.9291195,2012-08-30 00:00:00,5.0,,90.0,N,0,pit,,,Pastick,
231336,62.5045357,-160.3145332,2012-08-30 00:00:00,10.0,,160.0,N,0,pit,,,Pastick,
231337,62.5022057,-160.3150519,2012-08-30 00:00:00,7.0,,160.0,N,0,pit,,,Pastick,
231338,62.498871,-160.3154875,2012-08-30 00:00:00,14.0,,160.0,N,0,pit,,,Pastick,
231339,62.4967899,-160.3191229,2012-08-30 00:00:00,17.0,,63.0,N,0,pit,,,Pastick,
231340,62.5073771,-160.3273388,2012-08-30 00:00:00,110.0,,110.0,N,0,pit,,,Pastick,
231341,62.5117394,-160.3226774,2012-08-30 00:00:00,160.0,,160.0,N,0,pit,,,Pastick,
231342,62.4014856,-160.0641375,2012-08-30 00:00:00,12.0,,160.0,N,0,pit,,,Pastick,
231343,62.4016932,-160.0639901,2012-08-30 00:00:00,17.0,,160.0,N,0,pit,,,Pastick,
231344,62.4007566,-160.0690649,2012-08-30 00:00:00,11.0,,160.0,N,0,pit,,,Pastick,
231345,62.4016081,-160.071572,2012-08-30 00:00:00,27.0,,160.0,N,0,pit,,,Pastick,
231346,62.4041038,-160.0854777,2012-08-30 00:00:00,11.0,,160.0,N,0,pit,,,Pastick,
231347,62.4032883,-160.0864544,2012-08-30 00:00:00,8.0,,160.0,N,0,pit,,,Pastick,
231348,62.4061883,-160.0909912,2012-08-30 00:00:00,22.0,,160.0,N,0,pit,,,Pastick,
231349,62.4059031,-160.0884263,2012-08-30 00:00:00,6.0,,160.0,N,0,pit,,,Pastick,
231350,62.4017484,-160.0602769,2012-08-30 00:00:00,6.0,,60.0,N,0,pit,,,Pastick,
231351,62.4042253,-160.0906102,2012-08-30 00:00:00,18.0,,100.0,N,0,pit,,,Pastick,
231353,61.9784764,-160.4750911,2012-08-30 00:00:00,13.0,,160.0,N,0,pit,,,Pastick,
231354,61.9780014,-160.4741713,2012-08-30 00:00:00,3.0,,160.0,N,0,pit,,,Pastick,
231356,61.9722554,-160.4750005,2012-08-30 00:00:00,13.0,,160.0,N,0,pit,,,Pastick,
231358,61.966871,-160.4764382,2012-08-30 00:00:00,8.0,,60.0,N,0,pit,,,Pastick,
231359,61.9632646,-160.4778469,2012-08-30 00:00:00,26.0,,60.0,N,0,pit,,,Pastick,
231360,61.961145,-160.4737203,2012-08-30 00:00:00,12.0,,70.0,N,0,pit,,,Pastick,
231361,61.9595691,-160.4733201,2012-08-30 00:00:00,10.0,,100.0,N,0,pit,,,Pastick,
231362,61.8761541,-160.1424505,2012-08-30 00:00:00,145.0,,170.0,N,0,pit,,,Pastick,
231364,61.8767797,-160.1362931,2012-08-30 00:00:00,110.0,,200.0,N,0,pit,,,Pastick,
231367,61.8256001,-160.1151486,2012-08-30 00:00:00,25.0,,60.0,N,0,pit,,,Pastick,
231369,61.8225029,-160.112929,2012-08-30 00:00:00,60.0,,60.0,N,0,pit,,,Pastick,
231370,61.8201469,-160.1111732,2012-08-30 00:00:00,60.0,,110.0,N,0,pit,,,Pastick,
231371,61.8915248,-160.5079136,2012-08-30 00:00:00,21.0,,90.0,N,0,pit,,,Pastick,
231372,61.8920152,-160.5065867,2012-08-30 00:00:00,170.0,,170.0,N,0,pit,,,Pastick,
231373,61.8923851,-160.5047781,2012-08-30 00:00:00,175.0,,190.0,N,0,pit,,,Pastick,
231375,61.896152,-160.496913,2012-08-30 00:00:00,100.0,,180.0,N,0,pit,,,Pastick,
231376,61.8977586,-160.4936609,2012-08-30 00:00:00,6.0,,160.0,N,0,pit,,,Pastick,
231377,61.9188372,-160.3504435,2012-08-30 00:00:00,60.0,,160.0,N,0,pit,,,Pastick,
231378,61.9179529,-160.3490714,2012-08-30 00:00:00,5.0,,160.0,N,0,pit,,,Pastick,
231379,61.9955432,-160.4463413,2012-08-30 00:00:00,38.0,,160.0,N,0,pit,,,Pastick,
231380,61.996262,-160.4479983,2012-08-30 00:00:00,160.0,,160.0,N,0,pit,,,Pastick,
231381,61.9962642,-160.4426523,2012-08-30 00:00:00,60.0,,60.0,N,0,pit,,,Pastick,
231382,61.9964837,-160.4388249,2012-08-30 00:00:00,18.0,,90.0,N,0,pit,,,Pastick,
231383,61.9949192,-160.43646,2012-08-30 00:00:00,190.0,,190.0,N,0,pit,,,Pastick,
231384,61.9941411,-160.4335787,2012-08-30 00:00:00,210.0,,210.0,N,0,pit,,,Pastick,
231385,61.9923951,-160.4348521,2012-08-30 00:00:00,30.0,,110.0,N,0,pit,,,Pastick,
231386,61.9903844,-160.4348148,2012-08-30 00:00:00,12.0,,60.0,N,0,pit,,,Pastick,
231387,61.9046254,-159.9584964,2012-08-30 00:00:00,6.0,,160.0,N,0,pit,,,Pastick,
231388,61.9053349,-159.9584615,2012-08-30 00:00:00,6.0,,160.0,N,0,pit,,,Pastick,
231389,61.907144,-159.9577948,2012-08-30 00:00:00,190.0,,190.0,N,0,pit,,,Pastick,
231390,61.9104394,-159.9550993,2012-08-30 00:00:00,160.0,,160.0,N,0,pit,,,Pastick,
231391,61.9137853,-159.9541945,2012-08-30 00:00:00,9.0,,190.0,N,0,pit,,,Pastick,
231392,61.9291301,-159.7604854,2012-08-30 00:00:00,17.0,,60.0,N,0,pit,,,Pastick,
