site_id,date,Sample_ID,lat,lon,Elevation,thaw_depth,Soil_Moisture,Veg_Height,source,pf_depth,pf_observed,obs_limit,method
Kougarok_MM82,2022-07-23,K82_0001,65.39306174,-164.6586595,91.891,38.0,55.9,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0002,65.39307054,-164.6582044,91.618,50.0,57.1,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0003,65.39305901,-164.6577524,90.911,35.0,83.5,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0004,65.39301527,-164.6573085,90.524,38.0,61.8,20.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0005,65.39294295,-164.6568962,90.237,34.0,55.6,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0006,65.39293328,-164.6564685,89.442,30.0,53.3,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0007,65.39290368,-164.6559065,88.244,37.0,75.3,20.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0008,65.39288279,-164.6554544,88.254,28.0,52.0,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0009,65.39285582,-164.6550038,87.712,40.0,84.5,25.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0010,65.39283432,-164.6545649,87.975,32.0,54.7,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0011,65.39281028,-164.6541252,87.906,37.0,58.1,25.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0012,65.39277477,-164.6536687,88.008,29.0,51.0,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0013,65.39273655,-164.653335,87.887,28.0,72.1,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0014,65.39269337,-164.6529169,87.954,29.0,60.4,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0015,65.39268456,-164.6527655,87.82,38.0,73.1,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0016,65.3926689,-164.6523613,87.802,30.0,79.4,25.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0017,65.39265177,-164.6519577,87.929,25.0,52.8,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0018,65.39265378,-164.6515541,87.837,13.0,57.7,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0019,65.39264636,-164.6511449,87.746,25.0,52.0,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0020,65.39262907,-164.6507582,87.848,22.0,62.2,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0021,65.39260594,-164.6503378,87.8,18.0,54.2,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0022,65.39259251,-164.649953,87.455,20.0,90.7,40.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0023,65.39256685,-164.6495769,87.799,28.0,74.4,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0024,65.39255263,-164.6491946,87.845,7.0,50.7,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0025,65.392566,-164.6487987,87.85,12.0,94.8,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0026,65.39256678,-164.6484118,88.608,18.0,56.5,30.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0027,65.39257988,-164.6480357,89.415,38.0,57.9,25.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0028,65.39261739,-164.6476399,89.669,28.0,52.8,40.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0029,65.39262977,-164.6472582,90.079,20.0,65.7,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0030,65.39266205,-164.6468767,90.291,17.0,55.5,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0031,65.3877817,-164.6577113,88.175,17.0,84.4,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0032,65.3877719,-164.6573579,88.402,19.0,56.8,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0033,65.38775427,-164.6569824,88.495,12.0,51.3,20.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0034,65.38772924,-164.6566163,88.48,18.0,52.5,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0035,65.38769844,-164.6562511,88.059,33.0,90.4,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0036,65.38766745,-164.6559187,88.28,16.0,58.4,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0037,65.38764708,-164.6555494,88.273,22.0,75.5,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0038,65.38762086,-164.6551434,88.258,46.0,50.6,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0039,65.38759254,-164.6547506,88.292,16.0,52.7,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0040,65.38759346,-164.6543614,88.0,26.0,51.4,20.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0041,65.38760618,-164.6539779,87.357,27.0,57.2,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0042,65.3876118,-164.6535787,87.117,23.0,92.3,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0043,65.38758807,-164.6532051,87.123,20.0,86.3,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0044,65.38759261,-164.6528232,87.375,9.0,49.8,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0045,65.38759764,-164.6524229,87.017,22.0,78.2,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0046,65.38759564,-164.6520306,87.127,18.0,53.8,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0047,65.38757389,-164.6516569,86.893,21.0,82.7,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0048,65.38756643,-164.651493,87.099,14.0,45.9,20.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0049,65.3875337,-164.6512795,86.676,29.0,81.7,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0050,65.38752996,-164.6509352,87.358,12.0,34.2,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0051,65.38752049,-164.6505737,87.201,14.0,57.9,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0052,65.38751686,-164.6502006,87.415,11.0,63.5,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0053,65.38755794,-164.6500808,86.962,28.0,89.7,40.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0054,65.38753832,-164.6497158,88.102,8.0,36.2,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0055,65.38753227,-164.6493727,89.597,6.0,49.0,45.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0056,65.38751122,-164.649024,90.427,30.0,49.3,30.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0057,65.38748653,-164.6486711,90.564,25.0,52.8,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0058,65.38746336,-164.6483193,90.446,25.0,56.2,25.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0059,65.38744705,-164.6479574,90.444,45.0,51.3,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM82,2022-07-23,K82_0060,65.3874399,-164.6475918,90.008,21.0,58.6,35.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0061,65.36791464,-164.678176,92.452,35.0,51.4,20.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0062,65.36798636,-164.6784544,92.285,30.0,50.7,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0063,65.36803046,-164.6787815,92.165,40.0,49.2,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0064,65.36804785,-164.6791283,92.172,13.0,52.9,35.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0065,65.36806829,-164.6794409,91.867,16.0,59.0,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0066,65.3681013,-164.6797411,92.07,10.0,34.8,45.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0067,65.36811836,-164.6799755,90.358,18.0,50.8,50.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0068,65.36813822,-164.6801431,89.668,27.0,86.6,45.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0069,65.36815026,-164.6803365,91.752,34.0,27.7,20.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0070,65.36819131,-164.6806208,92.08,15.0,47.1,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0071,65.36823269,-164.6809405,92.133,21.0,45.5,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0072,65.36825747,-164.6812846,92.024,7.0,45.3,35.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0073,65.36831792,-164.6815962,92.336,5.0,39.7,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0074,65.36835712,-164.6819116,92.412,16.0,51.5,20.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0075,65.36839673,-164.6822212,92.713,30.0,29.3,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0076,65.36842001,-164.6823477,92.186,14.0,89.0,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0077,65.36846037,-164.6824947,92.757,13.0,52.0,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0078,65.3685156,-164.6827983,92.513,24.0,83.6,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0079,65.36858733,-164.6830595,92.965,15.0,48.4,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0080,65.3686544,-164.6833738,92.596,25.0,96.5,25.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0081,65.36870467,-164.6836814,93.165,20.0,52.3,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0082,65.36874785,-164.6840109,93.17,24.0,90.9,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0083,65.36879597,-164.6843333,93.758,12.0,51.7,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0084,65.36882211,-164.6846737,94.085,13.0,51.9,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0085,65.36884931,-164.6849722,94.18,16.0,54.5,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0086,65.36887018,-164.6853132,94.28,17.0,92.6,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0087,65.36888911,-164.6856343,94.438,14.0,52.4,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0088,65.36891423,-164.6859618,94.885,18.0,44.8,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0089,65.36893516,-164.6862523,94.95,24.0,93.5,30.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0090,65.36895122,-164.686551,95.296,44.0,49.8,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0091,65.36338015,-164.6738742,88.483,45.0,48.3,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0092,65.36333383,-164.6735437,87.689,32.0,44.9,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0093,65.36327795,-164.6732231,87.303,13.0,30.9,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0094,65.36322246,-164.6729015,86.067,12.0,46.2,25.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0095,65.36316241,-164.6725442,84.826,32.0,52.3,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0096,65.3631121,-164.6722455,84.169,8.0,64.7,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0097,65.36307559,-164.671952,84.248,11.0,59.7,15.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0098,65.36304015,-164.6716669,83.847,10.0,53.2,20.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0099,65.36298918,-164.6713089,83.981,9.0,63.1,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0100,65.36294446,-164.6710012,83.99,7.0,50.6,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0101,65.36289755,-164.6708226,83.627,27.0,89.2,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0102,65.3628419,-164.6705985,83.645,31.0,92.1,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0103,65.36275962,-164.6703819,83.85,16.0,52.5,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0104,65.36267695,-164.6701418,83.496,39.0,89.7,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0105,65.36258923,-164.6699787,83.342,33.0,90.7,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0106,65.36249362,-164.6698621,84.077,10.0,52.9,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0107,65.36237709,-164.6697214,85.093,13.0,44.6,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0108,65.3622936,-164.6694233,85.29,42.0,51.1,10.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0109,65.36221078,-164.6691351,85.244,20.0,52.1,5.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0110,65.36213531,-164.6688161,84.936,13.0,51.6,40.0,Hanston_etal_2024,,1,130,tp
Kougarok_MM80,2022-07-23,K82_0111,65.36209767,-164.6684626,84.769,18.0,51.2,20.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0001,64.72073997,-165.9488943,57.223,79.0,55.5,20.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0002,64.72082524,-165.9490274,57.731,72.0,40.2,10.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0003,64.72095551,-165.9491823,58.031,35.0,52.5,25.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0004,64.72109337,-165.9492937,58.247,83.0,48.9,5.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0005,64.72119984,-165.9493877,58.711,120.0,44.3,2.0,Hanston_etal_2024,,0,130,tp
Teller_MM27,2022-07-19,TTHAW0006,64.72129124,-165.9494337,59.278,32.0,46.9,10.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0007,64.72142443,-165.9495698,59.086,69.0,55.3,20.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0008,64.72149657,-165.9496311,59.807,31.0,51.7,30.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0009,64.72162301,-165.9497858,59.659,57.0,54.5,10.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0010,64.72173212,-165.9500252,60.409,33.0,51.0,40.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0011,64.72182619,-165.9501813,59.908,105.0,62.6,45.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0012,64.72193832,-165.9503583,60.319,82.0,54.2,90.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0013,64.722031,-165.9505489,61.308,95.0,56.9,35.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0014,64.72214937,-165.9507267,62.089,67.0,51.6,130.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0015,64.72225988,-165.9507751,62.164,55.0,52.8,140.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0016,64.72235494,-165.9509064,63.095,70.0,50.1,30.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0017,64.72247083,-165.9510788,63.675,57.0,61.7,240.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0018,64.72261403,-165.9511546,65.345,62.0,46.6,10.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0019,64.72276145,-165.9512371,67.048,35.0,50.7,30.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0020,64.72290029,-165.9514077,68.31,28.0,51.5,25.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0021,64.72303964,-165.9515916,70.37,38.0,50.3,10.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0022,64.72316977,-165.9517851,71.574,25.0,55.6,30.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0023,64.72330116,-165.9519965,72.688,33.0,52.9,10.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0024,64.72346004,-165.9522676,73.879,25.0,58.9,10.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0025,64.72360567,-165.9525458,74.723,22.0,56.4,30.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0026,64.72377441,-165.9528694,76.299,25.0,52.9,20.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0027,64.72396363,-165.9531174,76.919,25.0,53.3,40.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0028,64.72416416,-165.9530071,77.257,88.0,76.2,50.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0029,64.72443279,-165.9533695,78.743,80.0,70.9,60.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0030,64.72439976,-165.9538137,80.494,25.0,50.9,30.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0031,64.72452594,-165.9541327,80.832,77.0,78.3,40.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0032,64.72471414,-165.9542636,82.623,22.0,44.9,20.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0033,64.7249114,-165.9544171,83.329,83.0,65.6,45.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0034,64.72505592,-165.954842,85.455,30.0,57.1,40.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0035,64.72524286,-165.9553365,86.739,90.0,69.7,40.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0036,64.72542379,-165.9558245,88.608,33.0,76.6,40.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0037,64.72550406,-165.9558598,90.08,32.0,42.8,5.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0038,64.72571637,-165.9559003,90.539,72.0,58.3,50.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0039,64.72589491,-165.956031,92.302,79.0,59.4,50.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0040,64.72618026,-165.9563281,94.901,53.0,59.7,50.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0041,64.72640954,-165.9565362,96.438,50.0,52.8,50.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0042,64.72670235,-165.9568886,97.851,85.0,54.1,140.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0043,64.72691082,-165.957163,100.642,23.0,55.7,20.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0044,64.72717627,-165.9576037,103.303,22.0,52.1,10.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0045,64.7275985,-165.9582535,107.694,28.0,50.5,10.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0046,64.7279647,-165.9588196,111.41,32.0,65.0,20.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0047,64.72830514,-165.9596084,116.005,30.0,69.3,15.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0048,64.72851058,-165.959894,117.369,82.0,55.2,50.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0049,64.72860828,-165.9599812,117.803,95.0,52.6,220.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0050,64.72860429,-165.9604623,119.958,33.0,54.5,30.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0051,64.72872615,-165.9602487,119.75,60.0,49.7,250.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0052,64.72893313,-165.960674,123.305,88.0,52.2,200.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0053,64.729446,-165.9614999,131.215,27.0,59.4,20.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0054,64.72973296,-165.9617345,133.45,65.0,50.3,130.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0055,64.73021099,-165.9621551,139.514,20.0,47.5,5.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0056,64.73040286,-165.9622673,140.709,72.0,57.9,100.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0057,64.73076228,-165.9627117,145.167,36.0,54.2,40.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0058,64.73095313,-165.9634386,148.45,38.0,43.6,100.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0059,64.73112344,-165.963539,149.572,38.0,48.8,230.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0060,64.73145553,-165.9645387,158.092,60.0,46.8,10.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0061,64.73179704,-165.9653559,164.801,85.0,38.1,5.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0062,64.73212176,-165.9660419,171.767,64.0,43.8,30.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0063,64.73234713,-165.9665193,176.151,54.0,50.2,40.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0064,64.73245066,-165.966654,178.814,50.0,51.5,20.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0065,64.73307132,-165.9670375,186.163,35.0,60.6,25.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0066,64.73351643,-165.9673313,192.05,20.0,50.7,10.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0067,64.73377991,-165.9677234,195.239,25.0,69.4,50.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0068,64.73411902,-165.9680976,200.499,20.0,55.5,5.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0069,64.73465796,-165.9687716,206.819,58.0,42.8,10.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0070,64.73504423,-165.9692551,212.085,53.0,39.9,5.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0071,64.73527248,-165.9695747,214.812,32.0,57.6,60.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0072,64.73559325,-165.9698098,217.871,30.0,55.9,40.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0073,64.73589459,-165.9705112,223.261,73.0,40.1,5.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0074,64.73626734,-165.9710592,228.192,51.0,52.1,5.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0075,64.73671233,-165.9715621,234.115,29.0,54.1,20.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0076,64.73705678,-165.9719865,238.033,50.0,57.4,20.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0077,64.7374102,-165.9722904,241.954,31.0,55.7,10.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0078,64.73780951,-165.9727166,245.812,21.0,65.2,5.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0079,64.73857941,-165.9732508,251.414,27.0,82.2,20.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0080,64.73908802,-165.973953,255.414,30.0,76.9,20.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0081,64.73953417,-165.9741848,256.792,31.0,85.0,40.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0082,64.73993343,-165.9740437,257.848,31.0,64.1,10.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0083,64.7402097,-165.9740848,258.071,105.0,69.9,30.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0084,64.74064192,-165.9739278,259.224,55.0,61.0,10.0,Hanston_etal_2024,,1,130,tp
Teller_MM27,2022-07-19,TTHAW0085,64.7411839,-165.9738296,260.138,57.0,69.9,30.0,Hanston_etal_2024,,1,130,tp
