easting_m	northing_m	elevation_m	twt_ns	alt_m
353955.7562	7047212.622	1171.037303	30.050732	1.5025
353955.7082	7047212.608	1171.020444	30.358419	1.5179
353955.6602	7047212.594	1171.003586	30.973792	1.5487
353955.6122	7047212.58	1170.986718	31.076355	1.5538
353955.5642	7047212.566	1170.970079	31.281479	1.5641
353955.5161	7047212.553	1170.95343	31.281479	1.5641
353955.4662	7047212.552	1170.943995	31.281479	1.5641
353955.4162	7047212.552	1170.93456	31.281479	1.5641
353955.3662	7047212.551	1170.92512	31.281479	1.5641
353955.3162	7047212.551	1170.915685	31.076355	1.5538
353955.2662	7047212.55	1170.906243	30.973792	1.5487
353955.2162	7047212.55	1170.896807	31.076355	1.5538
353945.8852	7047210.329	1170.936751	17.794546	0.8897
353945.8367	7047210.317	1170.946933	17.743265	0.8872
353945.7886	7047210.303	1170.961225	17.743265	0.8872
353945.7406	7047210.289	1170.975508	17.743265	0.8872
353945.6926	7047210.275	1170.989804	17.743265	0.8872
353945.6445	7047210.261	1171.004091	17.794546	0.8897
353945.5965	7047210.247	1171.018376	17.845827	0.8923
353945.5484	7047210.234	1171.032669	17.845827	0.8923
353945.499	7047210.226	1171.043669	17.743265	0.8872
353945.4495	7047210.219	1171.054675	17.640703	0.882
353945.4	7047210.212	1171.065637	17.640703	0.882
353945.3505	7047210.205	1171.076598	17.640703	0.882
353945.3011	7047210.197	1171.087903	17.845827	0.8923
353945.2518	7047210.19	1171.0992	17.845827	0.8923
353945.2036	7047210.176	1171.113117	17.538141	0.8769
353945.1554	7047210.163	1171.127026	17.435578	0.8718
353945.1072	7047210.15	1171.14093	17.230454	0.8615
353945.0589	7047210.137	1171.154843	16.922767	0.8461
353945.0106	7047210.124	1171.173487	16.717643	0.8359
353944.9622	7047210.111	1171.192143	16.512518	0.8256
353944.9131	7047210.102	1171.23434	16.409956	0.8205
353944.8641	7047210.092	1171.276536	16.10227	0.8051
353944.8145	7047210.086	1171.28898	15.999707	0.8
353944.765	7047210.079	1171.301417	15.897145	0.7949
353944.7154	7047210.072	1171.309181	15.692021	0.7846
353944.6658	7047210.066	1171.316941	15.692021	0.7846
353944.6162	7047210.06	1171.324701	15.486896	0.7743
353944.5666	7047210.053	1171.332465	15.486896	0.7743
353944.5185	7047210.041	1171.351885	15.384334	0.7692
353944.4702	7047210.029	1171.371317	15.384334	0.7692
353944.4234	7047210.012	1171.401732	15.281772	0.7641
353944.3765	7047209.994	1171.432148	15.281772	0.7641
353944.3296	7047209.977	1171.462583	15.17921	0.759
353944.2827	7047209.96	1171.493	14.871523	0.7436
353944.2356	7047209.943	1171.504059	14.768961	0.7384
353944.1885	7047209.926	1171.515112	14.563836	0.7282
353944.1413	7047209.91	1171.517374	14.358712	0.7179
353944.0941	7047209.893	1171.519636	14.256149	0.7128
353944.0469	7047209.876	1171.521897	14.051025	0.7026
353943.9997	7047209.86	1171.52416	13.743338	0.6872
353943.9545	7047209.839	1171.547882	13.640776	0.682
353943.9093	7047209.818	1171.571604	13.435652	0.6718
353943.8672	7047209.791	1171.594227	13.230527	0.6615
353943.8252	7047209.764	1171.616836	13.127965	0.6564
353943.7836	7047209.736	1171.634828	13.025403	0.6513
353943.742	7047209.709	1171.652809	12.820278	0.641
353943.7004	7047209.681	1171.670796	12.717716	0.6359
353943.6588	7047209.653	1171.688794	12.410029	0.6205
353943.6118	7047209.637	1171.690774	12.307467	0.6154
353943.5646	7047209.62	1171.692756	12.204905	0.6102
353943.517	7047209.605	1171.693171	12.102343	0.6051
353943.4694	7047209.59	1171.693586	12.051062	0.6026
353943.4217	7047209.575	1171.694002	11.99978	0.6
353943.3741	7047209.56	1171.694417	11.99978	0.6
353943.3264	7047209.545	1171.694832	12.307467	0.6154
353943.2788	7047209.529	1171.695247	12.512592	0.6256
353943.2312	7047209.514	1171.695907	12.615154	0.6308
353943.1836	7047209.499	1171.696567	12.820278	0.641
353943.1368	7047209.481	1171.699602	13.025403	0.6513
353943.09	7047209.464	1171.70264	13.127965	0.6564
353943.0432	7047209.446	1171.705676	13.435652	0.6718
353942.9964	7047209.428	1171.708712	13.435652	0.6718
353942.9496	7047209.411	1171.71175	13.538214	0.6769
353942.9028	7047209.393	1171.714785	13.640776	0.682
353942.8559	7047209.376	1171.721438	13.743338	0.6872
353942.8091	7047209.358	1171.728086	13.743338	0.6872
353942.762	7047209.342	1171.756685	13.743338	0.6872
353942.7149	7047209.325	1171.785301	13.743338	0.6872
353942.6678	7047209.308	1171.813899	13.845901	0.6923
353942.6207	7047209.291	1171.842515	13.845901	0.6923
353942.5757	7047209.269	1171.875926	13.948463	0.6974
353942.5307	7047209.248	1171.909337	14.051025	0.7026
353942.4855	7047209.226	1171.939191	14.256149	0.7128
353942.4404	7047209.205	1171.969027	14.358712	0.7179
353942.3945	7047209.185	1171.984081	14.666398	0.7333
353942.3487	7047209.165	1171.999125	14.871523	0.7436
353942.3028	7047209.145	1172.014168	14.974085	0.7487
353942.257	7047209.125	1172.029219	15.17921	0.759
353942.2112	7047209.105	1172.044262	15.281772	0.7641
353942.1653	7047209.085	1172.059313	15.281772	0.7641
353942.1201	7047209.064	1172.071657	15.486896	0.7743
353942.075	7047209.042	1172.084	15.794583	0.7897
353942.033	7047209.015	1172.084	16.307394	0.8154
353941.9909	7047208.988	1172.084	16.717643	0.8359
353941.9489	7047208.961	1172.084	16.922767	0.8461
353941.9069	7047208.934	1172.084	16.922767	0.8461
353941.8649	7047208.907	1172.084	17.02533	0.8513
353941.8228	7047208.88	1172.084	17.02533	0.8513
353941.7808	7047208.853	1172.084	16.820205	0.841
353941.7388	7047208.826	1172.084	16.717643	0.8359
353941.6946	7047208.802	1172.07864	16.717643	0.8359
353941.6505	7047208.779	1172.073281	16.409956	0.8205
353941.6055	7047208.757	1172.065839	16.307394	0.8154
353941.5606	7047208.735	1172.058402	16.307394	0.8154
353941.5156	7047208.713	1172.050959	16.307394	0.8154
353941.4706	7047208.692	1172.043521	16.204832	0.8102
353941.4257	7047208.67	1172.036083	16.10227	0.8051
353941.3807	7047208.648	1172.02864	16.10227	0.8051
353941.3342	7047208.63	1172.027526	16.10227	0.8051
353941.2876	7047208.612	1172.026412	16.10227	0.8051
353941.2406	7047208.594	1172.027347	15.999707	0.8
353941.1936	7047208.577	1172.028282	15.897145	0.7949
353941.1466	7047208.56	1172.029217	15.794583	0.7897
353941.0996	7047208.543	1172.030151	15.589458	0.7795
353941.0526	7047208.526	1172.031086	15.486896	0.7743
353941.0056	7047208.509	1172.032021	15.17921	0.759
353940.9596	7047208.49	1172.042934	15.076647	0.7538
353940.9136	7047208.471	1172.053853	14.974085	0.7487
353940.8687	7047208.449	1172.075755	14.974085	0.7487
353940.8237	7047208.427	1172.09767	14.974085	0.7487
353940.7787	7047208.405	1172.118075	14.974085	0.7487
353940.7336	7047208.383	1172.138481	14.974085	0.7487
353940.6867	7047208.366	1172.141527	14.974085	0.7487
353940.6398	7047208.349	1172.14457	14.871523	0.7436
353940.5928	7047208.332	1172.147616	15.17921	0.759
353940.5459	7047208.314	1172.150659	15.281772	0.7641
353940.4998	7047208.296	1172.155393	15.281772	0.7641
353940.4537	7047208.277	1172.160129	15.281772	0.7641
353940.4136	7047208.247	1172.176905	15.281772	0.7641
353940.3736	7047208.217	1172.193692	15.17921	0.759
353940.3335	7047208.187	1172.210469	15.076647	0.7538
353940.2934	7047208.157	1172.227245	14.871523	0.7436
353940.2533	7047208.127	1172.244037	14.461274	0.7231
353940.2133	7047208.097	1172.260818	14.358712	0.7179
353940.1742	7047208.066	1172.2698	14.358712	0.7179
353940.1351	7047208.035	1172.278776	14.358712	0.7179
353940.0966	7047208.003	1172.283309	14.256149	0.7128
353940.058	7047207.971	1172.287844	14.153587	0.7077
353940.0195	7047207.939	1172.292377	14.051025	0.7026
353939.981	7047207.908	1172.296913	14.051025	0.7026
353939.9424	7047207.876	1172.301446	13.948463	0.6974
353939.9039	7047207.844	1172.305979	13.743338	0.6872
353939.8635	7047207.815	1172.306749	13.743338	0.6872
353939.8232	7047207.785	1172.307518	13.538214	0.6769
353939.7813	7047207.758	1172.305289	13.025403	0.6513
353939.7395	7047207.73	1172.303061	12.512592	0.6256
353939.7136	7047207.689	1172.383453	12.512592	0.6256
353939.6876	7047207.648	1172.463894	12.512592	0.6256
353939.6562	7047207.609	1172.487143	12.512592	0.6256
353939.6248	7047207.57	1172.510406	12.512592	0.6256
353939.5933	7047207.532	1172.532425	12.512592	0.6256
353939.5618	7047207.493	1172.554443	12.717716	0.6359
353939.5302	7047207.454	1172.576476	12.820278	0.641
353939.4987	7047207.415	1172.598494	13.025403	0.6513
353939.4558	7047207.393	1172.610628	13.127965	0.6564
353939.4129	7047207.371	1172.622755	13.333089	0.6667
353939.365	7047207.357	1172.630509	13.538214	0.6769
353939.3171	7047207.343	1172.638267	13.743338	0.6872
353939.2685	7047207.331	1172.636037	13.281808	0.6641
353939.2199	7047207.319	1172.633805	12.820278	0.641
353939.171	7047207.309	1172.625721	12.307467	0.6154
353939.122	7047207.299	1172.617637	12.102343	0.6051
353939.073	7047207.289	1172.609549	11.897218	0.5949
353939.0241	7047207.279	1172.601467	11.692094	0.5846
353938.9787	7047207.261	1172.594718	11.179283	0.559
353938.9333	7047207.242	1172.587974	10.563909	0.5282
353938.8919	7047207.214	1172.582701	9.743412	0.4872
353938.8505	7047207.186	1172.577426	9.743412	0.4872
353938.8092	7047207.158	1172.572058	9.538287	0.4769
353921.6077	7047248.488	1181.878418	24.793705	1.2397
353921.5968	7047248.505	1181.713101	24.793705	1.2397
353921.5873	7047248.503	1181.606236	24.793705	1.2397
353921.5788	7047248.485	1181.549229	24.793705	1.2397
353921.5704	7047248.467	1181.492223	24.793705	1.2397
353921.562	7047248.449	1181.435216	24.793705	1.2397
353921.5666	7047248.432	1181.400864	24.793705	1.2397
353921.5815	7047248.432	1181.389585	24.969547	1.2485
353921.5985	7047248.442	1181.385527	24.969547	1.2485
353921.6154	7047248.453	1181.381469	24.969547	1.2485
353921.6323	7047248.464	1181.377411	24.969547	1.2485
353921.6493	7047248.474	1181.373354	24.969547	1.2485
353921.6662	7047248.485	1181.369296	24.969547	1.2485
353921.6831	7047248.495	1181.372605	24.881626	1.2441
353921.6697	7047248.506	1181.393918	24.793705	1.2397
353921.667	7047248.521	1181.409701	24.705785	1.2353
353921.6752	7047248.539	1181.419757	24.617864	1.2309
353921.6833	7047248.558	1181.429814	24.617864	1.2309
353921.6915	7047248.576	1181.43987	24.617864	1.2309
353921.6997	7047248.594	1181.449927	24.617864	1.2309
353921.7125	7047248.606	1181.456311	24.442022	1.2221
353921.7323	7047248.609	1181.457095	24.090338	1.2045
353921.7521	7047248.611	1181.45788	23.826575	1.1913
353921.772	7047248.614	1181.458664	23.738654	1.1869
353921.7908	7047248.62	1181.459634	23.474891	1.1737
353921.809	7047248.628	1181.460743	23.474891	1.1737
353921.8271	7047248.637	1181.461852	23.518852	1.1759
353921.8452	7047248.645	1181.46296	23.562812	1.1781
353921.8634	7047248.654	1181.464069	23.562812	1.1781
353921.8815	7047248.662	1181.465178	23.299049	1.165
353921.8996	7047248.671	1181.466286	23.123208	1.1562
353921.9177	7047248.679	1181.467395	22.683603	1.1342
353921.9363	7047248.686	1181.465665	22.331919	1.1166
353921.9554	7047248.692	1181.460522	22.156077	1.1078
353921.9745	7047248.698	1181.45538	21.892314	1.0946
353921.9936	7047248.704	1181.450237	21.540631	1.077
353922.0127	7047248.71	1181.445095	21.276868	1.0638
353922.0318	7047248.716	1181.439953	21.101026	1.0551
353922.0509	7047248.722	1181.43481	20.925184	1.0463
353922.07	7047248.728	1181.429668	20.672951	1.0336
353922.0891	7047248.734	1181.424525	20.672951	1.0336
353922.1082	7047248.74	1181.419383	20.672951	1.0336
353922.1226	7047248.753	1181.411534	20.697561	1.0349
353922.1366	7047248.768	1181.403468	20.722172	1.0361
353922.1506	7047248.782	1181.395401	20.746782	1.0373
353922.1647	7047248.796	1181.387335	20.771393	1.0386
353922.1787	7047248.81	1181.379268	20.796004	1.0398
353922.1927	7047248.825	1181.371201	20.820614	1.041
353922.2067	7047248.839	1181.363135	20.845225	1.0423
353922.2207	7047248.853	1181.355068	20.869836	1.0435
353922.2362	7047248.866	1181.349802	20.968278	1.0484
353922.2521	7047248.878	1181.345503	21.066721	1.0533
353922.2681	7047248.89	1181.341203	21.066721	1.0533
353922.2841	7047248.902	1181.336903	21.364789	1.0682
353922.3	7047248.914	1181.332603	21.540631	1.077
353922.316	7047248.926	1181.328303	21.716473	1.0858
353922.3328	7047248.936	1181.327631	21.804393	1.0902
353922.3526	7047248.939	1181.338975	22.068156	1.1034
353922.3724	7047248.942	1181.35032	22.243998	1.1122
353922.3921	7047248.945	1181.361664	22.331919	1.1166
353922.4111	7047248.949	1181.373167	22.595682	1.1298
353922.4216	7047248.966	1181.38629	22.507761	1.1254
353922.436	7047248.98	1181.40803	22.156077	1.1078
353922.4358	7047248.974	1181.440211	21.892314	1.0946
353922.4322	7047248.955	1181.465901	21.804393	1.0902
353922.4345	7047248.939	1181.486974	21.804393	1.0902
353922.454	7047248.944	1181.505061	21.804393	1.0902
353922.4734	7047248.949	1181.523148	21.804393	1.0902
353922.4929	7047248.953	1181.541234	21.804393	1.0902
353922.5124	7047248.958	1181.559321	21.716473	1.0858
353922.5293	7047248.968	1181.557822	21.540631	1.077
353922.5455	7047248.98	1181.551323	21.45271	1.0726
353922.5617	7047248.991	1181.544823	21.364789	1.0682
353922.5779	7047249.003	1181.538323	21.276868	1.0638
353922.5942	7047249.015	1181.531824	21.188947	1.0594
353922.6104	7047249.026	1181.525324	21.101026	1.0551
353922.6266	7047249.038	1181.518824	21.013105	1.0507
353922.6428	7047249.05	1181.512325	20.925184	1.0463
353922.6591	7047249.062	1181.505825	20.749342	1.0375
353922.6753	7047249.073	1181.499325	20.661421	1.0331
353922.6915	7047249.085	1181.492825	20.5735	1.0287
353922.7077	7047249.097	1181.486326	20.485579	1.0243
353922.7231	7047249.109	1181.482746	20.309737	1.0155
353922.7381	7047249.123	1181.480792	20.045975	1.0023
353922.753	7047249.136	1181.478839	19.870133	0.9935
353922.768	7047249.149	1181.476885	19.782212	0.9891
353922.7829	7047249.163	1181.474932	19.694291	0.9847
353922.7979	7047249.176	1181.472979	19.60637	0.9803
353922.8128	7047249.189	1181.471025	19.430528	0.9715
353922.8278	7047249.202	1181.469072	19.342607	0.9671
353922.8427	7047249.216	1181.467118	19.166765	0.9583
353922.8577	7047249.229	1181.465165	18.990923	0.9495
353922.8726	7047249.242	1181.463211	19.078844	0.9539
353922.8876	7047249.256	1181.461258	19.254686	0.9627
353922.9025	7047249.269	1181.459305	19.518449	0.9759
353922.9175	7047249.282	1181.457351	19.65033	0.9825
353922.9307	7047249.297	1181.456369	19.782212	0.9891
353922.9402	7047249.314	1181.457566	19.782212	0.9891
353922.9497	7047249.332	1181.458763	19.782212	0.9891
353922.9591	7047249.35	1181.45996	19.782212	0.9891
353922.9686	7047249.367	1181.461157	19.694291	0.9847
353922.978	7047249.385	1181.462353	19.694291	0.9847
353922.9875	7047249.402	1181.46355	19.694291	0.9847
353922.997	7047249.42	1181.464747	19.694291	0.9847
353923.0064	7047249.438	1181.465944	19.694291	0.9847
353923.0159	7047249.455	1181.467141	19.694291	0.9847
353923.0253	7047249.473	1181.468338	19.694291	0.9847
353923.0348	7047249.491	1181.469535	19.430528	0.9715
353923.0443	7047249.508	1181.470732	19.078844	0.9539
353923.0537	7047249.526	1181.471929	18.903002	0.9452
353923.067	7047249.541	1181.479912	18.815081	0.9408
353923.0828	7047249.551	1181.489968	18.63924	0.932
353923.1023	7047249.556	1181.502534	18.463398	0.9232
353923.1217	7047249.561	1181.515101	18.463398	0.9232
353923.1412	7047249.565	1181.527668	18.551319	0.9276
353923.1607	7047249.57	1181.540235	18.727161	0.9364
353923.1793	7047249.577	1181.545446	18.727161	0.9364
353924.8153	7047250.69	1181.522748	16.265374	0.8133
353924.8297	7047250.704	1181.526491	16.089532	0.8045
353924.8442	7047250.718	1181.530233	15.91369	0.7957
353924.8586	7047250.732	1181.533976	15.91369	0.7957
353924.8738	7047250.745	1181.536009	15.86973	0.7935
353924.8892	7047250.757	1181.537399	15.825769	0.7913
353924.9046	7047250.77	1181.538788	15.825769	0.7913
353924.9201	7047250.783	1181.540177	15.825769	0.7913
353924.9355	7047250.796	1181.541567	15.825769	0.7913
353924.9509	7047250.808	1181.542956	15.825769	0.7913
353924.9664	7047250.821	1181.544345	15.737849	0.7869
353924.9831	7047250.832	1181.544085	15.649928	0.7825
353925.001	7047250.841	1181.542356	15.649928	0.7825
353925.019	7047250.849	1181.540627	15.649928	0.7825
353925.0369	7047250.858	1181.538898	15.649928	0.7825
353925.0548	7047250.867	1181.537169	15.649928	0.7825
353925.0728	7047250.876	1181.53544	15.649928	0.7825
353925.0907	7047250.885	1181.533711	15.649928	0.7825
353925.1086	7047250.894	1181.531981	15.649928	0.7825
353925.1266	7047250.903	1181.530252	15.649928	0.7825
353925.1445	7047250.911	1181.528523	15.649928	0.7825
353925.1624	7047250.92	1181.526794	15.649928	0.7825
353925.1804	7047250.929	1181.525065	15.649928	0.7825
353925.1983	7047250.938	1181.523336	15.649928	0.7825
353925.2162	7047250.947	1181.521607	15.649928	0.7825
353925.2341	7047250.956	1181.519877	15.386165	0.7693
353925.2529	7047250.962	1181.519279	15.298244	0.7649
353925.2724	7047250.966	1181.519844	15.210323	0.7605
353925.292	7047250.971	1181.52041	15.122402	0.7561
353925.3116	7047250.975	1181.520976	15.034481	0.7517
353925.3312	7047250.979	1181.521542	15.034481	0.7517
353925.3507	7047250.983	1181.522108	14.858639	0.7429
353925.3703	7047250.987	1181.522673	14.858639	0.7429
353925.3899	7047250.991	1181.523239	14.770718	0.7385
353925.4094	7047250.995	1181.523805	14.682797	0.7341
353925.429	7047250.999	1181.524371	14.682797	0.7341
353925.4486	7047251.004	1181.524936	14.682797	0.7341
353925.4681	7047251.008	1181.525502	14.594876	0.7297
353925.4877	7047251.011	1181.525622	14.594876	0.7297
353925.5077	7047251.01	1181.52248	14.594876	0.7297
353925.5277	7047251.01	1181.519337	14.419034	0.721
353925.5477	7047251.009	1181.516194	14.331113	0.7166
353925.5677	7047251.008	1181.513052	14.155272	0.7078
353925.5876	7047251.007	1181.509909	14.067351	0.7034
353925.6076	7047251.006	1181.506766	13.97943	0.699
353925.6276	7047251.005	1181.503624	13.97943	0.699
353925.6476	7047251.004	1181.500481	13.803588	0.6902
353925.6676	7047251.003	1181.497339	13.627746	0.6814
353925.6873	7047251.004	1181.498833	13.627746	0.6814
353925.7065	7047251.01	1181.513811	13.539825	0.677
353925.7256	7047251.016	1181.52879	13.539825	0.677
353925.7448	7047251.021	1181.543768	13.539825	0.677
353925.764	7047251.027	1181.558747	13.539825	0.677
353925.7831	7047251.033	1181.573726	13.539825	0.677
353925.8023	7047251.039	1181.588704	13.539825	0.677
353925.8214	7047251.044	1181.603683	13.539825	0.677
353925.8406	7047251.05	1181.618662	13.539825	0.677
353925.8591	7047251.057	1181.629393	13.539825	0.677
353925.8745	7047251.07	1181.620278	13.539825	0.677
353925.89	7047251.083	1181.611164	13.539825	0.677
353925.9054	7047251.095	1181.602049	13.539825	0.677
353925.9209	7047251.108	1181.592934	13.539825	0.677
353925.9363	7047251.121	1181.583819	13.539825	0.677
353925.9518	7047251.133	1181.574704	13.539825	0.677
353925.9672	7047251.146	1181.565589	13.539825	0.677
353925.9827	7047251.159	1181.556474	13.539825	0.677
353925.9981	7047251.172	1181.547359	13.539825	0.677
353926.0136	7047251.184	1181.538244	13.539825	0.677
353926.029	7047251.197	1181.529129	13.539825	0.677
353926.0432	7047251.211	1181.532403	13.539825	0.677
353926.0574	7047251.225	1181.535854	13.539825	0.677
353926.0716	7047251.239	1181.539305	13.451904	0.6726
353926.0857	7047251.253	1181.542757	13.451904	0.6726
353926.0999	7047251.267	1181.546208	13.451904	0.6726
353926.1141	7047251.282	1181.54966	13.276062	0.6638
353926.1282	7047251.296	1181.553111	13.276062	0.6638
353926.1424	7047251.31	1181.556562	13.276062	0.6638
353926.1573	7047251.323	1181.557632	13.188141	0.6594
353926.1725	7047251.336	1181.557002	13.188141	0.6594
353926.1878	7047251.349	1181.556372	13.10022	0.655
353926.2031	7047251.362	1181.555742	13.10022	0.655
353926.2184	7047251.375	1181.555112	13.10022	0.655
353926.2337	7047251.388	1181.554482	13.012299	0.6506
353926.249	7047251.401	1181.553852	13.012299	0.6506
353926.2643	7047251.413	1181.553222	13.012299	0.6506
353926.2796	7047251.426	1181.552592	12.924378	0.6462
353926.2949	7047251.439	1181.551962	12.924378	0.6462
353926.3102	7047251.452	1181.551332	12.924378	0.6462
353926.3255	7047251.465	1181.550702	12.924378	0.6462
353926.3408	7047251.478	1181.550072	12.924378	0.6462
353926.3561	7047251.491	1181.549442	12.924378	0.6462
353926.3714	7047251.504	1181.548812	12.924378	0.6462
353926.3867	7047251.516	1181.548182	12.924378	0.6462
353926.402	7047251.529	1181.547552	12.924378	0.6462
353926.4172	7047251.542	1181.546601	12.924378	0.6462
353926.4325	7047251.555	1181.543386	12.924378	0.6462
353926.4478	7047251.568	1181.540172	12.924378	0.6462
353926.463	7047251.581	1181.536958	12.924378	0.6462
353926.4783	7047251.594	1181.533744	12.924378	0.6462
353926.4936	7047251.607	1181.530529	13.012299	0.6506
353926.5089	7047251.62	1181.527315	13.10022	0.655
353926.5241	7047251.633	1181.524101	13.188141	0.6594
353926.5394	7047251.646	1181.520887	13.188141	0.6594
353926.5547	7047251.659	1181.517673	13.276062	0.6638
353926.5699	7047251.671	1181.514458	13.276062	0.6638
353926.5852	7047251.684	1181.511244	13.451904	0.6726
353926.6005	7047251.697	1181.50803	13.451904	0.6726
353926.6157	7047251.71	1181.504816	13.539825	0.677
353926.631	7047251.723	1181.501602	13.627746	0.6814
353926.6463	7047251.736	1181.498387	13.715667	0.6858
353926.6615	7047251.749	1181.495173	13.891509	0.6946
353926.6768	7047251.762	1181.491959	13.97943	0.699
353926.6921	7047251.775	1181.488745	14.067351	0.7034
353926.7074	7047251.788	1181.485531	14.155272	0.7078
353926.7226	7047251.801	1181.482316	14.155272	0.7078
353926.7379	7047251.814	1181.479102	14.243193	0.7122
353926.7531	7047251.827	1181.472098	14.331113	0.7166
353926.7681	7047251.84	1181.457928	14.419034	0.721
353926.7831	7047251.853	1181.443758	14.462995	0.7231
353926.7981	7047251.866	1181.429588	14.506955	0.7253
353926.8131	7047251.879	1181.415418	14.594876	0.7297
353926.8282	7047251.893	1181.401248	14.594876	0.7297
353926.8432	7047251.906	1181.387077	14.594876	0.7297
353926.8582	7047251.919	1181.372907	14.594876	0.7297
353926.8732	7047251.932	1181.358737	14.594876	0.7297
353926.8891	7047251.944	1181.355411	14.594876	0.7297
353926.9052	7047251.956	1181.353601	14.594876	0.7297
353926.9212	7047251.968	1181.35179	14.594876	0.7297
353926.9373	7047251.98	1181.349979	14.594876	0.7297
353926.9534	7047251.992	1181.348169	14.594876	0.7297
353926.9694	7047252.004	1181.346358	14.594876	0.7297
353926.9855	7047252.016	1181.344547	14.594876	0.7297
353927.0015	7047252.028	1181.342737	14.594876	0.7297
353927.0176	7047252.04	1181.340926	14.594876	0.7297
353927.0336	7047252.052	1181.339115	14.770718	0.7385
353927.0459	7047252.067	1181.333752	14.858639	0.7429
353927.0578	7047252.083	1181.328146	14.94656	0.7473
353927.0698	7047252.099	1181.322541	14.94656	0.7473
353927.0818	7047252.115	1181.316935	15.034481	0.7517
353927.0938	7047252.131	1181.31133	15.122402	0.7561
353927.1058	7047252.147	1181.305725	15.210323	0.7605
353927.1177	7047252.164	1181.300119	15.298244	0.7649
353927.1297	7047252.18	1181.294514	15.298244	0.7649
353927.1417	7047252.196	1181.288908	15.386165	0.7693
353927.1537	7047252.212	1181.283303	15.474086	0.7737
353927.1656	7047252.228	1181.277698	15.474086	0.7737
353927.1776	7047252.244	1181.272092	15.562007	0.7781
353927.1896	7047252.26	1181.266487	15.649928	0.7825
353927.2016	7047252.276	1181.260881	15.825769	0.7913
353927.2136	7047252.292	1181.255276	15.825769	0.7913
353927.2255	7047252.308	1181.249671	16.001611	0.8001
353927.2375	7047252.324	1181.244065	16.001611	0.8001
353927.2495	7047252.34	1181.23846	16.089532	0.8045
353927.2615	7047252.356	1181.232855	16.177453	0.8089
353927.2734	7047252.372	1181.227249	16.265374	0.8133
353927.2887	7047252.384	1181.225815	16.353295	0.8177
353927.305	7047252.396	1181.225578	16.353295	0.8177
353927.3212	7047252.408	1181.22534	16.353295	0.8177
353927.3374	7047252.419	1181.225103	16.353295	0.8177
353927.3537	7047252.431	1181.224865	16.353295	0.8177
353927.3699	7047252.443	1181.224628	16.353295	0.8177
353927.3861	7047252.454	1181.22439	16.353295	0.8177
353927.4024	7047252.466	1181.224153	16.177453	0.8089
353927.4186	7047252.478	1181.223916	16.089532	0.8045
353927.4349	7047252.489	1181.223678	16.001611	0.8001
353927.4511	7047252.501	1181.223441	16.001611	0.8001
353927.4673	7047252.513	1181.223203	15.91369	0.7957
353927.4838	7047252.524	1181.223077	15.91369	0.7957
353927.5017	7047252.533	1181.223612	15.825769	0.7913
353927.5197	7047252.542	1181.224146	15.825769	0.7913
353927.5376	7047252.551	1181.22468	15.737849	0.7869
353927.5555	7047252.56	1181.225214	15.649928	0.7825
353927.5734	7047252.568	1181.225748	15.649928	0.7825
353927.5914	7047252.577	1181.226283	15.649928	0.7825
353927.6093	7047252.586	1181.226817	15.649928	0.7825
353927.6272	7047252.595	1181.227351	15.649928	0.7825
353927.6451	7047252.604	1181.227885	15.649928	0.7825
353927.6636	7047252.612	1181.225991	15.649928	0.7825
353927.6822	7047252.619	1181.223432	15.649928	0.7825
353927.7009	7047252.626	1181.220873	15.649928	0.7825
353927.7195	7047252.633	1181.218315	15.737849	0.7869
353928.134	7047252.778	1181.151441	16.529137	0.8265
353928.1536	7047252.782	1181.146622	16.441216	0.8221
353928.1732	7047252.786	1181.141803	16.353295	0.8177
353928.1928	7047252.79	1181.136983	16.177453	0.8089
353928.2124	7047252.794	1181.132164	15.91369	0.7957
353928.2319	7047252.795	1181.128611	15.825769	0.7913
353928.2513	7047252.79	1181.127477	15.825769	0.7913
353928.2707	7047252.785	1181.126344	15.737849	0.7869
353928.2901	7047252.78	1181.125211	15.649928	0.7825
353928.3096	7047252.776	1181.124078	15.649928	0.7825
353928.329	7047252.771	1181.122945	15.649928	0.7825
353928.3484	7047252.766	1181.121811	15.562007	0.7781
353928.3678	7047252.761	1181.120678	15.474086	0.7737
353928.3872	7047252.756	1181.119545	15.386165	0.7693
353928.4066	7047252.752	1181.118412	15.210323	0.7605
353928.4264	7047252.749	1181.113291	14.94656	0.7473
353928.4464	7047252.748	1181.105896	14.94656	0.7473
353928.4664	7047252.747	1181.098501	14.94656	0.7473
353928.4863	7047252.747	1181.091106	14.94656	0.7473
353928.5063	7047252.746	1181.08371	14.94656	0.7473
353928.5263	7047252.745	1181.076315	14.94656	0.7473
353928.5463	7047252.744	1181.068919	14.94656	0.7473
353928.5663	7047252.743	1181.061524	14.9026	0.7451
353928.5862	7047252.742	1181.054129	14.858639	0.7429
353928.6062	7047252.741	1181.046733	14.770718	0.7385
353928.6262	7047252.74	1181.039338	14.770718	0.7385
353928.6462	7047252.74	1181.031943	14.770718	0.7385
353928.6662	7047252.739	1181.024548	14.770718	0.7385
353928.6862	7047252.738	1181.017152	14.770718	0.7385
353928.7061	7047252.737	1181.009757	14.770718	0.7385
353928.7261	7047252.736	1181.002361	14.726758	0.7363
353928.7443	7047252.739	1180.999023	14.682797	0.7341
353928.7578	7047252.754	1181.006381	14.638837	0.7319
353928.7713	7047252.769	1181.013738	14.594876	0.7297
