site_id,source,date,lat,lon,pf_observed,pf_depth,pf_depth_std,n_measurements,thaw_depth,obs_limit,method,timeSinceFire,org_thick,burn_unburn,measured_thaw_depth,measured_date
CG2-20,Talucci_2024,2019-10-03,62.60675,-116.326,1,129.2,45.59,5,129.2,,unknown,,36.6,unburned,,
CG2-20,Talucci_2024,2019-10-03,62.6069,-116.325,1,144.9,14.46,10,144.9,,unknown,,17.3,unburned,,
F2-137,Talucci_2024,2019-10-04,62.64542,-116.231,1,197.4,10.29,5,197.4,,unknown,47,39.22222,burned,,
F2-4,Talucci_2024,2019-10-04,62.65087,-116.261,1,139.2,11.52,5,139.2,,unknown,47,19.55,burned,,
F2-18,Talucci_2024,2019-10-04,62.65736,-116.211,1,152.0,7.38,5,152.0,,unknown,47,20.9,burned,,
F2-18,Talucci_2024,2019-10-04,62.65991,-116.214,1,165.6,24.07,5,165.6,,unknown,47,30.95,burned,,
C1-32,Talucci_2024,2019-10-05,62.66273,-115.348,1,109.6,5.81,5,109.6,,unknown,,13.75,unburned,,
C1-19,Talucci_2024,2019-10-05,62.69086,-115.47,1,108.5,57.65,4,108.5,,unknown,,25.75,unburned,,
C1-8,Talucci_2024,2019-10-05,62.70866,-115.601,1,96.6,22.29,5,96.6,,unknown,,25.05,unburned,,
C1-21,Talucci_2024,2019-10-05,62.72734,-115.629,1,145.0,38.18,2,145.0,,unknown,,27.95,unburned,,
C1-17,Talucci_2024,2019-10-05,62.7295,-115.698,1,77.8,8.07,5,77.8,,unknown,,11.15,unburned,,
C1-14,Talucci_2024,2019-10-05,62.732,-115.651,1,55.8,4.38,5,55.8,,unknown,,22.4,unburned,,
F11-19,Talucci_2024,2019-10-05,62.75426,-115.771,1,75.5,16.46,4,75.5,,unknown,48,25.05,burned,,
F11-1,Talucci_2024,2019-10-05,62.75854,-115.775,1,172.0,67.08,5,172.0,,unknown,48,29.45,burned,,
F11-15,Talucci_2024,2019-10-05,62.7592,-115.786,1,69.2,6.53,5,69.2,,unknown,48,41.45,burned,,
F11-10,Talucci_2024,2019-10-05,62.76122,-115.813,1,56.25,5.85,4,56.25,,unknown,48,30.8,burned,,
C5-11,Talucci_2024,2018-09-05,62.98644,-114.054,1,71.0,11.42,5,71.0,,unknown,,53.7,unburned,,
C5-4,Talucci_2024,2018-09-05,63.02294,-114.103,1,58.0,17.0,5,58.0,,unknown,,26.15,unburned,,
F13-5,Talucci_2024,2018-09-06,63.03386,-114.351,1,52.0,5.57,3,52.0,,unknown,45,35.75,burned,,
F13-11,Talucci_2024,2018-09-05,63.04548,-114.128,1,88.5,19.81,4,88.5,,unknown,45,47.8,burned,,
F13-11,Talucci_2024,2018-09-05,63.04645,-114.124,1,46.5,13.03,4,46.5,,unknown,45,19.15,burned,,
C3-3,Talucci_2024,2018-09-05,63.11221,-113.777,1,46.0,10.58,3,46.0,,unknown,,21.649999999999995,unburned,,
b16,Talucci_2024,2015-09-25,63.13243,-114.00634,1,90.32,23.31,41,90.32,,unknown,1,,burned,,
b16,Talucci_2024,2016-09-20,63.13243,-114.0063,1,84.5,19.07,54,84.5,,unknown,2,,burned,,
b16,Talucci_2024,2018-09-05,63.13243,-114.0063,1,82.5,26.35,54,82.5,,unknown,4,,burned,,
b15,Talucci_2024,2015-09-25,63.13341,-114.00413,1,76.48,19.24,56,76.48,,unknown,1,,burned,,
b15,Talucci_2024,2016-09-20,63.13341,-114.0041,1,79.23,15.68,93,79.23,,unknown,2,,burned,,
b15,Talucci_2024,2018-09-05,63.13341,-114.0041,1,90.98,13.52,93,90.98,,unknown,4,,burned,,
THNM,Talucci_2024,2008-09-14,63.41814,-142.48384,1,36.0,,1,36.0,,unknown,,28.0,unburned,35.0,2008-09-03
THNM,Talucci_2024,2008-09-14,63.41829,-142.48338,1,32.0,,1,32.0,,unknown,,33.0,unburned,31.0,2008-09-03
THNM,Talucci_2024,2008-09-14,63.45807,-142.49008,1,66.0,,1,66.0,,unknown,,24.0,unburned,64.0,2008-09-05
DFCC,Talucci_2024,2001-09-26,63.8468,-145.719,1,54.82,11.02,100,54.82,,unknown,,,unburned,,
DFCB,Talucci_2024,2001-09-26,63.8474,-145.717,1,52.5,12.02,2,52.5,,unknown,2,,burned,,
DFTC,Talucci_2024,2001-09-27,63.88801,-145.739,1,74.95,33.39,150,74.95,,unknown,,,unburned,,
DFTB,Talucci_2024,2001-09-27,63.9206,-145.746,1,108.12,59.85,140,108.12,,unknown,2,,burned,,
TF10,Talucci_2024,2011-09-28,64.715769,-148.009622,1,106.81,17.33,152,106.81,,unknown,1,,burned,,
TF10,Talucci_2024,2012-09-28,64.715769,-148.009622,1,142.62,28.38,152,142.62,,unknown,2,,burned,,
TF10,Talucci_2024,2013-10-08,64.715769,-148.009622,1,154.34,36.42,152,154.34,,unknown,3,,burned,,
TF10,Talucci_2024,2014-09-22,64.715769,-148.009622,1,165.0,25.0,152,165.0,,unknown,4,,burned,,
TF10,Talucci_2024,2020-09-29,64.71577,-148.0096,1,293.06,35.11,53,293.06,,unknown,10,,burned,,
TF10,Talucci_2024,2018-10-14,64.71577,-148.0096,1,316.5,34.45,53,316.5,,unknown,8,,burned,,
Farmers CALM,Talucci_2024,2015-10-02,64.87646,-147.6671,1,62.34,10.11,648,62.34,,unknown,,,unburned,,
Farmers CALM,Talucci_2024,2005-09-21,64.87646,-147.66708,1,55.76,8.02,1288,55.76,,unknown,,,unburned,,
C7-9,Talucci_2024,2018-09-17,65.15188,-126.852,1,64.8,14.02,5,64.8,,unknown,,39.95,unburned,,
C7-9,Talucci_2024,2018-09-17,65.15314,-126.848,1,73.0,13.64,5,73.0,,unknown,,32.75,unburned,,
C7-18,Talucci_2024,2018-09-17,65.1709,-126.815,1,53.8,6.98,5,53.8,,unknown,,42.65,unburned,,
C7-18,Talucci_2024,2018-09-17,65.17146,-126.812,1,95.8,29.11,5,95.8,,unknown,,25.0,unburned,,
NCU_NEW,Talucci_2024,2018-09-23,65.28537,-146.5598,1,91.73,30.17,15,91.73,,unknown,,,unburned,,
NCU_NEW,Talucci_2024,2018-09-23,65.28548,-146.5603,1,58.92,16.31,12,58.92,,unknown,,,unburned,,
NCU_NEW,Talucci_2024,2018-09-23,65.28552,-146.56,1,71.46,31.31,13,71.46,,unknown,,,unburned,,
NCB_NEW,Talucci_2024,2018-09-23,65.28572,-146.558,1,134.31,13.74,13,134.31,,unknown,14,,burned,,
NCU_NEW,Talucci_2024,2018-09-23,65.28573,-146.5597,1,57.53,32.47,15,57.53,,unknown,,,unburned,,
NCB_NEW,Talucci_2024,2018-09-23,65.28579,-146.5584,1,88.45,16.06,11,88.45,,unknown,3,,burned,,
NCB_NEW,Talucci_2024,2018-09-23,65.28591,-146.5587,1,64.62,35.82,13,64.62,,unknown,14,,burned,,
NCB_NEW,Talucci_2024,2018-09-23,65.28593,-146.5576,1,95.31,20.04,16,95.31,,unknown,14,,burned,,
NCB_NEW,Talucci_2024,2018-09-23,65.28604,-146.5581,1,86.5,20.13,10,86.5,,unknown,3,,burned,,
NCB_NEW,Talucci_2024,2018-09-23,65.28616,-146.5584,1,66.87,23.95,15,66.87,,unknown,14,,burned,,
NCB_OLD,Talucci_2024,2017-09-27,65.33986,-146.91,1,31.75,6.95,16,31.75,,unknown,13,26.0,burned,,
NCB_OLD,Talucci_2024,2017-09-27,65.33992,-146.9103,1,41.62,14.42,16,41.62,,unknown,13,23.5,burned,,
NCB_OLD,Talucci_2024,2017-09-27,65.33995,-146.9107,1,39.44,14.12,16,39.44,,unknown,2,12.5,burned,,
NCU_OLD,Talucci_2024,2016-09-23,65.34014,-146.9202,1,45.57,6.4,30,45.57,,unknown,,42.5,unburned,,
NCB_OLD,Talucci_2024,2017-09-27,65.34015,-146.9098,1,50.5,22.39,14,50.5,,unknown,13,20.5,burned,,
NCB_OLD,Talucci_2024,2017-09-27,65.34018,-146.9102,1,44.0,16.69,15,44.0,,unknown,13,13.0,burned,,
NCB_OLD,Talucci_2024,2017-09-27,65.34019,-146.9105,1,42.93,16.47,15,42.93,,unknown,2,18.0,burned,,
NCU_OLD,Talucci_2024,2016-09-23,65.34021,-146.9199,1,46.57,7.71,30,46.57,,unknown,,37.0,unburned,,
NCU_OLD,Talucci_2024,2016-09-23,65.3403,-146.9194,1,50.17,8.79,30,50.17,,unknown,,52.5,unburned,,
NCU_OLD,Talucci_2024,2016-09-23,65.34039,-146.9204,1,46.62,7.01,32,46.62,,unknown,,43.0,unburned,,
NCU_OLD,Talucci_2024,2016-09-23,65.3405,-146.9201,1,47.5,5.98,32,47.5,,unknown,,33.333333333333336,unburned,,
NCU_OLD,Talucci_2024,2016-09-23,65.34055,-146.9196,1,48.03,7.79,32,48.03,,unknown,,32.0,unburned,,
HCCS,Talucci_2024,2007-09-20,65.34488,-148.5753,1,79.0,,1,79.0,,unknown,,24.0,unburned,79.0,2007-09-17
seward peninsula west,Talucci_2024,2012-09-12,65.36100441,-164.6781755,1,35.0,,1,35.0,,unknown,,23.75,unburned,27.5,2012-07-25
seward peninsula west,Talucci_2024,2012-09-12,65.36107563,-164.6779167,1,43.0,,1,43.0,,unknown,,11.75,unburned,34.25,2012-07-25
seward peninsula west,Talucci_2024,2012-09-12,65.36120686,-164.6763458,1,33.0,,1,33.0,,unknown,,25.75,unburned,26.0,2012-07-25
seward peninsula west,Talucci_2024,2012-09-13,65.42610879,-164.6203555,1,66.0,,1,66.0,,unknown,10,8.5,burned,52.25,2012-07-24
seward peninsula west,Talucci_2024,2012-09-13,65.42689034,-164.6136419,1,58.0,,1,58.0,,unknown,10,2.0,burned,45.5,2012-07-24
seward peninsula west,Talucci_2024,2012-09-13,65.42719292,-164.6126677,1,69.0,,1,69.0,,unknown,10,5.0,burned,54.0,2012-07-24
seward peninsula west,Talucci_2024,2012-09-13,65.4274926,-164.6105728,1,103.0,,1,103.0,,unknown,10,1.75,burned,81.0,2012-07-24
seward peninsula west,Talucci_2024,2012-09-13,65.42785824,-164.6097053,1,73.0,,1,73.0,,unknown,10,2.5,burned,57.25,2012-07-24
seward peninsula west,Talucci_2024,2012-09-12,65.43199069,-164.6850859,1,31.0,,1,31.0,,unknown,,24.0,unburned,24.25,2012-07-25
seward peninsula west,Talucci_2024,2012-09-12,65.43201141,-164.686422,1,21.0,,1,21.0,,unknown,,14.75,unburned,16.5,2012-07-25
seward peninsula west,Talucci_2024,2012-09-12,65.4336323,-164.6764221,1,30.0,,1,30.0,,unknown,,17.75,unburned,23.75,2012-07-25
seward peninsula west,Talucci_2024,2012-09-12,65.43363795,-164.67487,1,36.0,,1,36.0,,unknown,,13.25,unburned,28.5,2012-07-25
seward peninsula west,Talucci_2024,2012-09-12,65.43383385,-164.6741778,1,25.0,,1,25.0,,unknown,,16.25,unburned,19.75,2012-07-25
seward peninsula west,Talucci_2024,2012-09-13,65.43569645,-164.6446418,1,94.0,,1,94.0,,unknown,10,0.625,burned,74.25,2012-07-24
seward peninsula west,Talucci_2024,2012-09-13,65.43607515,-164.6454344,1,60.0,,1,60.0,,unknown,10,2.375,burned,47.25,2012-07-24
seward peninsula west,Talucci_2024,2012-09-13,65.43611104,-164.6454339,1,48.0,,1,48.0,,unknown,10,7.75,burned,37.5,2012-07-24
seward peninsula west,Talucci_2024,2012-09-13,65.43664477,-164.6473023,1,85.0,,1,85.0,,unknown,10,2.25,burned,67.0,2012-07-24
seward peninsula west,Talucci_2024,2012-09-11,65.45847215,-164.666039,1,57.0,,1,57.0,,unknown,41,3.5,burned,44.25,2012-07-23
seward peninsula west,Talucci_2024,2012-09-11,65.45887703,-164.6665517,1,27.0,,1,27.0,,unknown,41,15.125,burned,21.0,2012-07-23
seward peninsula west,Talucci_2024,2012-09-11,65.45908515,-164.6673474,1,36.0,,1,36.0,,unknown,41,12.5,burned,28.0,2012-07-23
seward peninsula west,Talucci_2024,2012-09-11,65.45918261,-164.6792568,1,32.0,,1,32.0,,unknown,41,23.25,burned,25.25,2012-07-23
seward peninsula west,Talucci_2024,2012-09-11,65.45992479,-164.6697319,1,27.0,,1,27.0,,unknown,41,14.0,burned,21.0,2012-07-23
seward peninsula west,Talucci_2024,2012-09-11,65.46003098,-164.6773691,1,27.0,,1,27.0,,unknown,41,11.5,burned,21.0,2012-07-23
seward peninsula west,Talucci_2024,2012-09-11,65.46052848,-164.6750541,1,29.0,,1,29.0,,unknown,41,19.25,burned,22.75,2012-07-23
seward peninsula west,Talucci_2024,2012-09-11,65.46055983,-164.6688176,1,19.0,,1,19.0,,unknown,41,15.25,burned,15.0,2012-07-23
seward peninsula west,Talucci_2024,2012-09-11,65.46072847,-164.6720954,1,28.0,,1,28.0,,unknown,41,20.0,burned,21.75,2012-07-23
seward peninsula west,Talucci_2024,2012-09-11,65.46081547,-164.6708427,1,26.0,,1,26.0,,unknown,41,21.0,burned,20.0,2012-07-23
HC90,Talucci_2024,2007-09-11,65.48797,-149.48595,1,55.0,,2,55.0,,unknown,17,7.0,burned,,
HC67,Talucci_2024,2007-09-11,65.48797,-149.48595,1,45.0,,2,45.0,,unknown,40,20.0,burned,,
HCU,Talucci_2024,2017-09-30,65.56675,-148.9246,1,44.7,6.85,33,44.7,,unknown,,,unburned,,
HCU,Talucci_2024,2017-09-30,65.56714,-148.9252,1,49.26,11.83,34,49.26,,unknown,,,unburned,,
HCU,Talucci_2024,2016-09-23,65.56719,-148.9257,1,47.44,8.67,45,47.44,,unknown,,23.5,unburned,,
HCU,Talucci_2024,2016-09-23,65.56723,-148.9254,1,47.3,9.54,44,47.3,,unknown,,14.333333333333334,unburned,,
HCU,Talucci_2024,2016-09-23,65.56728,-148.925,1,50.31,9.93,45,50.31,,unknown,,30.833333333333332,unburned,,
HCU,Talucci_2024,2016-09-23,65.56746,-148.9256,1,51.77,11.01,48,51.77,,unknown,,18.25,unburned,,
HCU,Talucci_2024,2017-09-30,65.56748,-148.9259,1,43.33,7.69,33,43.33,,unknown,,,unburned,,
HCU,Talucci_2024,2016-09-23,65.56748,-148.9258,1,48.46,8.14,48,48.46,,unknown,,23.333333333333332,unburned,,
HCU,Talucci_2024,2016-09-23,65.56756,-148.9251,1,51.35,7.87,48,51.35,,unknown,,20.25,unburned,,
HCCN,Talucci_2024,2007-09-18,65.56758,-148.92488,1,50.5,4.95,2,50.5,,unknown,,23.0,unburned,,
HCB,Talucci_2024,2017-09-30,65.56862,-148.9238,1,92.93,11.54,30,92.93,,unknown,14,,burned,,
HCB,Talucci_2024,2018-09-22,65.56862,-148.9238,1,109.53,24.67,30,109.53,,unknown,15,,burned,,
HCB,Talucci_2024,2017-09-30,65.56863,-148.9232,1,88.67,12.06,30,88.67,,unknown,14,,burned,,
HCB,Talucci_2024,2018-09-22,65.56863,-148.9232,1,98.4,17.03,30,98.4,,unknown,15,,burned,,
HC03,Talucci_2024,2007-09-18,65.56866,-148.92282,1,78.0,,1,78.0,,unknown,4,8.0,burned,78.0,2007-09-15
HC03,Talucci_2024,2007-09-18,65.56872,-148.92261,1,60.33,7.09,3,60.33,,unknown,4,13.333333333333334,burned,,
HCB,Talucci_2024,2017-09-30,65.56874,-148.9241,1,78.27,11.3,30,78.27,,unknown,2,,burned,,
HCB,Talucci_2024,2018-09-22,65.56874,-148.9241,1,84.4,9.83,30,84.4,,unknown,3,,burned,,
HCB,Talucci_2024,2017-09-30,65.5689,-148.9238,1,82.81,12.89,32,82.81,,unknown,14,,burned,,
HCB,Talucci_2024,2018-09-22,65.5689,-148.9238,1,93.0,12.11,32,93.0,,unknown,15,,burned,,
HCB,Talucci_2024,2017-09-30,65.56891,-148.9232,1,90.58,13.05,40,90.58,,unknown,14,,burned,,
HCB,Talucci_2024,2018-09-22,65.56891,-148.9232,1,114.5,24.9,40,114.5,,unknown,15,,burned,,
HCB,Talucci_2024,2017-09-30,65.56899,-148.924,1,85.4,16.36,31,85.4,,unknown,2,,burned,,
HCB,Talucci_2024,2018-09-22,65.56899,-148.924,1,91.44,20.14,31,91.44,,unknown,3,,burned,,
HCB,Talucci_2024,2017-09-30,65.56908,-148.9238,1,84.42,13.24,31,84.42,,unknown,14,,burned,,
HCB,Talucci_2024,2017-09-30,65.56953,-148.9239,1,85.09,16.5,22,85.09,,unknown,14,,burned,,
ECLB,Talucci_2024,2005-09-17,65.57626,-148.95951,1,72.62,19.32,120,72.62,,unknown,2,13.88135593220339,burned,,
ECLC,Talucci_2024,2005-09-17,65.577626,-148.95982,1,59.18,10.69,119,59.18,,unknown,,16.89830508474576,unburned,,
STEESE_1,Talucci_2024,2019-09-22,65.58279,-144.9942,1,131.2,25.13,5,131.2,,unknown,14,1.982,burned,,
STEESE_2,Talucci_2024,2019-09-22,65.58768,-144.9726,1,128.17,12.59,6,128.17,,unknown,14,9.0,burned,,
STEESE_2,Talucci_2024,2019-09-22,65.58785,-144.9703,1,141.67,19.86,3,141.67,,unknown,14,12.0,burned,,
STEESE_2,Talucci_2024,2019-09-22,65.58894,-144.9748,1,108.29,12.24,7,108.29,,unknown,14,9.714285714285714,burned,,
STEESE_2,Talucci_2024,2019-09-22,65.58942,-144.9704,1,141.8,18.69,5,141.8,,unknown,14,13.0,burned,,
C9-1,Talucci_2024,2018-08-31,65.59224,-127.412,1,61.4,7.64,5,61.4,,unknown,,47.3,unburned,,
F17-5,Talucci_2024,2018-09-02,65.605,-127.499,1,104.8,17.21,5,104.8,,unknown,4,17.4,burned,,
F17-5,Talucci_2024,2018-09-02,65.60578,-127.497,1,85.0,21.92,4,85.0,,unknown,4,17.3,burned,,
C9-5,Talucci_2024,2018-09-02,65.62686,-127.542,1,59.6,15.06,5,59.6,,unknown,,39.1,unburned,,
C9-9,Talucci_2024,2018-08-31,65.64198,-127.408,1,83.6,29.33,5,83.6,,unknown,,29.4,unburned,,
C9-9,Talucci_2024,2018-08-31,65.64261,-127.411,1,71.2,14.24,5,71.2,,unknown,,50.0,unburned,,
ECHB,Talucci_2024,2005-09-17,65.667269,-148.96782,1,68.1,11.39,228,68.1,,unknown,2,23.9,burned,,
ECHC,Talucci_2024,2005-09-17,65.667269,-148.96782,1,82.68,26.78,228,82.68,,unknown,,45.0,unburned,,
DALTON_1,Talucci_2024,2019-09-28,65.69073,-149.125,1,174.0,8.49,2,174.0,,unknown,14,11.0,burned,,
DALTON_1,Talucci_2024,2019-09-28,65.69112,-149.118,1,132.0,11.8,4,132.0,,unknown,14,11.25,burned,,
DALTON_2,Talucci_2024,2019-09-28,65.70004,-149.117,1,112.0,11.86,4,112.0,,unknown,14,8.5,burned,,
DALTON_1,Talucci_2024,2019-09-28,65.70615,-149.224,1,152.0,,1,152.0,,unknown,14,15.0,burned,133.0,2019-08-10
DALTON_1,Talucci_2024,2019-09-28,65.7068,-149.186,1,110.0,,1,110.0,,unknown,14,9.0,burned,95.0,2019-08-07
DALTON_0,Talucci_2024,2019-09-28,65.71309,-149.228,1,91.4,8.25,10,91.4,,unknown,,18.7,unburned,,
DALTON_0,Talucci_2024,2019-09-28,65.71369,-149.233,1,80.8,10.22,10,80.8,,unknown,,21.1,unburned,,
DALTON_0,Talucci_2024,2019-09-28,65.71578,-149.226,1,106.8,21.0,10,106.8,,unknown,,25.5,unburned,,
DALTON_0,Talucci_2024,2019-09-28,65.71918,-149.227,1,92.6,11.89,10,92.6,,unknown,,17.1,unburned,,
HCCN,Talucci_2024,2007-09-18,65.79545,-149.45639,1,47.0,,1,47.0,,unknown,4,25.0,burned,47.0,2007-09-13
HCCN,Talucci_2024,2007-09-18,65.81447,-149.58308,1,46.0,,1,46.0,,unknown,,33.0,unburned,46.0,2007-09-14
seward peninsula east,Talucci_2024,2012-09-13,65.84966611,-166.3930159,1,57.0,,1,57.0,,unknown,1,10.75,burned,44.0,2012-07-29
seward peninsula east,Talucci_2024,2012-09-13,65.84989569,-166.3914509,1,47.0,,1,47.0,,unknown,1,18.75,burned,35.75,2012-07-29
seward peninsula east,Talucci_2024,2012-09-13,65.84990724,-166.3911667,1,74.0,,1,74.0,,unknown,1,7.75,burned,56.5,2012-07-29
seward peninsula east,Talucci_2024,2012-09-15,65.85009303,-166.3924475,1,59.0,,1,59.0,,unknown,1,14.0,burned,44.5,2012-07-29
nwsib_p2020_s.1,Talucci_2024,2020-10-03,65.85096,74.38171,1,249.0,,1,249.0,,unknown,,2.0,unburned,210.0,2020-08-16
seward peninsula east,Talucci_2024,2012-09-15,65.85161579,-166.3927491,1,50.0,,1,50.0,,unknown,1,13.25,burned,37.75,2012-07-29
seward peninsula east,Talucci_2024,2012-09-15,65.85192573,-166.3932041,1,71.0,,1,71.0,,unknown,1,11.0,burned,53.25,2012-07-29
seward peninsula east,Talucci_2024,2012-09-15,65.85215594,-166.3935452,1,56.0,,1,56.0,,unknown,1,11.25,burned,42.0,2012-07-29
seward peninsula east,Talucci_2024,2012-09-15,65.85229486,-166.3940567,1,57.0,,1,57.0,,unknown,1,22.75,burned,43.0,2012-07-29
seward peninsula east,Talucci_2024,2012-09-15,65.85236004,-166.3947833,1,59.0,,1,59.0,,unknown,1,16.5,burned,44.5,2012-07-29
seward peninsula east,Talucci_2024,2012-09-15,65.85274053,-166.3953736,1,73.0,,1,73.0,,unknown,1,11.75,burned,55.0,2012-07-29
seward peninsula east,Talucci_2024,2012-09-15,65.85362077,-166.4099927,1,66.0,,1,66.0,,unknown,30,11.0,burned,50.5,2012-07-30
seward peninsula east,Talucci_2024,2012-09-15,65.85391957,-166.4097023,1,64.0,,1,64.0,,unknown,30,23.5,burned,48.5,2012-07-30
seward peninsula east,Talucci_2024,2012-09-15,65.8539492,-166.4103832,1,58.0,,1,58.0,,unknown,30,20.25,burned,44.25,2012-07-30
seward peninsula east,Talucci_2024,2012-09-15,65.85403597,-166.4097306,1,61.0,,1,61.0,,unknown,30,15.25,burned,46.25,2012-07-30
seward peninsula east,Talucci_2024,2012-09-15,65.85499877,-166.4084686,1,73.0,,1,73.0,,unknown,30,19.5,burned,55.25,2012-07-30
F15-16,Talucci_2024,2018-09-03,65.87998,-128.231,1,60.8,4.55,5,60.8,,unknown,49,26.85,burned,,
F15-9,Talucci_2024,2018-09-03,65.89741,-128.239,1,88.8,15.17,5,88.8,,unknown,49,15.2,burned,,
F15-9,Talucci_2024,2018-09-03,65.89851,-128.237,1,69.2,13.26,5,69.2,,unknown,49,23.7,burned,,
nwsib_p2020_s.6,Talucci_2024,2020-10-03,66.52213,73.9049,1,226.0,,1,226.0,,unknown,4,3.0,burned,190.0,2020-08-17
nwsib_p2020_s.7,Talucci_2024,2020-10-03,66.53593,73.88074,1,131.0,,1,131.0,,unknown,,3.0,unburned,110.0,2020-08-17
gonzo,Talucci_2024,2018-09-22,67.52828,154.929,1,52.6,15.96,5,52.6,,unknown,,2.125,unburned,,
gonzo,Talucci_2024,2018-09-22,67.52844,154.9287,1,68.4,6.19,5,68.4,,unknown,,5.0,unburned,,
gonzo,Talucci_2024,2018-09-22,67.61228,155.1173,1,209.33,103.57,3,209.33,,unknown,17,4.0625,burned,,
gonzo,Talucci_2024,2018-09-22,67.61287,155.1114,1,54.8,35.8,5,54.8,,unknown,,6.025,unburned,,
gonzo,Talucci_2024,2018-09-22,67.6129,155.112,1,72.0,40.92,5,72.0,,unknown,,6.3,unburned,,
fu,Talucci_2024,2018-09-22,67.64943,155.3614,1,45.2,14.48,5,45.2,,unknown,,10.975,unburned,,
fu,Talucci_2024,2018-09-22,67.64965,155.3615,1,47.0,8.09,5,47.0,,unknown,,11.725,unburned,,
fu,Talucci_2024,2018-09-23,67.65022,155.3624,1,81.4,23.62,5,81.4,,unknown,3,11.175,burned,,
fu,Talucci_2024,2018-09-23,67.65041,155.3627,1,79.0,21.51,5,79.0,,unknown,3,8.65,burned,,
fu,Talucci_2024,2018-09-23,67.6506,155.363,1,84.0,15.89,5,84.0,,unknown,3,9.175,burned,,
fu,Talucci_2024,2018-09-23,67.65077,155.3632,1,82.2,21.89,5,82.2,,unknown,3,8.65,burned,,
fu,Talucci_2024,2018-09-23,67.65115,155.3637,1,103.2,31.11,5,103.2,,unknown,3,6.8,burned,,
fu,Talucci_2024,2018-09-23,67.65151,155.3642,1,83.8,19.01,5,83.8,,unknown,3,9.45,burned,,
fu,Talucci_2024,2018-09-23,67.65211,155.4028,1,41.4,3.97,5,41.4,,unknown,,9.2,unburned,,
fu,Talucci_2024,2018-09-23,67.65226,155.4024,1,45.2,12.24,5,45.2,,unknown,,10.875,unburned,,
fu,Talucci_2024,2018-09-23,67.65262,155.4015,1,43.2,14.6,5,43.2,,unknown,3,10.95,burned,,
fu,Talucci_2024,2018-09-23,67.65277,155.4011,1,48.2,21.64,5,48.2,,unknown,3,10.6,burned,,
fu,Talucci_2024,2018-09-23,67.65295,155.4007,1,50.6,21.77,5,50.6,,unknown,3,11.225,burned,,
fu,Talucci_2024,2018-09-23,67.65313,155.4004,1,43.0,7.14,5,43.0,,unknown,3,9.225,burned,,
fu,Talucci_2024,2018-09-23,67.65347,155.3995,1,81.6,11.39,5,81.6,,unknown,3,11.425,burned,,
fu,Talucci_2024,2018-09-23,67.65381,155.3988,1,70.4,13.3,5,70.4,,unknown,3,8.225,burned,,
foc,Talucci_2024,2018-09-22,67.76843,156.3098,1,64.2,18.54,5,64.2,,unknown,,6.7,unburned,,
foc,Talucci_2024,2018-09-22,67.76868,156.3102,1,60.2,9.73,5,60.2,,unknown,,4.65,unburned,,
foc,Talucci_2024,2018-09-22,67.76888,156.3095,1,51.6,11.35,5,51.6,,unknown,3,2.225,burned,,
foc,Talucci_2024,2018-09-22,67.769,156.309,1,69.6,28.63,5,69.6,,unknown,3,2.95,burned,,
foc,Talucci_2024,2018-09-22,67.76914,156.3085,1,81.6,34.43,5,81.6,,unknown,3,8.6125,burned,,
foc,Talucci_2024,2018-09-22,67.76929,156.3081,1,75.2,24.24,5,75.2,,unknown,3,5.45,burned,,
foc,Talucci_2024,2018-09-22,67.76953,156.307,1,62.0,14.14,5,62.0,,unknown,3,6.525,burned,,
foc,Talucci_2024,2018-09-22,67.76982,156.3062,1,55.4,15.76,5,55.4,,unknown,3,5.325,burned,,
foc,Talucci_2024,2018-09-22,67.77776,156.3235,1,58.6,7.96,5,58.6,,unknown,3,9.7375,burned,,
foc,Talucci_2024,2018-09-22,67.77785,156.3245,1,89.4,19.55,5,89.4,,unknown,3,7.65,burned,,
foc,Talucci_2024,2018-09-22,67.77792,156.3255,1,76.0,7.65,5,76.0,,unknown,3,15.2,burned,,
foc,Talucci_2024,2018-09-22,67.77794,156.3261,1,80.8,19.56,5,80.8,,unknown,3,11.475,burned,,
foc,Talucci_2024,2018-09-22,67.77803,156.3267,1,75.8,12.77,5,75.8,,unknown,3,14.4625,burned,,
foc,Talucci_2024,2018-09-22,67.77805,156.3272,1,61.6,8.41,5,61.6,,unknown,3,13.775,burned,,
foc,Talucci_2024,2018-09-22,67.77807,156.3286,1,63.6,11.13,5,63.6,,unknown,,9.25,unburned,,
foc,Talucci_2024,2018-09-22,67.77808,156.3291,1,50.8,8.35,5,50.8,,unknown,,5.525,unburned,,
ans,Talucci_2024,2019-09-09,67.81182,161.8981,1,48.0,29.27,5,48.0,,unknown,,6.0,unburned,,
ans,Talucci_2024,2019-09-09,67.81192,161.8982,1,64.4,24.11,5,64.4,,unknown,,4.366667,unburned,,
ans,Talucci_2024,2019-09-09,67.81217,161.899,1,79.4,20.43,5,79.4,,unknown,16,10.25,burned,,
ans,Talucci_2024,2019-09-09,67.81233,161.8993,1,45.6,13.46,5,45.6,,unknown,16,8.825,burned,,
ans,Talucci_2024,2019-09-09,67.81251,161.8997,1,32.4,11.82,5,32.4,,unknown,16,9.35,burned,,
ans,Talucci_2024,2019-09-09,67.81268,161.9,1,49.4,12.16,5,49.4,,unknown,16,9.375,burned,,
