site_id,lat,lon,date,pf_observed,pf_depth,thaw_depth,obs_limit,method,source,candidate_type,absence_latitude_threshold_abs_ge,pedon_key,site_key,pedlabsampnum,upedonid,usiteid,country_key,state_key,county_key,mlra_key,ssa_key,frozen_horizons,all_horizons,n_frozen_layers,n_layers,corr_classification_name,corr_taxorder,corr_taxsuborder,corr_taxgrtgroup,corr_taxsubgrp,samp_classification_name,samp_taxorder,samp_taxsuborder,samp_taxgrtgroup,samp_taxsubgrp,SSL_classification_name,SSL_taxorder,SSL_taxsuborder,SSL_taxgrtgroup,SSL_taxsubgrp
91FN260006,66.3888855,-136.6955566,1991-07-01,1,0.0,,,pit,NCSS_Lab_Data_Mart,presence,,18375,18375,91P0954,91FN260006,91FN260006,40,3959,,,,BCgt|Cf|Oaf,BCgt|Bg1|Bg2|Bw|Cf|Oaf|Oe|Oi|Oa,3,9,"Fine, mixed, nonacid Pergelic Ruptic-Histic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic ruptic-histic cryaquepts,"Loamy, mixed, nonacid Pergelic Ruptic-Histic Cryaquepts",inceptisols,aquepts,cryaquepts,pergelic ruptic-histic cryaquepts,,,,,
91FN260007,66.707222,-136.3505554,1991-07-01,1,0.0,,,pit,NCSS_Lab_Data_Mart,presence,,18376,18376,91P0955,91FN260007,91FN260007,40,3959,,,,Cfg/OAf,BCg|Bg|Bw|Cfg/OAf|Oa/Cg|Oe|Oi,1,7,"Fine-loamy, mixed, nonacid Pergelic Ruptic-Histic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic ruptic-histic cryaquepts,"Loamy, mixed, nonacid Pergelic Ruptic-Histic Cryaquepts",inceptisols,aquepts,cryaquepts,pergelic ruptic-histic cryaquepts,,,,,
91FN260010,64.0530548,-138.9969482,1991-07-01,1,90.0,,105.0,pit,NCSS_Lab_Data_Mart,presence,,18379,18379,91P0958,91FN260010,91FN260010,40,3959,,,,Bgf,A|Bg/E|Bg1|Bg2|Bg3|Bg4|Bgf,1,7,"Coarse-loamy, mixed, superactive, nonacid Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,"Coarse-silty, mixed, nonacid Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,,,,,
91FN260011,64.0530548,-138.9969482,1991-07-01,1,30.0,,56.0,pit,NCSS_Lab_Data_Mart,presence,,18380,18380,91P0959,91FN260011,91FN260011,40,3959,,,,Oaf|Bgf1|Bgf2,Oi|Oa|Oaf|Bgf1|Bgf2,3,5,"Coarse-loamy, mixed, superactive, nonacid Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,"Loamy, mixed, nonacid Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,,,,,
99FN280003,35.7301674,92.8918915,1999-08-02,1,139.0,,160.0,pit,NCSS_Lab_Data_Mart,presence,,24973,24973,00P0394,99FN280003,99FN280003,46,3959,,,,2Cf,A1|A2|2Bt1|2Bt2|2Bt3|2Bw1|2Bw2|2BC|2Cf,1,9,,,,,,,,,,,,,,,
99FN280007,31.8166676,94.7333298,1999-08-07,1,102.0,,140.0,pit,NCSS_Lab_Data_Mart,presence,,24977,24977,00P0398,99FN280007,99FN280007,46,3959,,,,Bgf|Cf1|Cf2,Oa1|Oa2|Oa3|Oa4|Bg|Bgf|Cf1|Cf2,3,8,,,,,,,,,,,,,,,
S2000FN280004,43.1186371,86.8525848,2000-08-12,1,140.0,,170.0,pit,NCSS_Lab_Data_Mart,presence,,28730,28660,01N0303,S2000FN280004,00FN280004,46,3959,,,,Cf,Oa|Bg|Bg/Ojj|Bw|Oa/Bgj|C|Cf,1,7,,,,,,"Coarse-loamy, mixed, subgelic Ruptic-Histic Aquiturbels",gelisols,turbels,aquiturbels,ruptic-histic aquiturbels,,,,,
S2000FN280007,43.1192207,86.9182816,2000-08-17,1,108.0,,120.0,pit,NCSS_Lab_Data_Mart,presence,,28733,28663,01N0306,S2000FN280007,00FN280007,46,3959,,,,Of,Oa|Oe1|Oe2|Of,1,4,,,,,,Dysic Typic Hemistels,gelisols,histels,hemistels,typic hemistels,,,,,
92FN805005,61.9524994,149.6130524,1992-07-15,1,30.0,,130.0,pit,NCSS_Lab_Data_Mart,presence,,19367,19367,92P0744,92FN805005,92FN805005,202,3959,,,,Oaf|Cfg,Oi|Oaf|Cfg|Oa|C,2,5,,,,,,Pergelic Cryosaprists,histosols,saprists,cryosaprists,pergelic cryosaprists,,,,,
92FN805006,61.9524994,149.6130524,1992-07-15,1,0.0,,101.0,pit,NCSS_Lab_Data_Mart,presence,,19368,19368,92P0745,92FN805006,92FN805006,202,3959,,,,Cf|Oaf,Cf|Oi|Oaf|Aj,2,4,,,,,,Pergelic Cryosaprists,histosols,saprists,cryosaprists,pergelic cryosaprists,,,,,
92FN805007,61.8469429,147.6649933,1992-07-03,1,24.0,,40.0,pit,NCSS_Lab_Data_Mart,presence,,19369,19369,92P0746,92FN805007,92FN805007,202,3959,,,,Oaf,Oi|Oa|Oaf,1,3,,,,,,Pergelic Cryosaprists,histosols,saprists,cryosaprists,pergelic cryosaprists,,,,,
92FN805008,61.8508339,147.6691742,1992-07-03,1,0.0,,,pit,NCSS_Lab_Data_Mart,presence,,19370,19370,92P0747,92FN805008,92FN805008,202,3959,,,,Cfg|Oaf,Cg|Cfg|Oaf|Oe|Oi,2,5,,,,,,Ruptic-Histic Pergelic Cryaquept,inceptisols,aquepts,cryaquepts,ruptic-histic pergelic cryaquepts,,,,,
94FN825001,68.7391968,161.5637512,1994-07-28,1,120.0,,132.0,pit,NCSS_Lab_Data_Mart,presence,,21223,21223,94P0665,94FN825001,94FN825001,202,3959,,,,Cfm,A|Bw|Bvw|Bt1|Bt2|BC|Cfm,1,7,,,,,,"Loamy-skeletal, mixed Typic Cryoboralfs",alfisols,boralfs,cryoboralfs,typic cryoboralfs,,,,,
94FN825002,68.7361145,161.5634155,1994-07-28,1,92.0,,115.0,pit,NCSS_Lab_Data_Mart,presence,,21224,21224,94P0666,94FN825002,94FN825002,202,3959,,,,Cfm1|Cfm2,Oe|AB|Bw1|Bw2|BC|Cfm1|Cfm2,2,7,,,,,,"Loamy-skeletal, mixed Pergelic Cryochrepts",inceptisols,ochrepts,cryochrepts,pergelic cryochrepts,,,,,
94FN825003,68.7311096,161.5427704,1994-07-28,1,88.0,,113.0,pit,NCSS_Lab_Data_Mart,presence,,21225,21225,94P0667,94FN825003,94FN825003,202,3959,,,,Cfm1|Cfm2,Oe|A|Bw1|Bw2|Bw3|Cfm1|Cfm2,2,7,,,,,,"Coarse-silty, mixed Pergelic Cryochrepts",inceptisols,ochrepts,cryochrepts,pergelic cryochrepts,,,,,
94FN825004,68.7322235,161.5302734,1994-07-28,1,78.0,,110.0,pit,NCSS_Lab_Data_Mart,presence,,21226,21226,94P0668,94FN825004,94FN825004,202,3959,,,,Cfm1|Cfm2,Oa|AB|Bw1|Bw2|Bw3|Cfm1|Cfm2,2,7,,,,,,"Coarse-silty, mixed Pergelic Cryochrepts",inceptisols,ochrepts,cryochrepts,pergelic cryochrepts,,,,,
94FN825005,68.7372208,161.5058289,1994-07-28,1,68.0,,95.0,pit,NCSS_Lab_Data_Mart,presence,,21227,21227,94P0669,94FN825005,94FN825005,202,3959,,,,Cfm1|Cfm2,Oe|AB|Bw1|Bw2|Bw3|Cfm1|Cfm2,2,7,,,,,,"Coarse-silty, mixed Pergelic Cryochrepts",inceptisols,ochrepts,cryochrepts,pergelic cryochrepts,,,,,
94FN825007,68.6319427,159.125,1994-07-28,1,80.0,,232.0,pit,NCSS_Lab_Data_Mart,presence,,21229,21229,94P0671,94FN825007,94FN825007,202,3959,,,,Cfm1|Cfm2|Cfm3|Cfm4|Cfm5,Oe|A|Bw1|Bw2|Cg|Cfm1|Cfm2|Cfm3|Cfm4|Cfm5|2Ab,5,11,,,,,,"Coarse-silty, mixed Pergelic Cryochrepts",inceptisols,ochrepts,cryochrepts,pergelic cryochrepts,,,,,
94FN825008,68.6291122,159.1779938,1994-07-28,1,75.0,,160.0,pit,NCSS_Lab_Data_Mart,presence,,21230,21230,94P0672,94FN825008,94FN825008,202,3959,,,,Oifm|Cfg,Oe|Oi|Oifm|Cfg,2,4,,,,,,Pergelic Cryofibrists,histosols,fibrists,cryofibrists,pergelic cryofibrists,,,,,
94FN825009,69.4636078,161.7658386,1994-07-28,1,0.0,,,pit,NCSS_Lab_Data_Mart,presence,,21231,21231,94P0673,94FN825009,94FN825009,202,3959,,,,Ajmf|BCgmf|Bjf|Bjmf|Oajmf,A|Ajmf|BCgmf|Bjf|Bjmf|Bw|Oajmf|Oi,5,8,,,,,,"Coarse-silty, mixed Pergelic Cryochrepts",inceptisols,ochrepts,cryochrepts,pergelic cryochrepts,,,,,
94FN825010,68.6397247,161.4163818,1994-07-28,1,44.0,,70.0,pit,NCSS_Lab_Data_Mart,presence,,21232,21232,94P0674,94FN825010,94FN825010,202,3959,,,,BCgmf|Cfgm,Oi|Oe|Bg|BCgmf|Cfgm,2,5,,,,,,"Coarse-silty, mixed Histic Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts,,,,,
09TC01901,65.3519444,-143.5702778,2009-07-23,1,44.0,,122.0,pit,NCSS_Lab_Data_Mart,presence,,40436,39805,09N1032,09TC01901,09TC01901xxxx,244,3946,4286.0,11326.0,11697.0,wCf|CAjjf,Oi1|Oi2|Oa|A|Bg|CAjj|wCf|CAjjf,2,10,"Coarse-silty, mixed, superactive, acid, subgelic Glacic Aquiturbels",gelisols,turbels,aquiturbels,glacic aquiturbels,"Coarse-silty, mixed, superactive, subgelic Glacic Histoturbel",gelisols,turbels,histoturbels,glacic histoturbels,,,,,
09TC02201,64.9122222,-143.3902778,2009-07-25,1,51.0,,113.0,pit,NCSS_Lab_Data_Mart,presence,,40439,39808,09N1035,09TC02201,09TC02201xxxx,244,3946,4282.0,11325.0,11697.0,ACjjf|Cf|COajjf,Oi|Oe|O'i|O'e|C|ACjjf|Cf|COajjf,3,16,"Coarse-loamy, mixed, superactive, acid, subgelic Typic Histoturbels",gelisols,turbels,histoturbels,typic histoturbels,"Coarse-loamy, mixed, superactive, subgelic Typic Histoturbel",gelisols,turbels,histoturbels,typic histoturbels,,,,,
09TC02301,65.3561111,-143.8494444,2009-07-26,1,57.0,,126.0,pit,NCSS_Lab_Data_Mart,presence,,40440,39809,09N1036,09TC02301,09TC02301xxxx,244,3946,4286.0,11326.0,11697.0,Oaijjf|OiCOajjf,Oi1|Oi2|Oi3|Oaijjf|OiCOajjf,2,11,"Dysic, subgelic Sphagnic Fibristels",gelisols,histels,fibristels,sphagnic fibristels,"Acid, subgelic Sphagnic Fibristel",gelisols,histels,fibristels,sphagnic fibristels,,,,,
09TC02401,65.4527778,-143.6355556,2009-07-26,1,115.0,,157.0,pit,NCSS_Lab_Data_Mart,presence,,40441,39810,09N1037,09TC02401,09TC02401xxxx,244,3946,4286.0,11325.0,11697.0,CAOajjf,Oi1|Oi2|OiC|C|A|C/A|A'|C/A/Oi|C/Oa|CAOajjf,1,11,"Coarse-loamy, mixed, superactive, nonacid, subgelic Typic Histoturbels",gelisols,turbels,histoturbels,typic histoturbels,"Coarse-loamy, mixed, superactive, calcareous Typic Cryofluvent",entisols,fluvents,cryofluvents,typic cryofluvents,,,,,
81AK261010,61.8333321,-145.3333282,1981-07-01,1,54.0,,60.0,pit,NCSS_Lab_Data_Mart,presence,,8799,8799,81P0688,81AK261010,S1981AK261010,244,3946,4283.0,7799.0,,2Cf,Oe|Oa|Bw|2C1|2C2|2Cf,1,6,"Clayey, mixed, nonacid Histic Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts,"Clayey, mixed, nonacid Histic Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts,"Clayey, mixed, nonacid Histic Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts
81AK261013,61.7333336,-144.8833313,1981-07-01,1,0.0,,160.0,pit,NCSS_Lab_Data_Mart,presence,,8796,8796,81P0685,81AK261013,S1981AK261013,244,3946,4283.0,7799.0,,Ap,Ah|Ap|Ap|Oi|Bw|2C1|2C2|2C3|2C4|2C5|2C6,1,11,"Very-fine, mixed, calcareous, micro Typic Cryorthents",entisols,orthents,cryorthents,typic cryorthents,"Fine, mixed, micro Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Very-fine, mixed (calcareous) Typic Cryorthent",entisols,orthents,cryorthents,typic cryorthents
85AK290004,64.75,-151.25,1985-08-01,1,51.0,,77.0,pit,NCSS_Lab_Data_Mart,presence,,12567,12567,85P0884,85AK290004,S1985AK290004,244,3946,4286.0,7801.0,,Cgf,Ag|Oe|Cg1|Cg2|Cgf,1,5,"Loamy, mixed, superactive Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,"Loamy, mixed Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,"Loamy, mixed Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic cryaquepts
85AK290005,64.7166672,-151.25,1985-08-01,1,56.0,,82.0,pit,NCSS_Lab_Data_Mart,presence,,12568,12568,85P0885,85AK290005,S1985AK290005,244,3946,4286.0,7801.0,,Cgf,Ag|Cg1|Oe|Cg2|Cgf,1,5,"Loamy, mixed, superactive Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,"Sandy, mixed Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,"Loamy, mixed Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic cryaquepts
91AK090002,64.851387,-147.8341675,1991-07-01,1,85.0,,155.0,pit,NCSS_Lab_Data_Mart,presence,,18390,18390,91P0969,91AK090002,S1991AK090002,244,3946,4268.0,,,Bgf1|Bgf2,Oi|Oa|Ag|Bg1|Bg2|Bgf1|Bgf2,2,7,"Coarse-silty, mixed, superactive, nonacid Histic Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts,"Coarse-silty, mixed, nonacid Histic Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts,"Coarse-silty, mixed, nonacid Histic Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts
91AK090003,64.8672256,-147.8552704,1991-07-01,1,0.0,,,pit,NCSS_Lab_Data_Mart,presence,,18391,18391,91P0970,91AK090003,S1991AK090003,244,3946,4268.0,,,Cf|Oaf|Oef,C|Cf|Oa|Oaf|Oef|Oi,3,6,"Loamy, mixed, nonacid Pergelic Ruptic-Histic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic ruptic-histic cryaquepts,"Loamy, mixed, nonacid Histic Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts,"Loamy, mixed, nonacid Pergelic Ruptic-Histic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic ruptic-histic cryaquepts
91AK090004,64.8577805,-147.8816681,1991-07-01,1,38.0,,85.0,pit,NCSS_Lab_Data_Mart,presence,,18392,18392,91P0971,91AK090004,S1991AK090004,244,3946,4268.0,,,Cfg,Oi|Oa|Bw|Bg|Cfg,1,5,,,,,,"Coarse-silty, mixed, nonacid Histic Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts,,,,,
91AK240002,63.9069443,-145.2700043,1991-07-01,1,25.0,,74.0,pit,NCSS_Lab_Data_Mart,presence,,18382,18382,91P0961,91AK240002,S1991AK240002,244,3946,4282.0,7801.0,,Af|Bwf|2Bf|2BCf,Oi|Oa|Af|Bwf|2Bf|2BCf,4,6,"Loamy, mixed, superactive, nonacid Histic Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts,"Loamy, mixed Histic Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts,"Loamy, mixed, nonacid Histic Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts
91AK240006,63.8297234,-144.8958282,1991-07-01,1,79.0,,110.0,pit,NCSS_Lab_Data_Mart,presence,,18386,18386,91P0965,91AK240006,S1991AK240006,244,3946,4282.0,7801.0,8193.0,Bgfb,Oe|A|Bw|Ab|Bwb|Bgb|Bgfb,1,9,"Coarse-silty, mixed, superactive, subgelic Typic Aquiturbels",gelisols,turbels,aquiturbels,typic aquiturbels,"Loamy, mixed, nonacid Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,,,,,
98AK185001,70.1635556,-148.4590556,1998-06-01,1,54.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,23968,23968,98P0523,98AK185001,98AK185001,244,3946,4277.0,,,Cf|2Cf/Ojj,Oe|Bg1|Bgj|Bg2|Cf|2Cf/Ojj,2,7,"Fine-loamy, mixed, superactive, pergelic Ruptic-Histic Aquiturbel",gelisols,turbels,aquiturbels,ruptic-histic aquiturbels,"Coarse-silty, mixed, semiactive Typic Aquiturbel",gelisols,turbels,aquiturbels,typic aquiturbels,"Fine-silty, mixed, active Typic Aquiturbel",gelisols,turbels,aquiturbels,typic aquiturbels
98AK185003,68.0697222,-149.5798056,1998-06-01,1,40.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,23972,23972,98P0527,98AK185003,98AK185003,244,3946,4277.0,,,Bgf/Oaf|Cf,Oi|Oi|A|Oe|Bw|Bg|Bgf/Oaf|Cf,2,9,"Coarse-silty, mixed, semiactive, pergelic Typic Aquiturbel",gelisols,turbels,aquiturbels,typic aquiturbels,"Coarse-silty, mixed, semiactive Typic Aquiturbel",gelisols,turbels,aquiturbels,typic aquiturbels,"Fine-silty, mixed, active Typic Aquiturbel",gelisols,turbels,aquiturbels,typic aquiturbels
S01AK-185-003,69.6746667,-148.7212222,2001-10-25,1,82.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,30028,29926,02N0386,S01AK-185-003,S01AK-185-003,244,3946,4277.0,,,1C2f,2C1|A|ABjj|Ajj|Bjj|Bw1|1C2f,1,7,,,,,,,,,,,,,,,
S01AK-185-005,70.3764167,-148.5524667,2014-01-15,1,38.0,,120.0,pit,NCSS_Lab_Data_Mart,presence,,30025,29923,02N0388,S01AK-185-005,S01AK-185-005,244,3946,4277.0,,,Oef|Oe/Cf|Cf1|Cf2,Oa|Bg/Oa|Oe|Oef|Oe/Cf|Cf1|Cf2,4,7,,,,,,,,,,,,,,,
S04AK050001,61.3474541,-160.588028,2005-01-26,1,77.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,32746,32604,05N0338,S04AK050001,04WR006-01,244,3946,4264.0,11332.0,11223.0,Cf,Oe|A|Bjj1|Bjj2|Cf,1,5,Silty Typic Histoturbel,gelisols,turbels,histoturbels,typic histoturbels,Coarse-silty Typic Histoturbels,gelisols,turbels,histoturbels,typic histoturbels,,,,,
S1974AK290004,66.8166656,-145.0833282,1974-08-02,1,145.0,,170.0,pit,NCSS_Lab_Data_Mart,presence,,6260,6260,74C0095,S1974AK290004,S1974AK290004,244,3946,4286.0,,,C5,A|O|E|B1|B2|B3|B4|Bk|C1|C2|C3|C4|C5,1,13,,,,,,"Coarse-silty, mixed Typic Cryochrepts",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-silty, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts
S1992AK068003,63.7266655,-148.8413849,1992-08-19,1,0.0,,,pit,NCSS_Lab_Data_Mart,presence,,19710,19710,92P1087,S1992AK068003,S1992AK068003,244,3946,4266.0,7800.0,,Cf1|Cf2,AB|Cf1|Cf2|Oa|Oe|Oi,2,6,"Loamy, mixed Pergelic Ruptic-Histic Cryaquepts",inceptisols,aquepts,cryaquepts,pergelic ruptic-histic cryaquepts,"Loamy, mixed Pergelic Ruptic-Histic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic ruptic-histic cryaquepts,,,,,
S1992AK185001,71.3072205,-156.590271,1992-08-19,1,0.0,,,pit,NCSS_Lab_Data_Mart,presence,,19595,19595,92P0971,S1992AK185001,S1992AK185001,244,3946,4277.0,,,Cf1|Cf2|Cf|Oaf|Oef,Bw|Cf1|Cf2|Cf|Oaf|Oe|Oe|Oef,5,8,"Fine-silty, mixed Pergelic Cryochrepts",inceptisols,ochrepts,cryochrepts,pergelic cryochrepts,"Fine-silty, mixed Pergelic Cryochrept",inceptisols,ochrepts,cryochrepts,pergelic cryochrepts,,,,,
S1992AK185002,71.3069458,-156.5899963,1992-08-19,1,0.0,,95.0,pit,NCSS_Lab_Data_Mart,presence,,19596,19596,92P0972,S1992AK185002,S1992AK185002,244,3946,4277.0,,,Cf1|Oaf|Cf,C1|C2|C3|Cf1|Oa|Oaf|Oe|Cf,3,8,"Fine-loamy, mixed Pergelic Cryorthents",entisols,orthents,cryorthents,pergelic cryorthents,"Fine-loamy, mixed Pergelic Cryorthent",entisols,orthents,cryorthents,pergelic cryorthents,,,,,
S1992AK185003,71.3125,-156.5944519,1992-08-19,1,20.0,,48.0,pit,NCSS_Lab_Data_Mart,presence,,19597,19597,92P0973,S1992AK185003,S1992AK185003,244,3946,4277.0,,,Oag/Cgf|Cfg|Cfg,Oi|Cg|Oib|Oag/Cgf|Cfg|Cfg,3,6,"Fine-loamy, mixed Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,"Fine-loamy, mixed Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,,,,,
S1993AK180001,66.3608322,-164.7097168,1993-08-05,1,52.0,,220.0,pit,NCSS_Lab_Data_Mart,presence,,20457,20457,93P0730,S1993AK180001,S1993AK180001,244,3946,4276.0,,,Bwfb|Cf|Cf|Cf|Cf|Bwfb|Bgfb1|Bgfb2,Oi|Oe|Bg|Oa|Bwfb|Cf|Cf|Cf|Cf|Bwfb|Bgfb1|Bgfb2,8,12,,,,,,"Fine-silty, mixed, acid Histic Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts,,,,,
S1993AK180002,66.3608322,-164.7097168,1993-08-05,1,0.0,,140.0,pit,NCSS_Lab_Data_Mart,presence,,20458,20458,93P0731,S1993AK180002,S1993AK180002,244,3946,4276.0,,,Oaf|Oaf|Cf,Oaf|Oi|Oe|Bg|Oaf|Cf,3,6,,,,,,"Fine-silty, mixed, acid Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,,,,,
S1993AK180004,66.5436096,-164.0977783,1993-08-08,1,55.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,20460,20460,93P0733,S1993AK180004,S1993AK180004,244,3946,4276.0,,,Cf|Cf,Oi|Bg1|Bg2|Cf|Cf,2,5,,,,,,"Fine-silty, mixed, acid Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,,,,,
S1993AK180005,66.543335,-164.098053,1993-08-08,1,29.0,,60.0,pit,NCSS_Lab_Data_Mart,presence,,20461,20461,93P0734,S1993AK180005,S1993AK180005,244,3946,4276.0,,,Oif,Oi|Oi|Oa|Oe|Oif,1,5,,,,,,Pergelic Cryofibrists,histosols,fibrists,cryofibrists,pergelic cryofibrists,,,,,
S1993AK180006,66.5580521,-164.4619446,1993-08-10,1,36.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,20462,20462,93P0735,S1993AK180006,S1993AK180006,244,3946,4276.0,,,2Cf|3Bgfb,Oi|Oa|Bg1|Bg2|2Cf|3Bgb|3Bgfb,2,7,,,,,,"Fine-silty, mixed, acid Histic Cryaquepts",inceptisols,aquepts,cryaquepts,histic cryaquepts,,,,,
S1993AK180007,66.5638885,-164.456665,1993-08-11,1,25.0,,58.0,pit,NCSS_Lab_Data_Mart,presence,,20463,20463,93P0736,S1993AK180007,S1993AK180007,244,3946,4276.0,,,Bgf|3Bgfb,Oi|Oa|Bgf|3Bgfb,2,5,,,,,,Pergelic Cryosaprists,histosols,saprists,cryosaprists,pergelic cryosaprists,,,,,
S1993AK185001,70.2811127,-148.8975067,1993-06-18,1,39.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,20335,20335,93P0608,S1993AK185001,S1993AK185001,244,3946,4277.0,,,Cf|Of,Oa1|Oa2|Oa3|Cf|Of,2,5,Euic Pergelic Cryosaprists,histosols,saprists,cryosaprists,pergelic cryosaprists,Euic Pergelic Cryosaprist,histosols,saprists,cryosaprists,pergelic cryosaprists,,,,,
S1993AK185002,68.6002808,-149.6358337,1993-06-18,1,57.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,20336,20336,93P0609,S1993AK185002,S1993AK185002,244,3946,4277.0,,,Cf,Oe|A2|A|Bg|Bw|By|Cf,1,8,"Coarse-loamy, mixed Pergelic Ruptic-Histic Cryaquepts",inceptisols,aquepts,cryaquepts,pergelic ruptic-histic cryaquepts,"Coarse-loamy, mixed Pergelic Ruptic-Histic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic ruptic-histic cryaquepts,"Coarse-loamy, mixed, nonacid Pergelic Ruptic-Histic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic ruptic-histic cryaquepts
S1993AK185003,69.1463852,-148.8538818,1993-06-19,1,28.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,20337,20337,93P0610,S1993AK185003,S1993AK185003,244,3946,4277.0,,,Cfg|Cfg|Cf,Oi|Oe|Oe|Bw1|Bw2|Cfg|Cfg|Cf,3,8,"Fine-loamy, mixed Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,"Fine-loamy, mixed Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,"Fine-loamy, mixed Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic cryaquepts
S1993AK185004,68.6336136,-149.6358337,1993-06-01,1,65.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,20338,20338,93P0611,S1993AK185004,S1993AK185004,244,3946,4277.0,,,Cf,Oa|Bg1|Bw2|Cf,1,4,"Coarse-loamy, mixed Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,"Coarse-loamy, mixed Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,"Coarse-loamy, mixed Pergelic Cryochrept",inceptisols,ochrepts,cryochrepts,pergelic cryochrepts
S1993AK185005,68.6305542,-149.5822296,1993-06-20,1,30.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,20339,20339,93P0612,S1993AK185005,S1993AK185005,244,3946,4277.0,,,Cf,Oi|Oa|A|Bw|Cf,1,5,"Coarse-loamy, mixed Pergelic Cryochrepts",inceptisols,ochrepts,cryochrepts,pergelic cryochrepts,"Coarse-loamy, mixed Pergelic Cryochrept",inceptisols,ochrepts,cryochrepts,pergelic cryochrepts,"Fine-loamy, mixed Pergelic Cryochrept",inceptisols,ochrepts,cryochrepts,pergelic cryochrepts
S1993AK185006,68.6152802,-149.3113861,1993-06-01,1,40.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,20340,20340,93P0613,S1993AK185006,S1993AK185006,244,3946,4277.0,,,Cf,Oi|Oa/A|Bw|BC|Cf,1,5,"Coarse-loamy, mixed Pergelic Cryochrepts",inceptisols,ochrepts,cryochrepts,pergelic cryochrepts,"Coarse-loamy, mixed Histic Pergelic Cryochrept",inceptisols,ochrepts,cryochrepts,histic pergelic cryochrepts,"Fine-loamy, mixed Histic Pergelic Cryochrept",inceptisols,ochrepts,cryochrepts,histic pergelic cryochrepts
