lon,lat,pf_depth,pf_observed,obs_limit,site_id,thaw_depth,year,month,day,date,method,source,comments
153.25,65.75,126.831345,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
153.75,65.75,128.0516,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
154.25,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
154.75,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
155.25,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
155.75,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
156.25,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
156.75,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
157.25,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
157.75,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
158.25,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
158.75,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
159.25,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
159.75,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
160.25,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
160.75,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
161.25,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
161.75,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
162.25,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
162.75,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
163.25,65.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
105.75,65.25,91.83129,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
106.25,65.25,98.85741,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
106.75,65.25,101.21808,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
107.25,65.25,100.4814,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
107.75,65.25,133.03914,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
108.25,65.25,162.80951,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
108.75,65.25,167.62071,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
109.25,65.25,168.8912,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
109.75,65.25,173.87169,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
110.25,65.25,168.10956,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
110.75,65.25,161.48744,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
111.25,65.25,166.97928,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
111.75,65.25,163.71535,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
112.25,65.25,96.175644,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
112.75,65.25,93.297905,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
113.25,65.25,95.801216,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
113.75,65.25,95.94078,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
114.25,65.25,99.42694,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
114.75,65.25,99.37992,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
115.25,65.25,117.14462,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
115.75,65.25,110.812744,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
116.25,65.25,100.624275,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
116.75,65.25,105.122086,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
117.25,65.25,138.41606,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
117.75,65.25,162.44987,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
118.25,65.25,165.75435,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
118.75,65.25,161.38406,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
119.25,65.25,148.43124,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
119.75,65.25,147.01854,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
120.25,65.25,172.87296,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
120.75,65.25,149.07788,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
121.25,65.25,139.59892,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
121.75,65.25,141.08968,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
122.25,65.25,144.34454,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
122.75,65.25,155.45325,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
123.25,65.25,168.23509,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
123.75,65.25,170.92963,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
124.25,65.25,170.47606,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
124.75,65.25,170.92155,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
125.25,65.25,149.64412,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
125.75,65.25,100.393486,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
126.25,65.25,113.33766,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
126.75,65.25,130.5004,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
127.25,65.25,129.26222,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
127.75,65.25,108.654594,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
128.25,65.25,106.954666,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
128.75,65.25,108.17725,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
129.25,65.25,102.15308,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
129.75,65.25,115.9246,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
130.25,65.25,105.73647,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
130.75,65.25,118.53031,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
131.25,65.25,117.02726,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
131.75,65.25,97.732735,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
132.25,65.25,113.74529,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
132.75,65.25,103.720436,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
133.25,65.25,115.72681,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
133.75,65.25,105.05985,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
134.25,65.25,98.42438,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
134.75,65.25,101.40886,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
135.25,65.25,96.01652,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
135.75,65.25,119.22722,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
136.25,65.25,112.04257,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
136.75,65.25,112.26018,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
137.25,65.25,112.154305,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
137.75,65.25,114.80429,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
138.25,65.25,116.79193,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
138.75,65.25,124.622536,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
139.25,65.25,121.74752,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
139.75,65.25,107.69088,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
140.25,65.25,109.22978,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
140.75,65.25,118.92609,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
141.25,65.25,120.6596,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
141.75,65.25,111.826385,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
142.25,65.25,103.15995,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
142.75,65.25,114.797935,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
143.25,65.25,100.1927,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
143.75,65.25,117.29056,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
144.25,65.25,110.04238,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
144.75,65.25,114.708885,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
145.25,65.25,96.09563,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
145.75,65.25,93.06857,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
146.25,65.25,81.816795,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
146.75,65.25,91.65857,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
147.25,65.25,88.34499,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
147.75,65.25,100.32603,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
148.25,65.25,122.56373,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
148.75,65.25,109.28714,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
149.25,65.25,110.123024,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
149.75,65.25,119.04846,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
150.25,65.25,99.37355,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
150.75,65.25,70.18447,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
151.25,65.25,76.52008,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
151.75,65.25,88.18042,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
152.25,65.25,111.80515,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
152.75,65.25,117.81127,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
153.25,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
153.75,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
154.25,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
154.75,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
155.25,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
155.75,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
156.25,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
156.75,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
157.25,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
157.75,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
158.25,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
158.75,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
159.25,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
159.75,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
160.25,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
160.75,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
161.25,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
161.75,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
162.25,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
162.75,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
163.25,65.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
105.75,64.75,90.49324,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
106.25,64.75,104.64719,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
106.75,64.75,125.59129,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
107.25,64.75,107.00524,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
107.75,64.75,143.27577,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
108.25,64.75,161.37541,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
108.75,64.75,171.37901,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
109.25,64.75,174.48685,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
109.75,64.75,173.32938,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
110.25,64.75,165.44414,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
110.75,64.75,169.6343,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
111.25,64.75,171.15677,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
111.75,64.75,164.2979,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
112.25,64.75,102.95563,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
112.75,64.75,101.54432,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
113.25,64.75,100.13762,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
113.75,64.75,105.21439,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
114.25,64.75,107.36743,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
114.75,64.75,150.55154,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
115.25,64.75,173.54568,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
115.75,64.75,172.18776,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
116.25,64.75,156.1406,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
116.75,64.75,151.43605,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
117.25,64.75,174.44629,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
117.75,64.75,177.93256,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
118.25,64.75,168.73624,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
118.75,64.75,159.9373,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
119.25,64.75,157.33078,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
119.75,64.75,150.91942,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
120.25,64.75,153.6137,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
120.75,64.75,186.4866,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
121.25,64.75,149.98555,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
121.75,64.75,182.0367,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
122.25,64.75,169.50797,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
122.75,64.75,156.2455,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
123.25,64.75,154.8277,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
123.75,64.75,155.73705,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
124.25,64.75,164.23445,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
124.75,64.75,163.88634,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
125.25,64.75,158.30638,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
125.75,64.75,166.21126,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
126.25,64.75,162.5991,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
126.75,64.75,146.30925,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
127.25,64.75,130.64786,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
127.75,64.75,126.864716,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
128.25,64.75,130.38309,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
128.75,64.75,123.17412,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
129.25,64.75,126.12928,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
129.75,64.75,124.660706,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
130.25,64.75,130.8578,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
130.75,64.75,128.95251,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
131.25,64.75,118.47994,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
131.75,64.75,115.24936,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
132.25,64.75,115.40216,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
132.75,64.75,102.450165,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
133.25,64.75,115.668785,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
133.75,64.75,108.57074,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
134.25,64.75,105.774475,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
134.75,64.75,99.92157,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
135.25,64.75,130.16765,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
135.75,64.75,135.5206,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
136.25,64.75,114.61923,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
136.75,64.75,120.76366,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
137.25,64.75,122.26752,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
137.75,64.75,123.439896,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
138.25,64.75,108.36017,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
138.75,64.75,106.565,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
139.25,64.75,104.09896,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
139.75,64.75,100.35025,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
140.25,64.75,100.605606,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
140.75,64.75,122.99149,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
141.25,64.75,123.78634,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
141.75,64.75,118.63388,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
142.25,64.75,111.10907,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
142.75,64.75,104.351295,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
143.25,64.75,100.60633,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
143.75,64.75,95.73166,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
144.25,64.75,102.15882,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
144.75,64.75,113.19358,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
145.25,64.75,110.872375,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
145.75,64.75,117.2486,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
146.25,64.75,114.28984,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
146.75,64.75,93.29099,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
147.25,64.75,87.08893,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
147.75,64.75,103.74396,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
148.25,64.75,125.69884,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
148.75,64.75,125.8532,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
149.25,64.75,122.34603,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
149.75,64.75,129.05121,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
150.25,64.75,139.43494,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
150.75,64.75,114.79117,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
151.25,64.75,99.557724,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
151.75,64.75,110.79258,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
152.25,64.75,130.0147,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
152.75,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
153.25,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
153.75,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
154.25,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
154.75,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
155.25,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
155.75,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
156.25,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
156.75,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
157.25,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
157.75,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
158.25,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
158.75,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
159.25,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
159.75,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
160.25,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
160.75,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
161.25,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
161.75,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
162.25,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
162.75,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
163.25,64.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
105.75,64.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
106.25,64.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
106.75,64.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
107.25,64.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
107.75,64.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
108.25,64.25,182.78822,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
108.75,64.25,181.6939,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
109.25,64.25,179.75883,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
109.75,64.25,175.13252,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
110.25,64.25,177.45554,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
110.75,64.25,177.1747,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
111.25,64.25,175.4336,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
111.75,64.25,175.58607,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
112.25,64.25,147.55237,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
112.75,64.25,129.59583,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
113.25,64.25,131.01176,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
113.75,64.25,171.34529,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
114.25,64.25,167.24174,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
114.75,64.25,176.8621,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
115.25,64.25,173.78592,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
115.75,64.25,172.4851,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
116.25,64.25,167.96475,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
116.75,64.25,140.52303,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
117.25,64.25,139.85323,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
117.75,64.25,149.46008,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
118.25,64.25,140.7239,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
118.75,64.25,142.17427,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
119.25,64.25,146.7074,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
119.75,64.25,148.30249,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
120.25,64.25,147.21375,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
120.75,64.25,146.87651,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
121.25,64.25,149.10269,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
121.75,64.25,158.05086,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
122.25,64.25,170.93933,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
122.75,64.25,152.68492,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
123.25,64.25,156.03203,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
123.75,64.25,140.90872,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
124.25,64.25,112.76035,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
124.75,64.25,105.20702,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
125.25,64.25,128.46088,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
125.75,64.25,138.79485,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
126.25,64.25,143.94905,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
126.75,64.25,116.48195,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
127.25,64.25,162.5763,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
127.75,64.25,155.11546,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
128.25,64.25,144.0827,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
128.75,64.25,124.763016,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
129.25,64.25,115.551605,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
129.75,64.25,108.15358,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
