lon,lat,date,source,site_id,pf_observed,pf_depth,thaw_depth,obs_limit,method,source_point_id,source_thaw_depth_m,source_comment,source_easting,source_northing,source_elevation_m,source_detected_crs
-156.66404924833333,71.29114593102456,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,38.0,38.0,,tp,Fence-2022-1-82,0.38,Pond,583608.9848153756,7911483.299907907,5.635,EPSG:32604
-156.66399481770418,71.29114820483305,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,40.0,40.0,,tp,Fence-2022-1-84,0.4,Pond,583610.9223613101,7911483.628586348,5.762,EPSG:32604
-156.66393918273468,71.29115010569132,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,32.0,32.0,,tp,Fence-2022-1-86,0.32,Pond,583612.9046,7911483.917362477,5.81,EPSG:32604
-156.6638839515773,71.29115252972284,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,28.000000000000004,28.000000000000004,,tp,Fence-2022-1-88,0.28,Pond,583614.8701380518,7911484.263894889,5.816,EPSG:32604
-156.6638274769945,71.29115472792444,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,30.0,30.0,,tp,Fence-2022-1-90,0.3,Pond,583616.8811335803,7911484.586977124,5.635,EPSG:32604
-156.6637732048286,71.29115686317533,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,32.0,32.0,,tp,Fence-2022-1-92,0.32,Pond,583618.8136049659,7911484.9,5.73,EPSG:32604
-156.66371845648993,71.29115867608658,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,46.0,46.0,,tp,Fence-2022-1-94,0.46,Pond,583620.7645,7911485.177755054,5.727,EPSG:32604
-156.66366141793807,71.29116138402087,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,30.0,30.0,,tp,Fence-2022-1-96,0.3,Pond,583622.7934753357,7911485.558437094,5.724,EPSG:32604
-156.66360652709304,71.2911634729592,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,45.0,45.0,,tp,Fence-2022-1-98,0.45,Pond,583624.7482788601,7911485.867158639,5.693,EPSG:32604
-156.66355377599064,71.29116903321186,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,48.0,48.0,,tp,Fence-2022-1-100,0.48,Pond,583626.6115771178,7911486.559834925,5.739,EPSG:32604
-156.66349543424963,71.29116847135657,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,32.0,32.0,,tp,Fence-2022-1-102,0.32,Pond,583628.7012584899,7911486.5778747955,5.695,EPSG:32604
-156.66343932549955,71.29117184755502,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,47.0,47.0,,tp,Fence-2022-1-104,0.47,Pond,583630.6940877859,7911487.031763151,5.599,EPSG:32604
-156.6633858779889,71.29117540337164,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,51.0,51.0,,tp,Fence-2022-1-106,0.51,Pond,583632.5909328795,7911487.501993833,5.537,EPSG:32604
-156.66332848791765,71.29117713181284,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,43.0,43.0,,tp,Fence-2022-1-108,0.43,Pond,583634.6367,7911487.773999126,5.566,EPSG:32604
-156.66327511198207,71.29117835334532,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,44.0,44.0,,tp,Fence-2022-1-110,0.44,Pond,583636.5410389228,7911487.983955913,5.531,EPSG:32604
-156.66322151075548,71.29118177197249,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,40.0,40.0,,tp,Fence-2022-1-112,0.4,Pond,583638.4439725425,7911488.439113207,5.587,EPSG:32604
-156.66316387404186,71.29118604335622,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,35.0,35.0,,tp,Fence-2022-1-114,0.35,Pond,583640.4876069558,7911488.994900444,5.509,EPSG:32604
-156.6631078886467,71.29118944027064,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,57.99999999999999,57.99999999999999,,tp,Fence-2022-1-116,0.58,Pond,583642.4759295473,7911489.450938087,5.691,EPSG:32604
-156.6630564342743,71.29119364550566,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,47.0,47.0,,tp,Fence-2022-1-118,0.47,Pond,583644.2986651426,7911489.990806734,5.688,EPSG:32604
-156.6630024388859,71.29119757414006,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,37.0,37.0,,tp,Fence-2022-1-120,0.37,Pond,583646.2135,7911490.503361149,5.722,EPSG:32604
-156.6629476815444,71.2912013336923,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,32.0,32.0,,tp,Fence-2022-1-122,0.32,Pond,583648.1563224446,7911490.998125182,5.668,EPSG:32604
-156.66289446122872,71.29120528568707,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,30.0,30.0,,tp,Fence-2022-1-124,0.3,Pond,583650.0433256822,7911491.512214845,5.687,EPSG:32604
-156.6628365312383,71.2912095358705,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,30.0,30.0,,tp,Fence-2022-1-126,0.3,Pond,583652.0975383655,7911492.066055694,5.727,EPSG:32604
-156.66278196782457,71.29121317647477,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,28.000000000000004,28.000000000000004,,tp,Fence-2022-1-128,0.28,Pond,583654.0339327623,7911492.5472989185,5.603,EPSG:32604
-156.66272887237426,71.29121737591458,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,28.999999999999996,28.999999999999996,,tp,Fence-2022-1-130,0.29,Pond,583655.9154,7911493.088801137,5.655,EPSG:32604
-156.66267319260294,71.29122166369255,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,28.999999999999996,28.999999999999996,,tp,Fence-2022-1-132,0.29,Pond,583657.8889432802,7911493.643725535,5.642,EPSG:32604
-156.66262026525843,71.29122619896619,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,27.0,27.0,,tp,Fence-2022-1-134,0.27,Pond,583659.7629473681,7911494.222430488,5.704,EPSG:32604
-156.6625667567861,71.29123036692388,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,25.0,25.0,,tp,Fence-2022-1-136,0.25,Pond,583661.6593239796,7911494.761,5.833,EPSG:32604
-156.66251226672222,71.29123314488032,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,24.0,24.0,,tp,Fence-2022-1-138,0.24,Pond,583663.5968074123,7911495.146,5.908,EPSG:32604
-156.662457653874,71.29123786271923,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,49.0,49.0,,tp,Fence-2022-1-140,0.49,Pond,583665.5303232233,7911495.747390008,5.892,EPSG:32604
-156.66240354428484,71.29124066354251,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,54.0,54.0,,tp,Fence-2022-1-142,0.54,Pond,583667.4540946953,7911496.134415908,5.85,EPSG:32604
-156.6623514383336,71.29124346037325,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,64.0,64.0,,tp,Fence-2022-1-144,0.64,Pond,583669.3062,7911496.518226878,5.626,EPSG:32604
-156.6622930252179,71.29124725476939,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,38.0,38.0,,tp,Fence-2022-1-146,0.38,Pond,583671.3796524626,7911497.021952534,5.859,EPSG:32604
-156.66224014566137,71.29125194162074,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,28.999999999999996,28.999999999999996,,tp,Fence-2022-1-148,0.29,Pond,583673.2512875163,7911497.617497874,5.917,EPSG:32604
-156.6621874475471,71.29125395290095,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,28.000000000000004,28.000000000000004,,tp,Fence-2022-1-150,0.28,Pond,583675.1279617732,7911497.914575916,5.84,EPSG:32604
-156.6621323578562,71.29125918940983,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,30.0,30.0,,tp,Fence-2022-1-152,0.3,Pond,583677.0762964753,7911498.574446641,5.765,EPSG:32604
-156.6620777980849,71.29125834059779,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,30.0,30.0,,tp,Fence-2022-1-154,0.3,Pond,583679.0319,7911498.555319008,5.718,EPSG:32604
-156.66202243080008,71.2912598733858,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,32.0,32.0,,tp,Fence-2022-1-156,0.32,Pond,583681.0061282218,7911498.802762339,5.634,EPSG:32604
-156.66196689861175,71.29126159067464,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,34.0,34.0,,tp,Fence-2022-1-158,0.34,Pond,583682.9854604407,7911499.071,5.571,EPSG:32604
-156.66191142590824,71.29126364198959,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,287.0,287.0,,tp,Fence-2022-1-160,2.87,Pond,583684.9612243045,7911499.376387555,5.541,EPSG:32604
-156.66185420633914,71.29126480802967,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,30.0,30.0,,tp,Fence-2022-1-162,0.3,Pond,583687.0033,7911499.585521569,5.661,EPSG:32604
-156.661799414667,71.29126641972665,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,32.0,32.0,,tp,Fence-2022-1-164,0.32,Pond,583688.9565932688,7911499.840970905,5.86,EPSG:32604
-156.661799414667,71.29126641972665,2022-09-01,Utqiagvik_ERT_GPR,Fence-2022-1,1,28.000000000000004,28.000000000000004,,tp,Fence-2022-1-166,0.28,Pond,583688.9565932688,7911499.840970905,5.86,EPSG:32604
-156.76822654085166,71.29085431543696,2022-09-01,Utqiagvik_ERT_GPR,TNHA-2022-1,1,157.0,157.0,,tp,TNHA-2022-1-10,1.57,Lagoon shore/bench: sand/permafrost?,579882.9758196734,7911310.000443643,2.743,EPSG:32604
-156.768223831678,71.2908366329586,2022-09-01,Utqiagvik_ERT_GPR,TNHA-2022-1,1,88.0,88.0,,tp,TNHA-2022-1-12,0.88,Lagoon shore/bench: sand/permafrost?,579883.1455054476,7911308.033025262,3.204,EPSG:32604
-156.76821655058257,71.2908194074798,2022-09-01,Utqiagvik_ERT_GPR,TNHA-2022-1,1,91.0,91.0,,tp,TNHA-2022-1-14,0.91,"""thud""- permafrost",579883.4768906907,7911306.1225849455,3.604,EPSG:32604
-156.76821009051213,71.29080173990958,2022-09-01,Utqiagvik_ERT_GPR,TNHA-2022-1,1,98.0,98.0,,tp,TNHA-2022-1-16,0.98,Sand or maybe permafrost,579883.7807197405,7911304.161782159,3.874,EPSG:32604
-156.76819000749225,71.2907480211039,2022-09-01,Utqiagvik_ERT_GPR,TNHA-2022-1,1,115.99999999999999,115.99999999999999,,tp,TNHA-2022-1-22,1.16,Sand or maybe permafrost,579884.7203017619,7911298.2004819615,4.027,EPSG:32604
-156.7681856326751,71.29073045302144,2022-09-01,Utqiagvik_ERT_GPR,TNHA-2022-1,1,114.99999999999999,114.99999999999999,,tp,TNHA-2022-1-24,1.15,Sand or maybe permafrost,579884.9491141533,7911296.248014824,4.096,EPSG:32604
-156.76818343998465,71.29071250766943,2022-09-01,Utqiagvik_ERT_GPR,TNHA-2022-1,1,118.0,118.0,,tp,TNHA-2022-1-26,1.18,Sand or maybe permafrost,579885.1014039798,7911294.250612971,4.201,EPSG:32604
-156.76816753394883,71.29067729856331,2022-09-01,Utqiagvik_ERT_GPR,TNHA-2022-1,1,84.0,84.0,,tp,TNHA-2022-1-30,0.84,Sand or maybe permafrost,579885.8153821701,7911290.347,4.471,EPSG:32604
-156.76816060160323,71.29065959671105,2022-09-01,Utqiagvik_ERT_GPR,TNHA-2022-1,1,100.0,100.0,,tp,TNHA-2022-1-32,1.0,Sand or maybe permafrost,579886.1362532526,7911288.383,4.48,EPSG:32604
-156.76815813238852,71.29063676611065,2022-09-01,Utqiagvik_ERT_GPR,TNHA-2022-1,1,71.0,71.0,,tp,TNHA-2022-1-34,0.71,Sand or maybe permafrost,579886.3185388129,7911285.841424044,4.786,EPSG:32604
-156.7681488473035,71.29062460729703,2022-09-01,Utqiagvik_ERT_GPR,TNHA-2022-1,1,66.0,66.0,,tp,TNHA-2022-1-36,0.66,Sand or maybe permafrost,579886.7007832801,7911284.498392179,5.0,EPSG:32604
-156.76814231106388,71.29060678951286,2022-09-01,Utqiagvik_ERT_GPR,TNHA-2022-1,1,74.0,74.0,,tp,TNHA-2022-1-38,0.74,Sand or maybe permafrost,579887.0079601343,7911282.520946678,5.001,EPSG:32604
-156.7681348858658,71.29058850121808,2022-09-01,Utqiagvik_ERT_GPR,TNHA-2022-1,1,40.0,40.0,,tp,TNHA-2022-1-40,0.4,Sand or maybe permafrost,579887.3488799621,7911280.492229349,4.988,EPSG:32604
-156.64364798167273,71.27505544589876,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,93.0,93.0,,tp,BEO-2023-1-13,0.93,Edge of pad,584408.762,7909718.206,11.908,EPSG:32604
-156.64362396030626,71.27506099488934,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,55.00000000000001,55.00000000000001,,tp,BEO-2023-1-14,0.55,Grassy; standing water,584409.598,7909718.858,11.607,EPSG:32604
-156.6436032200787,71.27506643243235,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,49.0,49.0,,tp,BEO-2023-1-15,0.49,Grassy; standing water,584410.317,7909719.493,11.571,EPSG:32604
-156.64358165266606,71.27507201214054,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,47.0,47.0,,tp,BEO-2023-1-16,0.47,Grassy; standing water,584411.065,7909720.145,11.542,EPSG:32604
-156.64355967057995,71.27507732646748,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,47.0,47.0,,tp,BEO-2023-1-17,0.47,Grassy; standing water,584411.829,7909720.768,11.559,EPSG:32604
-156.64353973718684,71.27508324961998,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,48.0,48.0,,tp,BEO-2023-1-18,0.48,Grassy; standing water,584412.517,7909721.456,11.534,EPSG:32604
-156.64351547710592,71.2750884636457,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,47.0,47.0,,tp,BEO-2023-1-19,0.47,Grassy; standing water,584413.363,7909722.071,11.566,EPSG:32604
-156.64349262579313,71.27509403624158,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,52.0,52.0,,tp,BEO-2023-1-20,0.52,Grassy; standing water,584414.157,7909722.724,11.536,EPSG:32604
-156.64346972378576,71.27509910576956,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,52.0,52.0,,tp,BEO-2023-1-21,0.52,Grassy; standing water,584414.955,7909723.321,11.515,EPSG:32604
-156.64345050053976,71.27510493014078,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,54.0,54.0,,tp,BEO-2023-1-22,0.54,Grassy; standing water,584415.618,7909723.997,11.52,EPSG:32604
-156.6434256218197,71.27511063884035,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,53.0,53.0,,tp,BEO-2023-1-23,0.53,Grassy; standing water; 7 cm water,584416.484,7909724.668,11.472,EPSG:32604
-156.64340674843032,71.27511565113811,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,51.0,51.0,,tp,BEO-2023-1-24,0.51,Grassy; standing water; 3 cm water,584417.138,7909725.253,11.495,EPSG:32604
-156.6433849509545,71.27512082420556,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,41.0,41.0,,tp,BEO-2023-1-25,0.41,Grassy; standing water; 9 cm water,584417.896,7909725.86,11.475,EPSG:32604
-156.64336182939934,71.27512632162694,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,49.0,49.0,,tp,BEO-2023-1-26,0.49,Edge of polygon,584418.7,7909726.505,11.559,EPSG:32604
-156.6433384727854,71.27513191479417,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,49.0,49.0,,tp,BEO-2023-1-27,0.49,Polygon,584419.512,7909727.161,11.809,EPSG:32604
-156.643318250998,71.27513768178997,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,47.0,47.0,,tp,BEO-2023-1-28,0.47,Polygon,584420.211,7909727.832,11.867,EPSG:32604
-156.64329467310264,71.27514279666666,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,46.0,46.0,,tp,BEO-2023-1-29,0.46,Polygon,584421.033,7909728.435,11.902,EPSG:32604
-156.64327392613882,71.27514897876492,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,44.0,44.0,,tp,BEO-2023-1-30,0.44,Polygon,584421.749,7909729.153,11.868,EPSG:32604
-156.64325143360796,71.27515412517072,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,54.0,54.0,,tp,BEO-2023-1-31,0.54,Polygon,584422.532,7909729.758,11.844,EPSG:32604
-156.6432300332778,71.27516039777502,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,51.0,51.0,,tp,BEO-2023-1-32,0.51,Polygon,584423.271,7909730.487,11.735,EPSG:32604
-156.64320762584282,71.27516530299802,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,43.0,43.0,,tp,BEO-2023-1-33,0.43,Trough; 5cm water,584424.052,7909731.065,11.532,EPSG:32604
-156.64318632147697,71.2751712448362,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,54.0,54.0,,tp,BEO-2023-1-34,0.54,Edge,584424.789,7909731.757,11.59,EPSG:32604
-156.64316410558607,71.27517641264005,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,57.99999999999999,57.99999999999999,,tp,BEO-2023-1-35,0.58,Polygon,584425.562,7909732.364,11.783,EPSG:32604
-156.64314263458834,71.27518257668639,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,47.0,47.0,,tp,BEO-2023-1-36,0.47,Polygon,584426.304,7909733.081,11.82,EPSG:32604
-156.6431190519093,71.2751872697994,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,43.0,43.0,,tp,BEO-2023-1-37,0.43,Polygon,584427.128,7909733.637,11.847,EPSG:32604
-156.64309780832383,71.2751934008007,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,51.0,51.0,,tp,BEO-2023-1-38,0.51,Polygon,584427.862,7909734.35,11.838,EPSG:32604
-156.64307407824612,71.27519769729562,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,51.0,51.0,,tp,BEO-2023-1-39,0.51,Polygon,584428.693,7909734.862,11.899,EPSG:32604
-156.64305123136023,71.27520369157902,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,53.0,53.0,,tp,BEO-2023-1-40,0.53,Polygon,584429.485,7909735.562,11.895,EPSG:32604
-156.6430289560296,71.27520842796854,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,47.0,47.0,,tp,BEO-2023-1-41,0.47,Polygon,584430.262,7909736.121,11.873,EPSG:32604
-156.6430081586188,71.27521387370538,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,49.0,49.0,,tp,BEO-2023-1-42,0.49,Polygon,584430.983,7909736.757,11.862,EPSG:32604
-156.64298549172463,71.2752193050007,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,55.00000000000001,55.00000000000001,,tp,BEO-2023-1-43,0.55,Polygon,584431.771,7909737.394,11.921,EPSG:32604
-156.64296329812996,71.27522520876335,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,52.0,52.0,,tp,BEO-2023-1-44,0.52,Polygon,584432.54,7909738.083,11.936,EPSG:32604
-156.64294021731035,71.27522990813979,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,63.0,63.0,,tp,BEO-2023-1-45,0.63,Polygon,584433.346,7909738.639,12.156,EPSG:32604
-156.64291819105608,71.27523512315081,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,51.0,51.0,,tp,BEO-2023-1-46,0.51,Polygon,584434.112,7909739.251,12.13,EPSG:32604
-156.64289557227494,71.27524061784223,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,38.0,38.0,,tp,BEO-2023-1-47,0.38,Polygon; feels like ice,584434.898,7909739.895,11.97,EPSG:32604
-156.64287317515561,71.27524566670816,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,34.0,34.0,,tp,BEO-2023-1-48,0.34,Edge,584435.678,7909740.489,11.796,EPSG:32604
-156.64285191767527,71.27525168087355,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,37.0,37.0,,tp,BEO-2023-1-49,0.37,Trough,584436.413,7909741.189,11.656,EPSG:32604
-156.64282969143989,71.27525716252958,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,36.0,36.0,,tp,BEO-2023-1-50,0.36,Edge; feels like ice,584437.185,7909741.831,11.706,EPSG:32604
-156.64280864256392,71.27526283836768,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,62.0,62.0,,tp,BEO-2023-1-51,0.62,Edge,584437.914,7909742.493,11.904,EPSG:32604
-156.64278535482586,71.27526809139724,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,45.0,45.0,,tp,BEO-2023-1-52,0.45,Polygon,584438.725,7909743.111,12.062,EPSG:32604
-156.64276424797794,71.2752737844486,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,41.0,41.0,,tp,BEO-2023-1-53,0.41,Polygon,584439.456,7909743.775,12.063,EPSG:32604
-156.64274351924223,71.27527912335412,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,40.0,40.0,,tp,BEO-2023-1-54,0.4,Polygon,584440.175,7909744.399,12.037,EPSG:32604
-156.6427220298962,71.27528520637757,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,38.0,38.0,,tp,BEO-2023-1-55,0.38,Polygon,584440.918,7909745.107,12.02,EPSG:32604
-156.6426983911626,71.27529058958064,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,33.0,33.0,,tp,BEO-2023-1-56,0.33,Edge; Feels like ice,584441.741,7909745.74,12.053,EPSG:32604
-156.64267779491854,71.27529621724199,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,31.0,31.0,,tp,BEO-2023-1-57,0.31,Trough; feels like ice,584442.454,7909746.396,11.879,EPSG:32604
-156.64265453205408,71.27530195505454,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,34.0,34.0,,tp,BEO-2023-1-58,0.34,Trough; feels like ice,584443.262,7909747.068,11.983,EPSG:32604
-156.64263575595757,71.27530823354667,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,38.0,38.0,,tp,BEO-2023-1-59,0.38,Polygon; feels like ice,584443.907,7909747.794,11.955,EPSG:32604
-156.6426144328361,71.27531363677012,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,39.0,39.0,,tp,BEO-2023-1-60,0.39,Polygon,584444.647,7909748.426,12.055,EPSG:32604
-156.64259229082737,71.27531934375402,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,35.0,35.0,,tp,BEO-2023-1-61,0.35,Polygon,584445.415,7909749.093,12.066,EPSG:32604
-156.64257079601367,71.27532478071024,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,45.0,45.0,,tp,BEO-2023-1-62,0.45,Polygon,584446.161,7909749.729,12.138,EPSG:32604
-156.64255010586862,71.27533072120158,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,30.0,30.0,,tp,BEO-2023-1-63,0.3,Edge,584446.876,7909750.42,12.123,EPSG:32604
-156.64252874138162,71.2753364648329,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,33.0,33.0,,tp,BEO-2023-1-64,0.33,Edge,584447.616,7909751.09,11.974,EPSG:32604
-156.6425074808169,71.27534227256749,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,33.0,33.0,,tp,BEO-2023-1-65,0.33,Trough,584448.352,7909751.767,11.822,EPSG:32604
-156.64248696083132,71.2753484215391,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,37.0,37.0,,tp,BEO-2023-1-66,0.37,Edge; feels like ice,584449.06,7909752.481,11.753,EPSG:32604
-156.64246410533698,71.27535356330931,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,48.0,48.0,,tp,BEO-2023-1-67,0.48,Polygon,584449.856,7909753.086,11.844,EPSG:32604
-156.64244315653866,71.27535956335365,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,46.0,46.0,,tp,BEO-2023-1-68,0.46,Polygon,584450.58,7909753.784,12.002,EPSG:32604
-156.64242232183256,71.27536531360948,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,41.0,41.0,,tp,BEO-2023-1-69,0.41,Polygon,584451.301,7909754.454,12.02,EPSG:32604
-156.64240018297068,71.27537099369552,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,36.0,36.0,,tp,BEO-2023-1-70,0.36,Polygon,584452.069,7909755.118,11.966,EPSG:32604
-156.64237901251366,71.2753767487132,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,44.0,44.0,,tp,BEO-2023-1-71,0.44,Polygon,584452.802,7909755.789,12.023,EPSG:32604
-156.64235828784393,71.27538274258411,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,47.0,47.0,,tp,BEO-2023-1-72,0.47,Polygon,584453.518,7909756.486,12.09,EPSG:32604
-156.64233595194818,71.27538820486741,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,49.0,49.0,,tp,BEO-2023-1-73,0.49,Polygon,584454.294,7909757.126,11.991,EPSG:32604
-156.64231581613322,71.27539417919414,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,43.0,43.0,,tp,BEO-2023-1-74,0.43,Polygon,584454.989,7909757.82,11.98,EPSG:32604
-156.64229371417912,71.27539955468335,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,39.0,39.0,,tp,BEO-2023-1-75,0.39,Polygon,584455.757,7909758.45,11.996,EPSG:32604
-156.64227135867247,71.27540517820935,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,45.0,45.0,,tp,BEO-2023-1-76,0.45,Polygon,584456.533,7909759.108,12.036,EPSG:32604
-156.64224929359412,71.27541093995072,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,47.0,47.0,,tp,BEO-2023-1-77,0.47,Polygon,584457.298,7909759.781,11.99,EPSG:32604
-156.6422278789808,71.2754164047905,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,44.0,44.0,,tp,BEO-2023-1-78,0.44,Polygon,584458.041,7909760.42,11.999,EPSG:32604
-156.64220690433012,71.27542238654229,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,35.0,35.0,,tp,BEO-2023-1-79,0.35,Polygon,584458.766,7909761.116,11.914,EPSG:32604
-156.64218595180287,71.2754279558579,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,36.0,36.0,,tp,BEO-2023-1-80,0.36,Polygon,584459.492,7909761.766,11.912,EPSG:32604
-156.64216415000263,71.27543338892458,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,36.0,36.0,,tp,BEO-2023-1-81,0.36,Polygon,584460.249,7909762.402,11.868,EPSG:32604
-156.64214227097938,71.27543945803217,2023-09-01,Utqiagvik_ERT_GPR,BEO-2023-1,1,35.0,35.0,,tp,BEO-2023-1-82,0.35,Polygon,584461.006,7909763.109,11.765,EPSG:32604
