site_ID,lon_gpr,lat_gpr,alt_gpr,unc_alt_gpr
BS,-156.555432,71.249689,0.548313,0.093614
BS,-156.555437,71.249689,0.54638,0.093284
BS,-156.555443,71.249689,0.542514,0.092624
BS,-156.555448,71.249688,0.538648,0.091964
BS,-156.555456,71.249687,0.534782,0.091304
BS,-156.555464,71.249686,0.530917,0.090644
BS,-156.555472,71.249685,0.523185,0.089324
BS,-156.555476,71.249686,0.519319,0.088664
BS,-156.55548,71.249687,0.515454,0.088004
BS,-156.555485,71.249686,0.507722,0.086684
BS,-156.55549,71.249685,0.507722,0.086684
BS,-156.555496,71.249685,0.519319,0.088664
BS,-156.555502,71.249684,0.527051,0.089984
BS,-156.555509,71.249684,0.527051,0.089984
BS,-156.555515,71.249683,0.527051,0.089984
BS,-156.555523,71.249683,0.526084,0.089819
BS,-156.555532,71.249682,0.525118,0.089654
BS,-156.55554,71.249682,0.524152,0.089489
BS,-156.555545,71.249682,0.523185,0.089324
BS,-156.55555,71.249682,0.521252,0.088994
BS,-156.555557,71.249682,0.519319,0.088664
BS,-156.555565,71.249682,0.518353,0.088499
BS,-156.555572,71.249681,0.517386,0.088334
BS,-156.555579,71.24968,0.517386,0.088334
BS,-156.555586,71.249679,0.517386,0.088334
BS,-156.555593,71.249678,0.528984,0.090314
BS,-156.555602,71.249677,0.530917,0.090644
BS,-156.555611,71.249676,0.530917,0.090644
BS,-156.55562,71.249675,0.530917,0.090644
BS,-156.555626,71.249675,0.528984,0.090314
BS,-156.555632,71.249675,0.519319,0.088664
BS,-156.555637,71.249674,0.513521,0.087674
BS,-156.555643,71.249673,0.509655,0.087014
BS,-156.55565,71.249673,0.509655,0.087014
BS,-156.555657,71.249673,0.515454,0.088004
BS,-156.555663,71.249672,0.527051,0.089984
BS,-156.55567,71.249672,0.527051,0.089984
BS,-156.555677,71.249671,0.527051,0.089984
BS,-156.555684,71.249669,0.527051,0.089984
BS,-156.555692,71.249668,0.527051,0.089984
BS,-156.555692,71.249668,0.523185,0.089324
BS,-156.555698,71.249668,0.524152,0.089489
BS,-156.555703,71.249668,0.525118,0.089654
BS,-156.555709,71.249668,0.528017,0.090149
BS,-156.555715,71.249667,0.530917,0.090644
BS,-156.555722,71.249666,0.53285,0.090974
BS,-156.555729,71.249666,0.530917,0.090644
BS,-156.555736,71.249665,0.523185,0.089324
BS,-156.555743,71.249665,0.519319,0.088664
BS,-156.55575,71.249664,0.519319,0.088664
BS,-156.555756,71.249664,0.515454,0.088004
BS,-156.555763,71.249663,0.511588,0.087344
BS,-156.55577,71.249662,0.521252,0.088994
BS,-156.555777,71.249662,0.528984,0.090314
BS,-156.555783,71.249661,0.530917,0.090644
BS,-156.55579,71.24966,0.53285,0.090974
BS,-156.555795,71.249659,0.536715,0.091634
BS,-156.555801,71.249658,0.54638,0.093284
BS,-156.555806,71.249657,0.54638,0.093284
BS,-156.555812,71.249657,0.540581,0.092294
BS,-156.55582,71.249656,0.536715,0.091634
BS,-156.555828,71.249654,0.53285,0.090974
BS,-156.555837,71.249653,0.53285,0.090974
BS,-156.555841,71.249652,0.53285,0.090974
BS,-156.555845,71.249652,0.533816,0.091139
BS,-156.55585,71.249651,0.534782,0.091304
BS,-156.555854,71.249651,0.536715,0.091634
BS,-156.555859,71.24965,0.534782,0.091304
BS,-156.555864,71.249649,0.527051,0.089984
BS,-156.555869,71.249649,0.519319,0.088664
BS,-156.555873,71.249648,0.513521,0.087674
BS,-156.555878,71.249647,0.505789,0.086354
BS,-156.555883,71.249645,0.503856,0.086024
BS,-156.555888,71.249643,0.507722,0.086684
BS,-156.555892,71.249643,0.507722,0.086684
BS,-156.555897,71.249643,0.507722,0.086684
BS,-156.555901,71.249642,0.509655,0.087014
BS,-156.555906,71.249641,0.511588,0.087344
BS,-156.555911,71.249639,0.513521,0.087674
BS,-156.555915,71.249638,0.515454,0.088004
BS,-156.55592,71.249637,0.519319,0.088664
BS,-156.555924,71.249636,0.519964,0.088774
BS,-156.555929,71.249634,0.520608,0.088884
BS,-156.555934,71.249633,0.521252,0.088994
BS,-156.555938,71.249632,0.521252,0.088994
BS,-156.555943,71.249632,0.519319,0.088664
BS,-156.555948,71.249632,0.519319,0.088664
BS,-156.555953,71.249631,0.519319,0.088664
BS,-156.555958,71.24963,0.519319,0.088664
BS,-156.555965,71.249629,0.519319,0.088664
BS,-156.555972,71.249628,0.521252,0.088994
BS,-156.555978,71.249627,0.525118,0.089654
BS,-156.555984,71.249626,0.528984,0.090314
BS,-156.555989,71.249625,0.538648,0.091964
BS,-156.555995,71.249624,0.550246,0.093944
BS,-156.556,71.249623,0.552178,0.094274
BS,-156.556006,71.249623,0.555078,0.094769
BS,-156.556012,71.249623,0.557977,0.095264
BS,-156.556018,71.249623,0.561843,0.095924
BS,-156.556025,71.249622,0.561843,0.095924
BS,-156.556032,71.249621,0.561843,0.095924
BS,-156.556039,71.249619,0.557977,0.095264
BS,-156.556047,71.249618,0.555078,0.094769
BS,-156.556052,71.249617,0.552178,0.094274
BS,-156.556058,71.249617,0.548313,0.093614
BS,-156.556063,71.249616,0.542514,0.092624
BS,-156.556068,71.249615,0.540581,0.092294
BS,-156.556075,71.249614,0.536715,0.091634
BS,-156.556082,71.249613,0.534782,0.091304
BS,-156.556087,71.249612,0.534782,0.091304
BS,-156.556093,71.249612,0.534782,0.091304
BS,-156.556099,71.249611,0.534299,0.091222
BS,-156.556104,71.249611,0.533816,0.091139
BS,-156.55611,71.24961,0.533333,0.091057
BS,-156.556114,71.24961,0.53285,0.090974
BS,-156.556119,71.249609,0.53285,0.090974
BS,-156.556123,71.249609,0.53285,0.090974
BS,-156.556128,71.249608,0.53285,0.090974
BS,-156.556132,71.249608,0.53285,0.090974
BS,-156.556136,71.249607,0.530917,0.090644
BS,-156.556141,71.249607,0.53285,0.090974
BS,-156.556145,71.249607,0.540581,0.092294
BS,-156.556149,71.249605,0.542514,0.092624
BS,-156.556154,71.249603,0.544447,0.092954
BS,-156.556158,71.249602,0.545413,0.093119
BS,-156.556162,71.249602,0.54638,0.093284
BS,-156.556167,71.249602,0.548313,0.093614
BS,-156.556171,71.249601,0.548313,0.093614
BS,-156.556176,71.2496,0.548313,0.093614
BS,-156.55618,71.249599,0.548313,0.093614
BS,-156.556185,71.249598,0.548313,0.093614
BS,-156.55619,71.249597,0.548313,0.093614
BS,-156.556195,71.249597,0.548313,0.093614
BS,-156.556202,71.249596,0.544447,0.092954
BS,-156.556208,71.249594,0.544447,0.092954
BS,-156.556215,71.249593,0.540581,0.092294
BS,-156.556221,71.249593,0.538648,0.091964
BS,-156.556227,71.249592,0.536715,0.091634
BS,-156.556232,71.249591,0.534782,0.091304
BS,-156.556238,71.24959,0.530917,0.090644
BS,-156.556244,71.249589,0.528984,0.090314
BS,-156.556249,71.249588,0.527051,0.089984
BS,-156.556255,71.249586,0.523185,0.089324
BS,-156.55626,71.249585,0.519319,0.088664
BS,-156.556267,71.249584,0.515454,0.088004
BS,-156.556273,71.249583,0.511588,0.087344
BS,-156.55628,71.249582,0.509655,0.087014
BS,-156.556285,71.249581,0.507722,0.086684
BS,-156.556289,71.24958,0.505789,0.086354
BS,-156.556294,71.249579,0.505789,0.086354
BS,-156.556298,71.249578,0.505789,0.086354
BS,-156.556306,71.249576,0.505789,0.086354
BS,-156.556314,71.249574,0.513521,0.087674
BS,-156.556322,71.249572,0.517386,0.088334
BS,-156.556328,71.249571,0.519319,0.088664
BS,-156.556333,71.24957,0.525118,0.089654
BS,-156.556339,71.249569,0.528984,0.090314
BS,-156.556345,71.249568,0.53285,0.090974
BS,-156.556352,71.249567,0.533816,0.091139
BS,-156.556358,71.249566,0.534782,0.091304
BS,-156.556365,71.249565,0.536715,0.091634
BS,-156.556372,71.249563,0.536715,0.091634
BS,-156.556379,71.249562,0.536715,0.091634
BS,-156.556387,71.249561,0.536715,0.091634
BS,-156.556395,71.24956,0.536715,0.091634
BS,-156.556401,71.249559,0.536715,0.091634
BS,-156.556407,71.249557,0.536715,0.091634
BS,-156.556412,71.249556,0.536715,0.091634
BS,-156.556418,71.249555,0.536715,0.091634
BS,-156.556426,71.249554,0.538648,0.091964
BS,-156.556433,71.249554,0.540581,0.092294
BS,-156.55644,71.249553,0.541548,0.092459
BS,-156.556444,71.249553,0.542514,0.092624
BS,-156.556448,71.249552,0.542514,0.092624
BS,-156.556452,71.249552,0.542514,0.092624
BS,-156.55646,71.24955,0.540581,0.092294
BS,-156.556465,71.249549,0.536715,0.091634
BS,-156.556469,71.249548,0.528984,0.090314
BS,-156.556474,71.249548,0.528984,0.090314
BS,-156.556478,71.249547,0.528984,0.090314
BS,-156.556486,71.249546,0.528984,0.090314
BS,-156.556494,71.249546,0.53285,0.090974
BS,-156.556502,71.249545,0.538648,0.091964
BS,-156.556506,71.249544,0.542514,0.092624
BS,-156.55651,71.249543,0.544447,0.092954
BS,-156.556516,71.249543,0.552178,0.094274
BS,-156.556522,71.249542,0.556044,0.094934
BS,-156.556526,71.249541,0.556044,0.094934
BS,-156.556531,71.24954,0.557977,0.095264
BS,-156.556535,71.249539,0.557977,0.095264
BS,-156.556535,71.249539,0.550246,0.093944
BS,-156.55654,71.249538,0.550246,0.093944
BS,-156.556546,71.249538,0.552178,0.094274
BS,-156.556552,71.249538,0.554111,0.094604
BS,-156.556557,71.249537,0.561843,0.095924
BS,-156.556563,71.249537,0.563776,0.096254
BS,-156.556578,71.249535,0.565709,0.096584
BS,-156.556586,71.249535,0.569574,0.097244
BS,-156.556593,71.249535,0.575373,0.098234
BS,-156.5566,71.249534,0.579239,0.098894
BS,-156.556607,71.249533,0.579239,0.098894
BS,-156.556613,71.249533,0.579239,0.098894
BS,-156.55662,71.249532,0.583105,0.099554
BS,-156.556628,71.249531,0.583105,0.099554
BS,-156.556636,71.249529,0.583105,0.099554
BS,-156.556643,71.249528,0.582138,0.099389
BS,-156.556648,71.249527,0.581172,0.099224
BS,-156.556653,71.249527,0.581172,0.099224
BS,-156.556659,71.249526,0.581172,0.099224
BS,-156.556665,71.249525,0.571507,0.097574
BS,-156.55667,71.249524,0.55991,0.095594
BS,-156.556676,71.249523,0.554111,0.094604
BS,-156.556681,71.249522,0.550246,0.093944
BS,-156.556687,71.249522,0.550246,0.093944
BS,-156.556694,71.249521,0.550246,0.093944
BS,-156.556702,71.249519,0.552178,0.094274
BS,-156.55671,71.249518,0.557977,0.095264
BS,-156.556716,71.249517,0.55991,0.095594
BS,-156.556722,71.249516,0.561843,0.095924
BS,-156.556728,71.249515,0.563776,0.096254
BS,-156.556734,71.249514,0.565709,0.096584
BS,-156.55674,71.249513,0.569574,0.097244
BS,-156.556746,71.249512,0.57344,0.097904
BS,-156.556752,71.249511,0.57344,0.097904
BS,-156.556758,71.24951,0.57344,0.097904
BS,-156.556766,71.24951,0.57344,0.097904
BS,-156.556774,71.24951,0.57344,0.097904
BS,-156.556782,71.24951,0.573923,0.097987
BS,-156.556788,71.249508,0.574407,0.098069
BS,-156.556795,71.249507,0.57489,0.098152
BS,-156.556801,71.249506,0.575373,0.098234
BS,-156.556807,71.249505,0.575373,0.098234
BS,-156.556812,71.249504,0.577306,0.098564
BS,-156.556817,71.249503,0.583105,0.099554
BS,-156.556822,71.249501,0.585038,0.099884
BS,-156.556827,71.2495,0.588903,0.100544
BS,-156.556834,71.249498,0.58987,0.100709
BS,-156.556842,71.249497,0.590836,0.100874
BS,-156.55685,71.249495,0.588903,0.100544
BS,-156.556856,71.249494,0.585038,0.099884
BS,-156.556862,71.249493,0.583105,0.099554
BS,-156.556869,71.249491,0.581172,0.099224
BS,-156.556875,71.24949,0.579239,0.098894
BS,-156.556882,71.249489,0.575373,0.098234
BS,-156.556889,71.249488,0.57344,0.097904
BS,-156.556896,71.249487,0.570541,0.097409
BS,-156.556902,71.249486,0.567642,0.096914
BS,-156.556909,71.249485,0.564742,0.096419
BS,-156.556916,71.249484,0.561843,0.095924
BS,-156.556923,71.249484,0.55991,0.095594
BS,-156.55693,71.249483,0.550246,0.093944
BS,-156.556937,71.249482,0.544447,0.092954
BS,-156.556944,71.249481,0.540581,0.092294
BS,-156.556951,71.24948,0.530917,0.090644
BS,-156.556959,71.249479,0.525118,0.089654
BS,-156.556966,71.249478,0.519319,0.088664
BS,-156.556973,71.249477,0.518675,0.088554
BS,-156.55698,71.249475,0.518031,0.088444
BS,-156.556987,71.249474,0.517386,0.088334
BS,-156.556993,71.249473,0.517386,0.088334
BS,-156.557,71.249472,0.519319,0.088664
BS,-156.557007,71.249471,0.519319,0.088664
BS,-156.557013,71.24947,0.521252,0.088994
BS,-156.557021,71.249469,0.521252,0.088994
BS,-156.557028,71.249468,0.521252,0.088994
BS,-156.557037,71.249467,0.521252,0.088994
BS,-156.557045,71.249465,0.511588,0.087344
BS,-156.557054,71.249464,0.509655,0.087014
BS,-156.557063,71.249463,0.509655,0.087014
BS,-156.557072,71.249462,0.509655,0.087014
BS,-156.557081,71.249461,0.509655,0.087014
BS,-156.55709,71.24946,0.503856,0.086024
BS,-156.557096,71.249458,0.496125,0.084704
BS,-156.557102,71.249457,0.48646,0.083054
BS,-156.557108,71.249457,0.482594,0.082394
BS,-156.557115,71.249457,0.480662,0.082064
BS,-156.557123,71.249456,0.478729,0.081734
BS,-156.557131,71.249454,0.476796,0.081404
BS,-156.557138,71.249453,0.474863,0.081074
BS,-156.557139,71.249452,0.469064,0.080084
BS,-156.557139,71.249451,0.467131,0.079754
BS,-156.557139,71.24945,0.465199,0.079424
BS,-156.557139,71.249449,0.465199,0.079424
BS,-156.557139,71.249448,0.463266,0.079094
BS,-156.557193,71.249443,0.467131,0.079754
BS,-156.557202,71.249443,0.467131,0.079754
BS,-156.557212,71.249443,0.467131,0.079754
BS,-156.557221,71.249442,0.467131,0.079754
BS,-156.55723,71.249442,0.467131,0.079754
BS,-156.557242,71.249441,0.467131,0.079754
BS,-156.557254,71.249439,0.467131,0.079754
BS,-156.557267,71.249438,0.470997,0.080414
BS,-156.557274,71.249437,0.470997,0.080414
BS,-156.557282,71.249437,0.474863,0.081074
BS,-156.557288,71.249437,0.478729,0.081734
BS,-156.557295,71.249437,0.480662,0.082064
BS,-156.557302,71.249437,0.482594,0.082394
BS,-156.55731,71.249437,0.484527,0.082724
BS,-156.557318,71.249437,0.48646,0.083054
BS,-156.557325,71.249437,0.488393,0.083384
BS,-156.557333,71.249437,0.488393,0.083384
BS,-156.557341,71.249437,0.488393,0.083384
BS,-156.557348,71.249437,0.48646,0.083054
BS,-156.557354,71.249437,0.482594,0.082394
BS,-156.55736,71.249437,0.480662,0.082064
BS,-156.557367,71.249437,0.480662,0.082064
BS,-156.557375,71.249437,0.482594,0.082394
BS,-156.557382,71.249437,0.484527,0.082724
BS,-156.557389,71.249437,0.488393,0.083384
BS,-156.557396,71.249437,0.492259,0.084044
BS,-156.557403,71.249437,0.496125,0.084704
BS,-156.557413,71.249437,0.498058,0.085034
BS,-156.557423,71.249438,0.498058,0.085034
BS,-156.557433,71.249438,0.494192,0.084374
BS,-156.55744,71.249438,0.490326,0.083714
BS,-156.557447,71.249438,0.490326,0.083714
BS,-156.557455,71.249438,0.490326,0.083714
BS,-156.557462,71.249438,0.490326,0.083714
BS,-156.557467,71.249438,0.488393,0.083384
BS,-156.557472,71.249438,0.488393,0.083384
BS,-156.557477,71.249438,0.488393,0.083384
BS,-156.557482,71.249438,0.488393,0.083384
BS,-156.55749,71.249439,0.488393,0.083384
BS,-156.557498,71.249439,0.488393,0.083384
BS,-156.557506,71.249439,0.490326,0.083714
BS,-156.557514,71.24944,0.492259,0.084044
BS,-156.557522,71.24944,0.494192,0.084374
BS,-156.557527,71.24944,0.501923,0.085694
BS,-156.557532,71.24944,0.530917,0.090644
BS,-156.557537,71.24944,0.536715,0.091634
BS,-156.557543,71.24944,0.544447,0.092954
BS,-156.557549,71.24944,0.550246,0.093944
BS,-156.557555,71.24944,0.552178,0.094274
BS,-156.557563,71.249439,0.552178,0.094274
BS,-156.557572,71.249439,0.548313,0.093614
BS,-156.55758,71.249438,0.54638,0.093284
BS,-156.557585,71.249439,0.544447,0.092954
BS,-156.55759,71.24944,0.538648,0.091964
BS,-156.557593,71.249439,0.536715,0.091634
BS,-156.557597,71.249438,0.530917,0.090644
BS,-156.557603,71.249439,0.525118,0.089654
BS,-156.557609,71.249439,0.517386,0.088334
BS,-156.557615,71.24944,0.513521,0.087674
BS,-156.557622,71.24944,0.513521,0.087674
BS,-156.55763,71.249441,0.522219,0.089159
BS,-156.557639,71.249442,0.530917,0.090644
BS,-156.557648,71.249443,0.540581,0.092294
BS,-156.557656,71.249444,0.55991,0.095594
BS,-156.557665,71.249445,0.567642,0.096914
BS,-156.557672,71.249445,0.571507,0.097574
BS,-156.557678,71.249445,0.57344,0.097904
BS,-156.557687,71.249444,0.575373,0.098234
BS,-156.557695,71.249443,0.565709,0.096584
BS,-156.557703,71.249442,0.561843,0.095924
BS,-156.557711,71.249441,0.557977,0.095264
BS,-156.557719,71.249441,0.550246,0.093944
BS,-156.557727,71.24944,0.548313,0.093614
BS,-156.557735,71.24944,0.544447,0.092954
BS,-156.557742,71.24944,0.538648,0.091964
BS,-156.557748,71.24944,0.53285,0.090974
BS,-156.557757,71.249441,0.528017,0.090149
BS,-156.557765,71.249441,0.523185,0.089324
BS,-156.557773,71.249442,0.521252,0.088994
BS,-156.557782,71.249443,0.519319,0.088664
BS,-156.55779,71.249443,0.519319,0.088664
BS,-156.557797,71.249444,0.530917,0.090644
BS,-156.557805,71.249444,0.534782,0.091304
BS,-156.557813,71.249445,0.52995,0.090479
BS,-156.55782,71.249445,0.525118,0.089654
BS,-156.557827,71.249445,0.523185,0.089324
BS,-156.557834,71.249445,0.521252,0.088994
BS,-156.557841,71.249445,0.519319,0.088664
BS,-156.557848,71.249445,0.515454,0.088004
BS,-156.557857,71.249445,0.515454,0.088004
BS,-156.557866,71.249445,0.517386,0.088334
BS,-156.557875,71.249445,0.519319,0.088664
BS,-156.55788,71.249445,0.521252,0.088994
BS,-156.557884,71.249444,0.519319,0.088664
BS,-156.557889,71.249444,0.51642,0.088169
BS,-156.557893,71.249443,0.513521,0.087674
BS,-156.557899,71.249443,0.513521,0.087674
BS,-156.557905,71.249442,0.513521,0.087674
BS,-156.557913,71.249442,0.519319,0.088664
BS,-156.55792,71.249442,0.519319,0.088664
BS,-156.557928,71.249443,0.519319,0.088664
BS,-156.557936,71.249443,0.534782,0.091304
BS,-156.557943,71.249443,0.538648,0.091964
BS,-156.557951,71.249443,0.552178,0.094274
BS,-156.557958,71.249443,0.563776,0.096254
BS,-156.557966,71.249443,0.563776,0.096254
BS,-156.557973,71.249443,0.550246,0.093944
BS,-156.55798,71.249444,0.539615,0.092129
BS,-156.557987,71.249445,0.528984,0.090314
BS,-156.557993,71.249445,0.523185,0.089324
BS,-156.558,71.249445,0.517386,0.088334
BS,-156.558007,71.249445,0.517386,0.088334
BS,-156.558014,71.249445,0.525118,0.089654
BS,-156.558021,71.249445,0.534782,0.091304
BS,-156.558028,71.249445,0.536715,0.091634
BS,-156.558035,71.249445,0.536715,0.091634
BS,-156.558041,71.249445,0.536715,0.091634
BS,-156.558048,71.249445,0.536715,0.091634
BS,-156.558055,71.249446,0.54638,0.093284
BS,-156.558062,71.249447,0.550246,0.093944
BS,-156.558069,71.249447,0.536715,0.091634
BS,-156.558077,71.249447,0.525118,0.089654
BS,-156.558086,71.249447,0.521252,0.088994
BS,-156.558095,71.249447,0.516098,0.088114
BS,-156.558104,71.249447,0.510944,0.087234
BS,-156.558113,71.249447,0.505789,0.086354
BS,-156.558123,71.249447,0.501923,0.085694
BS,-156.558132,71.249447,0.498058,0.085034
BS,-156.558142,71.249447,0.49548,0.084594
BS,-156.558148,71.249448,0.492903,0.084154
BS,-156.558155,71.249448,0.490326,0.083714
BS,-156.558161,71.249448,0.490326,0.083714
BS,-156.558167,71.249448,0.494192,0.084374
BS,-156.558174,71.249449,0.498058,0.085034
BS,-156.558181,71.249449,0.498058,0.085034
BS,-156.558189,71.249449,0.496125,0.084704
BS,-156.558196,71.249449,0.492259,0.084044
BS,-156.558204,71.24945,0.488393,0.083384
BS,-156.558211,71.24945,0.484527,0.082724
BS,-156.558218,71.24945,0.484527,0.082724
BS,-156.558226,71.24945,0.465199,0.079424
BS,-156.558233,71.24945,0.474863,0.081074
BS,-156.558242,71.24945,0.482594,0.082394
BS,-156.55825,71.24945,0.488393,0.083384
BS,-156.55826,71.24945,0.496125,0.084704
BS,-156.55827,71.24945,0.496125,0.084704
BS,-156.55828,71.24945,0.491292,0.083879
BS,-156.558285,71.24945,0.48646,0.083054
BS,-156.558291,71.249451,0.484527,0.082724
BS,-156.558296,71.249451,0.482594,0.082394
BS,-156.558302,71.249452,0.480662,0.082064
BS,-156.55831,71.249452,0.480662,0.082064
BS,-156.558317,71.249452,0.48646,0.083054
BS,-156.558323,71.249452,0.490326,0.083714
BS,-156.55833,71.249453,0.496125,0.084704
BS,-156.558337,71.249453,0.507722,0.086684
BS,-156.558343,71.249453,0.511588,0.087344
BS,-156.55835,71.249453,0.515454,0.088004
BS,-156.558359,71.249453,0.521252,0.088994
BS,-156.558368,71.249453,0.521252,0.088994
BS,-156.558377,71.249453,0.521252,0.088994
BS,-156.558382,71.249453,0.521252,0.088994
BS,-156.558388,71.249453,0.511588,0.087344
BS,-156.558395,71.249453,0.505789,0.086354
BS,-156.558402,71.249453,0.501923,0.085694
BS,-156.558407,71.249453,0.498058,0.085034
BS,-156.558413,71.249453,0.490326,0.083714
BS,-156.558419,71.249453,0.488393,0.083384
BS,-156.558425,71.249453,0.488393,0.083384
BS,-156.558433,71.249454,0.494192,0.084374
BS,-156.558441,71.249454,0.494192,0.084374
BS,-156.558448,71.249455,0.494192,0.084374
BS,-156.558454,71.249455,0.494192,0.084374
BS,-156.55846,71.249455,0.494192,0.084374
BS,-156.558466,71.249455,0.490326,0.083714
BS,-156.558472,71.249455,0.490326,0.083714
BS,-156.558479,71.249455,0.490326,0.083714
BS,-156.558486,71.249456,0.490326,0.083714
BS,-156.558493,71.249456,0.494192,0.084374
BS,-156.5585,71.249457,0.494192,0.084374
BS,-156.558511,71.249457,0.494192,0.084374
BS,-156.558521,71.249457,0.49999,0.085364
BS,-156.558532,71.249457,0.513521,0.087674
BS,-156.558538,71.249457,0.538648,0.091964
BS,-156.558545,71.249457,0.556044,0.094934
BS,-156.558552,71.249457,0.563776,0.096254
BS,-156.55856,71.249457,0.561843,0.095924
BS,-156.558568,71.249457,0.548313,0.093614
BS,-156.558577,71.249457,0.53285,0.090974
BS,-156.558585,71.249457,0.523185,0.089324
BS,-156.558593,71.249457,0.523185,0.089324
BS,-156.558605,71.249457,0.523185,0.089324
BS,-156.558617,71.249458,0.523185,0.089324
BS,-156.558628,71.249458,0.523185,0.089324
BS,-156.558636,71.249458,0.523185,0.089324
BS,-156.558643,71.249458,0.523185,0.089324
BS,-156.55865,71.249458,0.525118,0.089654
BS,-156.558657,71.249458,0.523185,0.089324
BS,-156.558663,71.249458,0.511588,0.087344
BS,-156.558669,71.249458,0.507722,0.086684
BS,-156.558675,71.249458,0.507722,0.086684
BS,-156.558682,71.249458,0.507722,0.086684
BS,-156.558686,71.249458,0.501923,0.085694
BS,-156.558691,71.249458,0.498058,0.085034
BS,-156.558696,71.249458,0.492259,0.084044
BS,-156.558701,71.249457,0.490326,0.083714
BS,-156.558705,71.249457,0.488393,0.083384
BS,-156.55871,71.249457,0.488393,0.083384
BS,-156.558713,71.249457,0.478729,0.081734
BS,-156.558714,71.249457,0.478729,0.081734
BS,-156.558715,71.249458,0.476796,0.081404
BS,-156.558716,71.249458,0.476796,0.081404
BS,-156.558717,71.249458,0.476796,0.081404
BS,-156.558722,71.249458,0.484527,0.082724
BS,-156.558727,71.249458,0.492259,0.084044
BS,-156.558734,71.249458,0.496125,0.084704
BS,-156.558741,71.249458,0.498058,0.085034
BS,-156.558748,71.249458,0.498058,0.085034
BS,-156.558755,71.249458,0.496125,0.084704
BS,-156.558764,71.249458,0.496769,0.084814
BS,-156.558774,71.249458,0.497413,0.084924
BS,-156.558783,71.249458,0.498058,0.085034
BS,-156.558789,71.249458,0.49999,0.085364
BS,-156.558795,71.249457,0.501923,0.085694
BS,-156.558802,71.249457,0.49999,0.085364
BS,-156.558808,71.249457,0.488393,0.083384
BS,-156.558816,71.249457,0.484527,0.082724
BS,-156.558824,71.249457,0.478729,0.081734
BS,-156.558832,71.249457,0.474863,0.081074
BS,-156.55884,71.249457,0.47293,0.080744
BS,-156.558852,71.249456,0.471964,0.080579
BS,-156.558864,71.249456,0.470997,0.080414
BS,-156.558877,71.249455,0.469064,0.080084
BS,-156.558886,71.249455,0.469064,0.080084
BS,-156.558895,71.249455,0.467131,0.079754
BS,-156.558903,71.249454,0.467131,0.079754
BS,-156.558912,71.249453,0.467131,0.079754
BS,-156.558923,71.249453,0.467131,0.079754
BS,-156.558935,71.249452,0.467131,0.079754
BS,-156.558947,71.249452,0.468098,0.079919
BS,-156.558956,71.249451,0.469064,0.080084
BS,-156.558965,71.249451,0.471964,0.080579
BS,-156.558974,71.24945,0.474863,0.081074
BS,-156.558983,71.24945,0.488393,0.083384
BS,-156.558992,71.249449,0.498058,0.085034
BS,-156.559,71.249448,0.49999,0.085364
BS,-156.559009,71.249448,0.501923,0.085694
BS,-156.559018,71.249448,0.501923,0.085694
BS,-156.559029,71.249448,0.501923,0.085694
BS,-156.559041,71.249447,0.501923,0.085694
BS,-156.559052,71.249447,0.49999,0.085364
BS,-156.559059,71.249446,0.49999,0.085364
BS,-156.559067,71.249445,0.501923,0.085694
BS,-156.559074,71.249444,0.504823,0.086189
BS,-156.559082,71.249443,0.507722,0.086684
BS,-156.559097,71.249442,0.514487,0.087839
BS,-156.559105,71.249441,0.521252,0.088994
BS,-156.559113,71.249441,0.528984,0.090314
BS,-156.559122,71.24944,0.534782,0.091304
BS,-156.55913,71.249439,0.53285,0.090974
BS,-156.559138,71.249439,0.527051,0.089984
BS,-156.559147,71.249438,0.521252,0.088994
BS,-156.559155,71.249437,0.517386,0.088334
BS,-156.559163,71.249437,0.515454,0.088004
BS,-156.559172,71.249436,0.515454,0.088004
BS,-156.55918,71.249436,0.517386,0.088334
BS,-156.559188,71.249435,0.520286,0.088829
BS,-156.559195,71.249434,0.523185,0.089324
BS,-156.559202,71.249434,0.523185,0.089324
BS,-156.559208,71.249433,0.525118,0.089654
BS,-156.559215,71.249433,0.525118,0.089654
BS,-156.559222,71.249432,0.525118,0.089654
BS,-156.559228,71.249432,0.523185,0.089324
BS,-156.559235,71.249431,0.517386,0.088334
BS,-156.559243,71.24943,0.515454,0.088004
BS,-156.55925,71.249429,0.511588,0.087344
BS,-156.559257,71.249428,0.511588,0.087344
BS,-156.559268,71.249425,0.503856,0.086024
BS,-156.559276,71.249424,0.498058,0.085034
BS,-156.559283,71.249423,0.492259,0.084044
BS,-156.559291,71.249422,0.488393,0.083384
BS,-156.559298,71.249422,0.48646,0.083054
BS,-156.559306,71.249421,0.48646,0.083054
BS,-156.559313,71.24942,0.48646,0.083054
BS,-156.55932,71.24942,0.484527,0.082724
BS,-156.559327,71.249419,0.482594,0.082394
BS,-156.559335,71.249419,0.478729,0.081734
BS,-156.559342,71.249418,0.474863,0.081074
BS,-156.559349,71.249418,0.470997,0.080414
BS,-156.559357,71.249418,0.470997,0.080414
BS,-156.55937,71.249417,0.455534,0.077774
BS,-156.559376,71.249416,0.453601,0.077444
BS,-156.559382,71.249416,0.451668,0.077114
BS,-156.559389,71.249415,0.449735,0.076784
BS,-156.559395,71.249415,0.449735,0.076784
BS,-156.559401,71.249415,0.449735,0.076784
BS,-156.559407,71.249414,0.449735,0.076784
BS,-156.559414,71.249414,0.449735,0.076784
